"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$54,375","$0","$54,375","2007","20070928","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2007 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$53,600","$0","$53,600","2006","20060929","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2006 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF RAILWAY COMPANY","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$50,250","$0","$50,250","2009","20090930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://railroads.dot.gov/elibrary/annual-enforcement-report-fiscal-year-2010","","Year is fiscal year."
"BNSF Railway Company","Berkshire Hathaway","Berkshire Hathaway","","$48,650","$0","$48,650","2010","20100930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://www.fra.dot.gov/eLib/details/L01493#p1_z5_gD_lEA","",""
"BNSF RAILWAY COMPANY","Berkshire Hathaway","Berkshire Hathaway","","$48,000","$0","$48,000","2016","20160930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://web.archive.org/web/20170206172259/https://www.fra.dot.gov/Elib/Document/16831","","Year is fiscal year."
"BNSF Railway Company","Berkshire Hathaway","Berkshire Hathaway","","$48,000","$0","$48,000","2015","20150930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://www.fra.dot.gov/eLib/details/L17311#p1_z5_gD_lEA","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$48,000","$0","$48,000","2008","20080930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2008 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$47,750","$0","$47,750","2005","20050930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2005 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$46,750","$0","$46,750","2002","20020930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2002 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$46,200","$0","$46,200","2002","20020930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2002 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Berkshire Hathaway","","$45,400","$0","$45,400","2012","20120928","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://www.fra.dot.gov/eLib/details/L04190#p1_z5_gD_lEA","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$44,500","$0","$44,500","2004","20040930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2004 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF RAILWAY COMPANY","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$43,000","$0","$43,000","2009","20090930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://railroads.dot.gov/elibrary/annual-enforcement-report-fiscal-year-2010","","Year is fiscal year."
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$41,250","$0","$41,250","2008","20080930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2008 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$41,000","$0","$41,000","2003","20030930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2003 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$40,365","$0","$40,365","2001","20010930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2001 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$40,000","$0","$40,000","2003","20030930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2003 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$39,375","$0","$39,375","2006","20060929","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2006 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF RAILWAY COMPANY","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$39,000","$0","$39,000","2009","20090930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://railroads.dot.gov/elibrary/annual-enforcement-report-fiscal-year-2010","","Year is fiscal year."
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$37,000","$0","$37,000","2002","20020930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2002 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF RAILWAY COMPANY","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$36,750","$0","$36,750","2009","20090930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://railroads.dot.gov/elibrary/annual-enforcement-report-fiscal-year-2010","","Year is fiscal year."
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$36,500","$0","$36,500","2002","20020930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2002 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$36,000","$0","$36,000","2006","20060929","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2006 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF RAILWAY COMPANY","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$35,350","$0","$35,350","2009","20090930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://railroads.dot.gov/elibrary/annual-enforcement-report-fiscal-year-2010","","Year is fiscal year."
"BNSF Railway Company","Berkshire Hathaway","Berkshire Hathaway","","$34,565","$0","$34,565","2012","20120928","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://www.fra.dot.gov/eLib/details/L04190#p1_z5_gD_lEA","",""
"BNSF Railway Company","Berkshire Hathaway","Berkshire Hathaway","","$33,475","$0","$33,475","2011","20110930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://www.fra.dot.gov/eLib/details/L01494#p1_z5_gD_lEA","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$33,000","$0","$33,000","2000","20000929","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2000 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Berkshire Hathaway","","$32,725","$0","$32,725","2013","20130930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://www.fra.dot.gov/eLib/details/L04899#p1_z5_gD_lEA","",""
"BNSF RAILWAY COMPANY","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$32,200","$0","$32,200","2009","20090930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://railroads.dot.gov/elibrary/annual-enforcement-report-fiscal-year-2010","","Year is fiscal year."
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$31,521","$0","$31,521","2006","20060929","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2006 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Berkshire Hathaway","","$31,350","$0","$31,350","2013","20130930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://www.fra.dot.gov/eLib/details/L04899#p1_z5_gD_lEA","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$31,350","$0","$31,350","2007","20070928","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2007 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
"BNSF Railway Company","Berkshire Hathaway","Burlington Northern Santa Fe Corp.","Berkshire Hathaway bought BNSF in 2010","$29,775","$0","$29,775","2008","20080930","safety-related offenses","railroad safety violation","","","federal","agency action","Federal Railroad Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Taken from the Federal Railroad Administration's FY2008 safety penalty report obtained through a Freedom of Information Act request. A copy is available upon request. ","",""
