"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Blockbuster Inc.","DISH Network","Blockbuster Inc.","DISH bought Blockbuster in 2011","$22,000","$0","$22,000","2010","20100719","consumer-protection-related offenses","Americans with Disabilities Act","","The Justice Department announced a settlement agreement under the Americans with Disabilities Act with Blockbuster Inc. to ensure equal access to its stores nationwide for individuals with disabilities who use service animals.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","USA","Colorado","publicly traded","DISH","US25470M1099","telecommunications","telecommunications","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-blockbuster-inc-under-americans-disabilities-act","",""
"Brickell Financial Services Motor Club, Inc., d/b/a Road America Motor Club, Inc.","","","","$35,244","$0","$35,244","2017","20170406","employment-related offenses","employment discrimination","","","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-settles-immigration-related-discrimination-claim-against-florida-roadside","",""
"C&F Mortgage Corporation","","","","$140,000","$0","$140,000","2011","20110930","consumer-protection-related offenses","mortgage abuses","discriminatory practices (non-employment)","The Justice Department announced that C&F Mortgage Corporation of Midlothian, Va., agreed to revise its pricing policies, conduct employee training and pay $140,000 as part of a settlement to resolve allegations that it engaged in a pattern or practice of discrimination on the basis of race and national origin.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-cf-mortgage-corporation-resolve-allegations-lending","",""
"Canvas Corporation","","","","$24,797","$0","$24,797","2011","20110606","employment-related offenses","employment discrimination","national origin discrimination","The Justice Department reached a settlement agreement with Canvas Corporation, a vending company based in Woodbury, N.Y., to settle allegations that Canvas Corporation engaged in a pattern or practice of citizenship status discrimination by preferring to hire only U.S. citizens.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-resolves-citizenship-status-discrimination-claim-against-canvas","",""
"Capital One N.A.","Capital One Financial","Capital One Financial","","$12,000,000","$0","$12,000,000","2012","20120726","consumer-protection-related offenses","consumer protection violation","Servicemembers Civil Relief Act","Capital One N.A. and Capital One Bank (USA) N.A. have agreed to pay approximately $12 million to resolve a lawsuit by the Department of Justice alleging the companies violated the Servicemembers Civil Relief Act (SCRA). The settlement covered a range of conduct that violated the protections guaranteed service members by the SCRA, including wrongful foreclosures, improper repossessions of motor vehicles, wrongful court judgments, improper denials of the 6 percent interest rate the SCRA guarantees to service members on some credit card and car loans and insufficient 6 percent benefits granted on credit cards, car loans and other types of accounts. ","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","COF","US14040H1059","financial services","banking","https://www.justice.gov/opa/pr/justice-department-reaches-12-million-settlement-resolve-violations-servicemembers-civil","",""
"Carnival Corp.","Carnival Corp.","Carnival Corp.","","$405,000","$0","$405,000","2015","20150723","consumer-protection-related offenses","Americans with Disabilities Act","","The Justice Department and Carnival Corp. settlement agreement under the Americans with Disabilities Act to advance equal access for individuals with disabilities who travel on cruise ships.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","USA","Florida","publicly traded","CCL","PA1436583006","entertainment","cruise lines","https://www.justice.gov/opa/pr/justice-department-reaches-agreement-carnival-corp-over-ada-violations-carnival-cruise-line","",""
"Centerplate Inc.","Sodexo","Olympus Partners","Sodexo bought Centerplate in 2017","$250,000","$0","$250,000","2013","20130107","consumer-protection-related offenses","discriminatory practices (non-employment)","","The Justice Department announced an agreement with Centerplate Inc. resolving allegations that the company violated the anti-discrimination provision of the Immigration and Nationality Act.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0000121220","restaurants and foodservice","foodservice","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-south-carolina-food-service-provider-resolve","",""
"Charter Bank","","","","$165,000","$0","$165,000","2016","20160928","consumer-protection-related offenses","discriminatory practices (non-employment)","","The Justice Department announced that Charter Bank of Corpus Christi, Texas, would maintain uniform pricing policies and pay more than $165,000 as part of a settlement to resolve allegations that it engaged in a pattern or practice of discrimination on the basis of national origin.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","Corpus Christi","Texas","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-charter-bank-resolve-allegations-lending-discrimination","",""
"Chevy Chase Bank F.S.B.","Capital One Financial","Capital One Financial","","$2,850,000","$0","$2,850,000","2013","20130930","consumer-protection-related offenses","mortgage abuses","discriminatory practices (non-employment)","The Justice Department filed a settlement agreement that resolved allegations that Chevy Chase Bank F.S.B. engaged in a pattern or practice of discrimination against qualified African-American and Hispanic borrowers in its home mortgage lending from 2006 through 2009.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","COF","US14040H1059","financial services","banking","https://www.justice.gov/opa/pr/justice-department-reaches-fair-lending-settlement-chevy-chase-bank-resulting-285-million","",""
"Citizens Republic Bancorp Inc.","Huntington Bancshares","Citizens Republic Bancorp","Citizens Republic Bancorp merged with FirstMerit Bank in 2012; FirstMerit was acquired by Huntington Bancshares in 2016","$3,600,000","$0","$3,600,000","2011","20110505","financial offenses","banking violation","discriminatory practices (non-employment)","Citizens Republic Bancorp Inc. and Citizens Bank of Flint, Michigan agreed to open a loan production office in an African-American neighborhood in Detroit, invest approximately $3.6 million in Wayne County, Mich., and take other steps as part of a settlement to resolve allegations that they engaged in a pattern or practice of discrimination on the basis of race and color.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","USA","Ohio","publicly traded","HBAN","US4461501045","financial services","banking","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-citizens-republic-bancorp-inc-and-citizens-bank","",""
"Commercial Cleaning Systems","","","","$78,500","$0","$78,500","2014","20140612","employment-related offenses","employment discrimination","national origin discrimination","The Justice Department reached an agreement with Commercial Cleaning Systems, a janitorial services company with headquarters in Denver, resolving claims that the company discriminated against work-authorized non-U.S. citizens in violation of the Immigration and Nationality Act.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-settles-immigration-related-discrimination-claim-against-commercial","",""
"Community State Bank","","","","$165,000","$0","$165,000","2013","20130115","financial offenses","banking violation","discriminatory practices (non-employment)","Community State Bank of St. Charles, Mich., agreed to open a loan production office in an African-American neighborhood in Saginaw, Mich., invest $165,000 in majority African-American areas in and around Saginaw and take other steps as part of a settlement to resolve allegations that it engaged in a pattern or practice of discrimination on the basis of race.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-community-state-bank-regarding-alleged-lending","",""
"Compass Bank","PNC Financial Services","Compass Bank","PNC Financial Services acquired Compass Bank in 2021","$1,750,000","$0","$1,750,000","2007","20070112","consumer-protection-related offenses","discriminatory practices (non-employment)","","The Justice Department reached a settlement resolving allegations that Compass Bank of Birmingham, Ala., engaged in a pattern of lending discrimination against individuals based on their marital status.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","Birmingham","Alabama","","","","","USA","Pennsylvania","publicly traded","PNC","US6934751057","financial services","banking","https://www.justice.gov/archive/opa/pr/2007/January/07_crt_016.html","",""
"Constructor Services Inc.","","","","$18,000","$0","$18,000","2014","20141016","employment-related offenses","employment discrimination","national origin discrimination","The Justice Department reached an agreement with Constructor Services Inc., a construction company headquartered in the Atlanta, Georgia metropolitan area, resolving a claim that the company engaged in discriminatory documentary practices during the employment eligibility verification process in violation of the Immigration and Nationality Act.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-settles-immigration-related-discrimination-claim-against-georgia","",""
"COPOCO Community Credit Union","","","","$42,500","$0","$42,500","2017","20170706","consumer-protection-related offenses","consumer protection violation","Servicemembers Civil Relief Act","COPOCO Community Credit Union, based in Bay City, Michigan, agreed to a settlement to resolve allegations that it illegally repossessed four servicemembers' vehicles. The DOJ lawsuit had alleged that COPOCO violated the Servicemembers Civil Relief Act by repossessing cars owned by protected servicemembers without first obtaining the required court orders. Under the agreement, COPOCO was required to change its policies and compensate four servicemembers whose cars COPOCO unlawfully repossessed.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","Bay City","Michigan","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-michigan-credit-union-illegally-repossessing","",""
"Countrywide Financial Corporation","Bank of America","Bank of America","","$335,000,000","$0","$335,000,000","2011","20111221","consumer-protection-related offenses","mortgage abuses","discriminatory practices (non-employment)","The Department of Justice reached a settlement with Countrywide Financial Corporation and its subsidiaries to resolve allegations that they engaged in a widespread pattern or practice of discrimination against qualified African-American and Hispanic borrowers in their mortgage lending from 2004 through 2008.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","https://www.justice.gov/opa/pr/justice-department-reaches-335-million-settlement-resolve-allegations-lending-discrimination","",""
"Crookham Company","","","","$200,000","$0","$200,000","2016","20160627","employment-related offenses","employment discrimination","national origin discrimination","The Justice Department reached an agreement with Crookham Company to resolve the department's allegations that the seed company discriminated against work-authorized non-U.S. citizens, in violation of the Immigration and Nationality Act.  ","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-settles-immigration-related-discrimination-claim-against-seed-company","",""
"Culinaire International","","","","$60,460","$0","$60,460","2014","20140902","employment-related offenses","employment discrimination","national origin discrimination","The Justice Department reached an agreement with Culinaire International, a catering and restaurant management company headquartered in Houston, Texas, resolving a claim that Culinaire engaged in citizenship discrimination during the employment eligibility reverification process in violation of the Immigration and Nationality Act.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-settles-immigration-related-employment-discrimination-claim-against","",""
"The Data Entry Company Inc.","","","","$7,007","$0","$7,007","2015","20150508","employment-related offenses","employment discrimination","national origin discrimination","The Justice Department reached a settlement with The Data Entry Company Inc., a government subcontractor headquartered in Bethesda, Maryland, resolving a complaint filed with the Office of Special Counsel for Immigration-Related Unfair Employment Practices claiming that the company engaged in hiring discrimination in violation of the Immigration and Nationality Act.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-settles-immigration-related-discrimination-claim-against-data-entry","",""
"Diversified Business Consulting Group Inc.","","","","$7,700","$0","$7,700","2014","20141222","employment-related offenses","employment discrimination","national origin discrimination","The Justice Department reached an agreement with Diversified Business Consulting Group Inc., an information technology staffing agency headquartered in Silver Spring, Maryland resolving claims that it discriminated against work-authorized non-U.S. citizens in violation of the Immigration and Nationality Act.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-settles-immigration-related-discrimination-claim-against-diversified","",""
"Durst Organization","Durst Organization","Durst Organization","","$570,000","$0","$570,000","2015","20151117","consumer-protection-related offenses","Americans with Disabilities Act","","The United States Attorney for the Southern District of New York announced a settlement to resolve allegations that the Durst Organization engaged in a pattern and practice of developing rental apartment buildings that are inaccessible to persons with disabilities.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","USA","New York","privately held","","","real estate","real estate","https://www.justice.gov/usao-sdny/pr/civil-rights-settlement-requires-major-real-estate-developer-make-rental-complexes","",""
"Eagle Bank and Trust Company","","","","$975,000","$0","$975,000","2015","20150929","financial offenses","banking violation","discriminatory practices (non-employment)","The Justice Department filed a consent order to resolve allegations that Eagle Bank and Trust Company engaged in a pattern or practice of redlining predominantly African-American neighborhoods in and around St. Louis.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-eagle-bank-and-trust-company-resolve-allegations","",""
"Ecolab Inc.","Ecolab","Ecolab","","$118,000","$0","$118,000","2009","20090304","employment-related offenses","employment discrimination","Uniformed Services Employment and Reemployment Rights Act","The Department of Justice announced that it has entered into a consent decree with Ecolab Inc. resolving allegations that it failed to reemploy a Michigan veteran in violation of the Uniformed Services Employment and Reemployment Rights Act of 1994.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","USA","Minnesota","publicly traded","NYSE: ECL","US2788651006","chemicals","cleaning products","https://www.justice.gov/opa/pr/justice-department-settles-lawsuit-against-ecolab-inc-enforce-employment-rights-michigan-us","",""
"Evolve Bank & Trust","","","","$86,000","$0","$86,000","2016","20160119","financial offenses","banking violation","discriminatory practices (non-employment)","The Justice Department announced that Evolve Bank & Trust agreed to maintain revised policies, conduct employee training and compensate victims to resolve allegations that it engaged in a pattern or practice of discrimination on the basis of disability and receipt of public assistance in violation of the Fair Housing Act and the Equal Credit Opportunity Act.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-evolve-bank-trust-resolve-allegations-discrimination","",""
"Excalibur Hotel and Casino","","","","$50,000","$0","$50,000","2001","20010405","employment-related offenses","employment discrimination","national origin discrimination","The Excalibur Hotel and Casino in Las Vegas agreed to pay more than $50,000 in civil penalties and back pay to settle allegations that it engaged in workplace discrimination by making improper document demands. ","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","Las Vegas","Nevada","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2001/April/146osc.htm","",""
"First Lowndes Bank","","","","$185,000","$0","$185,000","2008","20080929","consumer-protection-related offenses","discriminatory practices (non-employment)","","The Justice Department reached a settlement with First Lowndes Bank in Lowndes County, Ala., resolving allegations that the bank engaged in a pattern or practice of discrimination against African-American customers by charging them higher interest rates on manufactured housing loans, in violation of the Fair Housing Act and Equal Credit Opportunity Act. ","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","Alabama","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2008/September/08-crt-864.html","",""
"First United Bank","","","","$140,000","$0","$140,000","2015","20150115","financial offenses","banking violation","discriminatory practices (non-employment)","The Justice Department announced that First United Bank, of Dimmitt, Texas, will maintain uniform pricing policies, conduct employee training and pay $140,000 as part of a settlement to resolve allegations that it engaged in a pattern or practice of discrimination on the basis of national origin.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-agreement-first-united-bank-over-allegations","",""
"GFI Mortgage Bankers Inc.","","","","$3,555,000","$0","$3,555,000","2012","20120828","consumer-protection-related offenses","mortgage abuses","discriminatory practices (non-employment)","GFI Mortgage Bankers Inc. agreed to pay $3.555 million to resolve a lending discrimination lawsuit filed by the Department of Justice and the U.S. Attorney's Office for the Southern District of New York.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-reaches-lending-discrimination-settlement-gfi-mortgage-bankers-inc","",""
"Golden Corral","","","","$60,000","$0","$60,000","2013","20130508","consumer-protection-related offenses","Americans with Disabilities Act","","The Department of Justice announced the settlement of its lawsuit against the Golden Corral restaurant in Westland, Mich., which alleged that the owners and operators of the Golden Corral violated the Americans with Disabilities Act  by denying service to a mother and her minor children based on the appearance of the children's skin due to a genetic skin disorder.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-settles-lawsuit-against-golden-corral-restaurantfor-violation-americans","",""
"Goodyear Tire & Rubber","Goodyear Tire & Rubber","Goodyear Tire & Rubber","","$40,000","$0","$40,000","2010","20100302","employment-related offenses","employment discrimination","Uniformed Services Employment and Reemployment Rights Act","The Justice Department reached a settlement, in the form of a consent decree, with the Goodyear Tire & Rubber Company resolving its lawsuit alleging  that the company violated the Uniformed Services Employment and Reemployment Rights Act of 1994 by failing to promptly reemploy an individual following his military service.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","USA","Ohio","publicly traded","GT","US3825501014","automotive parts","automotive parts-tires","https://www.justice.gov/opa/pr/justice-department-settlement-goodyear-tire-rubber-co-secures-40000-oklahoma-army-reservist","",""
"Grand Circle LLC","","","","$20,000","$0","$20,000","2012","20120913","consumer-protection-related offenses","Americans with Disabilities Act","","The Justice Department announced a settlement agreement with Grand Circle LLC, based in Boston, doing business as Grand Circle Travel, to resolve alleged violations of the Americans with Disabilities Act and ensure that persons with disabilities, including those who use wheelchairs or other mobility aids, are afforded full and equal access to the company's travel services and facilities.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-agreement-massachusetts-business-resolving-allegations","",""
"Greyhound Lines Inc.","","FirstGroup","FirstGroup sold Greyhound to FlixMobility (not a Violation Tracker parent) in 2021","$300,000","$0","$300,000","2016","20160208","consumer-protection-related offenses","Americans with Disabilities Act","","Under the terms of a consent decree filed by the Justice Department, Greyhound Lines Inc. was required to implement a series of systemic reforms to resolve allegations that it repeatedly violated the Americans with Disabilities Act.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/greyhound-lines-resolve-americans-disabilities-violations","",""
"GuideOne Mutual Insurance Company","","","","$74,500","$0","$74,500","2009","20090918","consumer-protection-related offenses","discriminatory practices (non-employment)","","The Justice Department announced a settlement resolving allegations that the GuideOne Mutual Insurance Company and two authorized agents discriminated because of religion when they advertised special benefits and discounts only to ""churchgoers"" and ""persons of faith."" Under the settlement, the defendants had to pay a total of $29,500 to three victims of discrimination, an additional $45,000 to the government as a civil penalty and stop the alleged discriminatory practices.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-settles-allegations-religion-discrimination-against-guideone-mutual","",""
"Highland Management Group Inc. and Edina Park Apartments LLC","","","","$30,000","$0","$30,000","2013","20130813","consumer-protection-related offenses","discriminatory practices (non-employment)","","The Justice Department announced a settlement of its lawsuit alleging that Highland Management Group Inc., Edina Park Apartments LLC, and Amy Koch violated the Fair Housing Act by discriminating against Somali prospective renters at Edina Park Apartments in Edina, Minn. a suburb of Minneapolis.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-resolves-lawsuit-alleging-discrimination-basis-race-and-national-origin","",""
