"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Addicts Rehabilitation Center Fund, Inc.","","","","$205,069","$0","$205,069","2002","20020326","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","02-CA-31771-001","","","02-CA-31771-001","","","New York","New York","10035","","622210","622210: Psychiatric and Substance Abuse Hospitals","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Adelphia Communications Corp.","","Adelphia Communications","After Adelphia was embroiled in a corruption scandal it filed for bankruptcy and its assets were sold off.","$231,712","$0","$231,712","2001","20010613","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","07-CA-43077-001","","","07-CA-43077-001","","","New Haven","Michigan","48048","","515210","515210: Cable and Other Subscription Programming","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"ADF, Inc. and its alter ego ADLA","","","","$493,350","$0","$493,350","2013","20130225","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","01-CA-045068","","","01-CA-045068","","","Warwick","Rhode Island","","","","","","","","","","","","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.","","Penalty amount is backpay calculation by NLRB; records show that amount was not paid as of 3/30/2017."
"Advanced Facial Plastic Surgery Center, PA","","","","$315,000","$0","$315,000","2013","20130813","employment-related offenses","labor relations violation","","Back pay award in unfair labor practices case. Press release: https://www.nlrb.gov/news-outreach/news-story/texas-plastic-surgery-center-settles-charges-unlawful-firings-and","federal","agency action","National Labor Relations Board","civil","","","16-CA-027886","","","16-CA-027886","","","Dallas","Texas","","","","","","","","","","","","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.","",""
"Advent Heating & Cooling","","","","$196,278","$0","$196,278","2007","20070924","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","04-CA-33991-001","","","04-CA-33991-001","","","Levittown","Pennsylvania","19057","","238220","238220: Plumbing, Heating, and Air-Conditioning Contractors","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Aggregate Industries (Middlesex Materials NE)","Holcim Group","Aggregate Industries","Holcim bought Aggregate Industries in 2005","$223,976","$0","$223,976","2004","20040629","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","01-CA-41673-001","","","01-CA-41673-001","","","Littleton","Massachusetts","01460","","324121","324121: Asphalt Paving Mixture and Block Manufacturing","Switzerland","","publicly traded","","CH0012214059","building materials","building materials","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Aguirre Collins & Ackman","","","","$452,000","$0","$452,000","2000","20001213","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","07-CA-42771-001","","","07-CA-42771-001","","","Detroit","Michigan","48216","","336111","336111: Automobile Manufacturing","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Air Line Pilots Association, International","","","","$2,750,000","$0","$2,750,000","2012","20120217","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","05-CA-034837","","","05-CA-034837","","","Minneapolis","Minnesota","","","","","","","","","","","","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.","",""
"Airo Die Casting, Inc., a Subsidiary of Leggett & Platt, Incorporated","","","","$1,286,269","$0","$1,286,269","2009","20090218","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","06-CA-34961-001","","","06-CA-34961-001","","","Loyalhanna","Pennsylvania","15661","","332995","332995: Other Ordnance and Accessories Manufacturing","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"The Airolite Co.","","","","$1,500,000","$0","$1,500,000","2004","20040709","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","08-CA-34549-001","","","08-CA-34549-001","","","Marietta","Ohio","45750","","314999","314999: All Other Miscellaneous Textile Product Mills","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"A.J.R. Coating","","","","$200,000","$0","$200,000","2004","20040831","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","04-CA-16369-001","","","04-CA-16369-001","","","Bath","Pennsylvania","18014","","238150","238150: Glass and Glazing Contractors","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"AK Steel Corporation","Cleveland-Cliffs","AK Steel","Cleveland-Cliffs bought AK Steel in 2020","$4,905,750","$0","$4,905,750","2004","20040206","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","08-CA-34001-001","","","08-CA-34001-001","","","Mansfield","Ohio","44901","","331513","331513: Steel Foundries (except Investment)","USA","Ohio","publicly traded","CLF","US1858991011","mining and minerals","mining","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"AK Steel Corporation, Butler Works","Cleveland-Cliffs","AK Steel","Cleveland-Cliffs bought AK Steel in 2020","$334,048","$0","$334,048","2006","20060928","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","06-CA-32724-001","","","06-CA-32724-001","","","Butler","Pennsylvania","16003","","331111","331111: Iron and Steel Mills","USA","Ohio","publicly traded","CLF","US1858991011","mining and minerals","mining","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Akal Security, Inc. and The Trident Group, Joint Employers","Akal Security","Akal Security","","$231,000","$0","$231,000","2012","20121119","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","05-CA-036463","","","05-CA-036463","","","Bwi Airport","Maryland","","","","","USA","New Mexico","privately held","","","miscellaneous services","outsourced government services","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.","",""
"Akron Brick and Block, Inc.","","","","$217,506","$0","$217,506","2006","20060103","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","08-CA-35360-001","","","08-CA-35360-001","","","Akron","Ohio","44312","","327320","327320: Ready-Mix Concrete Manufacturing","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Alaska Pulp Corporation","","","","$12,459,590","$0","$12,459,590","2005","20050831","employment-related offenses","labor relations violation","","Back pay award in unfair labor practices case. Press release: http://apps.nlrb.gov/link/document.aspx/09031d45800d5dda","federal","agency action","National Labor Relations Board","civil","","","19-CA-19242-001","","","19-CA-19242-001","","","Sitka","Alaska","99835","","322110","322110: Pulp Mills","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Aldworth Trucking Co.","","","","$333,620","$0","$333,620","2007","20070430","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","04-CA-27289-001","","","04-CA-27289-001","","","Swedesboro","New Jersey","08085","","484230","484230: Specialized Freight (except Used Goods) Trucking, Long-Distance","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"ALL STAFF CONSTRUCTION","","","","$185,000","$0","$185,000","2001","20010427","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","33-CA-13268-001","","","33-CA-13268-001","","","Bettendorf","Iowa","52722","","237990","237990: Other Heavy and Civil Engineering Construction","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Allbright Integrated Services","","","","$207,000","$0","$207,000","2000","20001214","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","07-CA-43438-001","","","07-CA-43438-001","","","Milford","New Jersey","08848","","561720","561720: Janitorial Services","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Alle-Kiski Medical Center","Allegheny Health Network","Alle-Kiski Medical Center","Alle-Kiski, which later changed its name to Allegheny Valley Hospital, joined the Allegheny Health Network in 2013","$308,337","$0","$308,337","2004","20040121","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","06-CA-32751-001","","","06-CA-32751-001","","","Natrona Heights","Pennsylvania","15065","","622110","622110: General Medical and Surgical Hospitals","USA","Pennsylvania","non-profit","","","healthcare services","hospitals","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Allied Mechanical","","","","$154,061","$0","$154,061","2008","20081027","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","31-CA-26120-001","","","31-CA-26120-001","","","Ontario","California","91761","","333293","333293: Printing Machinery and Equipment Manufacturing","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Allied Mechanical Services, Inc.","","","","$210,000","$0","$210,000","2015","20150409","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","07-CA-040907","","","07-CA-040907","","","Kalamazoo","Michigan","","","","","","","","","","","","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.","",""
"AlliedSignal Aerospace","Honeywell International","Honeywell International","","$17,600,000","$0","$17,600,000","2004","20040129","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","34-CA-07898-002","","","34-CA-07898-002","","","Stratford","Connecticut","06497","","336412","336412: Aircraft Engine and Engine Parts Manufacturing","USA","North Carolina","publicly traded","HON","US4385161066","diversified","diversified","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Alltek Plumbing, Heating and Air Conditioning Co.","","","","$214,155","$0","$214,155","2009","20091118","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","08-CA-34242-001","","","08-CA-34242-001","","","Delphos","Ohio","45833","","238220","238220: Plumbing, Heating, and Air-Conditioning Contractors","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Alpha Associates","","","","$361,789","$0","$361,789","2008","20080131","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","11-CA-19638-001","","","11-CA-19638-001","","","N. Charleston","South Carolina","29405","","313312","313312: Textile and Fabric Finishing (except Broadwoven Fabric) Mills","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Alta Bates Corp.;  Alta Bates Medical Center","","","","$876,500","$0","$876,500","2001","20010426","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","32-CA-12599-001","","","32-CA-12599-001","","","Berkeley","California","94705","","622110","622110: General Medical and Surgical Hospitals","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Althoff Industries, Inc.","","","","$166,720","$0","$166,720","2009","20091021","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","13-CA-45497-001","","","13-CA-45497-001","","","Crystal Lake","Illinois","60014","","238220","238220: Plumbing, Heating, and Air-Conditioning Contractors","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Aluminio del Caribe, Inc.","","","","$272,751","$0","$272,751","2004","20040224","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","24-CA-09429-001","","","24-CA-09429-001","","","San Juan","Puerto Rico","","","331311","331311: Alumina Refining","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Aluminum Casting & Engineering Company, Inc.","","","","$986,880","$0","$986,880","2013","20130422","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","30-CA-012855","","","30-CA-012855","","","Milwaukee","Wisconsin","","","","","","","","","","","","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.","",""
"Alumni Hotel Corporation d/b/a Days Hotel of Southfield","","","","$250,000","$0","$250,000","2000","20000927","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","07-CA-30749-001","","","07-CA-30749-001","","","Southfield","Michigan","48075","","721110","721110: Hotels (except Casino Hotels) and Motels","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Alumni Hotel d/b/a Ramada Inn and Villa Holding Corp.","","","","$250,000","$0","$250,000","2000","20000921","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","07-CA-36036-001","","","07-CA-36036-001","","","Southfield","Michigan","48075","","721110","721110: Hotels (except Casino Hotels) and Motels","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Alwin Manufacturing Company, Inc.","","","","$6,963,732","$0","$6,963,732","2004","20041001","employment-related offenses","labor relations violation","","Back pay award in unfair labor practices case. Press release: http://apps.nlrb.gov/link/document.aspx/09031d45800d5d64","federal","agency action","National Labor Relations Board","civil","","","30-CA-11899-001","","","30-CA-11899-001","","","Green Bay","Wisconsin","54306","","332998","332998: Enameled Iron and Metal Sanitary Ware Manufacturing","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"Amer-Way Electric Co.","","","","$264,124","$0","$264,124","2000","20000929","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","31-CA-19108-001","","","31-CA-19108-001","","","Temecula","California","92390","","238210","238210: Electrical Contractors","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"American Association of Professional Landmen","","","","$1,025,000","$0","$1,025,000","2016","20160506","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","16-CA-150710","","","16-CA-150710","","","Fort Worth","Texas","","","","","","","","","","","","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.","",""
"American Axle & Manufacturing","American Axle & Manufacturing","American Axle & Manufacturing","","$407,199","$0","$407,199","2008","20080821","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","07-CA-51131-001","","","07-CA-51131-001","","","Detroit","Michigan","48211","","336111","336111: Automobile Manufacturing","USA","Michigan","publicly traded","AXL","US0240611030","automotive parts","automotive parts","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"American Directional Boring","","","","$262,500","$0","$262,500","2011","20110228","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","","","","","","","St. Louis","Missouri","","","","","","","","","","","","https://www.nlrb.gov/news-outreach/news-story/missouri-company-agrees-significant-backpay-and-access-remedies-settle","",""
"American Federation of Government Employees","","","","$157,437","$0","$157,437","2003","20030213","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","05-CA-29958-001","","","05-CA-29958-001","","","Washington","District of Columbia","20001","","813930","813930: Labor Unions and Similar Labor Organizations","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"American Firestop Solutions, Inc.","","","","$400,000","$0","$400,000","2012","20120810","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","18-CA-019133","","","18-CA-019133","","","Waukee","Iowa","","","","","","","","","","","","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.","","Penalty amount is backpay calculation by NLRB; records show that amount was not paid as of 3/30/2017."
"American Freightways/a FedEx Company","FedEx","FedEx","","$156,497","$0","$156,497","2006","20060525","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","13-CA-40188-001","","","13-CA-40188-001","","","Chicago Heights","Illinois","60411","","484110","484110: General Freight Trucking, Local","USA","Tennessee","publicly traded","FDX","US31428X1063","freight and logistics","package delivery","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"American National Can Group, Inc.","Ball Corp.","Ball Corp.","","$150,000","$0","$150,000","2010","20100423","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","28-CA-16349-001","","","28-CA-16349-001","","","Phoenix","Arizona","85031","","332999","332999: All Other Miscellaneous Fabricated Metal Product Manufacturing","USA","Colorado","publicly traded","BLL","US0584981064","paper and packaging","packaging","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"American Paper Mills of Vermont","","","","$237,968","$0","$237,968","2008","20080131","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","01-CA-39367-001","","","01-CA-39367-001","","","Burlington","Vermont","05904","","322121","322121: Paper (except Newsprint) Mills","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"American Red Cross--Blood Collections","","","","$153,000","$0","$153,000","2008","20081209","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","01-CA-44306-001","","","01-CA-44306-001","","","Dedham","Massachusetts","02026","","621991","621991: Blood and Organ Banks","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"American Residential Services of Indiana, Inc.","","","","$725,000","$0","$725,000","2011","20110107","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","25-CA-25935-001","","","25-CA-25935-001","","","Columbus","Indiana","47201","","238220","238220: Plumbing, Heating, and Air-Conditioning Contractors","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
"American Signatrue, Amersig Graphics, Inc., and ASMid-America, alter egos and a Single Employer","","","","$2,880,486","$0","$2,880,486","2000","20001222","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","17-CA-16731-001","","","17-CA-16731-001","","","Lincoln","Nebraska","68521","","323119","323119: Other Commercial Printing","","","","","","","","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml","",""
