"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"BP","BP","BP","","$20,800,000,000","$0","$20,800,000,000","2015","20151005","environment-related offenses","environmental violation","","The United States joined the five Gulf states in announcing a settlement to resolve civil claims against BP arising from the April 20, 2010 Macondo well blowout and the massive oil spill that followed in the Gulf of Mexico. This global settlement resolved the governments' civil claims under the Clean Water Act and natural resources damage claims under the Oil Pollution Act, as well as economic damage claims of the five Gulf states and local governments.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BP","GB0007980591","oil and gas","oil & gas","http://www.justice.gov/opa/pr/us-and-five-gulf-states-reach-historic-settlement-bp-resolve-civil-lawsuit-over-deepwater","",""
"BP Exploration Alaska, Inc.","BP","BP","","$25,000,000","$0","$25,000,000","2011","20110503","environment-related offenses","environmental violation","pipeline safety violation","BP Exploration Alaska, Inc. will pay a $25 million civil penalty and carry out a system-wide pipeline integrity management program as part of a settlement for spilling more than 5,000 barrels of crude oil from the company's pipelines on the North Slope of Alaska in 2006, the U.S. Department of Justice, the U.S. Environmental Protection Agency and the U.S. Department of Transportation's Pipeline and Hazardous Materials Safety Administration announced. ","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","Alaska","","","","","United Kingdom","","publicly traded","LSE: BP","GB0007980591","oil and gas","oil & gas","http://www.justice.gov/opa/pr/bp-exploration-alaska-pay-25-million-penalty-alaskan-north-slope-oil-spill","",""
"BP Exploration and Production Inc.","BP","BP","","$4,000,000,000","$0","$4,000,000,000","2012","20121115","environment-related offenses","environmental violation","","BP Exploration and Production Inc. agreed to plead guilty to felony manslaughter, environmental crimes and obstruction of Congress and pay a record $4 billion in criminal fines and penalties for its conduct leading to the 2010 Deepwater Horizon disaster that killed 11 people and caused the largest environmental disaster in U.S. history, Attorney General Eric Holder announced. The 14-count information, filed in U.S. District Court in the Eastern District of Louisiana, charged BP with 11 counts of felony manslaughter, one count of felony obstruction of Congress, and violations of the Clean Water and Migratory Bird Treaty Acts.","federal","agency action","Justice Department multiagency referral","criminal","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BP","GB0007980591","oil and gas","oil & gas","http://www.justice.gov/opa/pr/bp-exploration-and-production-inc-agrees-plead-guilty-felony-manslaughter-environmental","",""
"Caribbean Petroleum Corp., Caribbean Petroleum Refining L.P., and Gulf Petroleum Refining Corp.","","","","$8,200,000","$0","$8,200,000","2011","20110520","environment-related offenses","environmental violation","","Under a settlement agreement lodged in federal bankruptcy court in Delaware, Caribbean Petroleum Corp., Caribbean Petroleum Refining L.P., and Gulf Petroleum Refining Corp.  Puerto Rico agreed to pay more than $8.2 million to address environmental liabilities relating to CAPECO's former petroleum distribution facility in Bayamn, Puerto Rico, and more than 170 service stations owned or leased by CAPECO throughout Puerto Rico.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","Puerto Rico","","","","","","","","","","","","http://www.justice.gov/opa/pr/united-states-announces-bankruptcy-settlement-oil-company-wake-october-2009-explosions-and","",""
"Cedyco Corporation","Cedyco Corporation","Cedyco Corporation","","$557,000","$0","$557,000","2012","20120815","environment-related offenses","environmental violation","","A Delaware company was fined $557,000 for negligently discharging oil into the bayous of Jefferson Parish, La., the Department of Justice announced.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","Louisiana","","","","","USA","Texas","privately held","","","oil and gas","oil & gas","http://www.justice.gov/opa/pr/delaware-company-fined-unlawful-discharges-oil-jefferson-parish-louisiana","",""
"CITGO","PDVSA (Petroleos de Venezuela S.A.)","PDVSA (Petroleos de Venezuela S.A.)","","$2,045,000","$0","$2,045,000","2014","20140205","environment-related offenses","environmental violation","","CITGO Petroleum Corporation and CITGO Refining and Chemicals Company LLP were sentenced in U.S. District Court in Corpus Christi for violations of the Clean Air Act related to its illegal operation of two massive tanks at their Corpus Christi East Plant Refinery as oil water separators without the required emission control equipment. The failure to equip the tanks with emission controls exposed numerous residents in the Oak Park and Hillcrest communities to chemical emissions. CITGO Petroleum Corporation was ordered to pay a fine of $500,000 on each of the two Clean Air Act counts of conviction. CITGO Refining and Chemicals Company LLP was ordered to pay a fine of $500,000 on each of the federal Clean Air Act counts of conviction plus $15,000 on each of the three misdemeanor Migratory Bird Treaty Act conviction, for a total of $45,000.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","Corpus Christi","Texas","","","","","Venezuela","","government-owned","","","oil and gas","oil & gas","http://www.justice.gov/opa/pr/citgo-sentenced-pay-more-2-million-environmental-crimes-corpus-christi-texas-refinery","",""
"Citigroup Inc.","Citigroup","Citigroup","","$7,000,000,000","$0","$7,000,000,000","2014","20140714","financial offenses","toxic securities abuses","","The Justice Department, along with federal and state partners, announced a $7 billion settlement with Citigroup Inc. to resolve federal and state civil claims related to Citigroup's conduct in the packaging, securitization, marketing, sale and issuance of residential mortgage-backed securities prior to Jan. 1, 2009. The resolution included a $4 billion civil penalty and required Citigroup to provide relief to underwater homeowners, distressed borrowers and affected communities through a variety of means including financing affordable rental housing developments for low-income families in high-cost areas.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","https://www.justice.gov/opa/pr/justice-department-federal-and-state-partners-secure-record-7-billion-global-settlement","",""
"Citigroup Inc.","Citigroup","Citigroup","","$2,202,000,000","$0","$2,202,000,000","2012","20120209","consumer-protection-related offenses","mortgage abuses","","The federal government and 49 state attorneys general reached a $25 billion agreement with the nation's five largest mortgage servicers to address mortgage loan servicing and foreclosure abuses. The penalty figure is the total of the amounts specified in the the individual company's consent judgment for direct payments and homeowner relief.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","https://d9klfgibkcquc.cloudfront.net/Consent_Judgment_Citibank-4-11-12.pdf","",""
"Cooperative Success Maritime S.A.","Cooperative Success Maritime S.A.","Cooperative Success Maritime S.A.","","$850,000","$0","$850,000","2010","20100607","environment-related offenses","environmental violation","","Cooperative Success Maritime S.A.,the operator of the M/T Chem Faros, a 21,145 gross-ton ocean-going cargo ship that regularly transported cargo between foreign ports and the United States, pleaded guilty and was sentenced in federal court for violating the Act to Prevent Pollution from Ships (APPS), and to making material false statements, the Justice Department announced. U.S. District Court Judge James C. Dever III for the Eastern District of North Carolina sentenced the company to pay a $850,000 penalty of which $150,000 will be paid to the congressionally-created National Fish and Wildlife Fund as a community service payment.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","Greece","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/ship-management-firm-pleads-guilty-and-sentenced-violating-federal-pollution-law","",""
"Efploia Shipping","Efploia Shipping","Efploia Shipping","","$1,200,000","$0","$1,200,000","2012","20120125","environment-related offenses","environmental violation","","Two corporations pleaded guilty in separate hearings in Baltimore for their role in managing and owning a ship engaged in deliberate discharges of waste oil and plastic garbage. The companies were each sentenced by U.S. District Judge Marvin Garbis to pay $1.2 million and serve three years of probation during which they will be required to implement a government approved environmental plan that includes audits conducted by an independent firm and review by a court appointed monitor. Efploia Shipping, a Marshall Islands corporation based in Greece, was the technical manager of the M/V Aquarosa, a 33,005 gross ton newly built cargo ship, constructed in China and registered in Malta. Aquarosa Shipping, a company based in Denmark, was the owner of the vessel. Both corporations pleaded guilty today to four felony counts: obstruction of justice, making material false statements, and the environmental crimes of knowingly failing to maintain an accurate oil record book and knowingly failing to maintain an accurate garbage record book, both in violation of the Act to Prevent Pollution from Ships (APPS).","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","Greece","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/two-shipping-corporations-plead-guilty-and-are-sentenced-maryland-obstruction-justice-and","",""
"Freeport-McMoRan Corporation","Freeport-McMoRan","Freeport-McMoRan","","$6,800,000","$0","$6,800,000","2012","20120424","environment-related offenses","environmental violation","mining violation","The Department of Justice and the Department of the Interior announced that Freeport-McMoRan Corporation and Freeport-McMoRan Morenci Inc. agreed to pay $6.8 million to settle federal and state natural resource damages claims related to the Morenci copper mine in southeastern Arizona.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","Arizona","","","","","USA","Arizona","publicly traded","FCX","US35671D8570","mining and minerals","mining","http://www.justice.gov/opa/pr/freeport-mcmoran-corp-and-freeport-mcmoran-morenci-inc-will-pay-68-million-damages-injuries","",""
"GEM Manufacturing LLC","Gem Manufacturing LLC","Gem Manufacturing LLC","","$1,800,000","$0","$1,800,000","2011","20111026","environment-related offenses","environmental violation","","A U.S. Virgin Islands company was sentenced Wednesday in federal court in St. Thomas, U.S.V.I., for knowingly trading in falsely-labeled, protected black coral that was shipped into the United States in violation of the Endangered Species Act and the Lacey Act, the Department of Justice announced. GEM was sentenced to pay a criminal fine of $1.8 million.","federal","agency action","Justice Department multiagency referral","criminal","","","","","","","","","","Virgin Islands of the U.S.","","","","","USA","Virgin Islands","privately held","","","miscellaneous manufacturing","jewelry","http://www.justice.gov/opa/pr/us-virgin-islands-company-sentenced-illegal-trade-protected-coral","",""
"Goldman Sachs","Goldman Sachs","Goldman Sachs","","$5,060,000,000","$0","$5,060,000,000","2016","20160411","financial offenses","toxic securities abuses","","The Justice Department, along with federal and state partners, announced a $5.06 billion settlement with Goldman Sachs related to Goldman's conduct in the packaging, securitization, marketing, sale and issuance of residential mortgage-backed securities between 2005 and 2007. The resolution required Goldman to pay $2.385 billion in a civil penalty under the Financial Institutions Reform, Recovery and Enforcement Act and also required the bank to provide $1.8 billion in other relief, including relief to underwater homeowners, distressed borrowers and affected communities, in the form of loan forgiveness and financing for affordable housing. Goldman was also to pay $875 million to resolve claims by other federal entities and state claims.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","https://www.justice.gov/opa/pr/goldman-sachs-agrees-pay-more-5-billion-connection-its-sale-residential-mortgage-backed","",""
"Halliburton Energy Services Inc.","Halliburton","Halliburton","","$200,000","$0","$200,000","2013","20130919","environment-related offenses","environmental violation","","Halliburton Energy Services Inc. pleaded guilty to destroying evidence pertaining to the 2010 Deepwater Horizon disaster and was sentenced to the statutory maximum fine, the Justice Department announced. (The press release did not indicate the amount of the fine but it was reported elsewhere to be $200,000).","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","HAL","US4062161017","oilfield services and supplies","oilfield services","http://www.justice.gov/opa/pr/halliburton-pleads-guilty-destruction-evidence-connection-deepwater-horizon-disaster-and","",""
"Hecla Mining Company","Hecla Mining","Hecla Mining","","$263,400,000","$0","$263,400,000","2011","20110613","environment-related offenses","environmental violation","","A settlement has been reached with Hecla Mining Company to resolve one of the largest cases ever filed under the Superfund statute. Under the settlement, Hecla will pay $263.4 million plus interest to the United States, the Coeur d'Alene Tribe and the state of Idaho to resolve claims stemming from releases of wastes from its mining operations. Settlement funds will be dedicated to restoration and remediation of natural resources in the Coeur d'Alene Basin. The agreement, which was lodged in federal district court in Idaho today, brings closure to that lawsuit and establishes a strong basis for future cooperation between Hecla and the governments in the Coeur d'Alene Basin.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","Idaho","","","","","USA","Idaho","publicly traded","HL","US4227041062","mining and minerals","mining","http://www.justice.gov/opa/pr/hecla-mining-company-pay-263-million-settlement-resolve-idaho-superfund-site-litigation-and","",""
"HSBC Bank USA NA","HSBC","HSBC","","$470,000,000","$0","$470,000,000","2016","20160205","consumer-protection-related offenses","mortgage abuses","","The Justice Department, the Department of Housing and Urban Development and the Consumer Financial Protection Bureau, along with 49 state attorneys general and the District of Columbia's attorney general, reached a $470 million agreement with HSBC Bank USA NA and its affiliates to address mortgage origination, servicing and foreclosure abuses.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: HSBA","GB0005405286","financial services","banking","https://www.justice.gov/opa/pr/justice-department-reaches-470-million-joint-state-federal-settlement-hsbc-address-mortgage","",""
"Ilios Shipping Company S.A.","Ilios Shipping","Ilios Shipping","","$2,000,000","$0","$2,000,000","2012","20120327","environment-related offenses","environmental violation","","Ilios Shipping Company S.A. was sentenced in federal court in New Orleans for violating the Act to Prevent Pollution from Ships and obstruction of justice. The court ordered Ilios to pay an overall criminal penalty of $2 million.  ","federal","agency action","Justice Department multiagency referral","criminal","","","","","","","","","","","","","","","Greece","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/greek-shipping-company-sentenced-new-orleans-pay-2-million-intentional-cover-oil-pollution","",""
"Irika Shipping S.A.","Irika Shipping","Irika Shipping","","$4,000,000","$0","$4,000,000","2010","20100921","environment-related offenses","environmental violation","","U.S. District Judge J. Frederick Motz sentenced Irika Shipping S.A., a ship management corporation registered in Panama and doing business in Greece, to pay a $4 million penalty, which included a $3 million criminal fine and $1 million in organizational community service payments to fund various marine environmental projects. Judge Motz also sentenced Irika to serve the maximum of five years probation, subject to following a compliance program that includes audits by an independent firm and oversight by a court appointed monitor.","federal","agency action","Justice Department multiagency referral","criminal","","","","","","","","","","","","","","","Greece","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/ship-serial-polluter-ordered-pay-4-million-covering-deliberate-discharge-oil-and-plastics","",""
"JPMorgan Chase","JPMorgan Chase","JPMorgan Chase","","$13,000,000,000","$0","$13,000,000,000","2013","20131119","financial offenses","toxic securities abuses","","The Justice Department, along with federal and state partners, announced a $13 billion settlement with JPMorgan to resolve federal and state civil claims arising out of the packaging, marketing, sale and issuance of residential mortgage-backed securities by JPMorgan, Bear Stearns and Washington Mutual prior to Jan. 1, 2009. As part of the settlement, JPMorgan acknowledged it made serious misrepresentations to the public about numerous RMBS transactions. The resolution also required JPMorgan to provide much needed relief to underwater homeowners and potential homebuyers. The settlement did not absolve JPMorgan or its employees from facing any possible criminal charges.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.justice.gov/opa/pr/justice-department-federal-and-state-partners-secure-record-13-billion-global-settlement","",""
"JPMorgan Chase & Co.","JPMorgan Chase","JPMorgan Chase","","$5,333,600,000","$0","$5,333,600,000","2012","20120209","consumer-protection-related offenses","mortgage abuses","","The federal government and 49 state attorneys general reached a $25 billion agreement with the nation's five largest mortgage servicers to address mortgage loan servicing and foreclosure abuses. The penalty figure is the total of the amounts specified in the the individual company's consent judgment for direct payments and homeowner relief.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://d9klfgibkcquc.cloudfront.net/Consent_Judgment_Chase-4-11-12.pdf","",""
"Keoje Marine Co. Ltd.","Keoje Marine","Keoje Marine","","$1,150,000","$0","$1,150,000","2012","20120111","environment-related offenses","environmental violation","","Keoje Marine Co. Ltd. and two engineers from the M/T Keoje Tiger pleaded guilty yesterday in federal court in Honolulu to environmental crimes violations. Keoje Marine was sentenced to pay a $1.15 million criminal penalty, $250,000 of which was to go to the National Fish and Wildlife Foundation as a community service payment for projects aimed at protecting and restoring marine resources in the District of Hawaii. Keoje Marine pleaded guilty to three felonies: violating the Clean Water Act for the dumping of oily bilge waste into waters off Hawaii that may have affected the natural resources of the United States, violating the Act to Prevent Pollution from ships for covering up the dumping of the oily waste by falsifying the vessel's oil record book and obstruction of justice during a U.S. Coast Guard inspection of the M/T Keoje Tiger in October 2011.","federal","agency action","Justice Department multiagency referral","criminal","","","","","","","","","","","","","","","South Korea","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/korean-shipping-company-chief-engineer-and-assistant-engineer-convicted-hawaii-environmental","",""
"Koo's Shipping Company S.A.","Koo's Shipping Company","Koo's Shipping Company","","$1,000,000","$0","$1,000,000","2011","20110331","environment-related offenses","environmental violation","","Koo's Shipping Company S.A., a Taiwanese corporation, pleaded guilty in federal court to charges of making false statements, knowingly failing to fully and accurately maintain an oil record book as required by international treaty and U.S. law, and for knowingly discharging oily bilge waste into Pago Pago Harbor, American Samoa, without using proper pollution prevention equipment, announced Assistant Attorney General Ignacia S. Moreno and U.S. Attorney for the District of Columbia Ronald C. Machen Jr. The plea took place before the Honorable Gladys Kessler in U.S. District Court for the District of Columbia. The company was sentenced to pay a $750,000 criminal fine and pay $250,000 towards community service projects in American Samoa, and was placed on probation for three years. ","federal","agency action","Justice Department multiagency referral","criminal","","","","","","","","","","American Samoa","","","","","Taiwan","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/taiwanese-shipping-company-convicted-discharging-oily-bilge-waste-waters-american-samoa","",""
"Morgan Stanley","Morgan Stanley","Morgan Stanley","","$2,600,000,000","$0","$2,600,000,000","2016","20160211","financial offenses","toxic securities abuses","","The Justice Department announced that Morgan Stanley agreed to pay a $2.6 billion penalty to resolve claims related to its marketing, sale and issuance of residential mortgage-backed securities.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","MS","US6174464486","financial services","financial services","https://www.justice.gov/opa/pr/morgan-stanley-agrees-pay-26-billion-penalty-connection-its-sale-residential-mortgage-backed","",""
"Noble Drilling (U.S.) LLC","Noble Corp.","Noble Corp.","","$12,200,000","$0","$12,200,000","2014","20141208","environment-related offenses","environmental violation","","Noble Drilling (U.S.) LLC was charged with environmental and maritime crimes for operating the drill ship Noble Discoverer and the drilling unit Kulluk in violation of federal law in Alaska in 2012, the Department of Justice announced. Under the terms of a plea agreement filed in federal court, Noble pled guilty to eight felony offenses and agreed to pay $12.2 million in fines and community service payments, implement a comprehensive Environmental Compliance Plan, and  be placed on probation for four years. In addition, Noble's parent corporation, Noble Corporation plc, headquartered in London, England, agreed to implement an Environmental Management System for all Mobile Offshore Drilling Units (MODUs) owned or operated by Noble Corporation plc and its direct and indirect subsidiaries worldwide.","federal","agency action","Justice Department multiagency referral","civil","","","","","","","","","","Alaska","","","","","United Kingdom","","publicly traded","NE","GB00BFG3KF26","oilfield services and supplies","oilfield services","http://www.justice.gov/opa/pr/drilling-company-charged-environmental-and-maritime-crimes-alaska","",""
