"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"St.Vincent Hospital","Ascension Health","Ascension Health","","$2,000,000","$0","$2,000,000","2007","20070726","healthcare-related offenses","Controlled Substances Act violation","","St.Vincent Hospital of Indianapolis agreed to pay the United States $2 million to settle alleged record keeping deficiencies regarding its receipt and storage of controlled substances at its clinic pharmacy.","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","Indianapolis","Indiana","","","","","USA","Missouri","non-profit","","","healthcare services","hospitals","Hospital's Failure to Keep Proper Records Results in $2 Million Civil Fine, US Fed News, July 26, 2007 (via Nexis).","",""
"Walgreens Corporation","Walgreens Boots Alliance","Walgreens Boots Alliance","","$80,000,000","$0","$80,000,000","2013","20130611","healthcare-related offenses","Controlled Substances Act violation","","Walgreens agreed to pay $80 million to resolve what the DEA called an unprecedented number of record-keeping and dispensing violations under the Controlled Substances Act. ","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","WBA","US9314271084","retailing","retail-pharmacies","https://www.dea.gov/divisions/mia/2013/mia061113.shtml","","https://www.dea.gov/press-releases/2013/06/11/walgreens-agrees-pay-record-settlement-80-million-civil-penalties-under"
"CVS Pharmacy, Inc.","CVS Health","CVS Health","","$535,000","$0","$535,000","2019","20190416","healthcare-related offenses","Controlled Substances Act violation","","CVS Pharmacy, Inc. agreed to pay $535,000 to resolve allegations that several of its Rhode Island stores violated the federal Controlled Substances Act by filling invalid prescriptions.","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","","","","","","USA","Rhode Island","publicly traded","CVS","US1266501006","retailing","retail-pharmacies","https://www.dea.gov/press-releases/2019/04/16/cvs-pay-535000-filling-invalid-prescriptions","",""
"Florida Discount Drugs, Inc","","","","$197,500","$0","$197,500","2019","20190716","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","Florida","","","","","","","","","","","","https://www.dea.gov/press-releases/2019/07/16/orlando-pharmacy-agrees-pay-more-100000","",""
"Omnicare Inc.","CVS Health","CVS Health","","$15,300,000","$0","$15,300,000","2020","20200513","healthcare-related offenses","Controlled Substances Act violation","","Omnicare Inc., a subsidiary of CVS Health and a leading provider of pharmacy services to long-term care facilities, agreed to pay the United States a $15.3 million civil penalty to resolve allegations that it violated federal law by allowing opioids and other controlled substances to be dispensed without a valid prescription.","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","","","","","","USA","Rhode Island","publicly traded","CVS","US1266501006","retailing","retail-pharmacies","https://www.dea.gov/press-releases/2020/05/13/omnicare-inc-agrees-pay-more-15-million-resolve-allegations-it-improperly","",""
"Caduceus USA Medical Pharmacy, LLC","","","","$250,000","$0","$250,000","2020","20201117","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dea.gov/press-releases/2020/11/17/pharmacy-pays-250000-resolve-controlled-substances-act-violations","",""
"Vistapharm, Inc.","","","","$325,000","$0","$325,000","2021","20210202","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dea.gov/press-releases/2021/02/02/pharmaceutical-distributor-vistapharm-inc-agrees-pay-325000-resolve","",""
"Town & Country Drug, Inc.","","","","$320,000","$0","$320,000","2020","20201202","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","Odessa","Texas","","","","","","","","","","","","https://www.dea.gov/press-releases/2020/12/02/odessa-pharmacy-and-owner-pay-320000-civil-penalties","",""
"Saint Francis Medical Center","","","","$1,624,957","$0","$1,624,957","2021","20210901","healthcare-related offenses","Controlled Substances Act violation","","The hospital was alleged to have employed a physician who wrote prescriptions for controlled substances without legitimate medical purposes and outside the usual course of professional practice.","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","Missouri","","","","","","","","","","","","https://www.dea.gov/press-releases/2021/09/01/southeast-missouri-health-organization-pays-16-million-settlement-invalid","",""
"University of Texas Southwestern Medical Center","University of Texas","University of Texas","","$4,500,000","$0","$4,500,000","2021","20211130","healthcare-related offenses","Controlled Substances Act violation","","The University of Texas Southwestern Medical Center agreed to pay $4.5 million to resolve allegations that its violations of the Controlled Substances Act allowed hospital staff to divert fentanyl and other dangerous drugs from the hospital.","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","","","","","","USA","Texas","non-profit","","","miscellaneous services","university","https://www.dea.gov/press-releases/2021/11/30/ut-southwestern-pay-45-million-resolve-alleged-controlled-substance-act","",""
"Olive Street Pharmacy, LLC","","","","$1,507,808","$0","$1,507,808","2021","20211004","healthcare-related offenses","Controlled Substances Act violation","False Claims Act and related","Olive Street Pharmacy, LLC and a pharmacy technician agreed to pay $1,507,808.50 to resolve a civil complaint bringing claims under the False Claims Act and Controlled Substances Act related to the unlawful dispensing of controlled substances, including some that were submitted to Medicaid or Medicare for reimbursement.","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","Creve Coeur","Missouri","","","","","","","","","","","","https://www.dea.gov/press-releases/2021/10/04/creve-coeur-pharmacy-and-owner-pay-14-million-ignoring-signs-illegal-drug","",""
"Savitz Drug Store, Inc.","","","","$275,000","$0","$275,000","2023","20230106","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","South Carolina","","","","","","","","","","","","https://www.dea.gov/press-releases/2023/01/06/savitz-drug-store-pay-275000-resolve-alleged-controlled-substance-act","",""
"Northeast Hospital Corporation","","","","$1,900,000","$0","$1,900,000","2022","20221207","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","","Massachusetts","","","","","","","","","","","","https://www.dea.gov/press-releases/2022/12/07/northeast-hospital-agrees-pay-19-million-resolve-allegations-controlled","",""
"Beckman's Greene Street Pharmacy, Inc.","","","","$120,000","$0","$120,000","2023","20230706","healthcare-related offenses","Controlled Substances Act violation","","","federal","agency action","Drug Enforcement Administration","civil","","","","","","","","","Cumberland","Maryland","","","","","","","","","","","","https://www.dea.gov/press-releases/2023/07/06/consent-decree-approved-among-us-and-cumberland-md-based-pharmacy-and","",""
