"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Advanced Patch Technologies, Inc.","","","","$1,000,000","$0","$1,000,000","2004","20040310","consumer-protection-related offenses","consumer protection violation","","Marketers of the Peel Away the Pounds patch, which was widely advertised in infomercials, agreed to settle Federal Trade Commission allegations that they made false and unsubstantiated weight loss claims in violation of the FTC Act. The settlement required the defendants collectively to pay more than $1 million in consumer redress, to stop making certain false weight loss claims, and to possess scientific substantiation before making other claims for any product, program or service that purportedly provides health benefits.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2004/03/marketers-peel-away-pounds-patch-settle-ftc-charges-false","",""
"Advantage Credit Repair LLC","","","","$20,000","$0","$20,000","2010","20100304","consumer-protection-related offenses","consumer protection violation","","A credit repair company that falsely claimed it would help boost consumers' credit ratings agreed to settle Federal Trade Commission charges filed last year as part of Operation Clean Sweep, a federal-state crackdown on credit repair scams.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2010/03/credit-repair-scammers-settle-ftc-charges","",""
"AFD Advisors LLC, AMG Associates LLC, and Park 295 Corp.","","","","$887,841","$0","$887,841","2014","20140912","consumer-protection-related offenses","consumer protection violation","","The Federal Trade Commission halted two health care scams that were designed to trick consumers into paying for phony discount cards, which the scammers falsely claimed would provide consumers with health insurance, or help them pay for prescription drugs.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2014/09/ftc-stops-marketers-phony-health-care-discount-schemes-directed","",""
"Alcoholism Cure Corporation","","","","$732,480","$0","$732,480","2012","20120719","consumer-protection-related offenses","consumer protection violation","","A federal court in Florida ruled in favor of the Federal Trade Commission and the Florida Attorney General, and ordered the marketers of a phony alcoholism ""cure"" program to pay more than $700,000 for having tricked consumers into paying hundreds or thousands of dollars to participate in the program.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2012/07/ftc-florida-attorney-general-win-court-judgment-more-700000-bogus","",""
"All In One Vacation Club LLC and Accumen Management Services, Inc.","","","","$275,000","$0","$275,000","2009","20090127","consumer-protection-related offenses","consumer protection violation","","A group of vacation and timeshare companies were ordered to pay $275,000 for violating the Federal Trade Commission's Do Not Call Rule.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2009/01/ftc-cracks-down-do-not-call-violators-companies-agree-pay-almost","",""
"Allied Interstate, Inc.","Allied Interstate Inc.","Allied Interstate Inc.","","$1,750,000","$0","$1,750,000","2010","20101021","consumer-protection-related offenses","consumer protection violation","debt collection abuses","To resolve Federal Trade Commission charges, one of the nation's largest debt collectors was ordered to pay $1.75 million for allegedly making repeated telephone calls to collect from the wrong person, to collect the wrong amount, or both.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","Ohio","privately held","","","miscellaneous services","debt collection","https://www.ftc.gov/news-events/press-releases/2010/10/debt-collector-will-pay-175-million-settle-ftc-charges","",""
"Allstar Marketing Group LLC","","","","$7,500,000","$0","$7,500,000","2015","20150305","consumer-protection-related offenses","consumer protection violation","","A direct marketing company selling ""as-seen-on-TV"" type products such as Snuggies and the Magic Mesh door cover agreed to pay $7.5 million to the Federal Trade Commission for consumer restitution to settle FTC charges in connection with its deceptive ""buy-one-get-one-free"" promotions.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2015/03/direct-marketer-agrees-pay-8-million-deceiving-consumers","",""
"Alpharma, Inc.","Pfizer","Alpharma Inc.","Alpharma was acquired in 2008 by King Pharmaceuticals, which was acquired by Pfizer in 2011","$2,500,000","$0","$2,500,000","2004","20040812","competition-related offenses","price-fixing or anti-competitive practices","consumer protection violation","Generic drug manufacturers Alpharma Inc. and Perrigo Company agreed to give up a total of $6.25 million in illegal profits to settle Federal Trade Commission allegations that their agreement to limit competition for over-the-counter store-brand children's liquid ibuprofen drove up prices and violated federal law.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","PFE","US7170811035","pharmaceuticals","pharmaceuticals","https://www.ftc.gov/news-events/press-releases/2004/08/generic-drug-marketers-settle-ftc-charges","",""
"Alternatel Inc., Voice Prepaid Inc., G.F.G. Enterprises LLC d/b/a Mystic Prepaid, Voice Distributors Inc. and Telecom Express Inc.","","","","$2,250,000","$0","$2,250,000","2009","20090210","consumer-protection-related offenses","consumer protection violation","","A group of prepaid calling card companies agreed to pay $2.25 million to resolve Federal Trade Commission allegations that they made false claims to consumers about the number of minutes of talk time their prepaid calling cards would provide.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2009/02/companies-agree-pay-225-million-part-ftc-crackdown-fraud-prepaid","",""
"Amazon.com Inc.","Amazon.com","Amazon.com","","$455,000","$0","$455,000","2013","20130103","consumer-protection-related offenses","consumer protection violation","","Amazon.com, Inc.; Leon Max, Inc.; Macy's, Inc.; and Sears, Roebuck and Co. and its Kmart subsidiaries, Kmart Corporation and Kmart.com, agreed to pay penalties totaling $1.26 million to settle Federal Trade Commission charges that they violated the Textile Products Identification Act (Textile Act) and the FTC's Textile Rules by labeling and advertising products sold in stores and online as made of bamboo, while they actually were made of rayon. ","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","Washington","publicly traded","Nasdaq: AMZN","US0231351067","retailing","retail-internet","https://www.ftc.gov/news-events/press-releases/2013/01/four-national-retailers-agree-pay-penalties-totaling-126-million","",""
"Amden Corporation","","","","$28,000","$0","$28,000","2002","20020419","consumer-protection-related offenses","consumer protection violation","","A California-based company that sold a sonic toothbrush kit agreed to pay a $28,000 civil penalty to settle Federal Trade Commission allegations that it violated the FTC's Mail or Telephone Order Merchandise Rule by failing to ship its product within the promised shipment time and failing to notify consumers of the delayed shipments. ","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2002/04/marketer-sonic-toothbrush-kits-agrees-pay-civil-penalty-settle","",""
"Americall Group Inc.","","","","$500,000","$0","$500,000","2011","20111216","consumer-protection-related offenses","consumer protection violation","","An Illinois-based telemarketing firm agreed to pay $500,000 to settle Federal Trade Commission charges that it interfered with consumers' requests to be placed on company-specific do not call lists and transmitted deceptive Caller ID names.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2011/12/telemarketer-pay-500000-civil-penalty-thwarting-consumers","",""
"American Coin-Op Services, Inc.","","","","$11,000","$0","$11,000","2001","20010417","consumer-protection-related offenses","consumer protection violation","","American Coin-Op Services, Inc., based in Buffalo, New York, and its principals agreed to settle Federal Trade Commission allegations that they failed to provide the pre-sale disclosures required by the FTC's Franchise Rule to prospective purchasers of their mint and candy vending machine opportunities.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2001/04/two-vending-machine-franchisors-pay-civil-penalty-settle-ftc","",""
"American Municipal Services Corporation","","","","$350,000","$0","$350,000","2017","20170324","consumer-protection-related offenses","consumer protection violation","","An operation that collects debts owed to municipalities agreed to stop engaging in allegedly illegal collection tactics under a settlement with the Federal Trade Commission.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2017/03/ftc-settlement-halts-allegedly-abusive-practices-company","",""
"American Pop Corn Company","","","","$10,000","$0","$10,000","2002","20020214","consumer-protection-related offenses","consumer protection violation","","American Pop Corn Company agreed to pay $10,000 to settle Federal Trade Commission allegations that it violated the Children's Online Privacy Protection Rule (COPPA Rule) by collecting personal information from childrenwithout obtaining parental consent.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2002/02/popcorn-company-settles-ftc-privacy-violation-charges","",""
"American Precious Metals LLC","","","","$24,300,000","$0","$24,300,000","2012","20121211","consumer-protection-related offenses","consumer protection violation","","The promoters of a bogus investment scheme have agreed to a $24 million settlement to resolve Federal Trade Commission charges that they conned consumers into buying precious metals on credit without clearly disclosing significant costs and risks","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2012/12/ftc-action-results-24-million-settlement-precious-metals-dealers","",""
"American Savings Discount Club","","","","$3,000,000","$0","$3,000,000","2002","20020801","consumer-protection-related offenses","consumer protection violation","","American Savings Discount Club and two individual defendants agreed to establish a redress fund of nearly $3 million and a lifetime ban on credit-related telemarketing to settle a complaint that the Federal Trade Commission filed jointly with the Attorney General's Offices of Virginia, Wisconsin, and North Carolina. The complaint alleged that the company pitched a fraudulent advance-fee loan promotion to hundreds of thousands of consumers nationwide.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2002/08/company-pitched-advance-fee-loans-will-pay-3-million-redress-part","",""
"American Tax Relief LLC","","","","$15,000,000","$0","$15,000,000","2013","20130205","consumer-protection-related offenses","consumer protection violation","","Under an agreement with the Federal Trade Commission, the defendants in a scheme that allegedly bilked consumers out of more than $100 million by falsely claiming they could reduce their tax debts must surrender more than $15 million in cash and assets to settle charges that they violated federal law. Under the settlement order, American Tax Relief LLC and its leader, Alexander Seung Hahn, are banned from telemarketing, and they and Hahn's wife, Joo Hyun Park, are permanently prohibited from selling debt relief services. ","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2013/02/ftc-settlement-tax-relief-scammers-agree-pay-more-15-million","",""
"American United Mortgage Company","","","","$50,000","$0","$50,000","2007","20071218","consumer-protection-related offenses","privacy violation","","A mortgage company that left loan documents with customers' sensitive personal and financial information in and around an unsecured dumpster agreed to settle Federal Trade Commission charges that it violated federal privacy regulations.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2007/12/company-will-pay-50000-penalty-tossing-consumers-credit-report","",""
"Ameritel Payphone Distributors, Inc.","","","","$40,000","$0","$40,000","2001","20010206","consumer-protection-related offenses","consumer protection violation","","Ameritel Payphone Distributors, Inc., based in Miami, Florida, and its owner, targeted by the Federal Trade Commission as part of a nationwide crackdown on fraudulent business opportunities, agreed to pay $40,000 to settle the allegations against them.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2001/02/florida-phone-vending-opportunity-franchisor-pay-40000-settle","",""
"AMG Services Inc. and MNE Services Inc.","","","","$21,000,000","$0","$21,000,000","2015","20150116","consumer-protection-related offenses","consumer protection violation","","Two payday lending companies settled Federal Trade Commission charges that they violated the law by charging consumers undisclosed and inflated fees. Under the settlement, AMG Services, Inc. and MNE Services, Inc. had to pay $21 million and will waive another $285 million in charges that were assessed but not collected.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2015/01/online-payday-lending-companies-pay-21-million-settle-federal","",""
"Andrew Torregrossa & Sons Funeral Home","","","","$32,000","$0","$32,000","2012","20120627","consumer-protection-related offenses","consumer protection violation","","The owners of a Brooklyn, New York, funeral home settled a Federal Trade Commission civil penalty lawsuit alleging that they violated a key provision of the FTC's Funeral Rule giving consumers the right to buy only the funeral goods and services they want or need.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2012/06/funeral-home-brooklyn-ny-agrees-pay-32000-penalty-settle-ftc","",""
"Apple Inc.","Apple Inc.","Apple Inc.","","$32,500,000","$0","$32,500,000","2014","20140327","consumer-protection-related offenses","consumer protection violation","","Following a public comment period, the Federal Trade Commission approved a final order resolving FTC allegations that Apple Inc. unfairly charged consumers for in-app purchases incurred by children without their parents' consent. Under the settlement, by March 31, 2014, Apple must change its billing practices to ensure that it has obtained express, informed consent from consumers before charging them for in-app purchases. Apple also must provide full refunds, totaling a minimum of $32.5 million, to consumers who were billed for in-app purchases that were incurred by children and were either accidental or not authorized by the consumer. ","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","California","publicly traded","Nasdaq: AAPL","US0378331005","electrical and electronic equipment","computers","https://www.ftc.gov/news-events/press-releases/2014/03/ftc-approves-final-order-case-about-apple-inc-charging-kids-app","",""
"Applied Food Sciences, Inc.","Applied Food Sciences Inc.","Applied Food Sciences Inc.","","$3,500,000","$0","$3,500,000","2014","20140908","consumer-protection-related offenses","consumer protection violation","","A Texas-based company, Applied Food Sciences, Inc. (AFS), settled Federal Trade Commission charges that it used the results of a flawed study to make baseless weight-loss claims about its green coffee extract to retailers, who repeated those claims in marketing finished products to consumers.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","Texas","privately held","","","food products","food ingredients","https://www.ftc.gov/news-events/press-releases/2014/09/green-coffee-bean-manufacturer-settles-ftc-charges-pushing-its","",""
"ArtMart Publications, Inc.","","","","$125,000","$0","$125,000","2003","20031016","consumer-protection-related offenses","consumer protection violation","","The FTC has settled an action against a California-based company charged with deceptive sales of advertisements appearing in minority business publications.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2003/10/artmart-publications-settles-ftc-charges","",""
"AshleyMadison.com","","","","$1,657,000","$0","$1,657,000","2016","20161214","consumer-protection-related offenses","consumer protection violation","","The operators of the Toronto-based AshleyMadison.com dating site agreed to settle Federal Trade Commission and state charges that they deceived consumers and failed to protect 36 million users' account and profile information in relation to a massive July 2015 data breach of their network.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2016/12/operators-ashleymadisoncom-settle-ftc-state-charges-resulting","",""
"Asset Acceptance LLC","Encore Capital Group","Asset Acceptance","Encore Capital acquired Asset Acceptance in 2013.","$2,500,000","$0","$2,500,000","2012","20120130","consumer-protection-related offenses","consumer protection violation","debt collection abuses","One of the nation's largest consumer debt buyers agreed to pay a $2.5 million civil penalty to settle Federal Trade Commission charges that it made a range of misrepresentations when trying to collect old debts. In addition, the company, Asset Acceptance, LLC, agreed to tell consumers whose debt may be too old to be legally enforceable that it will not sue to collect on that debt.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","California","publicly traded","ECPG","US2925541029","financial services","debt recovery","https://www.ftc.gov/news-events/press-releases/2012/01/under-ftc-settlement-debt-buyer-agrees-pay-25-million-alleged","",""
"AT&T","AT&T","AT&T","","$365,000","$0","$365,000","2004","20040910","consumer-protection-related offenses","consumer protection violation","","Sprint Corporation and AT&T Corp. agreed to pay $1.125 million and $365,000, respectively, to settle Federal Trade Commission allegations that they failed to notify certain applicants for telephone service of their rights under federal credit laws.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://www.ftc.gov/news-events/press-releases/2004/09/sprint-att-pay-nearly-15-million-combined-penalties-violations","",""
"AT&T Mobility LLC","AT&T","AT&T","","$80,000,000","$0","$80,000,000","2014","20141008","consumer-protection-related offenses","consumer protection violation","","As part of a $105 million settlement with federal and state law enforcement officials, AT&T Mobility LLC will pay $80 million to the Federal Trade Commission to provide refunds to consumers the company unlawfully billed for unauthorized third-party charges, a practice known as mobile cramming. The refunds are part of a multi-agency settlement that also includes $20 million in penalties and fees paid to 50 states and the District of Columbia, as well as a $5 million penalty to the Federal Communications Commission.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://www.ftc.gov/news-events/press-releases/2014/10/att-pay-80-million-ftc-consumer-refunds-mobile-cramming-case","",""
"Automated Electronic Checking Inc.","","","","$950,000","$0","$950,000","2013","20130313","consumer-protection-related offenses","consumer protection violation","","A payment processor and two of its principals were banned from processing electronic payments under a settlement with the Federal Trade Commission, which resolved charges that they debited, or tried to debit, millions of dollars from tens of thousands of consumers' bank accounts without their consent.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2013/03/defendants-banned-payment-processing-will-pay-950000-ftc","",""
"AVS Marketing, Inc.","","","","$400,000","$0","$400,000","2005","20050620","consumer-protection-related offenses","consumer protection violation","","AVS Marketing Inc. and its president agreed to pay $400,000 in consumer redress to settle Federal Trade Commission allegations that they deceptively marketed a purported weight-loss pill called Himalayan Diet Breakthrough.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2005/06/defendants-who-deceptively-marketed-himalayan-diet-breakthrough","",""
"Backcountry.com LLC","TSG Consumer Partners","TSG Consumer Partners","","$150,000","$0","$150,000","2015","20151209","consumer-protection-related offenses","consumer protection violation","","The Federal Trade Commission announced complaints and proposed court orders barring four national retailers from mislabeling and advertising rayon textiles as made of  bamboo and requiring them to pay civil penalties totaling $1.3 million.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","California","privately held","","","private equity (including portfolio companies)","private equity (including portfolio companies)","https://www.ftc.gov/news-events/press-releases/2015/12/nordstrom-bed-bath-beyond-backcountrycom-jc-penney-pay-penalties","",""
"Basic Research, LLC","","","","$3,000,000","$0","$3,000,000","2006","20060511","consumer-protection-related offenses","consumer protection violation","","Sellers that allegedly made questionable weight-loss and fat-loss claims to peddle skin gels and diet supplements agreed to pay $3 million to settle Federal Trade Commission allegations.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2006/05/major-weight-loss-marketers-pay-3-million","",""
"Bayer Corporation","Bayer","Bayer","","$3,200,000","$0","$3,200,000","2007","20070104","consumer-protection-related offenses","consumer protection violation","","The Bayer Corporation agreed to pay a $3.2 million civil penalty to settle FTC allegations that advertisements for One-A-Day WeightSmart multivitamins violated an earlier Commission order requiring all health claims for One-A-Day brand vitamins to be supported by competent and reliable scientific evidence.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE000BAY0017","chemicals","chemicals","https://www.ftc.gov/news-events/press-releases/2007/01/federal-trade-commission-reaches-new-years-resolutions-four-major","",""
"Bayer Corporation","Bayer","Bayer","","$1,000,000","$0","$1,000,000","2000","20000111","consumer-protection-related offenses","consumer protection violation","","The Bayer Corporation agreed to launch a $1 million consumer education campaign to settle Federal Trade Commission allegations that it made unsubstantiated claims in a series of aspirin ads, in violation of a previous FTC order.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE000BAY0017","chemicals","chemicals","https://www.ftc.gov/news-events/press-releases/2000/01/bayer-settles-ftc-charges","",""
"Bear Stearns Companies, LLC","JPMorgan Chase","JPMorgan Chase","","$28,000,000","$0","$28,000,000","2008","20080909","consumer-protection-related offenses","mortgage abuses","","The Bear Stearns Companies LLC and its subsidiary EMC Mortgage Corporation agreed to pay $28 million to settle Federal Trade Commission charges that they engaged in unlawful practices in servicing consumers' home mortgage loans. ","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.ftc.gov/news-events/press-releases/2008/09/bear-stearns-and-emc-mortgage-pay-28-million-settle-ftc-charges","",""
"Bed Bath & Beyond","Bed Bath & Beyond","Bed Bath & Beyond","","$500,000","$0","$500,000","2015","20151209","consumer-protection-related offenses","consumer protection violation","","The Federal Trade Commission announced complaints and proposed court orders barring four national retailers from mislabeling and advertising rayon textiles as made of bamboo, and requiring them to pay civil penalties totaling $1.3 million.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","USA","New Jersey","publicly traded","BBBY","US0758961009","retailing","retail-housewares","https://www.ftc.gov/news-events/press-releases/2015/12/nordstrom-bed-bath-beyond-backcountrycom-jc-penney-pay-penalties","",""
"Beiersdorf, Inc.","Beiersdorf","Beiersdorf","","$900,000","$0","$900,000","2011","20110629","consumer-protection-related offenses","consumer protection violation","","The Federal Trade Commission reached a settlement requiring Nivea skin cream maker Beiersdorf, Inc. to stop claiming that regular use of its Nivea My Silhouette skin cream can significantly reduce consumers' body size. The company also agreed to pay $900,000 as part of the settlement.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","Germany","","privately held","","","household and personal care products","skin care products","https://www.ftc.gov/news-events/press-releases/2011/06/ftc-settlement-prohibits-marketer-claiming-nivea-skin-cream-can","",""
"Bigmailbox.com, Inc.","","","","$35,000","$0","$35,000","2001","20010419","consumer-protection-related offenses","privacy violation","","The Federal Trade Commission announced settlements with three web operators for violations of the Children's Online Privacy Protection Rule (COPPA Rule).","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ftc.gov/news-events/press-releases/2001/04/ftc-announces-settlements-web-sites-collected-childrens-personal","",""
