"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"American State Bank","","","","$225,000","$0","$225,000","2008","20080523","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Lubbock","Texas","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA536.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Ameriprise Financial, Inc.","Ameriprise Financial","Ameriprise Financial","","$128,200","$0","$128,200","2016","20161208","employment-related offenses","employment discrimination","racial discrimination","While not admitting liability, Ameriprise Financial, Inc. agreed to pay a total of $128,200 in back wages and interest to 20 black employees in unlicensed service professional positions, after an OFCCP compliance review found the company violated Executive Order 11246 by paying black employees who processed routine account service requests less than their similarly situated white counterparts.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","Minnesota","publicly traded","AMP","US03076C1062","financial services","financial services","https://www.dol.gov/newsroom/releases/ofccp/ofccp20161208","",""
"AmeriQual Group LLC","","","","$325,532","$0","$325,532","2017","20170117","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/AmeriQual_Group_ConsentDecreeRedacted.pdf","",""
"Amneal Pharmaceuticals of NY, LLC","Amneal Pharmaceuticals","Amneal Pharmaceuticals","","$99,000","$0","$99,000","2015","20150930","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","New Jersey","publicly traded","AMRX","US03168L1052","pharmaceuticals","pharmaceuticals","https://www.dol.gov/ofccp/foia/files/AmnealPharmaceuticalsCA_Redacted.pdf","",""
"Anadarko Industries","","","","$7,949","$0","$7,949","2010","20100930","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/Anadarko_Industries_CA_redacted.pdf","",""
"Andrews International","","","","$174,051","$0","$174,051","2015","20156030","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/NORTHERN_CA-WESTERNANDREWSINT'L_R00164405_CA_DPO_Redacted.pdf","",""
"Angelica Textiles","Angelica Corp.","Angelica Corp.","","$61,514","$0","$61,514","2016","20160325","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","miscellaneous services","linen service","https://www.dol.gov/ofccp/foia/files/Angelica_Textiles_CA.pdf","",""
"Ansys, Inc.","ANSYS","ANSYS","","$16,500","$0","$16,500","2011","20110907","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","ANSS","US03662Q1058","information technology","software","https://www.dol.gov/ofccp/foia/files/Ansys_Inc_redacted.pdf","",""
"Apex Systems, LLC","ASGN Inc.","ASGN Inc.","On Assignment Inc. changed its name to ASGN Inc. in 2018","$148,500","$0","$148,500","2016","20161221","employment-related offenses","employment discrimination","racial discrimination","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","California","publicly traded","ASGN","US00191U1025","miscellaneous services","staffing services","https://www.dol.gov/ofccp/foia/files/ApexSystems_Redacted.pdf","",""
"APS-ARTI","","","","$30,000","$0","$30,000","2014","20140331","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/APS-ARTI%20LLC-CARedacted.pdf","",""
"Aqualon Company","","","","$175,000","$0","$175,000","2016","20160607","employment-related offenses","employment discrimination","racial discrimination","The Aqualon Company, a subsidiary of chemical producer Ashland Inc. agreed to pay $175,000 to settle OFCCP allegations that from Oct. 1, 2011, through Sept. 30, 2012 it failed to provide equal employment opportunities to 660 African Americans in the Richmond metropolitan area who applied for entry-level transition operator positions.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Hopewell","Virginia","","","","","","","","","","","","https://www.dol.gov/newsroom/releases/ofccp/ofccp20160607","",""
"Aramark Uniform Services","Aramark","Aramark","","$194,255","$0","$194,255","2017","20170522","employment-related offenses","employment discrimination","gender discrimination","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Evansville","Indiana","","","","","USA","Pennsylvania","publicly traded","NYSE: ARMK","US03852U1060","restaurants and foodservice","foodservice","https://www.dol.gov/ofccp/foia/files/Aramark_Signed_CA_Redacted.pdf","",""
"Aramark Education Services LLC","Aramark","Aramark","","$165,000","$0","$165,000","2015","20151123","employment-related offenses","employment discrimination","racial discrimination","Following an investigation by the Office of Federal Contract Compliance Programs, Aramark Education Services LLC entered into a conciliation agreement to resolve claims of systemic hiring discrimination. OFCCP found that the contractor discriminated against 335 male and African-American applicants for food service worker positions with Aramark, a federal contractor in Lubbock, Texas.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Lubbock","Texas","","","","","USA","Pennsylvania","publicly traded","NYSE: ARMK","US03852U1060","restaurants and foodservice","foodservice","https://www.dol.gov/newsroom/releases/ofccp/ofccp20151123","",""
"Alcoa Mill Products Inc.","Apollo Global Management","Alcoa Inc.","In 2016 Alcoa Inc. split its operations between two new companies called Arconic and Alcoa Corp. Apollo took Arconic private in 2023.","$540,172","$0","$540,172","2011","20110802","employment-related offenses","employment discrimination","racial discrimination","Alcoa Mill Products Inc. agreed to pay $484,656.19 in back wages to 37 Hispanics and African-Americans as well as $35,516.88 to two women who all were rejected for job positions at the company's plant in Lancaster, Pa. The settlement resolved a finding by the U.S. Department of Labor that the company discriminated against Hispanic, African-American and female applicants for material handler positions. The company also agreed to spend at least $20,000 on equal employment opportunity, anti-harassment and sensitivity training for its workforce, including all managers and human resources personnel involved in hiring.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Lancaster","Pennsylvania","","","","","USA","New York","publicly traded","APO","US03768E1055","private equity (including portfolio companies)","private equity (including portfolio companies)","https://www.dol.gov/opa/media/press/ofccp/OFCCP20111168.htm","",""
"ABF Freight System Inc.","ArcBest Corp.","ArcBest Corp.","","$300,000","$0","$300,000","2008","20081021","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Dallas","Texas","","","","","USA","Arkansas","publicly traded","ARCB","US03937C1053","miscellaneous services","truck leasing","https://violationtracker.goodjobsfirst.org/archive/FOIA545.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Asbestos Specialist Inc.","","","","$100,000","$0","$100,000","2016","20160531","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/Asbestos_Specialist_Inc_CA.pdf","",""
"AstraZeneca","AstraZeneca","AstraZeneca","","$250,000","$0","$250,000","2011","20110606","employment-related offenses","employment discrimination","gender discrimination","AstraZeneca agreed to pay $250,000 to 124 women who allegedly were subjected to pay discrimination while working at the corporation's Philadelphia Business Center in Wayne, Pa. The action resolved a lawsuit filed by the U.S. Department of Labor in May 2010 alleging that the company discriminated against female sales specialists by paying them salaries that were, on average, $1,700 less than their male counterparts. ","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Wayne","Pennsylvania","","","","","United Kingdom","","publicly traded","LSE: AZN","GB0009895292","pharmaceuticals","pharmaceuticals","https://www.dol.gov/opa/media/press/ofccp/OFCCP20110829.htm","",""
"Baker & Taylor, LLC","","","","$181,000","$0","$181,000","2015","20151231","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/BakerTaylorProposedRedactionsCA12-23-15_Redacted.pdf","",""
"Baldor Electric Co.","ABB Ltd.","ABB Ltd.","","$2,000,000","$0","$2,000,000","2012","20120625","employment-related offenses","employment discrimination","gender discrimination","The Office of Federal Contract Compliance Programs announced that Baldor Electric Co. agreed to settle allegations of systemic discrimination stemming from the company's applicant screening process at its facility in Fort Smith, Ark. OFCCP investigators determined that the process violated Executive Order 11246 by creating a disparate impact on women and minorities.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Fort Smith","Arkansas","","","","","Switzerland","","publicly traded","ABB","CH0012221716","utilities and power generation","power systems","https://www.dol.gov/opa/media/press/ofccp/OFCCP20120576.htm","",""
"Bank of America","Bank of America","Bank of America","","$1,000,000","$0","$1,000,000","2017","20170417","employment-related offenses","employment discrimination","racial discrimination","The U.S. Department of Labor settled a case that arose from a 1993 compliance review of NationsBank, N.A., that found systematic hiring violations involving African-American applicants for entry-level jobs and led to more than two decades of litigation. NationsBank merged with the Bank of America, N.A. in 1998.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Charlotte","North Carolina","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","https://www.dol.gov/ofccp/foia/files/BOACA_Redacted.pdf","",""
"Bank of America Corp","Bank of America","Bank of America","","$2,181,593","$0","$2,181,593","2013","20130923","employment-related offenses","employment discrimination","racial discrimination","A U.S. Department of Labor administrative law judge ordered Bank of America Corp. to pay 1,147 African American job applicants $ 2,181,593 in back wages and interest for race-based hiring discrimination at the company's Charlotte facility. In an earlier ruling, the judge determined that the bank applied unfair and inconsistent selection criteria resulting in the rejection of qualified African American applicants for teller and entry-level clerical and administrative positions.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Charlotte","North Carolina","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","https://www.dol.gov/newsroom/releases/ofccp/ofccp20131967","",""
"Banner Baywood Medical Center","Banner Health","Banner Health","","$10,767","$0","$10,767","2012","20120430","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","Arizona","non-profit","","","healthcare services","hospitals","https://www.dol.gov/ofccp/foia/files/Banner_Baywood_Redacted.pdf","",""
"Barco","","","","$32,859","$0","$32,859","2014","20140831","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/Barco_CA_Redacted.pdf","",""
"Barr Concrete","","","","$64,030","$0","$64,030","2015","20150831","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/2015-09-24-BARRConcrete_ExcDPORedacted.pdf","",""
"BearingPoint Inc.","BearingPoint","BearingPoint","","$394,985","$0","$394,985","2009","20091218","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","Netherlands","","privately held","","","miscellaneous services","management consulting","https://www.dol.gov/ofccp/foia/files/BearingPoint_Redacted.pdf","",""
"Bechtel Marine Propulsion Corporation","Bechtel","Bechtel","","$38,106","$0","$38,106","2015","20151231","employment-related offenses","employment discrimination","disability discrimination","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","California","privately held","","","construction and engineering","construction & engineering","https://www.dol.gov/ofccp/foia/files/BMPC_CA_Redacted.pdf","",""
"Bertucci Contracting Co. LLC","","","","$70,000","$0","$70,000","2013","20130501","employment-related offenses","employment discrimination","racial discrimination","Bertucci Contracting Co. LLC, a federal construction contractor, settled allegations of hiring discrimination against minority job applicants at its Jefferson, Louisiana facility.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Jefferson","Louisiana","","","","","","","","","","","","https://www.dol.gov/opa/media/press/ofccp/OFCCP20130565.htm","",""
"Bimbo Bakeries USA, Inc.","Bimbo Group","Bimbo Group","","$52,310","$0","$52,310","2015","20150930","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","Mexico","","publicly traded","","MXP495211262","food products","food products","https://www.dol.gov/ofccp/foia/files/BimboHazletonCakeCA_Redacted.pdf","",""
"Black Box Corp.","Essar Group","Black Box Corporation","Black Box was acquired in 2019 by AGC Networks, owned by Essar Group","$25,501","$0","$25,501","2011","20110108","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","India","","privately held","","","diversified","diversified","https://www.dol.gov/ofccp/foia/files/Black_Box_Redacted.pdf","",""
"Boeing Bingen 780WA","Boeing","Boeing","","$6,059","$0","$6,059","2012","20120111","employment-related offenses","employment discrimination","gender discrimination","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","BA","US0970231058","aerospace and military contracting","aerospace & military contracting","https://www.dol.gov/ofccp/foia/files/Boeing_Bingen_Redacted.pdf","",""
"Bollinger Shipyards Lockport LLC","Bollinger Shipyards","Bollinger Shipyards","","$90,000","$0","$90,000","2006","20061020","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Lockport","Louisiana","","","","","USA","Louisiana","privately held","","","heavy equipment","shipbuilding","https://violationtracker.goodjobsfirst.org/archive/FOIA520.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Breakell, Inc.","","","","$7,552","$0","$7,552","2010","20100131","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/Breakell_Redacted.pdf","",""
"Brent Industries","","","","$18,024","$0","$18,024","2015","20150831","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/2015-09-24-BrentIndustriesCA-DPORedacted.pdf","",""
"Brunswick Corp.","Brunswick Corp.","Brunswick Corp.","","$295,000","$0","$295,000","2012","20120904","employment-related offenses","employment discrimination","gender discrimination","The Office of Federal Contract Compliance Programs reached an agreement with federal contractor Lund Boat Co., a wholly owned subsidiary of the Brunswick Corp., settling allegations of hiring discrimination. In a consent judgment approved by the department's Office of Administrative Law Judges, Brunswick Corp. and Lund Boat Co. agreed to pay $295,000 in back wages and interest to 185 female job applicants who were rejected for entry-level positions at Lund's boat manufacturing plant in New York Mills, Minn.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","New York Mills","Minnesota","","","","","USA","Illinois","publicly traded","BC","US1170431092","diversified","diversified","https://www.dol.gov/opa/media/press/ofccp/OFCCP20121709.htm","",""
"Butterball Limited Liability Corp.","","","","$57,478","$0","$57,478","2013","20130228","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/Butterball_Redacted.pdf","",""
"C&S Wholesale Grocers, Inc.","C&S Wholesale Grocers","C&S Wholesale Grocers","","$85,000","$0","$85,000","2015","20151216","employment-related offenses","employment discrimination","gender discrimination","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","New Hampshire","privately held","","","wholesalers","wholesalers-food products","https://www.dol.gov/ofccp/foia/files/C-S_WholesaleGrocersIncCA_Redacted.pdf","",""
"Cargill Meat Solutions","Cargill","Cargill","","$2,236,218","$0","$2,236,218","2014","20140122","employment-related offenses","employment discrimination","racial discrimination","Cargill Meat Solutions agreed to settle allegations of hiring discrimination based on race and sex by paying $2,236,218 in back wages and interest to 2,959 applicants who were rejected for production jobs at facilities in Springdale, Ark.; Fort Morgan, Colo.; and Beardstown, Ill., between 2005 and 2009.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","Minnesota","privately held","","","agribusiness","agribusiness","https://www.dol.gov/newsroom/releases/ofccp/ofccp20140010","",""
"Carlson Wagonlit","Carlson","Carlson","","$40,000","$0","$40,000","2014","20140815","employment-related offenses","employment discrimination","gender discrimination","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","Minnesota","privately held","","","miscellaneous services","travel services","https://www.dol.gov/ofccp/foia/files/CarlsonWagonlitCA-Redacted.pdf","",""
"Caviness Beef Packers Ltd. dba Palo Duro Meat Processing Inc.","","","","$600,000","$0","$600,000","2011","20111020","employment-related offenses","employment discrimination","racial discrimination","The Office of Federal Contract Compliance Programs announced that federal contractor Caviness Beef Packers Ltd., doing business as Palo Duro Meat Processing Inc. in Amarillo and Caviness Packing Co. in Hereford, agreed to a settlement resolving findings that the company discriminated against job applicants on the bases of race and gender by rejecting them for positions at the company's two meat processing facilities. ","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","Texas","","","","","","","","","","","","https://www.dol.gov/opa/media/press/ofccp/OFCCP20111521.htm","",""
"Corrections Corporation of America","CoreCivic","CoreCivic","Corrections Corporation of America changed its name to CoreCivic in 2016","$438,600","$0","$438,600","2007","20070221","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Florence","Arizona","","","","","USA","Tennessee","publicly traded","CXW","US21871N1019","miscellaneous services","private prisons","https://violationtracker.goodjobsfirst.org/archive/FOIA524.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Corrections Corporation of America","CoreCivic","CoreCivic","Corrections Corporation of America changed its name to CoreCivic in 2016","$110,702","$0","$110,702","2015","20150331","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","Tennessee","publicly traded","CXW","US21871N1019","miscellaneous services","private prisons","https://www.dol.gov/ofccp/foia/files/CCA_CA_Redacted.pdf","",""
"Coca-Cola Enterprises, Inc.","Coca-Cola Co.","Coca-Cola Co.","","$300,000","$0","$300,000","2014","20141208","employment-related offenses","employment discrimination","gender discrimination","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","Georgia","publicly traded","KO","US1912161007","beverages","beverages","https://www.dol.gov/ofccp/foia/files/Coca_Cola_Enterprises_Inc_CA_Redacted.pdf","",""
"Central Parking System of Louisiana Inc.","SP Plus Corporation","Central Parking Systems","SP Plus Corporation merged with Central Parking Systems in 2012","$275,000","$0","$275,000","2014","20140904","employment-related offenses","employment discrimination","gender discrimination","The Office of Federal Contract Compliance Programs announced that Central Parking System of Louisiana Inc. agreed to pay $275,000 in back wages and interest to settle allegations of placement and hiring discrimination affecting 104 women and 91 African Americans who were rejected as valets at the company's New Orleans location.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","New Orleans","Louisiana","","","","","USA","Illinois","publicly traded","SP","US78469C1036","miscellaneous services","parking services","https://www.dol.gov/opa/media/press/ofccp/OFCCP20140920.htm","",""
"CH2M Hill Hanford, Inc.","Jacobs Solutions","CH2M Hill","Jacobs Engineering acquired CH2M in 2017. Jacobs Engineering changed its name to Jacobs Solutions in 2022.","$57,813","$0","$57,813","2012","20120321","employment-related offenses","employment discrimination","racial discrimination","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","California","publicly traded","NYSE: J","US4698141078","construction and engineering","construction & engineering","https://www.dol.gov/ofccp/foia/files/CH2M_Hill_Hanford_Inc_Redacted_final.pdf","",""
"Chemonics International Inc.","Chemonics International","Chemonics International","","$482,243","$0","$482,243","2016","20161005","employment-related offenses","employment discrimination","racial discrimination","Federal contractor Chemonics International Inc. agreed to pay $482,243 in back wages, interest and benefits to 124 African-American applicants to resolve Department of Labor findings that the company discriminated on the basis of race in hiring for its professional entry-level program.","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","USA","District of Columbia","employee-owned","","","diversified","diversified","https://www.dol.gov/newsroom/releases/ofccp/ofccp20161005","",""
"Children's Specialized Hospital","","","","$31,321","$0","$31,321","2010","20100731","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Mountainside","New Jersey","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/Childrens_Specialize_CA_Redacted.pdf","",""
"Christus Hospital (St.Elizabeth & St. Mary)","CHRISTUS Health","CHRISTUS Health","","$12,359","$0","$12,359","2011","20111230","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","Beaumont","Texas","","","","","USA","Texas","non-profit","","","healthcare services","hospitals","https://www.dol.gov/ofccp/foia/files/Christu_Hospital_Redacted.pdf","",""
"Circle Solutions, Inc.","","","","$35,166","$0","$35,166","2011","20111231","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/Circle_Solutions_Redacted.pdf","",""
"C.J. Coakley Company, Inc.","","","","$135,000","$0","$135,000","2015","20150831","employment-related offenses","employment discrimination","","","federal","agency action","Office of Federal Contract Compliance Programs","civil","","","","","","","","","","","","","","","","","","","","","","https://www.dol.gov/ofccp/foia/files/2015-09-24-CJCoakley_ExcDPORedacted.pdf","",""
