"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Bank of America","Bank of America","Bank of America","","$7,500","$0","$7,500","2013","20130102","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced an agreement with Bank of America to settle a claim that the mortgage lender refused to provide financing to a lesbian couple. ","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2013/HUDNo.13-001","",""
"Charles Schwab Bank","Charles Schwab Corp.","Charles Schwab Corp.","","$30,000","$0","$30,000","2011","20110317","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced that Charles Schwab Bank agreed to pay $30,000 to settle allegations that the bank refused to accept a loan application from the adult son of a Metairie, Louisiana woman with disabilities.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","California","publicly traded","SCHW","US8085131055","financial services","financial services","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2011/HUDNo.11-031","",""
"Chicago Title Insurance Company","Fidelity National Financial","Fidelity National Financial","","$5,000,000","$0","$5,000,000","2005","20050228","consumer-protection-related offenses","mortgage abuses","","The Department of Housing and Urban Development, the Office of the Comptroller of the Currency, and the Office of Thrift Supervision announced a settlement agreement with Chicago Title Insurance Company following a joint investigation that uncovered suspected acts of residential and commercial mortgage fraud in the Houston, Texas real estate market.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","Florida","publicly traded","FNF","US31620R3030","financial services","insurance","https://archives.hud.gov/news/2005/pr05-021.cfm","",""
"CitiMortgage, Inc.","Citigroup","Citigroup","","$650,000","$0","$650,000","2006","20060718","consumer-protection-related offenses","consumer protection violation","Real Estate Settlement Procedures Act (RESPA)","The Department of Housing and Urban Development announced $1.6 million in settlements under The Real Estate Settlement Procedures Act (RESPA) with a national mortgage lender and two major homebuilders that engaged in business practices involving captive title reinsurance. ","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","https://archives.hud.gov/news/2006/pr06-086.cfm","",""
"Citizens Bank of Pennsylvania","Citizens Financial Group","Citizens Financial Group","","$115,000","$0","$115,000","2016","20160729","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced that it has reached a Conciliation Agreement with Philadelphia-based Citizens Bank of Pennsylvania and Providence, Rhode Island-based Citizens Bank, collectively known as Citizens Bank, settling allegations that the bank violated the Fair Housing Act when it told a female applicant that she would need to return to work before her application for a home equity line of credit could be approved.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","Pennsylvania","","","","","USA","Rhode Island","publicly traded","CFG","US1746101054","financial services","banking & securities","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2016/HUDNo_16-116","",""
"CMG Mortgage Insurance Company","","","","$30,000","$0","$30,000","2013","20130930","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced that it has reached agreements to settle two Fair Housing Act complaints against Madison, WI-based CMG Mortgage Insurance Company (CMG MI), a large provider of private mortgage insurance to credit unions.  CMG agreed to will pay $30,000, resolving allegations that it refused to insure the home mortgage loan of a married couple because the wife was on maternity leave, and that it maintained a written policy of refusing to consider the regular pay of women on maternity leave as income.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2013/HUDNo.13-149","",""
"Coldwell Banker Residential Brokerage","","","","$45,000","$0","$45,000","2013","20130415","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced a $90,000 Conciliation Agreement with Coldwell Banker Residential Brokerage and the seller of a home in Worcester, Massachusetts, settling allegations they violated the Fair Housing Act by preventing the sale of a house to be used as a group home for persons with disabilities.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2013/HUDNo.13-051B","",""
"Coldwell Banker Residential Real Estate, Inc.","","","","$250,000","$0","$250,000","2005","20050901","competition-related offenses","kickbacks and bribery","Real Estate Settlement Procedures Act (RESPA)","The Department of Housing and Urban Development announced a $250,000 settlement with Coldwell Banker Residential Real Estate, Inc. for violations of the Real Estate Settlement Procedures Act (RESPA). HUD asserted that Coldwell Banker's Atlanta real estate brokerage offices paid higher sales commissions and offered gifts and other incentives to its sales agents for referring business to an affiliated title company. ","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://archives.hud.gov/news/2005/pr05-113.cfm","",""
"Crestwood Terrace Partnership","","","","$40,500","$0","$40,500","2001","20010130","miscellaneous offenses","housing program violation","","","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","http://portal.hud.gov/hudportal/documents/huddoc?id=Crestwoodpartnership.pdf","",""
"Entercare, Inc.","","","","$1,375,000","$0","$1,375,000","2002","20021231","miscellaneous offenses","housing program violation","","","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","http://portal.hud.gov/hudportal/documents/huddoc?id=Entercare_dec12-31-02.pdf","",""
"Equitable Trust Mortgage Corporation","","","","$277,500","$0","$277,500","2009","20091211","miscellaneous offenses","housing program violation","","The Federal Housing Administration announced a settlement agreement with Equitable Trust Mortgage Corporation of Baltimore, Maryland, thereby terminating the suspension imposed on December 7, 2009. FHA suspended ETM's HUD/FHA approval because ETM allegedly  charged 37 borrowers for broker and loan origination fees in excess of what the U.S. Department of Housing and Urban Development allowed.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://archives.hud.gov/news/2009/pr09-230.cfm","",""
"Fairfield Resorts, Inc.","Travel + Leisure Co.","Travel + Leisure Co.","Wyndham Worldwide spun off its hotel division in 2018 and changed the name of remaining business to Wyndham Destinations. Wyndham Destinations changed its name to Travel + Leisure in 2021.","$375,000","$0","$375,000","2007","20070711","consumer-protection-related offenses","consumer protection violation","","The U.S. Department of Housing and Urban Development announced a formal settlement agreement with Fairfield Resorts, Inc. following an investigation into alleged misrepresentations and failures to make proper disclosures to consumers dating back to the 1970s.  The agreement involved hundreds of consumer complaints that Fairfield failed to complete promised utility and street improvements for lots in a development in Cumberland County, Tennessee known as Fairfield Glade.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","Florida","publicly traded","TNL","US8941641024","hotels","vacation timesharing","https://archives.hud.gov/news/2007/pr07-104.cfm","",""
"Farmers Insurance Exchange","Farmers Insurance Exchange","Farmers Insurance Exchange","","$15,000","$0","$15,000","2017","20170503","consumer-protection-related offenses","discriminatory practices (non-employment)","","","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","California","privately held","","","financial services","insurance","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2017/HUDNo_17-032","",""
"Felicity Harmony Limited","","","","$27,500","$0","$27,500","2001","20010607","miscellaneous offenses","housing program violation","","","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","http://portal.hud.gov/hudportal/documents/huddoc?id=Felicity_default_06701.pdf","",""
"Fidelity National Financial, Inc.","Fidelity National Financial","Fidelity National Financial","","$4,500,000","$0","$4,500,000","2011","20110711","competition-related offenses","kickbacks and bribery","Real Estate Settlement Procedures Act (RESPA)","The U.S. Department of Housing and Urban Development announced an agreement with Fidelity National Financial, Inc. to settle allegations the title company paid real estate brokers and other settlement service providers improper kickbacks or referral fees in violation of the Real Estate Settlement Procedures Act. ","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","Florida","publicly traded","FNF","US31620R3030","financial services","insurance","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2011/HUDNo.11-142","",""
"Fidelity National Title Insurance Company","Fidelity National Financial","Fidelity National Financial","","$68,635","$0","$68,635","2007","20070412","competition-related offenses","kickbacks and bribery","Real Estate Settlement Procedures Act (RESPA)","The Department of Housing and Urban Development announced two settlement agreements with a New Mexico builder and a Florida title insurance company for violations of the Real Estate Settlement Procedures Act (RESPA). HUD alleged that Fidelity National Title Insurance Company and Longford Homes of New Mexico, Inc. were engaged in a business arrangement that violated RESPA's anti-kickback and referral fee provisions.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","Florida","publicly traded","FNF","US31620R3030","financial services","insurance","https://archives.hud.gov/news/2007/pr07-041.cfm","",""
"Fifth Third Bank","Fifth Third Bancorp","Fifth Third Bancorp","","$125,000","$0","$125,000","2006","20060605","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced it settled a case against Cincinnati-based Fifth Third Bank for alleged racial discrimination in lending.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","Ohio","publicly traded","FITB","US3167731005","financial services","banking","https://archives.hud.gov/news/2006/pr06-060.cfm","",""
"First American Mortgage Trust","","","","$72,000","$0","$72,000","2011","20110408","consumer-protection-related offenses","discriminatory practices (non-employment)","","The Federal Housing Administration's Mortgagee Review Board announced a settlement with a Massachusetts mortgage lender to resolve allegations that it failed to fully verify whether borrowers could sustain their mortgage payments prior to refinancing their loans.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2011/HUDNo.11-054","",""
"First American Title Insurance Company","First American Financial","First American Financial","","$5,000,000","$0","$5,000,000","2007","20071116","competition-related offenses","kickbacks and bribery","Real Estate Settlement Procedures Act (RESPA)","The U.S. Department of Housing and Urban Development and two Florida regulators announced a settlement with First American Title Insurance Company for alleged violations of the Real Estate Settlement Procedures Act and similar state laws. HUD, the Florida Department of Financial Services  and the Florida Office of Insurance Regulation alleged that First American made payments to scores of affiliated partnerships based on the referral of business to the title company.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","California","publicly traded","FAF","US31847R1023","financial services","insurance","https://archives.hud.gov/news/2007/pr07-170.cfm","",""
"First American Title Insurance Company","First American Financial","First American Financial","","$680,000","$0","$680,000","2005","20050713","competition-related offenses","kickbacks and bribery","Real Estate Settlement Procedures Act (RESPA)","The Department of Housing and Urban Development announced a legal settlement with a Tennessee title company for violating the Real Estate Settlement Procedures Act (RESPA). HUD claimed First American Title Insurance Company, doing business as Memphis Title Company, made payments through sham affiliated businesses in the Memphis area in violation of RESPA's anti-kickback and unearned fee provisions.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","California","publicly traded","FAF","US31847R1023","financial services","insurance","https://archives.hud.gov/news/2005/pr05-097.cfm","",""
"First-Citizens Bank & Trust Company","","","","$140,000","$0","$140,000","2016","20160608","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced an agreement with First-Citizens Bank & Trust Company, resolving allegations that the bank denied mortgage loans to African American, Latino and Asian American mortgage applicants at a disproportionately higher rate than white applicants. ?HUD's investigation concerned retail loans originated by the bank?s predecessor, First Citizens Bank and Trust Co., in 2010 and 2011.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2016/HUDNo_16-086","",""
"First Federal Bank of Kansas City","","","","$2,800,000","$0","$2,800,000","2016","20160229","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced an agreement with First Federal Bank of Kansas City to resolve allegations of redlining against African American mortgage applicants. Two fair housing organizations claimed the lender's designated service area effectively excluded African American neighborhoods, limiting residential mortgage lending to persons based upon their race.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2016/HUDNo_16-028","",""
"First Indiana Bank, N.A.","","","","$100,000","$0","$100,000","2007","20070604","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced that it negotiated a $100,000 settlement with First Indiana Bank, N.A. to resolve allegations of discrimination in mortgage lending.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://archives.hud.gov/news/2007/pr07-080.cfm","",""
"First Tennessee Bank","First Horizon National","First Horizon National","","$1,900,000","$0","$1,900,000","2016","20160201","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced a $1.9 million settlement with Memphis-based First Tennessee Bank, resolving allegations that the bank discriminated against African-American and Hispanic applicants by denying them mortgage loans and by allegedly failing to place bank branches in minority-concentrated areas.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","Tennessee","publicly traded","FHN","US3205171057","financial services","banking","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2016/HUDNo_16-009","",""
"Freedom Mortgage Corporation","Freedom Mortgage","Freedom Mortgage","","$104,000","$0","$104,000","2014","20140813","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced that Freedom Mortgage Corporation, a national residential mortgage lender based in Mt. Laurel, New Jersey, agreed to pay $104,000 to settle allegations that it discriminated against loan applicants with disabilities by requiring them to provide medical or other documentation regarding their disability.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","New Jersey","privately held","","","financial services","mortgage lending","https://archives.hud.gov/news/2014/pr14-098.cfm","",""
"Fulton Homes","","","","$150,000","$0","$150,000","2006","20061012","consumer-protection-related offenses","consumer protection violation","Real Estate Settlement Procedures Act (RESPA)","The Department of Housing and Urban Development announced $1.95 million in settlements under The Real Estate Settlement Procedures Act (RESPA) with three major homebuilders that engaged in business practices involving captive title reinsurance.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://archives.hud.gov/news/2006/pr06-137.cfm","",""
"Greenlight Financial Services","","","","$48,000","$0","$48,000","2014","20140701","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced that Irvine, CA based mortgage lender Greenlight Financial Services agreed to pay $48,000 to settle allegations that it violated the Fair Housing Act when it denied or delayed mortgage loans to women because they were on maternity leave.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://archives.hud.gov/news/2014/pr14-084.cfm","",""
"Heritage Nursing Center, LLC","","","","$40,000","$0","$40,000","2011","20110929","miscellaneous offenses","housing program violation","","","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","http://portal.hud.gov/hudportal/documents/huddoc?id=HeritageNursing.092911.pdf","",""
"Home Loan Center, Inc.","LendingTree","LendingTree","","$15,000","$0","$15,000","2012","20120405","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced that i reached settlement agreements with Magna Bank in Nashville, TN, and Home Loan Center, Inc., in Irvine, CA, resolving allegations that the two lenders denied mortgage loans to women because they were pregnant and temporarily on maternity leave. ","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","TREE","US52603B1070","financial services","online loans","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2012/HUDNo.12-066","",""
"KB Home Mortgage Company","KB Home","KB Home","","$3,200,000","$0","$3,200,000","2005","20050706","consumer-protection-related offenses","mortgage abuses","","The Department of Housing and Urban Development announced it reached a $3.2 million settlement with KB Home Mortgage Company in connection with a series of alleged violations of HUD requirements. ","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","California","publicly traded","KBH","US48666K1097","construction and engineering","homebuilding","https://archives.hud.gov/news/2005/pr05-093.cfm","",""
"Land Home Financial Services","","","","$20,000","$0","$20,000","2012","20120907","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced a $20,000 settlement with Land Home Financial Services to resolve allegations the lender violated the Fair Housing Act by refusing to approve a Discovery Bay, California couple's mortgage application because the wife was on maternity leave.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2012/HUDNo.12-146","",""
"Longford Homes of New Mexico, Inc.","","","","$20,700","$0","$20,700","2007","20070412","competition-related offenses","kickbacks and bribery","Real Estate Settlement Procedures Act (RESPA)","The Department of Housing and Urban Development announced two settlement agreements with a New Mexico builder and a Florida title insurance company for violations of the Real Estate Settlement Procedures Act (RESPA). HUD alleged that Fidelity National Title Insurance Company and Longford Homes of New Mexico, Inc. were engaged in a business arrangement that violated RESPA's anti-kickback and referral fee provisions.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://archives.hud.gov/news/2007/pr07-041.cfm","",""
"Lord Commons Apartments","","","","$152,500","$0","$152,500","2007","20070720","miscellaneous offenses","housing program violation","","","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","http://portal.hud.gov/hudportal/documents/huddoc?id=LordCommons-07-20-07.pdf","",""
"Luxury Mortgage Corporation","","","","$12,000","$0","$12,000","2011","20111103","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced an agreement with Luxury Mortgage Corporation, a mortgage lender based in Stamford, Connecticut, settling accusations that the lender discriminated against a woman by denying her mortgage loan because she was on maternity leave.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2011/HUDNo.11-261","",""
"M.D.C. Holdings, Inc.","M.D.C. Holdings","M.D.C. Holdings","","$675,000","$0","$675,000","2006","20060718","consumer-protection-related offenses","consumer protection violation","Real Estate Settlement Procedures Act (RESPA)","The Department of Housing and Urban Development announced $1.6 million in settlements under The Real Estate Settlement Procedures Act (RESPA) with a national mortgage lender and two major homebuilders that engaged in business practices involving captive title reinsurance. ","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","Colorado","publicly traded","MDC","US5526761086","construction and engineering","homebuilding","https://archives.hud.gov/news/2006/pr06-086.cfm","",""
"Mack & Waltz","","","","$10,000","$0","$10,000","2017","20170126","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced agreements with two insurance companies in Ohio and Florida settling allegations the companies violated the Fair Housing Act by denying insurance coverage to properties that contained subsidized housing and low-income housing.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","Florida","","","","","","","","","","","","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2017/HUDNo_17-014","",""
"Magna Bank","","","","$14,085","$0","$14,085","2012","20120405","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced that i reached settlement agreements with Magna Bank in Nashville, TN, and Home Loan Center, Inc., in Irvine, CA, resolving allegations that the two lenders denied mortgage loans to women because they were pregnant and temporarily on maternity leave. ","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2012/HUDNo.12-066","",""
"Mantua Gardens East, Inc.","","","","$1,260,000","$0","$1,260,000","2013","20130528","miscellaneous offenses","housing program violation","","","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","http://portal.hud.gov/hudportal/documents/huddoc?id=12-F-043-CMP-3-05282013.pdf","",""
"McGowan and Company","","","","$100,000","$0","$100,000","2017","20170126","consumer-protection-related offenses","discriminatory practices (non-employment)","","The U.S. Department of Housing and Urban Development announced agreements with two insurance companies in Ohio and Florida settling allegations the companies violated the Fair Housing Act by denying insurance coverage to properties that contained subsidized housing and low-income housing.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","Ohio","","","","","","","","","","","","https://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2017/HUDNo_17-014","",""
"JPMorgan Chase Bank","JPMorgan Chase","JPMorgan Chase","","$50,000","$0","$50,000","2021","20210308","consumer-protection-related offenses","discriminatory practices (non-employment)","","","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.hud.gov/press/press_releases_media_advisories/hud_no_21_037","",""
"Metropolitan Title Company","","","","$150,000","$0","$150,000","2005","20050707","competition-related offenses","kickbacks and bribery","Real Estate Settlement Procedures Act (RESPA)","The Department of Housing and Urban Development announced a legal settlement with a Detroit title company for violations of the Real Estate Settlement Procedures Act (RESPA). HUD determined that Metropolitan Title Company paid real estate brokers for the use of conference rooms at rates substantially higher than their fair market value in violation of RESPA's anti-kickback provisions. While charging room rental fees does not necessarily violate RESPA, HUD found that the excessive payments made in this case were designed to disguise referral fees that the law prohibits.","federal","agency action","Housing and Urban Development Department","civil","","","","","","","","","","","","","","","","","","","","","","https://archives.hud.gov/news/2005/pr05-095.cfm","",""
