"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Ferrari S.pA. and Ferrari North America, Inc.","Ferrari N.V.","Fiat Chrysler Automobiles","Ferrari was spun off from FiatChrysler in 2016.","$3,500,000","$0","$3,500,000","2014","20141031","safety-related offenses","motor vehicle safety violation","","Failure to submit early warning reports. 49 CFR Part 579, Subpart C.","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Italy","","publicly traded","RACE","NL0011585146","motor vehicles","automobiles","https://www.nhtsa.gov/sites/nhtsa.dot.gov/files/2014-10-31-ferrari-consent-order.pdf","",""
"Fiat Chrysler Automobiles","Stellantis","Fiat Chrysler Automobiles","Fiat Chrysler Automobiles and Peugeot SA merged to become Stellantis in 2021.","$105,000,000","$0","$105,000,000","2015","20150726","safety-related offenses","motor vehicle safety violation","","violations of the Motor Vehicle Safety Act's requirements to repair vehicles with safety defects","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Netherlands","","publicly traded","STLA","NL00150001Q9","motor vehicles","motor vehicles","https://web.archive.org/web/20180423205627/https://www.nhtsa.gov/press-releases/us-dot-announces-fiat-chrysler-enforcement-action","",""
"Fiat Chrysler Automobiles","Stellantis","Fiat Chrysler Automobiles","Fiat Chrysler Automobiles and Peugeot SA merged to become Stellantis in 2021.","$70,000,000","$0","$70,000,000","2015","20151210","safety-related offenses","motor vehicle safety violation","","The National Highway Traffic Safety Administration imposed a $70 million civil penalty on Fiat Chrysler Automobiles for failing to report legally required safety data.","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Netherlands","","publicly traded","STLA","NL00150001Q9","motor vehicles","motor vehicles","https://web.archive.org/web/20180423205606/https://www.nhtsa.gov/press-releases/us-dot-fines-fiat-chrysler-70-million-failure-provide-early-warning-report-data-nhtsa","",""
"Ford Motor","Ford Motor","Ford Motor","","$12,500","$0","$12,500","2001","20011113","safety-related offenses","motor vehicle safety violation","","Untimely recall ? Noncompliance","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Michigan","publicly traded","F","US3453708600","motor vehicles","motor vehicles","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Ford Motor Company","Ford Motor","Ford Motor","","$17,350,000","$0","$17,350,000","2013","20130628","safety-related offenses","motor vehicle safety violation","","Untimely recall in 2012 for stuck throttle when accelerator pedal is fully or almost-fully depressed. 49 USC 30118(c) and 30119(c), 49 CFR 573.6","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Michigan","publicly traded","F","US3453708600","motor vehicles","motor vehicles","https://www.nhtsa.gov/laws-regulations/civil-penalty-settlement-amounts","",""
"Forest River Inc.","Berkshire Hathaway","Berkshire Hathaway","","$35,000,000","$0","$35,000,000","2015","20150709","safety-related offenses","motor vehicle safety violation","","failed to report early warning data and failed to launch two safety recalls in a timely fashion","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","https://web.archive.org/web/20180423205634/https://www.nhtsa.gov/press-releases/us-dot-fines-spartan-motors-inc-and-forest-river-inc-failure-announce-recalls-and","",""
"Gary Wood Chrysler","","","","$21,000","$0","$21,000","2010","20100622","safety-related offenses","motor vehicle safety violation","","Failure to disable CARS trade-in vehicle","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"General Motors","General Motors","General Motors","","$150,000","$0","$150,000","2001","20010525","safety-related offenses","motor vehicle safety violation","","Untimely recall ? Noncompliance","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Michigan","publicly traded","GM","US37045V1008","motor vehicles","motor vehicles","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"General Motors","General Motors","General Motors","","$900,000,000","$0","$900,000,000","2015","20150917","safety-related offenses","motor vehicle safety violation","","Deferred prosecution agreement concerning criminal charges linked to an alleged failure to notify the National Highway Traffic Safety Administration of potentially deadly safety defects.","federal","agency action","National Highway Traffic Safety Administration referral to the Justice Department","criminal","deferred prosecution agreement","","","","","","","","","","","","","","USA","Michigan","publicly traded","GM","US37045V1008","motor vehicles","motor vehicles","http://www.justice.gov/opa/pr/us-attorney-southern-district-new-york-announces-criminal-charges-against-general-motors-and","",""
"General Motors","General Motors","General Motors","","$1,000,000","$0","$1,000,000","2004","20040722","safety-related offenses","motor vehicle safety violation","","Untimely recall - wipers","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Michigan","publicly traded","GM","US37045V1008","motor vehicles","motor vehicles","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"General Motors","General Motors","General Motors","","$5,000","$0","$5,000","2002","20020314","safety-related offenses","motor vehicle safety violation","","Untimely recall ? Noncompliance","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Michigan","publicly traded","GM","US37045V1008","motor vehicles","motor vehicles","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"General Motors Company","General Motors","General Motors","","$35,000,000","$0","$35,000,000","2014","20140516","safety-related offenses","motor vehicle safety violation","","Untimely recall in 2014. 49 USC 30118(c)(1) and 30119(c)(2), 49 CFR 573.6(b).","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Michigan","publicly traded","GM","US37045V1008","motor vehicles","motor vehicles","https://web.archive.org/web/20180423232230/https://www.nhtsa.gov/press-releases/us-department-transportation-announces-record-fines-unprecedented-oversight","",""
"General Motors Company","General Motors","General Motors","","$441,000","$0","$441,000","2014","20140516","safety-related offenses","motor vehicle safety violation","","Failure to fully respond to Special Order by due date. 49 USC 30166(g)(1)(A), 49 CFR 510.7 and 510.8.","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Michigan","publicly traded","GM","US37045V1008","motor vehicles","motor vehicles","https://www.nhtsa.gov/laws-regulations/civil-penalty-settlement-amounts","",""
"Graco Children's Products, Inc.","Newell Brands","Newell Brands","","$3,000,000","$0","$3,000,000","2015","20150319","safety-related offenses","motor vehicle safety violation","","Untimely recall in 2014. 49 USC 30118(c)(1) and 30119(c)(2), 49 CFR 573.6(b).","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Georgia","publicly traded","NWL","US6512291062","housewares and home furnishings","housewares; home furnishings","https://web.archive.org/web/20150511145448/http://www.nhtsa.gov/About+NHTSA/Press+Releases/2015/Car-seat-maker-Graco-fined-$10-million","",""
"Gwinnett Place Nissan","","","","$110,000","$0","$110,000","2014","20141124","safety-related offenses","motor vehicle safety violation","","Sale and delivery of unremedied, recalled vehicles in 2010 through 2013. 49 USC 30120(i) and 49 CFR 573.11","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://www.nhtsa.gov/laws-regulations/civil-penalty-settlement-amounts","",""
"Harbor Freight Tools","Harbor Freight Tools","Harbor Freight Tools","","$1,000,000","$0","$1,000,000","2015","20151209","safety-related offenses","motor vehicle safety violation","","The National Highway Traffic Safety Administration imposed a $1 million civil penalty on Harbor Freight Tools, an equipment importer, for failing to issue a timely recall of more than 800,000 after-market trailer light kits that violate Federal safety standards.","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","California","privately held","","","retailing","tool and equipment retailer","https://www.nhtsa.gov/sites/nhtsa.dot.gov/files/consent-order-harbor-freight-12082015.pdf","",""
"Heavy Metal","","","","$6,000","$0","$6,000","2010","20100818","safety-related offenses","motor vehicle safety violation","","Disposal Facility - failure to crush CARS trade-in vehicle as required","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Honda","Honda","Honda","","$44,000","$0","$44,000","2001","20010619","safety-related offenses","motor vehicle safety violation","","Untimely recall ? Acura automatic transmissions","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Japan","","publicly traded","HMC","JP3854600008","motor vehicles","motor vehicles","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Hyundai Motor America","Hyundai Motor","Hyundai Motor","","$17,350,000","$0","$17,350,000","2014","20140808","safety-related offenses","motor vehicle safety violation","","Untimely recall. 49 USC 30118(c)(1), 49 USC 30119(c)(2) and 49 CFR 573.6(b).","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","South Korea","","publicly traded","","KR7005380001","motor vehicles","motor vehicles","https://web.archive.org/web/20180423232158/https://www.nhtsa.gov/press-releases/hyundai-agrees-pay-1735-million-fine-brake-defect-case","",""
"Isuzu","Isuzu Motors","Isuzu Motors","","$115,000","$0","$115,000","2000","20000426","safety-related offenses","motor vehicle safety violation","","Untimely recall - Noncompliance","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Japan","","publicly traded","","JP3137200006","motor vehicles","motor vehicles","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Lotus","Geely","Lotus","Geely bought Lotus in 2017","$82,000","$0","$82,000","2013","20130522","safety-related offenses","motor vehicle safety violation","","Importation of 51 noncompliant vehicles (outside an exemption). 49 USC 30112(a), 49 CFR 571.208 S14.7","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","China","","privately held","","","motor vehicles","automobiles","https://www.nhtsa.gov/laws-regulations/civil-penalty-settlement-amounts","",""
"Malloy Electric","","","","$6,500","$0","$6,500","2010","20101001","safety-related offenses","motor vehicle safety violation","","Multiple CARS transactions by a single purchaser","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"MHQ Municipal Vehicles","","","","$15,000","$0","$15,000","2008","20080627","safety-related offenses","motor vehicle safety violation","","Sale of noncompliant 15 passenger vans (schoolbus)","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Mitsubishi","Mitsubishi Motors","Mitsubishi Motors","","$24,000","$0","$24,000","2010","20100111","safety-related offenses","motor vehicle safety violation","","Importer failed to export temporarily imported vehicles. 49 USC 30112(a) and 30115, 49 CFR 591.5 and 591.7","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Japan","","publicly traded","","JP3899800001","motor vehicles","automobiles","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Osama Nasrallah","","","","$6,000","$0","$6,000","2010","20100623","safety-related offenses","motor vehicle safety violation","","Disposal facility's  failure to crush CARS trade-in vehicle as required; failure to report to NMVTIS","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Piaggio","","","","$100,000","$0","$100,000","2009","20091201","safety-related offenses","motor vehicle safety violation","","Untimely implementation of recall - motorcycles","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Prevost, a division of Volvo Group Canada, Inc; Volvo Industrial de Mexico S.A. de C.V.; and Prevost Car (US) Inc.","Volvo","Volvo","","$1,500,000","$0","$1,500,000","2013","20130730","safety-related offenses","motor vehicle safety violation","","Untimely recalls from 2009-2013, and untimely submission of EWR reports and TSBs. 49 USC 30118(c), 30119(c), 49 U.S.C. 30165(a)(3), and 30166; 49 CFR  573.6, 579.5, 579.22, 579.28. Penalties to be paid in six annual installments.","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Sweden","","publicly traded","","SE0000115420","motor vehicles","motor vehicles","https://www.nhtsa.gov/laws-regulations/civil-penalty-settlement-amounts","",""
"Prothro Chevrolet","","","","$21,000","$0","$21,000","2010","20100610","safety-related offenses","motor vehicle safety violation","","Failure to disable CARS trade-in vehicle","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Ricon Corp.","Westinghouse Air Brake Technologies (Wabtec)","Westinghouse Air Brake Technologies (Wabtec)","","$1,750,000","$0","$1,750,000","2015","20150206","safety-related offenses","motor vehicle safety violation","","Sale of defective equipment. 49 USC 30112(a)(3). Untimely recall. 49 CFR 573.6(b).","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","WAB","US9297401088","industrial equipment","industrial equipment","https://www.nhtsa.gov/sites/nhtsa.dot.gov/files/ricon-nhtsa-consent-order-02-2015.pdf","",""
"Ride the Ducks International, LLC","","","","$500,000","$0","$500,000","2016","20161206","safety-related offenses","motor vehicle safety violation","","","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://www.nhtsa.gov/sites/nhtsa.dot.gov/files/documents/20161115_rtdi_consent_order.pdf","",""
"Southern Honda Powersports (a/k/a Big Red Powersports LLC)","","","","$125,000","$0","$125,000","2013","20130314","safety-related offenses","motor vehicle safety violation","","Sale of unrepaired, recalled motorcycles in 2007 through 2012. 49 USC 30120(i) and 49 CFR 573.11. Penalty to be paid in five annual installments.","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://www.nhtsa.gov/laws-regulations/civil-penalty-settlement-amounts","",""
"Spartan Motors Inc.","Shyft Group","Shyft Group","Spartan Motors changed its name to The Shyft Group in 2020.","$9,000,000","$0","$9,000,000","2015","20150709","safety-related offenses","motor vehicle safety violation","","failed to report service bulletins to NHTSA as required by law and did not launch three previously-initiated safety recalls in a timely manner","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","USA","Michigan","publicly traded","SHYF","US8256981031","motor vehicles","motor vehicles","https://web.archive.org/web/20180423205634/https://www.nhtsa.gov/press-releases/us-dot-fines-spartan-motors-inc-and-forest-river-inc-failure-announce-recalls-and","",""
"Step Forward","","","","$5,500","$0","$5,500","2010","20100611","safety-related offenses","motor vehicle safety violation","","Multiple CARS transactions by a single purchaser","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Takata","Ningbo Joyson Electronic","Takata","Ningbo Joyson acquired Takata in 2018.","$70,000,000","$0","$70,000,000","2015","20151103","safety-related offenses","motor vehicle safety violation","","The National Highway Traffic Safety Administration imposed a $70 million cash penalty against Takata in connection with defective air bag inflators and said that another $130 million would be payable if the company did not live up to its commitment to phase out the faulty inflators or if it committed other safety violations.","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Japan","","publicly traded","","CNE000000DJ1","automotive parts","automotive parts","https://www.nhtsa.gov/sites/nhtsa.dot.gov/files/documents/nhtsa-consentorder-takata.pdf","",""
"Toyota","Toyota","Toyota","","$17,350,000","$0","$17,350,000","2012","20121218","safety-related offenses","motor vehicle safety violation","","Untimely recall in 2012. 49 USC 30118(c) and 30119(c), 49 CFR 573.6","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Japan","","publicly traded","TM","JP3633400001","motor vehicles","motor vehicles","https://web.archive.org/web/20180424011715/https://www.nhtsa.gov/press-releases/toyota-motor-corp-will-pay-record-1735-million-civil-penalties-alleged-violations","",""
"Toyota","Toyota","Toyota","","$16,375,000","$0","$16,375,000","2010","20101220","safety-related offenses","motor vehicle safety violation","","Untimely recall - pedal entrapment. 49 USC 30118(c) and 30119(c), 49 CFR 573.6","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Japan","","publicly traded","TM","JP3633400001","motor vehicles","motor vehicles","https://web.archive.org/web/20180423232441/https://www.nhtsa.gov/press-releases/toyota-motor-corp-will-pay-32425-million-civil-penalties-result-two-department","",""
"Toyota","Toyota","Toyota","","$16,375,000","$0","$16,375,000","2010","20100405","safety-related offenses","motor vehicle safety violation","","Untimely recall - sticky pedal. 49 USC 30118(c) and 30119(c), 49 CFR 573.6","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Japan","","publicly traded","TM","JP3633400001","motor vehicles","motor vehicles","https://web.archive.org/web/20180423232334/https://www.nhtsa.gov/press-releases/secretary-lahood-announces-dot-seeking-maximum-civil-penalty-toyota","",""
"Toyota","Toyota","Toyota","","$16,050,000","$0","$16,050,000","2010","20101220","safety-related offenses","motor vehicle safety violation","","Untimely recall - steering relay rods. 49 USC 30118(c) and 30119(c), 49 CFR 573.6","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","Japan","","publicly traded","TM","JP3633400001","motor vehicles","motor vehicles","https://web.archive.org/web/20180423232441/https://www.nhtsa.gov/press-releases/toyota-motor-corp-will-pay-32425-million-civil-penalties-result-two-department","",""
"Toyota Motor Corporation","Toyota","Toyota","","$1,200,000,000","$0","$1,200,000,000","2014","20140319","safety-related offenses","motor vehicle safety violation","","U.S. Attorney General Eric Holder, U.S. Secretary of Transportation Anthony Foxx, U.S. Attorney for the Southern District of New York Preet Bharara, Inspector General of the U.S. Department of Transportation (DOT) Calvin L. Scovel III, National Highway Traffic Safety Administration (NHTSA) Acting Administrator David Friedman and Federal Bureau of Investigation (FBI) Deputy Assistant Director Joe Campbell announced a criminal wire fraud charge against Toyota Motor Corporation, an automotive company headquartered in Toyota City, Japan, that designs, manufactures, assembles, and sells Toyota and Lexus brand vehicles. The charge is that TOYOTA defrauded consumers in the fall of 2009 and early 2010 by issuing misleading statements about safety issues in Toyota and Lexus vehicles.The agreement, which is subject to judicial review, requires TOYOTA to pay a $1.2 billion financial penalty - the largest penalty of its kind ever imposed on an automotive company, and imposes on TOYOTA an independent monitor to review and assess policies, practices and procedures relating to TOYOTAs safety-related public statements and reporting obligations.","federal","agency action","National Highway Traffic Safety Administration referral to the Justice Department","criminal","deferred prosecution agreement","","","","","","","","","","","","","","Japan","","publicly traded","TM","JP3633400001","motor vehicles","motor vehicles","http://www.justice.gov/opa/pr/justice-department-announces-criminal-charge-against-toyota-motor-corporation-and-deferred","",""
"Transportation Collaborative (TCI)","","","","$20,000","$0","$20,000","2009","20091027","safety-related offenses","motor vehicle safety violation","","Failure of successor to adequately carry out recall (buses). 49 USC 30118(c), 30119 and 30120, 49 CFR 577.5","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Triumph Motorcycles Ltd. and Triumph Motorcycles (America) Ltd.","Triumph Motorcycles Ltd.","Triumph Motorcycles Ltd.","","$2,900,000","$0","$2,900,000","2015","20150831","safety-related offenses","motor vehicle safety violation","","violations of Safety Act reporting requirements and failure to fully respond to communications from NHTSA","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","motor vehicles","motor vehicles","https://web.archive.org/web/20180202040825/https://www.nhtsa.gov/press-releases/nhtsa-fines-triumph-motorcycles-29-million-failing-submit-early-warning-reports-and","",""
"Unique Autosports","","","","$5,000","$0","$5,000","2004","20040818","safety-related offenses","motor vehicle safety violation","","Illegal modification - rendering airbag inoperative","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Volvo","Geely","Volvo","Geely bought Volvo Cars in 2010","$17,600","$0","$17,600","2000","20000629","safety-related offenses","motor vehicle safety violation","","Failure to notify NHTSA of service campaigns","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","China","","privately held","","","motor vehicles","automobiles","https://one.nhtsa.gov/Laws-&-Regulations/Civil_Penalties_1999%E2%80%932012","",""
"Wilson Bros-Hanover Inc., trading as Galena Chrysler","","","","$21,000","$0","$21,000","2013","20130308","safety-related offenses","motor vehicle safety violation","","Registered importer violation  breach of 2008 settlement agreement, failure to submit conformity packages, release of vehicle still under bond. 49 USC 30112(a) and 30146, 49 CFR 591.8, 592.6, and 592.8. Penalty to be paid in two annual installments.","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://www.nhtsa.gov/laws-regulations/civil-penalty-settlement-amounts","",""
"Michelin North America, Inc.","Michelin","Michelin","","$20,000","$0","$20,000","2017","20170117","safety-related offenses","motor vehicle safety violation","","Sale of uncertified tires.","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0000121261","automotive parts","automotive parts-tires","https://www.nhtsa.gov/laws-regulations/civil-penalty-settlement-amounts","",""
"Volvo","Geely","Geely","","$1,454,288","$0","$1,454,288","2015","20151201","environment-related offenses","fuel economy (CAFE) violation","","Import Passenger Car: 2014","federal","agency action","National Highway Traffic Safety Administration","civil","","","","","","","","","","","","","","","China","","privately held","","","motor vehicles","automobiles","https://one.nhtsa.gov/cafe_pic/CAFE_PIC_Fines_LIVE.html","",""
