"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"American BeefPackers","","","","$25,000","$0","$25,000","2011","20111103","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Chino","California","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2011NR.pdf","",""
"American Family Farms, Inc.","","","","$50,000","$0","$50,000","2007","20070222","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Elkader","Iowa","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2007NR.pdf","",""
"Amick Farms, LLC","","","","$5,000","$0","$5,000","2011","20110829","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Batesburg","South Carolina","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2011NR.pdf","",""
"Anderson County Livestock Auction","","","","$6,000","$0","$6,000","2016","20160629","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Huntington","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2016NR.pdf","",""
"Apna Bazaar International, Inc., dba Ali Meat Industries","","","","$10,000","$0","$10,000","2011","20110331","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Orlando","Florida","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2011NR.pdf","",""
"Ashville Stockyard Inc.","","","","$8,000","$0","$8,000","2015","20150204","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Ashville","Alabama","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2015NR.pdf","",""
"Ashville Stockyards, Inc.","","","","$8,000","$0","$8,000","2012","20120419","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Ashville","Alabama","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Athens Stockyard, LLC","","","","$6,050","$0","$6,050","2016","20160311","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Athens","Tennessee","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2016NR.pdf","",""
"Ayah Slaughter House, LLC","","","","$110,000","$0","$110,000","2016","20161020","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","Virginia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2016NR.pdf","",""
"B&B Farms, LLC","","","","$11,000","$0","$11,000","2010","20100506","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Mineral Bluff","Georgia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2010NR.pdf","",""
"B&B Livestock Company, Inc.","","","","$10,000","$0","$10,000","2011","20111003","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Danville","Ohio","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2011NR.pdf","",""
"B& G Cattle","","","","$15,000","$0","$15,000","2014","20140410","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Paso Robles","California","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"B&M Livestock","","","","$20,000","$0","$20,000","2013","20130328","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Smithville","Tennessee","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2013NR.pdf","",""
"Bar S Cattle Company, LLC","","","","$5,000","$0","$5,000","2010","20101104","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Rigby","Idaho","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2010NR.pdf","",""
"Barrow Land and Livestock, LLC","","","","$16,500","$0","$16,500","2014","20141024","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Ogden","Utah","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"Bartels Packing","","","","$15,750","$0","$15,750","2014","20140508","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Eugene","Oregon","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"Beefco","","","","$6,200","$0","$6,200","2012","20120605","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Beken Livestock, Inc.","","","","$7,000","$0","$7,000","2006","20060405","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Weimar","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2006NR.pdf","",""
"Berger Cattle Company","","","","$14,000","$0","$14,000","2012","20120308","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Mandan","North Dakota","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Berry & Son Rababeh Islamic Slaughter House Inc.","","","","$5,900","$0","$5,900","2016","20160912","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Detroit","Michigan","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2016NR.pdf","",""
"Birdsboro Kosher Farm Corporation","","","","$34,000","$0","$34,000","2015","20150415","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Birdsboro","Pennsylvania","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2015NR.pdf","",""
"Blue Horse Company, LLC","","","","$29,000","$0","$29,000","2015","20150722","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Ossian","Iowa","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2015NR.pdf","",""
"BP Livestock, LLC","","","","$5,000","$0","$5,000","2017","20170201","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Emporia","Kansas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2017/020117BPLSBrodyPeakConsentDec.pdf","",""
"Bro Pack, Inc.","","","","$5,000","$0","$5,000","2012","20120626","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Pico Rivera","California","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Bropack Enterprises, LLC","","","","$5,000","$0","$5,000","2014","20140410","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Pico Rivera","California","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"California Fresh Meats","","","","$14,000","$0","$14,000","2010","20100909","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Fresno","California","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2010NR.pdf","",""
"California Fresh Meats","","","","$12,508","$0","$12,508","2012","20120720","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Sanger","California","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Cambridge Valley Livestock Market, Inc.","","","","$36,500","$0","$36,500","2013","20130724","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Cambridge","New York","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2013NR.pdf","",""
"Cargill Meat Solutions Corporation","Cargill","Cargill","","$45,000","$0","$45,000","2010","20100513","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","","","","","","USA","Minnesota","privately held","","","agribusiness","agribusiness","https://www.gipsa.usda.gov/Newrelease/2010NR.pdf","",""
"Cargill Meat Solutions, Inc.","Cargill","Cargill","","$10,175","$0","$10,175","2014","20140328","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","","","","","","USA","Minnesota","privately held","","","agribusiness","agribusiness","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"Central Beef Ind., LLC","","","","$14,000","$0","$14,000","2009","20090514","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Center Hill","Florida","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2009NR.pdf","",""
"Central Beef Industries, LLC","","","","$22,000","$0","$22,000","2013","20130306","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Center Hill","Florida","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2013NR.pdf","",""
"Central Valley Property Group, Inc., d/b/a MDM Meat Co.","","","","$5,000","$0","$5,000","2015","20150225","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Modesto","California","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2015NR.pdf","",""
"C.H. Cattle Company, LLC","","","","$6,000","$0","$6,000","2014","20140304","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Glade Spring","Virginia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"Chebanse Grain, Inc.","","","","$5,000","$0","$5,000","2007","20070430","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Chebanse","Illinois","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2007NR.pdf","",""
"Chester D. Coleman & Cookie Coleman Cattle Company, Inc.","","","","$5,000","$0","$5,000","2015","20150520","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Texarkana","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2015NR.pdf","",""
"Claypoole Livestock, Inc.","","","","$11,000","$0","$11,000","2012","20121109","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Clifton","Colorado","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Clinton Livestock Aucion","","","","$10,000","$0","$10,000","2014","20140528","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Clinton","Oklahoma","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"Cloverdale Foods Company","","","","$10,000","$0","$10,000","2010","20101021","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Minot","North Dakota","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2010NR.pdf","",""
"Columbia Farms of Georgia, Inc.","","","","$5,000","$0","$5,000","2011","20111103","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Leesville","South Carolina","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2011NR.pdf","",""
"Comanche Livestock Auction, Inc.","","","","$5,000","$0","$5,000","2012","20120809","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Comanche","Oklahoma","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Comanche Livestock Exchange, LLC","","","","$13,000","$0","$13,000","2011","20111103","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Comanche","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2011NR.pdf","",""
"Craig Sheep Farm, Mingis Farms, and Triple C Sheep Farm","","","","$5,000","$0","$5,000","2012","20120524","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","Illinois","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Dale T. Smith and Sons Packing Company, Inc.","","","","$9,000","$0","$9,000","2012","20121011","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Draper","Utah","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Darlington Livestock Market, Inc.","","","","$7,500","$0","$7,500","2012","20120412","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Darlington","South Carolina","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Daryl Bowman Livestock, Inc.","","","","$5,000","$0","$5,000","2013","20130124","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Woodstock","Virginia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2013NR.pdf","",""
"DC Farms","","","","$15,000","$0","$15,000","2014","20140204","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Moorefield","West Virginia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"Dixie Livestock Market, Inc.","","","","$38,750","$0","$38,750","2014","20140318","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Collins","Georgia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"Don Harris Buying Station, Inc.","","","","$17,500","$0","$17,500","2013","20131023","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Jerome","Idaho","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2013NR.pdf","",""
"Donald D. Baker Cattle Company, LLC","","","","$17,500","$0","$17,500","2009","20090521","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Galax","Virginia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2009NR.pdf","",""
"Donald D. Baker Cattle Company, LLC","","","","$14,225","$0","$14,225","2012","20120614","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Galax","Virginia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Dyer Gin and Grain Company","","","","$10,000","$0","$10,000","2001","20010206","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Dyer","Tennessee","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2001NR.pdf","",""
"El Paso Cattle","","","","$15,000","$0","$15,000","2015","20150122","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Canutillo","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2015NR.pdf","",""
"Empacadora y Procesadora del Sur Inc.","","","","$30,750","$0","$30,750","2014","20140227","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","Puerto Rico","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"Empire Kosher Poultry, Inc.","Aterian Investment Partners","Empire Kosher Poultry","Hain Celestrial acquired Empire Kosher in 2015. Aterian acquired portions of Hain Celestial in 2019","$18,000","$0","$18,000","2012","20120816","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Harrisburg","Pennsylvania","","","","","USA","New York","privately held","","","private equity (including portfolio companies)","private equity (including portfolio companies)","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Euclid Stockyards","","","","$20,000","$0","$20,000","2015","20150625","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Ontario","Georgia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2015NR.pdf","",""
"Euclid Stockyards","","","","$17,000","$0","$17,000","2011","20110128","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Ontario","California","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2011NR.pdf","",""
"F&F Farms & Cattle, Inc.","","","","$15,000","$0","$15,000","2013","20130919","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Kite","Georgia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2013NR.pdf","",""
"Farm Direct Pork Company","","","","$109,000","$0","$109,000","2012","20120126","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Del Rio","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Farmer Grown Poultry, LLC","","","","$7,000","$0","$7,000","2013","20130807","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Fort Atkinson","Iowa","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2013NR.pdf","",""
"Farmington Livestock, LLC","","","","$16,500","$0","$16,500","2013","20130508","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Bourbon","Missouri","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2013NR.pdf","",""
"Farmland National Beef Packing Company, L.P.","Marfrig","Farmland National Beef","U.S. Premium Beef acquired a majority stake in Farmland National Beef in 2003, forming National Beef Packing Company. Leucadia National acquired a majority stake in National Beef Packing Company in 2012. Marfig acquired a majority stake in National Beef Packing Company in 2018.","$95,000","$0","$95,000","2001","20010531","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","","","","","","Brazil","","publicly traded","","BRMRFGACNOR0","food products","food products","https://www.gipsa.usda.gov/Newrelease/2001NR.pdf","",""
"Fatted Calf Cattle Farm","","","","$84,000","$0","$84,000","2016","20160816","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Canton","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2016NR.pdf","",""
"Fatted Calf Cattle Farms","","","","$200,000","$0","$200,000","2012","20121004","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Canton","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Fergus Falls Livestock Auction Market, Inc.","","","","$7,500","$0","$7,500","2009","20090714","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Fergus Falls","Minnesota","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2009NR.pdf","",""
"Flying C Cattle Company","","","","$65,000","$0","$65,000","2013","20130124","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2013NR.pdf","",""
"Forester's 4-F Cattle Company, LTD","","","","$5,800","$0","$5,800","2011","20110915","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Larue","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2011NR.pdf","",""
"FPL Foods, LLC","","","","$25,000","$0","$25,000","2014","20140508","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Augusta","Georgia","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"Fred Berger, Ltd., d/b/a Berger Cattle Company","","","","$10,000","$0","$10,000","2017","20170515","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Mandan","North Dakota","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2017/05152017FredBergerLtdConsentDecComplaint.pdf","",""
"Freightout.com, LLC","","","","$20,000","$0","$20,000","2012","20121220","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Moriarty","New Mexico","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Frey Cattle Company, Inc.","","","","$35,000","$0","$35,000","2006","20060525","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Ballinger","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2006NR.pdf","",""
"Fullerton Farmers Elevator","","","","$10,500","$0","$10,500","2000","20000523","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Fullerton","North Dakota","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2000NR.pdf","",""
"G&G","","","","$134,860","$0","$134,860","2014","20141210","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","","","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2014NR.pdf","",""
"Garden Halal Meat, LLC","","","","$15,000","$0","$15,000","2012","20120816","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Boston","Massachusetts","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2012NR.pdf","",""
"Glacial Lakes Livestock, Inc.","","","","$7,000","$0","$7,000","2017","20170330","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Watertown","South Dakota","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2017/033017GlacialLakesLSJensenWoehlhaffConsentDecision.pdf","",""
"Gold Tex Cattle Co.","","","","$7,400","$0","$7,400","2011","20110505","competition-related offenses","agribusiness violation","","","federal","agency action","Grain Inspection, Packers & Stockyards Administration","civil","","","","","","","","","Valley Mills","Texas","","","","","","","","","","","","https://www.gipsa.usda.gov/Newrelease/2011NR.pdf","",""
