"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Cell Therapeutics Inc.","","","","$10,500,000","$0","$10,500,000","2007","20070417","healthcare-related offenses","off-label or unapproved promotion of medical products","kickbacks and bribery","Cell Therapeutics Inc. has agreed to pay the United States $10.5 million to resolve allegations of the company's improper marketing of the anti-cancer prescription drug Trisenox. According to the government's complaint, CTI promoted the drug for various uses that were unapproved by the Food & Drug Administration.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2007/April/07_civ_258.html","",""
"Cephalon Inc","Teva Pharmaceutical Industries","Cephalon Inc.","Teva bought Cephalon in 2011","$425,000,000","$0","$425,000,000","2008","20080929","healthcare-related offenses","off-label or unapproved promotion of medical products","False Claims Act and related","Cephalon Inc. agreed to enter a criminal plea and pay a $50 million criminal penalty and a $375 million civil settlement to resolve claims that it marketed three drugs for uses not approved by the Food and Drug Administration.","federal","agency action","Justice Department Civil Division","civil and criminal","","","","","","","","","","","","","","","Israel","","publicly traded","TEVA","IL0006290147","pharmaceuticals","pharmaceuticals","https://www.justice.gov/archive/opa/pr/2008/September/08-civ-860.html","",""
"ConAgra Grocery Products LLC","ConAgra Brands","ConAgra Brands","","$11,200,000","$0","$11,200,000","2015","20150520","safety-related offenses","food safety violation","","ConAgra Grocery Products LLC, a subsidiary of ConAgra Foods Inc., agreed to plead guilty and pay $11.2 million -- an $8 million criminal fine and $3.2 million in forfeiture of assets -- in connection with the shipment of contaminated peanut butter linked to a 2006 through 2007 nationwide outbreak of salmonella poisoning.","federal","agency action","Food and Drug Administration referral to the Justice Department","criminal","","","","","","","","","","","","","","","USA","Nebraska","publicly traded","CAG","US2058871029","food products","food products","http://www.justice.gov/opa/pr/conagra-subsidiary-agrees-enter-guilty-plea-connection-2006-through-2007-outbreak-salmonella","",""
"Cypress Pharmaceutical Inc.","Currax Pharmaceuticals","Pernix Therapeutics","Currax bought Pernix in 2019","$2,800,000","$0","$2,800,000","2012","20120328","healthcare-related offenses","off-label or unapproved promotion of medical products","","Mississippi-based Cypress Pharmaceutical Inc., its subsidiary Hawthorn Pharmaceuticals Inc. and its CEO, Max Draughn, have agreed to pay $2.8 million to resolve civil allegations under the False Claims Act, the Justice Department announced. The government alleged that between 2003 and 2009, Cypress, Hawthorn and Draughn were responsible for marketing three pharmaceutical products that were not approved as safe and effective by the Food and Drug Administration (FDA). The products were Hylira, a gel used for the treatment of dry skin, Zaclir, an acne treatment and Zacare, another acne treatment.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil","","","","","","","","","","","","","","","USA","New Jersey","privately held","","","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/mississippi-pharmaceutical-firm-and-ceo-pay-28-million-resolve-allegations-illegal-marketing","",""
"Eisai Inc.","Eisai","Eisai","","$11,000,000","$0","$11,000,000","2010","20101215","healthcare-related offenses","off-label or unapproved promotion of medical products","","Irish pharmaceutical manufacturer Elan Corporation PLC and its U.S. subsidiary Elan Pharmaceuticals Inc. agreed to pay more than $203 million to resolve criminal and civil liability arising from the illegal promotion of the epilepsy drug Zonegran. In a separate civil settlement, Japanese drug marketer Eisai Inc., which purchased the drug from Elan, will pay $11 million to resolve civil liability for off-label marketing of Zonegran.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","","","","","","","","","","","","","","","Japan","","publicly traded","","JP3160400002","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/pharmaceutical-companies-pay-2145-million-resolve-allegations-label-promotion-zonegran","",""
"Elan Corporation PLC","Perrigo","Elan Corp.","Perrigo acquired Elan in 2013.","$203,000,000","$0","$203,000,000","2010","20101215","healthcare-related offenses","off-label or unapproved promotion of medical products","","Irish pharmaceutical manufacturer Elan Corporation PLC and its U.S. subsidiary Elan Pharmaceuticals Inc. agreed to pay more than $203 million to resolve criminal and civil liability arising from the illegal promotion of the epilepsy drug Zonegran. In a separate civil settlement, Japanese drug marketer Eisai Inc., which purchased the drug from Elan, will pay $11 million to resolve civil liability for off-label marketing of Zonegran.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","","","","","","","","","","","","","","","Ireland","","publicly traded","PRGO","IE00BGH1M568","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/pharmaceutical-companies-pay-2145-million-resolve-allegations-label-promotion-zonegran","",""
"Eli Lilly and Company","Eli Lilly","Eli Lilly","","$1,415,000,000","$0","$1,415,000,000","2009","20090115","healthcare-related offenses","off-label or unapproved promotion of medical products","","Eli Lilly and Company agreed to plead guilty and pay $1.415 billion for promoting its drug Zyprexa for uses not approved by the Food and Drug Administration. This resolution included a criminal fine of $515 million, the forfeiture of $100 million in assets, and up to $800 million in a civil settlement with the federal government and the states.","federal","agency action","Justice Department Civil Division","civil and criminal","","","","","","","","","","","","","","","USA","Indiana","publicly traded","LLY","US5324571083","pharmaceuticals","pharmaceuticals","https://www.justice.gov/opa/pr/eli-lilly-and-company-agrees-pay-1415-billion-resolve-allegations-label-promotion-zyprexa","",""
"Eli Lilly and Company","Eli Lilly","Eli Lilly","","$36,000,000","$0","$36,000,000","2005","20051221","healthcare-related offenses","off-label or unapproved promotion of medical products","","Eli Lilly and Company agreed to plead guilty and to pay $36 million in connection with its illegal promotion of its pharmaceutical drug Evista.","federal","agency action","Justice Department Criminal Division","criminal","","","","","","","","","","","","","","","USA","Indiana","publicly traded","LLY","US5324571083","pharmaceuticals","pharmaceuticals","https://www.justice.gov/archive/opa/pr/2005/December/05_civ_685.html","",""
"Endo Health Solutions Inc.","Endo International","Endo International","","$192,700,000","$0","$192,700,000","2014","20140221","healthcare-related offenses","off-label or unapproved promotion of medical products","","Pharmaceutical company Endo Health Solutions Inc. and its subsidiary Endo Pharmaceuticals Inc. agreed to pay $192.7 million to resolve criminal and civil liability arising from Endo's marketing of the prescription drug Lidoderm for uses not approved as safe and effective by the Food and Drug Administration. The resolution included a deferred prosecution agreement and forfeiture totaling $20.8 million and civil false claims settlements with the federal government and the states and the District of Columbia totaling $171.9 million. ","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","deferred prosecution agreement","","","","","","","","","","","","","","Ireland","","publicly traded","ENDP","IE00BJ3V9050","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/endo-pharmaceuticals-and-endo-health-solutions-pay-1927-million-resolve-criminal-and-civil","",""
"Ethex Corporation","","","","$27,600,000","$0","$27,600,000","2010","20100302","safety-related offenses","drug or medical equipment safety violation","","Ethex Corporation, a wholly owned subsidiary of St. Louis-based drug manufacturer, KV Pharmaceutical Company, pleaded guilty to two felonies and was sentenced in connection with the manufacturing of oversized prescription drug tablets. The government had charged that, despite having knowledge that the two drugs did not meet required specifications, Ethex violated the law by intentionally withholding this information from the Food and Drug Administration (FDA). Given the seriousness of Ethex's conduct and the risk it posed to consumers of its drugs, the Justice Department pursued felony charges. According to charges presented in U.S. District Court in St. Louis, Ethex failed to submit required ""field alert reports"" to the FDA in 2008 concerning two drugs, propafenone and dextroamphetamine sulfate.  Following the recommendations of a plea agreement, Judge E. Richard Webber sentenced Ethex to pay a fine of more than $23.4 million, pay approximately $2.3 million in restitution to Medicare and Medicaid for their approximate losses, and forfeit nearly $1.8 million to the United States.","federal","agency action","Food and Drug Administration referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","http://www.justice.gov/opa/pr/kv-pharmaceutical-subsidiary-pleads-guilty-two-felonies-regarding-oversized-drugs","",""
"Forest Pharmaceuticals Inc.","AbbVie","Forest Laboratories Inc.","Forest Labs was bought by Actavis, which merged with Allergan and both then were bought by AbbVie in 2020","$164,000,000","$0","$164,000,000","2011","20110302","healthcare-related offenses","off-label or unapproved promotion of medical products","","Drug manufacturer Forest Pharmaceuticals Inc. was sentenced by U.S. District Judge Nancy Gertner to pay a criminal fine of $150 million and forfeit assets of $14 million following the company's guilty plea in November 2010 to one felony count of obstructing justice, one misdemeanor count of distributing an unapproved new drug in interstate commerce and one misdemeanor count of distributing a misbranded drug in interstate commerce, the Justice Department announced. The company, a subsidiary of New York City-based Forest Laboratories Inc., pleaded guilty to charges related to obstruction of an FDA regulatory inspection, to the distribution of Levothroid, which at the time was an unapproved new drug, and to the illegal promotion of the anti-depressant drug Celexa for use in treating children and adolescents.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","","","","","","","","","","","","","","","USA","Illinois","publicly traded","ABBV","US00287Y1091","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/forest-pharmaceuticals-sentenced-pay-164-million-criminal-violations","",""
"Genzyme Corporation","Sanofi","Sanofi","","$32,587,439","$0","$32,587,439","2015","20150903","safety-related offenses","drug or medical equipment safety violation","","Genzyme Corporation, a wholly-owned biotechnology subsidiary of French pharmaceutical company Sanofi, agreed to resolve criminal charges that it violated the federal Food, Drug and Cosmetic Act with regard to the unlawful distribution of Seprafilm, a surgical device it marketed and promoted. As part of the agreed resolution, the department filed a two-count criminal information in the U.S. District Court for the Middle District of Florida charging that between 2005 and 2010, Genzyme caused a medical device to become adulterated and misbranded while being held for sale.  The conduct occurred prior to Sanofi's acquisition of Genzyme, based in Cambridge, Massachusetts, in 2011.  To resolve these charges, Genzyme agreed to enter into a deferred prosecution agreement with the government for a term of at least two years.  As part of the agreement, Genzyme agreed to admit to and accept responsibility for the facts underlying the charges and pay a monetary penalty of $32,587,439.","federal","agency action","Food and Drug Administration referral to the Justice Department","criminal","deferred prosecution agreement","","","","","","","","","","","","","","France","","publicly traded","","FR0000120578","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/genzyme-corporation-pay-325-million-resolve-criminal-liability-relating-seprafilm","",""
"GlaxoSmithKline LLC","GlaxoSmithKline","GlaxoSmithKline","","$3,000,000,000","$0","$3,000,000,000","2012","20120702","healthcare-related offenses","off-label or unapproved promotion of medical products","drug or medical equipment safety violation","Global health care giant GlaxoSmithKline LLC) agreed to plead guilty and to pay $3 billion to resolve its criminal and civil liability arising from the company's unlawful promotion of certain prescription drugs, its failure to report certain safety data, and its civil liability for alleged false price reporting practices. The resolution is the largest health care fraud settlement in U.S. history and the largest payment ever by a drug company.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: GSK","GB0009252882","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/glaxosmithkline-plead-guilty-and-pay-3-billion-resolve-fraud-allegations-and-failure-report","",""
"Globus Medical Inc.","Globus Medical","Globus Medical","","$550,000","$0","$550,000","2012","20120228","healthcare-related offenses","off-label or unapproved promotion of medical products","","Settlement of a civil money penalty action relating to the distribution of unapproved medical devices. Company CEO David C. Paul was required to pay an additional $450,000","federal","agency action","Food and Drug Administration","civil","","","","","","","","","Audubon","Pennsylvania","","","","","USA","Pennsylvania","publicly traded","GMED","US3795772082","medical equipment and supplies","medical equipment","http://www.fda.gov/newsevents/newsroom/pressannouncements/ucm293745.htm","",""
"GNC Holdings Inc.","Harbin Pharmaceutical Group","GNC Holdings","Harbin Pharmaceutical bought GNC in 2020","$2,250,000","$0","$2,250,000","2016","20161207","safety-related offenses","drug or medical equipment safety violation","","GNC Holdings Inc. entered into a wide-ranging agreement with the Department of Justice to reform its practices related to potentially unlawful dietary ingredients and dietary supplements, and has further promised to embark on a series of voluntary initiatives designed to improve the quality and purity of dietary supplements. As part of the agreement, GNC agreed to pay $2.25 million to the U.S. government and cooperate in dietary supplement investigations conducted by the government.","federal","agency action","Food and Drug Administration referral to the Justice Department","criminal","non-prosecution agreement","","","","","","","","","","","","","","China","","government-owned","","","pharmaceuticals","pharmaceuticals","https://www.justice.gov/opa/pr/gnc-enters-agreement-department-justice-improve-its-practices-and-keep-potentially-illegal","",""
"Google Inc.","Alphabet Inc.","Alphabet Inc.","Alphabet was created as a holding company for Google in 2015","$500,000,000","$0","$500,000,000","2011","20110824","healthcare-related offenses","off-label or unapproved promotion of medical products","","Online search engine Google Inc. agreed to forfeit $500 million for allowing online Canadian pharmacies to place advertisements through its AdWords program targeting consumers in the United States, resulting in the unlawful importation of controlled and non-controlled prescription drugs into the United States.","federal","agency action","Food and Drug Administration referral to the Justice Department","criminal","non-prosecution agreement","","","","","","","","","","","","","","USA","California","publicly traded","Nasdaq: GOOG","US02079K3059","information technology","internet services","https://www.justice.gov/opa/pr/google-forfeits-500-million-generated-online-ads-prescription-drug-sales-canadian-online","",""
"Guidant LLC","Boston Scientific Corp.","Boston Scientific Corp.","","$296,000,000","$0","$296,000,000","2011","20110112","safety-related offenses","drug or medical equipment safety violation","","Guidant LLC, a wholly-owned subsidiary of Boston Scientific Corporation, was formally convicted and sentenced in St. Paul, Minn., before U.S. District Court Judge Donovan W. Frank for criminal violations relating to its interactions with the Food and Drug Administration (FDA). Judge Frank sentenced Guidant to pay more than $296 million in criminal fines and forfeiture and also to submit to the supervision of the U.S. Probation Office for three years. The Justice Department brought criminal charges against Guidant for its mishandling of short-circuiting failures of three models of its implantable cardioverter defibrillators: the Ventak Prizm 2 DR (Model 1861) and the Contak Renewal (Models H135 and H155). Guidant's Cardiac Rhythm Management division, which produced the defibrillators, is headquartered in Arden Hills, Minn. The company pleaded guilty to the charges the previous April.","federal","agency action","Food and Drug Administration referral to the Justice Department","criminal","","","","","","","","","","","","","","","USA","Massachusetts","publicly traded","BSX","US1011371077","medical equipment and supplies","medical devices","http://www.justice.gov/opa/pr/medical-device-manufacturer-guidant-sentenced-failure-report-defibrillator-safety-problems","",""
"Healthpoint Ltd. and DFB Pharmaceuticals","","","","$28,000,000","$0","$28,000,000","2012","20121206","healthcare-related offenses","off-label or unapproved promotion of medical products","kickbacks and bribery","Healthpoint Ltd. and DFB Pharmaceuticals agreed to pay up to $48 million to resolve allegations that Healthpoint caused false claims to be submitted to Medicare and Medicaid for an unapproved drug, Xenaderm, which was ineligible for reimbursement by those programs. Under the terms of the agreement, Healthpoint and DFB agreed to pay $28 million, plus another $20 million if there is a change in ownership of Healthpoint or DFB over the next three years. ","federal","agency action","Food and Drug Administration referral to the Justice Department","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/healthpoint-ltd-pay-48-million-false-medicaid-and-medicare-claims-unapproved-prescription","",""
"Johnson & Johnson","Johnson & Johnson","Johnson & Johnson","","$2,200,000,000","$0","$2,200,000,000","2013","20131104","healthcare-related offenses","off-label or unapproved promotion of medical products","kickbacks and bribery","Global health care giant Johnson & Johnson and its subsidiaries agreed to pay more than $2.2 billion to resolve criminal and civil liability arising from allegations relating to the prescription drugs Risperdal, Invega and Natrecor, including promotion for uses not approved as safe and effective by the Food and Drug Administration and payment of kickbacks to physicians and to the nation's largest long-term care pharmacy provider. The global resolution is one of the largest health care fraud settlements in U.S. history, including criminal fines and forfeiture totaling $485 million and civil settlements with the federal government and states totaling $1.72 billion.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","","","","","","","","","","","","","","","USA","New Jersey","publicly traded","JNJ","US4781601046","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/johnson-johnson-pay-more-22-billion-resolve-criminal-and-civil-investigations","",""
"Kos Pharmaceuticals","AbbVie","Abbott Laboratories","Kos was part of the spinoff of AbbVie by Abbott in 2013","$41,500,000","$0","$41,500,000","2010","20101207","competition-related offenses","kickbacks and bribery","","Kos Pharmaceuticals, a subsidiary of Abbott Laboratories, agreed to pay more than $41 million to resolve criminal and civil liability arising from allegations that the company offered and paid doctors, other medical professionals, physician groups and managed care organizations illegal kickbacks in the form of money, free travel, grants, honoraria and other valuable goods and services.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","deferred prosecution agreement","","","","","","","","","","","","","","USA","Illinois","publicly traded","ABBV","US00287Y1091","pharmaceuticals","pharmaceuticals","https://www.justice.gov/opa/pr/kos-pharmaceuticals-pay-more-41-million-resolve-kickback-and-label-promotion-allegations","",""
"McNeil-PPC Inc.","Johnson & Johnson","Johnson & Johnson","","$25,000,000","$0","$25,000,000","2015","20150310","safety-related offenses","drug or medical equipment safety violation","","McNeil-PPC Inc. entered a guilty plea in Federal District Court in Philadelphia to one count of an information charging the company with delivering for introduction into interstate commerce adulterated infants' and childrens' over-the-counter liquid medicines. As part of the criminal resolution, McNeil, a wholly owned subsidiary of Johnson & Johnson, agreed to pay a criminal fine of $20 million and forfeit $5 million.","federal","agency action","Food and Drug Administration referral to the Justice Department","criminal","","","","","","","","","","","","","","","USA","New Jersey","publicly traded","JNJ","US4781601046","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/mcneil-ppc-inc-pleads-guilty-connection-adulterated-infants-and-childrens-over-counter-liquid","",""
"Medtronic Inc.","Medtronic","Medtronic","","$23,500,000","$0","$23,500,000","2011","20111212","competition-related offenses","kickbacks and bribery","","Medtronic Inc. of Fridley, Minn., agreed to pay $23.5 million to resolve allegations that it violated the False Claim Act by using physician payments related to post-market studies and device registries as kickbacks to induce doctors to implant the company's pacemakers and defibrillators.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil","","","","","","","","","","","","","","","Ireland","","publicly traded","MDT","IE00BTN1Y115","medical equipment and supplies","medical devices","https://www.justice.gov/opa/pr/minnesota-based-medtronic-inc-pays-us-235-million-settle-claims-company-paid-kickbacks","",""
"Merck, Sharp & Dohme","Merck","Merck","","$950,000,000","$0","$950,000,000","2011","20111122","healthcare-related offenses","off-label or unapproved promotion of medical products","","American pharmaceutical company Merck, Sharp & Dohme agreed to pay $950 million to resolve criminal charges and civil claims related to its promotion and marketing of the painkiller Vioxx (rofecoxib). Under the terms of the resolution, Merck agreed to a $628 million civil settlement and the payment of a $322 million criminal fine.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","","","","","","","","","","","","","","","USA","New Jersey","publicly traded","MRK","US58933Y1055","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/us-pharmaceutical-company-merck-sharp-dohme-pay-nearly-one-billion-dollars-over-promotion","",""
"Novartis Pharmaceuticals Corporation","Novartis","Novartis","","$422,500,000","$0","$422,500,000","2010","20100930","healthcare-related offenses","off-label or unapproved promotion of medical products","","Novartis Pharmaceuticals Corporation agreed to pay $422.5 million to resolve criminal and civil liability arising from the illegal marketing of certain pharmaceutical products. According to the agreement reached with the government, the East Hanover, N.J.-based company was to plead guilty to a misdemeanor and pay a $185 million combined criminal fine and forfeiture for the off-label promotion of Trileptal in violation of the Food, Drug and Cosmetic Act. The Food and Drug Administration (FDA) approved Trileptal as an anti-epileptic drug, for the treatment of partial seizures, but not for any psychiatric, pain or other uses. Once a pharmaceutical is approved by the FDA, a manufacturer may not market or promote it for any use not specified in its new drug application. ","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","","","","","","","","","","","","","","","Switzerland","","publicly traded","NYSE: NVS","CH0012005267","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/novartis-pharmaceuticals-corp-pay-more-420-million-resolve-label-promotion-and-kickback","",""
