"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"JPMorgan Chase Bank","JPMorgan Chase","JPMorgan Chase","","$1,700,000,000","$0","$1,700,000,000","2014","20140107","financial offenses","anti-money-laundering deficiencies","","The United States Attorney for the Southern District of New York annnounced a deferred prosecution agreement relating to criminal charges and a settlement of civil claims against JPMorgan Chase Bank in connection with the bank's relationship with Bernard L. Madoff Investment Securities.","federal","agency action","U.S. Attorney-Southern District of New York","civil and criminal","deferred prosecution agreement","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-and-fbi-assistant-director-charge-announce-filing-criminal","",""
"L-3 Communications","L3Harris Technologies","L-3 Communications","In 2016 L-3 Communications changed its name to L3 Technologies, which in 2019 merged with Harris Corporation to form L3Harris Technologies.","$25,600,000","$0","$25,600,000","2015","20151125","government-contracting-related offenses","False Claims Act and related","","The United States Attorney for the Southern District of New York and the Department of Defense-Office of Inspector General announced that the United States filed and simultaneously settled a civil fraud lawsuit under the False Claims Act and common law against L-3 Communications Eotech Inc. and its parent company L-3 Communications Corporation.","federal","agency action","U.S. Attorney-Southern District of New York","civil","","","","","","","","","","","","","","","USA","Florida","publicly traded","LHX","US5024311095","aerospace and military contracting","aerospace & military contracting","https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-files-and-simultaneously-settles-false-claims-act-lawsuit-against","",""
"Lebanese Canadian Bank","","","","$102,000,000","$0","$102,000,000","2013","20130625","financial offenses","anti-money-laundering deficiencies","","The United States Attorney for the Southern District of New York and the U.S. Drug Enforcement Administration announced the settlement of a civil forfeiture and money laundering lawsuit brought by the United States against the Lebanese Canadian Bank.","federal","agency action","U.S. Attorney-Southern District of New York","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-announces-102-million-settlement-civil-forfeiture-and-money","",""
"Intercept Corporation","","","","$5,928,893","$0","$5,928,893","2018","20181120","consumer-protection-related offenses","consumer protection violation","payday lending violation","","federal","agency action","U.S. Attorney-Eastern District of Pennsylvania","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-edpa/pr/intercept-corp-payment-processor-illegal-payday-loans-ordered-forfeit-nearly-6-million","",""
"Cooley Medical Equipment, Inc","","","","$5,254,912","$0","$5,254,912","2018","20181022","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Eastern District of Kentucky","civil","","","","","","","","","","Kentucky","","","","","","","","","","","","https://www.justice.gov/usao-edky/pr/medical-equipment-company-agrees-pay-525-million-resolve-allegations-fraudulent-claims","",""
"Rahn + Bodmer Co.","","","","$22,000,000","$0","$22,000,000","2021","20210311","financial offenses","tax violations","","The Swiss bank Rahn + Bodmer agreed to pay $22 million to resolve allegations of conspiring to help U.S. accountholders evade their U.S. tax obligations, file false federal tax returns, and otherwise defraud the Internal Revenue Service.","federal","agency action","U.S. Attorney-Southern District of New York","criminal","deferred prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-sdny/pr/zurich-s-oldest-private-bank-admits-helping-us-taxpayers-hide-offshore-accounts-irs","",""
"Bioventus, LLC","","","","$3,609,087","$0","$3,609,087","2021","20210225","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Middle District of North Carolina","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-mdnc/pr/bioventus-agrees-pay-more-36-million-resolve-false-claims-act-violations","",""
"McElroy Pharmacy, Inc.","","","","$2,900,000","$0","$2,900,000","2021","20210225","healthcare-related offenses","Controlled Substances Act violation","False Claims Act and related","","federal","agency action","U.S. Attorney-Eastern District of Pennsylvania","civil","","","","","","","","","","Pennsylvania","","","","","","","","","","","","https://www.justice.gov/usao-edpa/pr/lancaster-county-pharmacy-and-pharmacist-agree-resolve-civil-allegations-dispensing","",""
"A Perfect Fit for You, Inc.","","","","$12,069,361","$0","$12,069,361","2021","20210302","government-contracting-related offenses","False Claims Act and related","fraud","","federal","agency action","U.S. Attorney-Eastern District of North Carolina","civil and criminal","","","","","","","","","","North Carolina","","","","","","","","","","","","https://www.justice.gov/usao-ednc/pr/north-carolina-durable-medical-equipment-corporation-sentenced-10-million-healthcare","",""
"SAP Public Services, Inc.","","","","$2,200,000","$0","$2,200,000","2021","20210301","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Eastern District of Pennsylvania","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-edpa/pr/sap-public-services-inc-pay-22-million-settle-false-claims-act-allegations","",""
"Allergy and Asthma Associates Inc.","","","","$2,149,607","$0","$2,149,607","2021","20210302","government-contracting-related offenses","False Claims Act and related","fraud","","federal","agency action","U.S. Attorney-Western District of Virginia","civil and criminal","","","","","","","","","Roanoke","Virginia","","","","","","","","","","","","https://www.justice.gov/usao-wdva/pr/allergy-and-asthma-associates-roanoke-pleads-guilty-criminal-charge-enters-civil","",""
"Novartis Pharmaceuticals","Novartis","Novartis","","$390,000,000","$0","$390,000,000","2015","20151120","competition-related offenses","kickbacks and bribery","","The United States Attorney for the Southern District of New York and the Inspector General of the U.S. Department of Health and Human Services announced a $390 million settlement against Novartis Pharmaceuticals Corp. in a civil fraud lawsuit based on claims that Novartis  gave kickbacks to specialty pharmacies in return for recommending two of its drugs.","federal","agency action","U.S. Attorney-Southern District of New York","civil","","","","","","","","","","","","","","","Switzerland","","publicly traded","NYSE: NVS","CH0012005267","pharmaceuticals","pharmaceuticals","https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-announces-370-million-civil-fraud-settlement-against-novartis","",""
"PokerStars and Full Tilt Poker","Flutter Entertainment PLC","Flutter Entertainment PLC","","$731,000,000","$0","$731,000,000","2012","20120731","financial offenses","anti-money-laundering deficiencies","","The United States Attorney for the Southern District of New York announced that the United States entered into settlement agreements with PokerStars and Full Tilt Poker - two of three online poker companies sued by the U.S. in a money laundering and forfeiture complaint.","federal","agency action","U.S. Attorney-Southern District of New York","civil","","","","","","","","","","","","","","","Ireland","","publicly traded","LSE: FLTR","IE00BWT6H894","entertainment","sports betting","https://www.justice.gov/archive/usao/nys/pressreleases/July12/pokersettlement.html","",""
"SAC Capital","","SAC Capital","In the wake of an insider trading scandal, SAC Capital transferred its assets to Point72 Asset Management and then wound down its operations.","$1,800,000,000","$0","$1,800,000,000","2013","20131104","financial offenses","insider trading","","SAC Capital Advisors and related companies pleaded guilty to insider trading charges.","federal","agency action","U.S. Attorney-Southern District of New York","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-announces-guilty-plea-agreement-sac-capital-management-companies","",""
"Telephonics Corporation","TTM Technologies","Griffon Corp.","TTM Technologies bought Telephonics in 2022","$4,250,000","$0","$4,250,000","2017","20171117","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Eastern District of New York","civil","","","","","","","","","Farmingdale","New York","","","","","USA","California","publicly traded","TTMI","US87305R1095","electrical and electronic equipment","circuit boards","https://www.justice.gov/usao-edny/pr/long-island-based-telephonics-corporation-pays-425-million-settle-overbilling-claims","",""
"Meadows Regional Medical Center, Inc.","","","","$12,875,000","$0","$12,875,000","2017","20171117","government-contracting-related offenses","False Claims Act and related","kickbacks and bribery","","federal","agency action","U.S. Attorney-Southern District of Georgia","civil","","","","","","","","","","Georgia","","","","","","","","","","","","https://www.justice.gov/usao-sdga/pr/meadows-regional-medical-center-inc-and-affiliates-pay-12875-million-resolve-alleged","",""
"Brius Management Co.","Brius Health Care","Brius Health Care","","$6,900,000","$0","$6,900,000","2017","20171116","competition-related offenses","kickbacks and bribery","","","federal","agency action","U.S. Attorney-Central District of California","civil","","","","","","","","","","California","","","","","USA","California","privately held","","","healthcare services","nursing homes","https://www.justice.gov/usao-cdca/pr/san-diego-nursing-homes-owned-la-based-brius-management-pay-69-million-resolve-kickback","",""
"Progressive Casualty Insurance Co. and Progressive Garden State Insurance Co.","Progressive","Progressive","","$2,000,000","$0","$2,000,000","2017","20171114","government-contracting-related offenses","False Claims Act and related","","Two insurance companies that are part of one of the largest providers of automobile insurance in the United States agreed to pay more than $2 million to resolve allegations that they violated the False Claims Act by causing Medicare and Medicaid to pay for claims for which the companies were responsible.","federal","agency action","U.S. Attorney-District of New Jersey","civil","","","","","","","","","","","","","","","USA","Ohio","publicly traded","PGR","US7433151039","financial services","insurance","https://www.justice.gov/usao-nj/pr/two-insurance-companies-agree-pay-more-2-million-resolve-false-claims-act-allegations","",""
"Mercer Transportation Company","","","","$4,400,000","$0","$4,400,000","2017","20171108","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Middle District of Georgia","civil","","","","","","","","","","Georgia","","","","","","","","","","","","https://www.justice.gov/usao-mdga/pr/mercer-transportation-company-agrees-pay-44-million-resolve-alleged-violations-false","",""
"Catholic Health Systems Inc.","Catholic Health System","Catholic Health System","","$6,000,000","$0","$6,000,000","2017","20171027","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Western District of New York","civil","","","","","","","","","","New York","","","","","USA","New York","non-profit","","","healthcare services","hospitals","https://www.justice.gov/usao-wdny/pr/catholic-health-pay-6000000-settle-false-claims-act-allegations","",""
"RBS Securities Inc.","NatWest Group PLC","NatWest Group PLC","RBS Group changed its name to NatWest Group in 2020","$44,000,000","$0","$44,000,000","2017","20171026","financial offenses","toxic securities abuses","","RBS Securities Inc. and the U.S. Attorney's Office in Connecticut entered into a non-prosecution agreement relating to RBS's fraudulent trading through its now-defunct U.S. Asset-Backed Securities, Mortgage-Backed Securities and Commercial Mortgage-Backed Securities Trading group. As part of this agreement, RBS agreed to pay a monetary penalty of $35 million and pay more than $9 million of restitution to victim customers, including firms affiliated with recipients of federal bailout funds through the Troubled Asset Relief Program.","federal","agency action","U.S. Attorney-District of Connecticut","criminal","non-prosecution agreement","","","","","","","","","","","","","","United Kingdom","","government-owned","LSE: NWG","GB00B7T77214","financial services","banking & securities","https://www.justice.gov/usao-ct/pr/rbs-securities-inc-agrees-pay-35-million-penalty-related-securities-fraud-scheme","",""
"Bouchard Transportation Company, Inc.","Bouchard Transportation","Bouchard Transportation","","$13,300,000","$0","$13,300,000","2017","20171020","environment-related offenses","environmental violation","","","federal","agency action","U.S. Attorney-District of Massachusetts","civil","","","","","","","","","","","","","","","USA","New York","privately held","","","miscellaneous services","barge services","https://www.justice.gov/enrd/consent-decree/file/1005586/download","",""
"Hospital Corporation of America","HCA Healthcare","HCA Healthcare","","$8,600,000","$0","$8,600,000","2017","20171004","competition-related offenses","kickbacks and bribery","","Four Houston-area hospitals affiliated with HCA -- Bayshore Medical Center, Clear Lake Regional Medical Center, West Houston Medical Center and East Houston Regional Medical Center -- agreed to pay $8.6 million to settle allegations they received kickbacks from various ambulance companies in exchange for rights to the hospitals' more lucrative Medicare and Medicaid transport referrals.","federal","agency action","U.S. Attorney-Southern District of Texas","civil","","","","","","","","","","Texas","","","","","USA","Tennessee","publicly traded","HCA","US40412C1018","healthcare services","hospitals (for-profit)","https://www.justice.gov/usao-sdtx/pr/four-area-hospitals-pay-millions-resolve-ambulance-swapping-allegations","",""
"Med-Fast Pharmacy, Inc. et al.","","","","$2,666,300","$0","$2,666,300","2017","20171004","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Western District of Pennsylvania","civil","","","","","","","","","","Pennsylvania","","","","","","","","","","","","https://www.justice.gov/usao-wdpa/pr/med-fast-pharmacy-inc-and-former-exec-agree-resolve-criminal-and-civil-charges","",""
"New York Anesthesiology Medical Specialties, P.C. d/b/a New York Spine and Wellness Center","","","","$1,941,850","$0","$1,941,850","2017","20171003","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Northern District of New York","civil","","","","","","","","","","New York","","","","","","","","","","","","https://www.justice.gov/usao-ndny/pr/syracuse-area-medical-practice-pay-nearly-2-million-resolve-false-claims-act-exposure","",""
"Zoladz Construction Company et al.","","","","$3,000,000","$0","$3,000,000","2017","20171003","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Western District of New York","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-wdny/pr/alden-contractors-and-two-owners-pay-more-3000000-settle-false-claims-act-allegations","",""
"Asplundh Tree Experts, Co.","Asplundh Tree Expert","Asplundh Tree Expert","","$95,000,000","$0","$95,000,000","2017","20170928","employment-related offenses","work visa violations","","Asplundh Tree Experts Co. pleaded guilty to unlawfully employing aliens, in connection with a scheme in which the highest levels of Asplundh management remained willfully blind while lower level managers hired and rehired employees they knew to be ineligible to work in the United States.","federal","agency action","U.S. Attorney-Eastern District of Pennsylvania","criminal","","","","","","","","","","","","","","","USA","Pennsylvania","privately held","","","miscellaneous services","miscellaneous services","https://www.justice.gov/usao-edpa/pr/asplundh-tree-experts-co-pleads-guilty-unlawful-employment-aliens","",""
"ZB N.A. (fka Zions First National Bank)","Zions Bancorporation","Zions Bancorporation","","$3,600,000","$0","$3,600,000","2017","20170928","consumer-protection-related offenses","consumer protection violation","fraud","ZB, N.A, formerly known as Zions First National Bank, N.A., settled allegations that it and an affiliated payment processor facilitated consumer fraud by providing payment processing services to telemarketing and Internet merchants that were debiting money illegally from consumers' bank accounts.","federal","agency action","U.S. Attorney-Eastern District of Pennsylvania","civil","","","","","","","","","","","","","","","USA","Utah","publicly traded","ZION","US9897011071","financial services","banking","https://www.justice.gov/usao-edpa/pr/us-attorney-announces-36-million-settlement-bank-accused-consumer-fraud","",""
"Edison Adult Medical Daycare","","","","$2,720,000","$0","$2,720,000","2017","20170927","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-District of New Jersey","civil","","","","","","","","","","New Jersey","","","","","","","","","","","","https://www.justice.gov/usao-nj/pr/adult-daycare-facility-agrees-272-million-settlement-resolve-allegations-violating-false","",""
"AnMed Health","AnMed Health","AnMed Health","","$7,000,000","$0","$7,000,000","2017","20170927","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-District of South Carolina","civil","","","","","","","","","","South Carolina","","","","","USA","South Carolina","non-profit","","","healthcare services","healthcare services","https://www.justice.gov/usao-sc/pr/anmed-health-agrees-pay-7-million-settle-false-claims-act-allegations","",""
"AmerisourceBergen Specialty Group","AmerisourceBergen","AmerisourceBergen","","$260,000,000","$0","$260,000,000","2017","20170927","safety-related offenses","drug or medical equipment safety violation","","AmerisourceBergen Specialty Group pled guilty and agreed to pay a total of $260 million to resolve criminal liability for its distribution of oncology supportive-care drugs from a facility that was not registered with the Food and Drug Administration.","federal","agency action","U.S. Attorney-Eastern District of New York","criminal","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","ABC","US03073E1055","wholesalers","wholesalers-pharmaceuticals","https://www.justice.gov/usao-edny/pr/amerisourcebergen-specialty-group-pleads-guilty-distributing-misbranded-drugs-and","",""
"Federal Engineers & Constructors","","","","$2,000,000","$0","$2,000,000","2017","20170922","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-Eastern District of Washington","civil","","","","","","","","","Hanford","Washington","","","","","","","","","","","","https://www.justice.gov/usao-edwa/pr/hanford-doe-subcontractor-agrees-pay-20-million-settle-allegations-small-business-fraud","",""
"Bank of America","Bank of America","Bank of America","","$2,500,000","$0","$2,500,000","2017","20170922","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","U.S. Attorney-Western District of North Carolina","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","https://www.justice.gov/usao-wdnc/pr/us-attorneys-office-announces-25-million-settlement-bank-america-trading-ahead-and","",""
"EDA Contractors Inc.","","","","$3,500,000","$0","$3,500,000","2017","20170919","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-District of New Jersey","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/usao-nj/pr/pennsylvania-company-pay-35-million-resolve-allegations-it-caused-fire-faa-facility","",""
"Allied Home Mortgage","Americus Mortgage","Americus Mortgage","","$296,298,325","$0","$296,298,325","2017","20170919","competition-related offenses","fraud","mortgage abuses","Fraudulent misconduct while participating in the Federal Housing Administration mortgage insurance program.","federal","agency action","U.S. Attorney-Southern District of New York","civil","","","","","","","","","","","","","","","USA","Texas","privately held","","","financial services","mortgage banking","https://www.justice.gov/usao-sdny/pr/acting-manhattan-us-attorney-announces-award-296-million-judgment-against-allied-home","",""
