"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Industrias Areneras B & M","","","","$63,000","$0","$63,000","2010","20100421","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","6518133","Industrias Areneras B & M","","San Lorenzo","Puerto Rico","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Agregados Del Valle Inc","","","","$70,000","$0","$70,000","2014","20140923","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","6083490","Agregados Villa Linda","","Anasco","Puerto Rico","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Alaska Mechanical Inc","","","","$60,000","$0","$60,000","2007","20071004","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","6398235","Nanuuq Gold Project","","Nome","Alaska","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Northern Star (Pogo) LLC","","","","$63,677","$0","$63,677","2023","20230906","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9687100","Pogo Mine","","Delta Junction","Alaska","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Coeur Alaska Inc","Coeur Mining","Coeur Mining","","$54,918","$0","$54,918","2023","20230719","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9615562","Kensington","","Juneau","Alaska","","","","","USA","Illinois","publicly traded","CDE","US1921085049","mining and minerals","mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Coeur Alaska Inc","Coeur Mining","Coeur Mining","","$55,520","$0","$55,520","2017","20170510","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","6478442","Kensington","","Juneau","Alaska","","","","","USA","Illinois","publicly traded","CDE","US1921085049","mining and minerals","mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Usibelli Coal Mine Inc","","","","$55,500","$0","$55,500","2010","20100112","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8463193","Usibelli","","Healy","Alaska","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Bridger Coal Company","Berkshire Hathaway","Berkshire Hathaway","","$70,000","$0","$70,000","2012","20121104","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8478158","Bridger Underground Coal Mine","","Rock Springs, Wyoming","Wyoming","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Peabody Powder River Mining LLC","Peabody Energy","Peabody Energy","","$70,000","$0","$70,000","2009","20090512","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","6687459","North Antelope Rochelle Mine","","Wright","Wyoming","","","","","USA","Missouri","publicly traded","BTU","US7045511000","mining and minerals","mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Solvay Chemicals,  Inc","Solvay","Solvay","","$67,289","$0","$67,289","2010","20100525","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","6455312","American Soda LLC","","Green River","Wyoming","","","","","Belgium","","publicly traded","","BE0003470755","chemicals","chemicals","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Thunder Basin Coal Company LLC","Arch Resources","Arch Resources","","$70,000","$0","$70,000","2014","20140422","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8476291","Black Thunder","","Wright","Wyoming","","","","","USA","Missouri","publicly traded","ARCH","US03940R1077","mining and minerals","mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Bridger Coal Company","Berkshire Hathaway","Berkshire Hathaway","","$70,000","$0","$70,000","2014","20141216","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8479259","Jim Bridger Mine","","Rock Springs","Wyoming","","","","","USA","Nebraska","publicly traded","NYSE: BRK.B","US0846707026","diversified","diversified","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Tata Chemicals (Soda Ash) Partners LLC","Tata Group","Tata Group","","$74,700","$0","$74,700","2020","20201102","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9476752","Tata Chemicals Mine","","Green River","Wyoming","","","","","India","","publicly traded","","INE192A01025","diversified","diversified","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Mountain Cement Company LLC","Eagle Materials","Eagle Materials","","$62,460","$0","$62,460","2017","20171003","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9346614","Mountain Cement Company","","Laramie","Wyoming","","","","","USA","Texas","publicly traded","EXP","US26969P1084","building materials","building materials","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Mountain Cement Company LLC","Eagle Materials","Eagle Materials","","$64,960","$0","$64,960","2010","20100211","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","6447118","Mountain Cement Company","","Laramie","Wyoming","","","","","USA","Texas","publicly traded","EXP","US26969P1084","building materials","building materials","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"AMI Silica LLC","","","","$85,580","$0","$85,580","2023","20230421","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9623742","AMI Silica LLC","","Hixton","Wisconsin","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"AMI Silica LLC","","","","$85,580","$0","$85,580","2023","20230421","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9623741","AMI Silica LLC","","Hixton","Wisconsin","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Daanen & Janssen Inc","","","","$71,200","$0","$71,200","2022","20220211","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9389704","Lippmann #256","","Depere, Wi","Wisconsin","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Ramaco Resources, LLC","Ramaco Resources","Ramaco Resources","","$85,580","$0","$85,580","2022","20220824","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9299865","Berwind Deep Mine","","Berwind","West Virginia","","","","","USA","Kentucky","publicly traded","METC","US75134P3038","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Ramaco Resources, LLC","Ramaco Resources","Ramaco Resources","","$85,580","$0","$85,580","2022","20220824","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9299864","Berwind Deep Mine","","Berwind","West Virginia","","","","","USA","Kentucky","publicly traded","METC","US75134P3038","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Ramaco Resources, LLC","Ramaco Resources","Ramaco Resources","","$77,022","$0","$77,022","2023","20230531","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9591568","Eagle Seam Deep Mine","","Verner","West Virginia","","","","","USA","Kentucky","publicly traded","METC","US75134P3038","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Rockwell Mining, LLC","Sev.en Energy","Sev.en Energy","","$53,369","$0","$53,369","2022","20221018","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9550632","Eagle #3 Mine","","Bolt","West Virginia","","","","","Czech Republic","","privately held","","","diversified","energy and mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Mammoth Coal Co.","Alpha Metallurgical Resources","Massey Energy","Alpha, then known as Alpha Natural Resources, bought Massey later in 2011","$59,527","$0","$59,527","2011","20110426","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8124316","Alloy Powellton","","Alloy","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Mammoth Coal Co.","Alpha Metallurgical Resources","Massey Energy","Alpha, then known as Alpha Natural Resources, bought Massey in 2011","$56,900","$0","$56,900","2010","20100428","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8110043","Alloy Powellton","","Alloy","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Mammoth Coal Co.","Alpha Metallurgical Resources","Massey Energy","Alpha, then known as Alpha Natural Resources, bought Massey later in 2011","$59,527","$0","$59,527","2011","20110426","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8124315","Alloy Powellton","","Alloy","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Bluestone Oil Corporation","","","","$55,599","$0","$55,599","2022","20220406","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9564286","Ranger Fuel No. 1 Mine","","Pineville","West Virginia","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Mammoth Coal Co.","Alpha Metallurgical Resources","Alpha Metallurgical Resources","","$63,677","$0","$63,677","2022","20221013","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9558185","Slabcamp","","Mammoth","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Mammoth Coal Co.","Alpha Metallurgical Resources","Alpha Metallurgical Resources","","$61,254","$0","$61,254","2023","20230213","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9551822","Slabcamp","","Mammoth","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Shelby Coal Company, Inc.","","","","$60,000","$0","$60,000","2008","20080317","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","7223291","Deep Mine No 15","","Page","West Virginia","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Marfork Coal Company Inc","Alpha Metallurgical Resources","Massey Energy","Alpha, then known as Alpha Natural Resources, bought Massey in 2011","$70,000","$0","$70,000","2010","20100802","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8072819","Parker Peerless Mine","","Naoma","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Marfork Coal Company Inc","Alpha Metallurgical Resources","Massey Energy","Alpha, then known as Alpha Natural Resources, bought Massey in 2011","$70,000","$0","$70,000","2010","20100802","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8072817","Parker Peerless Mine","","Naoma","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Marfork Coal Company Inc","Alpha Metallurgical Resources","Massey Energy","Alpha, then known as Alpha Natural Resources, bought Massey in 2011","$70,000","$0","$70,000","2010","20100802","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8072818","Parker Peerless Mine","","Naoma","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Marfork Coal Company Inc","Alpha Metallurgical Resources","Massey Energy","Alpha, then known as Alpha Natural Resources, bought Massey later in 2011","$70,000","$0","$70,000","2011","20110517","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8128341","Parker Peerless Mine","","Naoma","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Marfork Coal Company Inc","Alpha Metallurgical Resources","Massey Energy","Alpha, then known as Alpha Natural Resources, bought Massey later in 2011","$70,000","$0","$70,000","2011","20110517","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8128342","Parker Peerless Mine","","Naoma","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Warcreek, Inc.","","","","$70,000","$0","$70,000","2008","20080924","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8069450","Mine No. 1","","Caretta","West Virginia","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"The New West Virginia Mining Company","","","","$70,000","$0","$70,000","2009","20091110","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8096089","Apache Mine","","Elbert","West Virginia","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"The New West Virginia Mining Company","","","","$70,000","$0","$70,000","2009","20091104","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8096085","Apache Mine","","Elbert","West Virginia","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"The New West Virginia Mining Company","","","","$70,000","$0","$70,000","2009","20091104","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8096084","Apache Mine","","Elbert","West Virginia","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"The New West Virginia Mining Company","","","","$70,000","$0","$70,000","2009","20091103","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8096081","Apache Mine","","Elbert","West Virginia","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"The New West Virginia Mining Company","","","","$56,929","$0","$56,929","2009","20091103","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8096082","Apache Mine","","Elbert","West Virginia","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"The New West Virginia Mining Company","","","","$70,000","$0","$70,000","2009","20091103","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8096079","Apache Mine","","Elbert","West Virginia","","","","","","","","","","","","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Elk Run Coal Company, LLC","Alpha Metallurgical Resources","Alpha Metallurgical Resources","","$71,050","$0","$71,050","2014","20140717","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","9009849","Roundbottom Powellton Deep Mine","","Sylvester","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Elk Run Coal Company, LLC","Alpha Metallurgical Resources","Massey Energy","Alpha, then known as Alpha Natural Resources, bought Massey in 2011","$70,000","$0","$70,000","2008","20080528","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","6616843","Roundbottom Powellton Deep Mine","","Sylvester","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"Elk Run Coal Company, LLC","Alpha Metallurgical Resources","Alpha Metallurgical Resources","","$70,000","$0","$70,000","2013","20130418","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8154928","Roundbottom Powellton Deep Mine","","Sylvester","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
"White Buck Coal Company","Alpha Metallurgical Resources","Massey Energy","Alpha, then known as Alpha Natural Resources, bought Massey in 2011","$53,800","$0","$53,800","2010","20100504","safety-related offenses","workplace safety or health violation","mining violation","","federal","agency action","Mine Safety and Health Administration","civil","","","","","","8089492","Pocahontas Mine ","","Rupert","West Virginia","","","","","USA","Tennessee","publicly traded","AMR","US21241B1008","mining and minerals","coal mining","Extracted from a copy of MSHA's Violations Data Set updated 12/08/2023, available at https://www.msha.gov/mine-data-retrieval-system","",""
