"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Express Scripts Medicare","Cigna","Express Scripts","Cigna bought Express Scripts in 2018","$334,300","$0","$334,300","2014","20140612","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Connecticut","publicly traded","CI","US1255231003","healthcare services","insurance; managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Fallon Community Health Plan","","","","$344,100","$0","$344,100","2017","20170629","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/Downloads/Fallon_CMP_Notice_6_29_17.pdf","",""
"Geisinger Health System","Geisinger Health","Geisinger Health","","$180,400","$0","$180,400","2014","20140717","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Pennsylvania","non-profit","","","healthcare services","healthcare services","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Health Alliance Plan","","","","$423,200","$0","$423,200","2013","20131121","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Health First Health Plans, Inc.","","","","$420,600","$0","$420,600","2015","20150408","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Health Net, Inc.","Centene","Health Net Inc.","Centene bought Health Net later in 2016","$458,250","$0","$458,250","2016","20160229","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Missouri","publicly traded","CNC","US15135B1017","healthcare services","managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Health Net of Arizona","Centene","Health Net Inc.","Centene bought Health Net in 2016","$227,450","$0","$227,450","2015","20150803","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","Required Beneficiary Notices","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Missouri","publicly traded","CNC","US15135B1017","healthcare services","managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Health Plan of the Ohio Upper Valley","","","","$194,950","$0","$194,950","2015","20150129","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Humana, Inc.","Humana","Humana","","$3,100,900","$0","$3,100,900","2015","20151229","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Kentucky","publicly traded","HUM","US4448591028","healthcare services","insurance; managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Independence Health Group, Inc.","","","","$206,400","$0","$206,400","2015","20151229","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Independent Care Health Plan, Inc.","","","","$321,900","$0","$321,900","2017","20170223","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/Downloads/iCARE_CMP_Notice_02_23_17.pdf","",""
"Inland Empire Health Plan","","","","$256,950","$0","$256,950","2015","20150129","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Lifetime Healthcare, Inc.","","","","$447,450","$0","$447,450","2014","20140423","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Local Initiative Health Authority for L.A. County","","","","$234,850","$0","$234,850","2014","20140911","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Medical Card System, Inc.","","","","$652,650","$0","$652,650","2016","20160602","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Moda Health Plan, Inc.","","","","$312,300","$0","$312,300","2014","20140717","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"New West Health Services","","","","$349,800","$0","$349,800","2015","20150129","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"New West Health Services","","","","$204,200","$0","$204,200","2015","20150709","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Presbyterian Health Plan","","","","$775,375","$0","$775,375","2017","20170112","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/Downloads/Presbyterian_CMP_01_12_17.pdf","",""
"Public Health Trust of Miami-Dade","","","","$175,000","$0","$175,000","2013","20130220","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Quality Health Plans, Inc.","","","","$509,000","$0","$509,000","2010","20100517","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA243.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"SelectHealth, Inc.","","","","$174,800","$0","$174,800","2015","20151123","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Senior Whole Health Holdings, Inc.","","","","$229,350","$0","$229,350","2015","20150129","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"SilverScript Insurance Company","CVS Health","CVS Health","","$594,100","$0","$594,100","2015","20151120","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Rhode Island","publicly traded","CVS","US1266501006","retailing","retail-pharmacies","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Simply Healthcare Plans, Inc.","","","","$252,750","$0","$252,750","2014","20140423","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Soundpath Health, Inc.","","","","$250,100","$0","$250,100","2015","20150129","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Southwest Catholic Health Network","","","","$202,200","$0","$202,200","2015","20150225","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Stonebridge Life Insurance Company","","","","$370,400","$0","$370,400","2014","20140911","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"Triple-S Salud, Inc.","","","","$350,000","$0","$350,000","2012","20121009","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"UnitedHealth Group, Inc.","UnitedHealth Group","UnitedHealth Group","","$2,175,000","$0","$2,175,000","2012","20120619","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Minnesota","publicly traded","UNH","US91324P1021","healthcare services","insurance; managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"UnitedHealthcare Medicare & Retirement","UnitedHealth Group","UnitedHealth Group","","$2,498,850","$0","$2,498,850","2016","20161122","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Minnesota","publicly traded","UNH","US91324P1021","healthcare services","insurance; managed care","https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/Downloads/United_CMP_Notice_11_23_16.pdf","",""
"Universal American Corp.","Centene","Universal American Corp.","In 2017 Universal American was acquired by Wellcare Health Plans, which was acquired by Centene in 2020","$325,000","$0","$325,000","2012","20121009","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Missouri","publicly traded","CNC","US15135B1017","healthcare services","managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"WellCare Health Plans, Inc.","Centene","Wellcare Health Plains","Centene bought Wellcare in 2020","$1,174,300","$0","$1,174,300","2017","20170223","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Missouri","publicly traded","CNC","US15135B1017","healthcare services","managed care","https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/Downloads/WellCare_CMP_Notice_02_23_2017.pdf","",""
"WellCare Health Plans, Inc.","Centene","Wellcare Health Plains","Centene bought Wellcare in 2020","$290,050","$0","$290,050","2014","20140612","healthcare-related offenses","Medicare Parts C and D Enforcement Action","","improper contract administration","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","","","","","","","","USA","Missouri","publicly traded","CNC","US15135B1017","healthcare services","managed care","https://web.archive.org/web/20161221135644/https://www.cms.gov/Medicare/Compliance-and-Audits/Part-C-and-Part-D-Compliance-and-Audits/PartCandPartDEnforcementActions-.html","",""
"POPLAR LIVING CENTER","","","","$171,756","$0","$171,756","2017","20170209","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","4305 S POPLAR","Casper","Wyoming","82601","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"PECAN VALLEY HEALTHCARE RESIDENCE","","","","$171,765","$0","$171,765","2016","20160611","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","1405 W STOREY ST","San Saba","Texas","76877","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"THE WATERS OF UNION CITY , LLC","","","","$173,704","$0","$173,704","2016","20160929","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","1105 SUNSWEPT DR","Union City","Tennessee","38261","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"BROOKDALE RICHMOND PLACE SNF","","","","$174,155","$0","$174,155","2016","20160923","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","2770 PALUMBO DRIVE","Lexington","Kentucky","40509","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"BELMONT LODGE HEALTH CARE CENTER","","","","$174,410","$0","$174,410","2016","20161012","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","1601 CONSTITUTION ROAD","Pueblo","Colorado","81001","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"INSPIRE NEW BOSTON","","","","$175,300","$0","$175,300","2017","20170417","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","210 RICE ST","New Boston","Texas","75570","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER","","","","$175,453","$0","$175,453","2016","20160823","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","13428 BISSONNET","Houston","Texas","77083","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"GOOD SAMARITAN SOCIETY - MINNEAPOLIS","","","","$176,979","$0","$176,979","2016","20160830","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","815 N ROTHSAY STREET","Minneapolis","Kansas","67467","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"CORONA POST ACUTE CENTER","","","","$177,179","$0","$177,179","2017","20170126","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","2600 SOUTH MAIN STREET","Corona","California","92882","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"MEDFORD REHABILITATION AND NURSING CENTER","","","","$177,600","$0","$177,600","2016","20160608","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","300 WINTHROP STREET","Medford","Massachusetts","02155","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"BRIDGEPOINT SUB-ACUTE AND REHAB CAPITOL HILL","","","","$177,600","$0","$177,600","2016","20160620","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","223 7TH STREET NE","Washington","District of Columbia","20002","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"CREST NURSING HOME","","","","$178,671","$0","$178,671","2015","20150504","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","3131 AMHERST AVE","Butte","Montana","59701","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"QUALITY CENTER FOR REHABILITATION AND HEALING LLC","","","","$178,782","$0","$178,782","2016","20160824","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","932 BADDOUR PARKWAY","Lebanon","Tennessee","37087","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"MOUNT PLEASANT MANOR","","","","$179,693","$0","$179,693","2015","20150821","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","921 BOWMAN ROAD","Mt Pleasant","South Carolina","29464","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"JEWISH HOME OF EASTERN PENNSYL","","","","$180,270","$0","$180,270","2017","20170320","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","1101 VINE STREET","Scranton","Pennsylvania","18510","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"PINE VIEW CENTER","","","","$180,316","$0","$180,316","2017","20170118","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","8777 SKYWAY","Paradise","California","95969","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"BRIGHTON GARDENS OF TAMPA","","","","$181,284","$0","$181,284","2017","20170801","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","16702 NORTH DALE MABRY HWY","Tampa","Florida","33618","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"PERSON MEMORIAL HOSPITAL","","","","$182,643","$0","$182,643","2017","20170912","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","615 RIDGE ROAD","Roxboro","North Carolina","27573","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"HERITAGE HALL KING GEORGE","","","","$182,708","$0","$182,708","2015","20151118","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","10051 FOXES WAY","King George","Virginia","22485","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"DADEVILLE HEALTHCARE CENTER","","","","$183,105","$0","$183,105","2015","20151014","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","351 NORTH EAST STREET","Dadeville","Alabama","36853","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
"C M TUCKER NURSING CARE CENTER / RODDEY","","","","$183,235","$0","$183,235","2015","20150327","healthcare-related offenses","nursing home violation","","","federal","agency action","Centers for Medicare & Medicaid Services","civil","","","","","","","","2200 HARDEN STREET","Columbia","South Carolina","29203","","","","","","","","","","","https://data.cms.gov/provider-data/dataset/g6vv-u9sr","",""
