"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Bad Boy Enterprises LLC","Textron","Textron","","$715,000","$0","$715,000","2011","20110923","safety-related offenses","product safety violation","","off-road utility vehicles","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Rhode Island","publicly traded","NYSE: TXT","US8832031012","aerospace and military contracting","aerospace & military contracting","http://www.cpsc.gov/en/Newsroom/News-Releases/2011/Bad-Boy-Enterprises-Agrees-to-715000-Civil-Penalty-for-Failing-to-Report-Defective-Buggies/","",""
"Baja Inc. and One World Technologies Inc.","","","","$4,300,000","$0","$4,300,000","2014","20141028","safety-related offenses","product safety violation","","minibikes and go-carts","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cpsc.gov/en/Newsroom/News-Releases/2015/Baja-and-One-World-Technologies-Agree-to-4300000-Civil-Penalty/","",""
"Battat Incorporated","","","","$400,000","$0","$400,000","2012","20120716","safety-related offenses","product safety violation","","toys-magnetic building sets","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cpsc.gov/en/Newsroom/News-Releases/2012/Battat-Inc-Agrees-to-400000-Civil-Penalty-for-Failing-to-Report-Childrens-Magnetic-Toy-Sets/","",""
"Best Buy Co., Inc.,","Best Buy","Best Buy","","$3,800,000","$0","$3,800,000","2016","20161003","safety-related offenses","product safety violation","","Best Buy Co., Inc. agreed to pay a $3.8 million civil penalty for distributing and selling previously recalled consumer products.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Minnesota","publicly traded","BBY","US0865161014","retailing","retail-consumer electronics","https://www.cpsc.gov/Newsroom/News-Releases/2017/Best-Buy-Agrees-to-Pay-38-million-civil-penalty","",""
"Black & Decker (U.S.) Inc.","Stanley Black & Decker","Stanley Black & Decker","","$1,575,000","$0","$1,575,000","2015","20150429","safety-related offenses","product safety violation","","lawnmowers","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Connecticut","publicly traded","SWK","US8545021011","miscellaneous manufacturing","tools","http://www.cpsc.gov/en/Newsroom/News-Releases/2015/Black-and-Decker-Agrees-to-1575-Million-Dollar-Civil-Penalty-Internal-Compliance-Program-for-Failure-to-Report-Defective-Lawnmowers/","",""
"Black & Decker (U.S.) Inc.","Stanley Black & Decker","Stanley Black & Decker","","$960,000","$0","$960,000","2011","20110803","safety-related offenses","product safety violation","","grass/weed trimmers","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Connecticut","publicly traded","SWK","US8545021011","miscellaneous manufacturing","tools","http://www.cpsc.gov/en/newsroom/news-releases/2011/black--decker-agrees-to-960000-civil-penalty-for-failing-to-report-defective-grasshog-xp-weed-trimmeredgers/","",""
"Black Dog Tavern Company Inc.","","","","$50,000","$0","$50,000","2006","20061215","safety-related offenses","product safety violation","","Black Dog Tavern Company Inc., of Vineyard Haven, Mass., agreed to pay a $50,000 civil penalty to settle allegations that the company failed to report to CPSC the sale of children's hooded sweatshirts with drawstrings after the product was recalled for a strangulation hazard.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","Vineyard Haven","Massachusetts","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2007/Black-Dog-Tavern-Company-Fined-for-Failing-to-Report-Sales-of-Previously-Recalled-Childrens-SweatshirtsRecall-Expanded-to-Include-Additional-Sweatshirts","",""
"Blue Coral-Slick 50 Inc.","","","","$150,000","$0","$150,000","2003","20030923","safety-related offenses","product safety violation","","Blue Coral-Slick 50 Inc., of Houston, Texas, agreed to pay a $150,000 penalty for failing to package some of its windshield products in child-resistant packaging.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2003/Commission-Levies-15-Million-In-Penalties-","",""
"Bob?s Stores Corp.","","","","$55,000","$0","$55,000","2009","20090407","safety-related offenses","product safety violation","","Fourteen companies agreed to pay a total of $1,055,000 to settle allegations that they knowingly failed to report to the CPSC immediately, as required by federal law, that children's hooded sweatshirts or jackets they sold had drawstrings at the hood and/or neck and thus posed a strangulation hazard.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2009/Fourteen-Firms-Agree-to-Pay-More-than-1-Million-in-Civil-Penalties-for-Failing-to-Report-Drawstrings-in-Childrens-Outerwear","",""
"Bon-Ton Stores Inc.","","","","$50,000","$0","$50,000","2009","20090407","safety-related offenses","product safety violation","","Fourteen companies agreed to pay a total of $1,055,000 to settle allegations that they knowingly failed to report to the CPSC immediately, as required by federal law, that children's hooded sweatshirts or jackets they sold had drawstrings at the hood and/or neck and thus posed a strangulation hazard.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2009/Fourteen-Firms-Agree-to-Pay-More-than-1-Million-in-Civil-Penalties-for-Failing-to-Report-Drawstrings-in-Childrens-Outerwear","",""
"Bon-Ton Stores Inc.","","","","$450,000","$0","$450,000","2012","20121214","safety-related offenses","product safety violation","","sale of children's sweatshirts and jackets","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cpsc.gov/en/Newsroom/News-Releases/2013/Bon-Ton-Agrees-to-Pay-450000-Civil-Penalty-for-Failing-to-Report-Drawstrings-on-Childrens-Jackets-and-Sweatshirts1/","",""
"Brents-Riordan Co. LLC","","","","$35,000","$0","$35,000","2009","20090407","safety-related offenses","product safety violation","","Fourteen companies agreed to pay a total of $1,055,000 to settle allegations that they knowingly failed to report to the CPSC immediately, as required by federal law, that children's hooded sweatshirts or jackets they sold had drawstrings at the hood and/or neck and thus posed a strangulation hazard.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2009/Fourteen-Firms-Agree-to-Pay-More-than-1-Million-in-Civil-Penalties-for-Failing-to-Report-Drawstrings-in-Childrens-Outerwear","",""
"Brunswick Corp.","Brunswick Corp.","Brunswick Corp.","","$1,000,000","$0","$1,000,000","2003","20030923","safety-related offenses","product safety violation","","Brunswick agreed to pay $1 million to settle allegations that it failed to report, in a timely manner, 31 serious incidents involving defective forks on its bicycles.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","BC","US1170431092","diversified","diversified","https://www.cpsc.gov/Newsroom/News-Releases/2003/Commission-Levies-15-Million-In-Penalties-","",""
"Build-A-Bear Workshop Inc.","Build-A-Bear Workshop Inc.","Build-A-Bear Workshop Inc.","","$600,000","$0","$600,000","2011","20111216","safety-related offenses","product safety violation","","toys-toy bear beach chairs","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Missouri","publicly traded","BBW","US1200761047","retailing","toys","http://www.cpsc.gov/en/Newsroom/News-Releases/2012/Build-A-Bear-Agrees-to-600000-Civil-Penalty-for-Failing-to-Report-Defective-Toy-Beach-Chairs/","",""
"Burlington Coat Factory Warehouse Corp.","Burlington Stores","Bain Capital","Bain sold Burlington in an initial public offering in 2013","$1,500,000","$0","$1,500,000","2012","20120726","safety-related offenses","product safety violation","","clothing-children's sweatshirts and jackets","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","New Jersey","publicly traded","BURL","US1220171060","retailing","retail-apparel","http://www.cpsc.gov/en/Newsroom/News-Releases/2012/Burlington-Coat-Factory-Agrees-to-15-Million-Civil-Penalty-for-Failure-to-Report-Drawstrings-in-Childrens-Outerwear-and-for-Selling-Recalled-Outerwear/","",""
"Cardinal Distributing Co. Inc","","","","$100,000","$0","$100,000","2009","20090707","safety-related offenses","product safety violation","","The U.S. Consumer Product Safety Commission announced that nine children's product manufacturers, importers and sellers agreed to pay a total of more than $500,000 in civil penalties for allegedly violating the federal lead paint ban.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2009/Nine-Companies-Penalized-for-Selling-Childrens-Products-that-Violated-the-Federal-Lead-Paint-Ban","",""
"The Cayre Group Ltd","","","","$40,000","$0","$40,000","2008","20080422","safety-related offenses","product safety violation","","Eight firms agreed to pay a total of $320,000 to settle allegations that they failed to report to the CPSC, as required by federal law, that their children's hooded sweatshirts or jackets were sold with drawstrings at the hood and neck and thus posed a strangulation hazard.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2008/Eight-Firms-Agree-To-Pay-320000-For-Failing-To-Timely-Report-Drawstrings-In-Childrens-Outerwear","",""
"Cinmar LLC","Qurate Retail","HSN","Liberty Interactive acquired HSN in 2017. Liberty Interactive changed its name to Qurate Retail in 2018.","$3,100,000","$0","$3,100,000","2014","20140606","safety-related offenses","product safety violation","","wooden step ladders","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Colorado","publicly traded","QRTEA","US74915M1009","retailing","home shopping and online commerce","http://www.cpsc.gov/en/Newsroom/News-Releases/2014/Cinmar-Agrees-to-Civil-Penalty/","",""
"Cobmex Inc.","","","","$25,000","$0","$25,000","2008","20080806","safety-related offenses","product safety violation","","Nine firms agreed to pay a total of $355,000 in civil penalties to settle allegations that they knowingly failed to report to the CPSC immediately, as required by federal law, that their children's hooded sweatshirts, jackets, or sweaters were sold with drawstrings at the hood and neck and thus posed a strangulation hazard.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2008/Nine-Firms-Agree-To-Pay-More-Than-350000-in-Civil-Penalties-For-Failing-To-Timely-Report-Drawstrings-In-Childrens-Outerwear","",""
"Concord Buying Group Inc., d/b/a A.J. Wright","","","","$70,000","$0","$70,000","2009","20090407","safety-related offenses","product safety violation","","Fourteen companies agreed to pay a total of $1,055,000 to settle allegations that they knowingly failed to report to the CPSC immediately, as required by federal law, that children's hooded sweatshirts or jackets they sold had drawstrings at the hood and/or neck and thus posed a strangulation hazard.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2009/Fourteen-Firms-Agree-to-Pay-More-than-1-Million-in-Civil-Penalties-for-Failing-to-Report-Drawstrings-in-Childrens-Outerwear","",""
"Coolibar Inc.","","","","$25,000","$0","$25,000","2009","20090407","safety-related offenses","product safety violation","","Fourteen companies agreed to pay a total of $1,055,000 to settle allegations that they knowingly failed to report to the CPSC immediately, as required by federal law, that children's hooded sweatshirts or jackets they sold had drawstrings at the hood and/or neck and thus posed a strangulation hazard.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2009/Fourteen-Firms-Agree-to-Pay-More-than-1-Million-in-Civil-Penalties-for-Failing-to-Report-Drawstrings-in-Childrens-Outerwear","",""
"Cosco Inc.","","","","$1,300,000","$0","$1,300,000","2001","20010404","safety-related offenses","product safety violation","","Cosco agreed to pay $1.3 million to settle CPSC charges that it knowingly withheld information about defects with its cribs, strollers, car seat carriers and high chairs.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2001/CPSC-Fines-CoscoSafety-1st-175-Million-for-Failing-to-Report-Product-DefectsLargest-fine-against-childrens-product-manufacturer-in-CPSCs-history","",""
"Crawford Textile Corp.","","","","$150,000","$0","$150,000","2000","20001113","safety-related offenses","product safety violation","","Crawford Textile Corp., of Greensboro, N.C., agreed to pay a civil penalty of $150,000 to settle allegations that the firm sold highly flammable fabric to a garment manufacturer, a violation of the Federal Flammable Fabrics Act, and also did not report the sale of the flammable material to the CPSC, as required by the Consumer Product Safety Act.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2001/Crawford-Textile-Corp-Fined-150000-for-Selling-Dangerously-Flammable-Fabric","",""
"The Customer Company and Cigarettes Cheaper","","","","$225,000","$0","$225,000","2001","20011004","safety-related offenses","product safety violation","","The Customer Company and Cigarettes Cheaper agreed to pay $225,000 to settle allegations that it knowingly violated the Consumer Product Safety Act by selling disposable cigarette lighters that failed to meet government requirements for child resistance.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2002/California-Tobacco-Company-Agrees-to-Pay-225000-Fine-for-Selling-Dangerous-Cigarette-Lighters","",""
"CVS","CVS Health","CVS Health","","$45,000","$0","$45,000","2011","20110804","safety-related offenses","product safety violation","","clothing-children's sweatshirts and jackets","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Rhode Island","publicly traded","CVS","US1266501006","retailing","retail-pharmacies","http://www.cpsc.gov/en/newsroom/news-releases/2011/cvs-agrees-to-45000-civil-penalty-for-failing-to-report-drawstrings-in-childrens-jacketsdrawstrings-pose-strangulation-and-entanglement-hazards-to-children/","",""
"Daiso Holding USA Inc.","Daiso Industries","Daiso Industries","","$2,050,000","$0","$2,050,000","2010","20100302","safety-related offenses","product safety violation","","toys and other children's products","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","Japan","","privately held","","","retailing","retail","http://www.cpsc.gov/en/Newsroom/News-Releases/2010/Daiso-To-Pay-2-Million-Civil-Penalty-for-Violations-of-Federal-Safety-Laws-and-Must-Stop-Importing-Childrens-Products-and-Toys-Into-US/","",""
"Dollar General Corp.","Dollar General","Dollar General","","$100,000","$0","$100,000","2009","20090707","safety-related offenses","product safety violation","","The U.S. Consumer Product Safety Commission announced that nine children's product manufacturers, importers and sellers agreed to pay a total of more than $500,000 in civil penalties for allegedly violating the federal lead paint ban.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Tennessee","publicly traded","DG","US2566771059","retailing","retail-discount stores","https://www.cpsc.gov/Newsroom/News-Releases/2009/Nine-Companies-Penalized-for-Selling-Childrens-Products-that-Violated-the-Federal-Lead-Paint-Ban","",""
"DollarDays International, LLC","","","","$25,000","$0","$25,000","2008","20080422","safety-related offenses","product safety violation","","Eight firms agreed to pay a total of $320,000 to settle allegations that they failed to report to the CPSC, as required by federal law, that their children's hooded sweatshirts or jackets were sold with drawstrings at the hood and neck and thus posed a strangulation hazard.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2008/Eight-Firms-Agree-To-Pay-320000-For-Failing-To-Timely-Report-Drawstrings-In-Childrens-Outerwear","",""
"Downeast Concepts Inc.","","","","$30,000","$0","$30,000","2009","20090707","safety-related offenses","product safety violation","","The U.S. Consumer Product Safety Commission announced that nine children's product manufacturers, importers and sellers agreed to pay a total of more than $500,000 in civil penalties for allegedly violating the federal lead paint ban.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2009/Nine-Companies-Penalized-for-Selling-Childrens-Products-that-Violated-the-Federal-Lead-Paint-Ban","",""
"Dynacraft BSC Inc.","","","","$1,400,000","$0","$1,400,000","2004","20041119","safety-related offenses","product safety violation","","Dynacraft BSC Inc., of San Rafael, Calif., agreed to pay a $1,400,000 civil penalty to settle allegations that it failed, on multiple occasions, to inform the government in a timely manner about a serious defect with its mountain bicycles.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2005/Dynacraft-To-Pay-14-Million-Penalty-for-Failing-to-Report-Hazard-with-Mountain-Bicycles","",""
"E&B Giftware LLC","EB Brands","EB Brands","","$550,000","$0","$550,000","2011","20111219","safety-related offenses","product safety violation","","exercise equipment-fitness balls","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","New York","privately held","","","miscellaneous manufacturing","miscellaneous manufacturing","http://www.cpsc.gov/en/Newsroom/News-Releases/2012/EB-Giftware-Agrees-to-550000-Civil-Penalty-for-Failing-to-Report-Defective-Fitness-Balls/","",""
"E&B Giftware LLC","EB Brands","EB Brands","","$100,000","$0","$100,000","2004","20040227","safety-related offenses","product safety violation","","E&B Giftware LLC, of Yonkers, N.Y., agreed to pay a civil penalty of $100,000 to settle allegations that it violated federal reporting requirements associated with certain outdoor torch candles.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","New York","privately held","","","miscellaneous manufacturing","miscellaneous manufacturing","https://www.cpsc.gov/Newsroom/News-Releases/2004/New-York-Company-Agrees-to-Pay-100000-Penalty-for-Failing-to-Report-Hazard-With-Outdoor-Candles-","",""
"Electrolux Home Products Inc.","Electrolux","Electrolux","","$750,000","$0","$750,000","2014","20140519","safety-related offenses","product safety violation","","household appliances-wall ovens","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","Sweden","","publicly traded","","SE0000103814","housewares and home furnishings","appliances","http://www.cpsc.gov/en/Newsroom/News-Releases/2014/Electrolux-Agrees-to-Pay-750000-Civil-Penalty-for-Delay-in-Reporting/","","Case was handled by Justice Department."
"Excelligence Learning Corp,","","","","$25,000","$0","$25,000","2009","20091204","safety-related offenses","product safety violation","","Excelligence Learning Corp, of Monterey, Calif. dba Discount School Supply agreed to pay a $25,000 civil penalty for allegedly violating the federal lead paint ban.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2010/Excelligence-Learning-Corp-to-Pay-25000-Civil-Penalty-Due-to-Violation-of-Lead-Paint-Ban","",""
"Family Dollar Inc.","Dollar Tree","Family Dollar Stores","Dollar Tree bought Family Dollar in 2015","$100,000","$0","$100,000","2006","20060613","safety-related offenses","product safety violation","","Family Dollar Inc., of Matthews, N.C. agreed to pay a $100,000 civil penalty to settle allegations that the company failed to report defects with electric blankets.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","DLTR","US2567461080","retailing","retail-discount stores","https://www.cpsc.gov/Newsroom/News-Releases/2006/Family-Dollar-Inc-to-Pay-Civil-Penalty-for-Failure-to-Report-Hazardous-Electric-Blankets","",""
"Family Dollar Stores Inc.","Dollar Tree","Family Dollar Stores","Dollar Tree bought Family Dollar in 2015","$75,000","$0","$75,000","2009","20090707","safety-related offenses","product safety violation","","The U.S. Consumer Product Safety Commission announced that nine children's product manufacturers, importers and sellers agreed to pay a total of more than $500,000 in civil penalties for allegedly violating the federal lead paint ban.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","DLTR","US2567461080","retailing","retail-discount stores","https://www.cpsc.gov/Newsroom/News-Releases/2009/Nine-Companies-Penalized-for-Selling-Childrens-Products-that-Violated-the-Federal-Lead-Paint-Ban","",""
"Federated Department Stores, Inc.","Macy's","Macy's","","$850,000","$0","$850,000","2001","20010512","safety-related offenses","product safety violation","","Federated Department Stores, Inc. agreed to pay an $850,000 civil penalty to settle CPSC charges that it knowingly sold flammable garments as children's sleepwear. ","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","Ohio","publicly traded","M","US55616P1049","retailing","retail-department stores","https://www.cpsc.gov/Newsroom/News-Releases/2001/httpwwwcpscgovCPSCPUBPRERELprhtml0101123html","",""
"First Learning Company Ltd.","","","","$50,000","$0","$50,000","2009","20090707","safety-related offenses","product safety violation","","The U.S. Consumer Product Safety Commission announced that nine children's product manufacturers, importers and sellers agreed to pay a total of more than $500,000 in civil penalties for allegedly violating the federal lead paint ban.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.cpsc.gov/Newsroom/News-Releases/2009/Nine-Companies-Penalized-for-Selling-Childrens-Products-that-Violated-the-Federal-Lead-Paint-Ban","",""
"Fisher-Price","Mattel","Mattel","","$1,100,000","$0","$1,100,000","2001","20010607","safety-related offenses","product safety violation","","Fisher-Price, of East Aurora, N.Y., agreed to pay a civil penalty of $1.1 million to settle CPSC charges that it failed to report serious safety defects with Power Wheels toy vehicles.","federal","agency action","Consumer Product Safety Commission","civil","","","","","","","","","","","","","","","USA","California","publicly traded","MAT","US5770811025","miscellaneous manufacturing","toys","https://www.cpsc.gov/Newsroom/News-Releases/2001/CPSC-Fines-Fisher-Price-11-Million-for-Not-Reporting-Defective-Power-Wheels-Largest-fine-against-a-toy-firm-in-CPSCs-history","",""
