"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"AKERS NATIONAL ROLL","","","","$50,001","$0","$50,001","2006","20060327","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Pennsylvania","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ALBANY IVF FERTILITY & GYNECOLOGY","","","","$50,001","$0","$50,001","2017","20170327","employment-related offenses","benefit plan administrator violation","","","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","New York","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ALEXIS PARK RESORT","","","","$50,001","$0","$50,001","2006","20061204","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Nevada","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ALL WEST CONSTRUCTION, INC","","","","$50,001","$0","$50,001","2009","20090420","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","California","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ALLIANCE PHARMACEUTICAL CORP.","","","","$50,001","$0","$50,001","2008","20080915","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","California","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ALLIANCE RESIDENTIAL MANAGEMENT","","","","$50,001","$0","$50,001","2009","20090914","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Texas","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"Allied Construction Services, Inc.","","","","$100,001","$0","$100,001","2014","20140414","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Iowa","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $100,001 and up."
"ALLIS-CHALMERS ENERGY, INC.","Archer Limited","Allis-Chalmers Energy","In 2011 Allis-Chalmers Energy was acquired by Seawell Limited, which later that year changed its name to Archer Limited","$50,001","$0","$50,001","2008","20081124","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Texas","","","","","Bermuda","","publicly traded","","BMG0451H1097","oilfield services and supplies","oilfield services","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ALOHA AIRLINES, INC.","","","","$50,001","$0","$50,001","2007","20070314","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Hawaii","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ALTERNATIVE EMPLOYEE SOLUTIONS, INC. 401K PLAN TRUST AGREEMENT","","","","$50,001","$0","$50,001","2005","20050321","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"AMBASSADORS INTERNATIONAL, INC.","","","","$50,001","$0","$50,001","2008","20081215","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","California","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"AMERICAN ELECTRONICS ASSOCIATION","","","","$100,001","$0","$100,001","2008","20080208","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","California","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $100,001 and up."
"American Fabrics Company","","","","$100,001","$0","$100,001","2005","20050822","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $100,001 and up."
"AMERICAN INTERNATIONAL GROUP INC GROUP LIFE & MEDICAL INSURANCE PLAN","American International Group","American International Group","","$50,001","$0","$50,001","2005","20051212","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: AIG","US0268747849","financial services","insurance","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"AMERICAN RESORTS INTERNATIONAL, LTD.","","","","$50,001","$0","$50,001","2005","20050726","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Illinois","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"AMERICAN ROLL FORMED PRODUCTS CORP.","","","","$50,001","$0","$50,001","2017","20170315","employment-related offenses","benefit plan administrator violation","","","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Ohio","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"AMERICAN RUBBER PRODUCTS CORP.","","","","$50,001","$0","$50,001","2006","20061204","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Indiana","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"AMERICAN SPORTING GOODS CORPORATION","","","","$50,001","$0","$50,001","2006","20061001","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","California","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"AMERICAN WASTE FIBERS COMPANY PROFIT SHARING PLAN","","","","$50,001","$0","$50,001","2004","20040105","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"AMERICAN WATER SERVICES OPERATIONS & MAINTENANCE","American Water Works","American Water Works","","$50,001","$0","$50,001","2007","20070122","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","New Jersey","","","","","USA","New Jersey","publicly traded","AWK","US0304201033","utilities and power generation","utilities","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"Americana Companies & Affiliates","","","","$100,001","$0","$100,001","2008","20080522","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Iowa","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $100,001 and up."
"AMERIS OF ARKANSAS, LLC","","","","$50,001","$0","$50,001","2009","20091019","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Tennessee","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"Anchorage Nissan, Inc.","","","","$50,001","$0","$50,001","2007","20070613","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Alaska","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ANDIN INTERNATIONAL, INC.","","","","$50,001","$0","$50,001","2009","20091207","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","New York","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ANNAPOLIS JEWELRY & LOAN, INC.","","","","$101,000","$0","$101,000","2017","20170323","employment-related offenses","benefit plan administrator violation","","","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Maryland","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $100,001 and up."
"ANTHONY HOLDINGS INTERNATIONAL, INC.","","","","$50,001","$0","$50,001","2006","20061202","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Pennsylvania","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"Applegate Drayage Company","","","","$50,001","$0","$50,001","2007","20070416","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","California","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ARES GROUP, INC.","","","","$50,001","$0","$50,001","2012","20120918","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Virginia","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ARGENTA US HOLDINGS LIMITED","","","","$50,001","$0","$50,001","2017","20170605","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ASSET PROTECTION AND SECURITY SERVICES LLP","","","","$50,001","$0","$50,001","2009","20090921","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Texas","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"ATLAS FENCE COMPANY, INC.","","","","$50,001","$0","$50,001","2006","20060323","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Connecticut","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"Augusta Medical Complex Retirement Plan","","","","$50,001","$0","$50,001","2004","20041216","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"Automated Marine Propulsion Systems, Inc.","","","","$100,001","$0","$100,001","2003","20031124","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $100,001 and up."
"AUTOPARTS WHOLESALE","","","","$50,001","$0","$50,001","2005","20050531","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","California","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"BANK OF LODI","","","","$50,001","$0","$50,001","2007","20070514","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","California","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"BARJAN PRODUCTS, L.L.C.","","","","$50,001","$0","$50,001","2008","20080208","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Illinois","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"BARNEYS NEW YORK, INC.","","","","$50,001","$0","$50,001","2006","20060327","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","New York","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"Battlespace Flight Services, LLC","","","","$50,001","$0","$50,001","2014","20140903","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Nevada","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"BECKER GROUP, L.L.C.","","","","$50,001","$0","$50,001","2005","20050801","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Michigan","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"BEMS Inc","","","","$50,001","$0","$50,001","2009","20090109","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"B. K. ENTERTAINMENT, INC.","","","","$50,001","$0","$50,001","2003","20030804","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"BLUE RIDGE FARMS, INC.","","","","$50,001","$0","$50,001","2004","20041227","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","New York","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"BOB HOLTZ SERVICES INC.","","","","$50,001","$0","$50,001","2009","20090824","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Idaho","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"BOB HOLTZ SERVICES INC.","","","","$50,001","$0","$50,001","2010","20101101","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Idaho","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"Bobby E Wright Comprehensive Comm Mental Health","","","","$100,001","$0","$100,001","2000","20001103","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $100,001 and up."
"BONDED LIGHTNING PROTECTION SYSTEMS , LTD","","","","$50,001","$0","$50,001","2012","20120723","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Texas","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"Bonne, Bridges, Mueller, O'Keefe & Nichols Professional Corporation","","","","$50,001","$0","$50,001","2006","20061218","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","California","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"BOOSEY & HAWKES INC.","","","","$50,001","$0","$50,001","2005","20050705","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","New York","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"BORDER MANAGEMENT CORPORATION","","","","$50,001","$0","$50,001","2005","20050801","employment-related offenses","benefit plan administrator violation","","Deficient Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","Texas","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
"Bowcutter Technologies, Inc.","","","","$50,001","$0","$50,001","2003","20030929","employment-related offenses","benefit plan administrator violation","","Non Filer","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","","","","","","","","","","","Included in a dataset downloaded at https://enforcedata.dol.gov/views/data_summary.php","","Company is plan administrator. Penalty amount reported in range of $50,001 to $100,000."
