"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Dalnave Navigation Inc.","","","","$1,350,000","$0","$1,350,000","2009","20090903","environment-related offenses","environmental violation","","A Liberian-incorporated shipping company pleaded guilty in federal court in Trenton, N.J., to failing to keep accurate oily water discharge records and using falsified records to conceal the discharge at sea of untreated bilge from one of its cargo ships.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/liberian-ocean-shipping-company-admits-falsifying-oil-discharge-record-books","",""
"Egyptian Tanker Company and Thome Ship Management","","","","$1,900,000","$0","$1,900,000","2017","20170620","environment-related offenses","environmental violation","","Two shipping companies based in Egypt and Singapore pleaded guilty in federal court in Beaumont, Texas, to violating the Act to Prevent Pollution from Ships and obstruction of justice for covering up the illegal dumping of oil-contaminated bilge water and garbage from one of their ships into the sea.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/two-international-shipping-companies-pay-19-million-covering-vessel-pollution","",""
"Epps Shipping Company","Epps Shipping Company","Epps Shipping Company","","$700,000","$0","$700,000","2011","20110818","environment-related offenses","environmental violation","","Epps Shipping Company, a Liberian corporation doing business out of Carolina, Puerto Rico, was sentenced in federal court for violating the Act to Prevent Pollution from Ships (APPS) and making false statements to U.S. Coast Guard inspectors, announced Assistant Attorney General Ignacia S. Moreno and United States Attorney Rosa Emilia Rodriguez-Velez. The company was sentenced to pay a $700,000 criminal penalty to include a $100,000 payment towards community service projects to rehabilitate and protect coral reefs in Guanica Bay, Puerto Rico.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","USA","Puerto Rico","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/puerto-rican-based-shipping-company-sentenced-pay-700000-penalty-intentional-cover-oil","",""
"Fleet Management Ltd.","Fleet Management Ltd.","Fleet Management Ltd.","","$10,000,000","$0","$10,000,000","2009","20090813","environment-related offenses","environmental violation","obstruction of justice","Fleet Management Ltd., a Hong Kong-based ship management firm, pleaded guilty to a criminal violation of the Oil Pollution Act of 1990 for its role in negligently causing the discharge of more than 50,000 gallons of fuel oil into San Francisco Bay from the Cosco Busan when the vessel struck the San Francisco Bay Bridge in dense fog on Nov. 7, 2007. Fleet Management also pleaded guilty to felony obstruction of justice and false statement charges for creating false and forged documents after the crash at the direction of shore-based supervisors with an intent to deceive the U.S. Coast Guard.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","Hong Kong","","privately held","","","freight and logistics","ocean shipping","https://www.justice.gov/opa/pr/cosco-busan-operator-admits-guilt-causing-oil-spill","",""
"France Shipmanagement S.A.","","","","$1,500,000","$0","$1,500,000","2004","20040930","environment-related offenses","environmental violation","","France Shipmanagement agreed to pay $1.5 million to resolve allegations relating to a 40,000-gallon oil spill into the Delware Bay off the coast of New Jersey.","federal","agency action","U.S. Coast Guard referral to the Justice Department","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2004/September/04_enrd_666.htm","",""
"General Maritime Management (Portugal)","","","","$1,000,000","$0","$1,000,000","2009","20090316","environment-related offenses","environmental violation","","A federal judge sentenced General Maritime Management (Portugal), the operator of a fleet of tanker vessels, and two crewmembers of the motor tanker Genmar Defiance for making false statements to the U.S. Coast Guard and failing to maintain an accurate Oil Record Book designed to prevent pollution of the world's oceans as required by United States and international law.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/general-maritime-management-portugal-fined-1-million-enviromental-crimes","",""
"Hiong Guan Navegacion Japan Co. Ltd.","","","","$1,750,000","$0","$1,750,000","2009","20090224","environment-related offenses","environmental violation","","A federal judge sentenced the Japanese corporation Hiong Guan Navegacion Japan Co. Ltd., operator of the commercial cargo ship M/V Balsa-62, to three years probation and $1.75 million in penalties for conspiring to falsify and falsifying environmental compliance records.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/japanese-corporate-operator-cargo-vessel-sentenced-pay-175-million-conspiracy-and-falsifying","",""
"Holy House Shipping AB","","","","$1,400,000","$0","$1,400,000","2009","20090310","environment-related offenses","environmental violation","","Holy House Shipping AB, a Swedish corporation, was sentenced to pay a $1 million fine, a special assessment of $400,000 in community service payments and serve three years of probation for failing to maintain an accurate oil record book in an attempt to conceal illegal discharges of oil-contaminated waste directly into the ocean from one of its ships.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/shipping-line-pays-14-million-environmental-crimes","",""
"IMC Shipping Co. Pte. Ltd.","","","","$10,000,000","$0","$10,000,000","2007","20070822","environment-related offenses","environmental violation","","IMC Shipping Co. Pte. Ltd., a Singapore corporation, pleaded guilty in federal court in Alaska to a three-count information alleging two violations of the Refuse Act for the illegal discharge of oil and soy beans and one violation of the Migratory Bird Treaty Act for killing of thousands of migratory birds that resulted from the grounding of the M/V Selendang Ayu on Dec. 8, 2004 in the Alaska Maritime National Wildlife Refuge.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2007/August/07_enrd_644.html","",""
"Ionia Management","","","","$4,900,000","$0","$4,900,000","2007","20071214","environment-related offenses","environmental violation","","Repeat offender, Ionia Management, a Greek company that manages a fleet of tanker vessels, was sentenced for its role in falsifying records to conceal the overboard dumping of waste oil from the M/T Kriton into international waters and its efforts to impede the investigation of the U.S. Coast Guard.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2007/December/07_enrd_1012.html","",""
"Karlog Shipping Company Ltd","","","","$1,000,000","$0","$1,000,000","2005","20051116","environment-related offenses","environmental violation","","Karlog Shipping Company Ltd., operator of a fleet of cargo freighters based in Piraeus, Greece, pleaded guilty to making false statements and obstructing justice in connection with the overboard discharge of waste oil and was ordered to pay a penalty of $1 million.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2005/November/05_enrd_609.html","",""
"Kirby Inland Marine L.P.","Kirby Corp.","Kirby Corp.","","$4,900,000","$0","$4,900,000","2016","20160927","environment-related offenses","environmental violation","","Kirby Inland Marine L.P. agreed to pay $4.9 million in Clean Water Act civil penalties and to implement fleet-wide operational improvements to settle claims stemming from a 4,000-barrel (168,000-gallon) oil spill in the Houston Ship Channel in March 2014.  ","federal","agency action","U.S. Coast Guard referral to the Justice Department","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","KEX","US4972661064","miscellaneous services","barge services","https://www.justice.gov/opa/pr/kirby-inland-marine-pay-49-million-civil-penalties-and-provide-fleet-wide-improvements","",""
"Martex Farms","","","","$92,620","$0","$92,620","2007","20070201","environment-related offenses","environmental violation","","Martex Farms, a Puerto Rico company, was prdered to pay $92,620 for violating the worker protection provisions of U.S. pesticide laws.","federal","agency action","U.S. Coast Guard referral to the Justice Department","civil","","","","","","","","","","Puerto Rico","","","","","","","","","","","","https://yosemite.epa.gov/opa/admpress.nsf/4b729a23b12fa90c8525701c005e6d70/c8ac327217141da5852572750069e887!OpenDocument","",""
"MSC Ship Management (Hong Kong) Limited","","","","$10,000,000","$0","$10,000,000","2006","20060201","environment-related offenses","environmental violation","","MSC Ship Management (Hong Kong) Limited--a Hong Kong-based container ship company--pleaded guilty and was sentenced to pay a $10 million criminal fine after admitting to engaging in conspiracy, obstruction of justice, destruction of evidence, false statements and violating the Act to Prevent Pollution from Ships.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2006/February/06_enrd_055.html","",""
"National Navigation Company","","","","$7,250,000","$0","$7,250,000","2008","20080429","environment-related offenses","environmental violation",""," National Navigation Company pleaded guilty and was sentenced in U.S. District Court for the District of Oregon for 15 felony charges. The company, based in Cairo, Egypt, admitted to violating the Act to Prevent Pollution from Ships and making false statements to federal officials.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2008/April/08_enrd_354.html","",""
"Nimmrich & Prahm Bereederung and Nimmrich & Prahm Reedrei","Nimmrich & Prahm","Nimmrich & Prahm","","$1,200,000","$0","$1,200,000","2012","20121102","environment-related offenses","environmental violation","","Two German shipping companies pleaded guilty in federal court in Houston to criminal charges that they concealed the illegal dumping of oil at sea from U.S. Coast Guard inspectors. Nimmrich & Prahm Bereederung and Nimmrich & Prahm Reedrei, the operator and owner of the commercial cargo vessel M/V Susan K, will pay a $1.2 million dollar criminal penalty, $200,000 of which will go to the National Marine Sanctuaries Fund as a community service payment for projects aimed at preserving and restoring the Flower Garden Banks National Marine Sanctuary located off the Texas coast.  As a condition of probation, all vessels owned or operated by the defendants will be prohibited from entering U.S. ports or waters for five years.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","Germany","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/german-shipping-companies-convicted-texas-and-alaska-environmental-crimes","",""
"Noka Shipping Company Ltd.","Noka Shipping Company Ltd.","Noka Shipping Company Ltd.","","$900,000","$0","$900,000","2011","20110608","environment-related offenses","environmental violation","","A ship management company headquartered in Greece that operated a 29,414 -ton cargo ship that made calls in multiple ports in Texas pleaded guilty and was sentenced late yesterday in federal court in Corpus Christi for deliberately concealing pollution discharges from the ship directly into the sea and for failing to notify the U. S. Coast Guard of numerous safety hazards on board the vessel. Noka Shipping Company Ltd., the operator of the M/V Florin, pleaded guilty to a violation of the Act to Prevent Pollution from Ships for failing to properly maintain an oil record book as required by federal and international law, as well as, a violation of the Ports and Waterways Safety Act, for failing to report a hazardous condition on board to include excessive amounts of oil in the vessel's machinery spaces and bilges, excessive oil leaks on the vessel's main engine and generators, an authorized oil drainage system for the engine room and oil in the vessels fire suppression system. The company was sentenced to pay a $750,000 criminal fine along with a $150,000 community service payment to the congressionally-established National Marine Sanctuary Foundation. ","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","Greece","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/ship-operator-pleads-guilty-crimes-related-pollution-cargo-ship-traveling-corpus-christi","",""
"Norbulk Shipping UK Ltd","Norbulk Shipping UK Ltd","Norbulk Shipping UK Ltd","","$750,000","$0","$750,000","2015","20150617","environment-related offenses","environmental violation","","Norbulk Shipping UK Ltd, a company based in Glasgow, United Kingdom, and operator of the M/V Murcia Carrier, pleaded guilty to failing to maintain an accurate oil record book in violation of the Act to Prevent Pollution from Ships (APPS) and providing false statements to the U.S. Coast Guard concerning the vessels garbage record book. The company was sentenced to pay a criminal penalty of $750,000 and placed on three years of probation.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","United Kingdom","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/shipping-company-fined-750000-environmental-crimes","",""
"ODFJELL ASIA II PTE LTD","Odfjell","Odfjell","","$1,200,000","$0","$1,200,000","2014","20140304","environment-related offenses","environmental violation","","Singapore-based ODFJELL ASIA II PTE LTD (ODFJELL) and one of its senior crew members pleaded guilty yesterday in federal court in Hartford, Conn., for violating the Act to Prevent Pollution from Ships (APPS), announced Acting Assistant Attorney General for the Justice Department's Environment and Natural Resources Division Robert G. Dreher, United States Attorney Deirdre M. Daly and Rear Admiral Daniel B. Abel, Commander of the First Coast Guard District in Boston. A quarter of the $1.2 million monetary penalty will fund improvements and protection of the Long Island Sound.","federal","agency action","U.S. Coast Guard referral to the Justice Department","civil","","","","","","","","","","","","","","","Singapore","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/singapore-shipping-company-crew-member-plead-guilty-illegally-discharging-oily-waste","",""
"Offshore Vessels LLC","Offshore Vessels LLC","Offshore Vessels LLC","","$2,100,000","$0","$2,100,000","2010","20101104","environment-related offenses","environmental violation","","A Louisiana ship-operating company was sentenced in U.S. District Court in New Orleans on charges related to the illegal discharge of oil into the oceans. Offshore Vessels LLC (OSV) was sentenced to pay a criminal fine of $1,750,000 and remit a payment of $350,000 as community service to the National Marine Sanctuary Foundation.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","USA","Louisiana","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/louisiana-vessel-company-pay-21-million-penalties","",""
"OMI Corporation","","","","$4,200,000","$0","$4,200,000","2004","20040121","environment-related offenses","environmental violation","","A Connecticut-based shipping company pleaded guilty to charges of preparing false documents in an effort to cover up the illegal dumping of thousands of gallons of waste oil and sludge at sea. The company also agreed to pay a $4.2 million fine and serve three years of probation.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2004/January/04_enrd_034.htm","",""
"Overseas Shipholding Group Inc.","Overseas Shipholding Group","Overseas Shipholding Group","","$37,000,000","$0","$37,000,000","2006","20061219","environment-related offenses","environmental violation","","Overseas Shipholding Group Inc. agreed to pay a $37 million criminal penalty and plead guilty to 33 felony counts related to deliberate vessel pollution from nine ships and false pollution log entries in three additional ships, in six U.S. ports around the nation.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","USA","New York","publicly traded","OSG","US69036R8631","freight and logistics","ocean shipping","https://www.justice.gov/archive/opa/pr/2006/December/06_opa_849.html","",""
"PACCSHIP","","","","$1,700,000","$0","$1,700,000","2008","20080404","environment-related offenses","environmental violation","","PACCSHIP, the operator and manager of approximately ten ships carrying goods between Asia and ports in the United States, pleaded guilty and was sentenced to pay a $1.7 million fine for crimes related to improper transfers and discharges of oil-contaminated waste from two of its ships.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2008/April/08_enrd_272.html","",""
"Pacific Breeze Fisheries LLC","","","","$2,000,000","$0","$2,000,000","2016","20161027","environment-related offenses","environmental violation","","","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/tuna-vessel-operator-convicted-oil-discharges-american-samoa","",""
"Pacific-Gulf Marine, Inc.","","","","$1,500,000","$0","$1,500,000","2007","20070124","environment-related offenses","environmental violation","","American-based ship operator Pacific-Gulf Marine, Inc. was sentenced to a $1 million criminal fine, $500,000 for community service and three years of probation for deliberate acts of pollution involving a fleet of four ships, in violation of the Act to Prevent Pollution from Ships.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2007/January/07_enrd_038.html","",""
"Pacific International Lines","Pacific International Lines","Pacific International Lines","","$2,200,000","$0","$2,200,000","2013","20130222","environment-related offenses","environmental violation","","Pacific International Lines, a Singapore-based container ship company, was sentenced in D.C. federal court under the terms of a plea agreement that required the company to pay $2.2 million in criminal penalties. Pacific International Lines previously pleaded guilty to three felony charges that it made false statements to the U.S. Coast Guard and violated the Act to Prevent Pollution from Ships by concealing illegal waste water operations and discharges in a falsified oil record book - a required log in which all overboard discharges must be recorded - and operating a vessel in waters of the United States without a functioning oil water separator (a required pollution control device). ","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","Singapore","","privately held","","","freight and logistics","ocean shipping","http://www.justice.gov/opa/pr/singapore-based-shipping-company-pay-22-million-covering-oil-pollution","",""
"Petraia Maritime Ltd.","","","","$525,000","$0","$525,000","2007","20071128","environment-related offenses","environmental violation","","A federal district court in Maine sentenced Petraia Maritime Ltd. to pay a fine of $525,000 and serve two years probation for violating the Act to Prevent Pollution From Ships.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2007/November/07_enrd_948.html","",""
"Polembros Shipping LTD","","","","$2,700,000","$0","$2,700,000","2009","20091209","environment-related offenses","environmental violation","","Polembros Shipping LTD., a ship management company headquartered in Greece, was sentenced in federal court in New Orleans to pay a $2.7 million criminal fine for violating anti-pollution laws, ship safety laws, and making false statements during a U.S. Coast Guard investigation of the M/V Theotokos.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/polembros-shipping-ltd-sentenced-crimes-related-pollution-cargo-ship-traveling-new-orleans","",""
"Princess Cruise Lines Ltd.","Carnival Corp.","Carnival Corp.","","$40,000,000","$0","$40,000,000","2016","20161201","environment-related offenses","environmental violation","","Princess Cruise Lines Ltd. agreed to pay a $40 million penalty and plead guilty to seven felony charges stemming from the deliberate dumping of oil-contaminated waste from the Caribbean Princess cruise ship.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","USA","Florida","publicly traded","CCL","PA1436583006","entertainment","cruise lines","https://www.justice.gov/opa/pr/princess-cruise-lines-pay-largest-ever-criminal-penalty-deliberate-vessel-pollution","",""
"Sabine Transportation Company","","","","$2,000,000","$0","$2,000,000","2004","20040810","environment-related offenses","environmental violation","","An Iowa-based shipping company that transported grain cargoes and petroleum products in the United States and abroad was sentenced to pay $2 million for illegally dumping thousands of gallons of waste oil, hundreds of tons of diesel-contaminated grain, and plastic wastes at sea.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/archive/opa/pr/2004/August/04_enrd_552.htm","",""
"Sanford Ltd.","Sanford Ltd.","Sanford Ltd.","","$2,400,000","$0","$2,400,000","2013","20130111","environment-related offenses","environmental violation","","A New Zealand fishing company that owned and operated the tuna fishing vessel San Nikunau, and a former chief engineer on the ship, were sentenced in federal court for environmental crimes and obstruction of justice. Sanford Ltd. was ordered to pay a criminal fine of $1.9 million and pay $500,000 in community service to the National Marine Sanctuaries Foundation for the benefit of the Fagatele Bay National Marine Sanctuary in American Samoa.  ","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","New Zealand","","privately held","","","food products","commercial fishing","http://www.justice.gov/opa/pr/new-zealand-fishing-company-and-chief-engineer-sentenced-environmental-crimes-and-obstruction","",""
"STX Pan Ocean Co. Ltd.","","","","$2,200,000","$0","$2,200,000","2009","20090605","environment-related offenses","environmental violation","","A federal judge sentenced the Korean corporation STX Pan Ocean Co. Ltd., operator of the commercial cargo ship M/V Ocean Jade, to pay $2.2 million in penalties and serve four years of probation for conspiring to falsify and falsifying environmental compliance records.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/korean-corporate-owner-cargo-vessel-sentenced-pay-22-million-conspiracy-and-falsifying","",""
"Styga Compania Naviera S.A.","","","","$1,250,000","$0","$1,250,000","2009","20091021","environment-related offenses","environmental violation","","A Panamanian company that operated a 40,000-ton oil tanker ship that regularly made calls in multiple ports in Texas pleaded guilty in federal court in Houston for deliberately concealing pollution discharges from the ship directly into the sea. The company has agreed to pay a $1 million criminal fine along with a $250,000 community service payment to the congressionally-established National Marine Sanctuary Foundation.","federal","agency action","U.S. Coast Guard referral to the Justice Department","criminal","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/ship-operator-pleads-guilty-concealing-pollution-oil-tanker","",""
