"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$75,000","$0","$75,000","2014","20141112","environment-related offenses","environmental violation","offshore drilling violation","During a BSEE incident investigation, it was discovered that the rigger on top of Marine Portable Transfer tank unhooked the D-ring and then dropped it over the side of tank. The D-ring caught the right index finger of the employee between the side of the tank and the D-ring. It was initially stated that the rigger was wearing the company required high-visibility, impact resistant gloves, but later into the investigation changed his testimony to say he was not wearing any gloves at the time of the incident.   April 11, 2013 ","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/sites/bsee.gov/files/summary-of-civil-penalties-paid/safety/cp-paid-2014-revised-42115.pdf","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$70,000","$0","$70,000","2006","20060516","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2006-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$66,000","$0","$66,000","2006","20060209","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2006-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$60,000","$0","$60,000","2011","20110830","environment-related offenses","environmental violation","offshore drilling violation","During the course of a BOEMRE inspection, it was discovered that the LSH and LSL for the Condensate Storage Tank was found in bypass and not flagged or monitored by personnel. In addition it was also discovered that the PSL for the Condensate Charge Pumps was also found in bypass and not flagged or monitored by personnel.","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/Inspection-and-Enforcement/Civil-Penalties-and-Appeals/2011-Civil/Criminal-Penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$50,000","$0","$50,000","2012","20120104","environment-related offenses","environmental violation","offshore drilling violation","During the course of a BSEE inspection, the inspectors discovered two Open Hole/Fall Hazards posing a threat to the safety of personnel on the rig.  July 7, 2011 ","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/sites/bsee.gov/files/summary-of-civil-penalties-paid/safety/cp-paid-2012.pdf","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$50,000","$0","$50,000","2008","20080725","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2008-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$40,000","$0","$40,000","2014","20140926","environment-related offenses","environmental violation","offshore drilling violation","During the course of a BSEE investigation, it was discovered that the swing brake on the crane was inoperative at the time of the incident. None of the individuals involved in the operation, with the exception of the crane operator, had knowledge of this deficiency. This deficiency was not covered in the JSA. Furthermore, the individuals interviewed admitted to not wearing gloves during the operation, despite the wearing of gloves being cited in the JSA.   August 12, 2012 ","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/sites/bsee.gov/files/summary-of-civil-penalties-paid/safety/cp-paid-2014-revised-42115.pdf","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$40,000","$0","$40,000","2013","20131018","environment-related offenses","environmental violation","offshore drilling violation","During the course of a BSEE investigation of a chemical fire on the platform. The fire was caused by the stock tank overfill blowing onto a pump exhaust.  June 3, 2012 ","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/sites/bsee.gov/files/summary-of-civil-penalties-paid/reports/cp-paid-2013.pdf","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$30,000","$0","$30,000","2013","20130116","environment-related offenses","environmental violation","offshore drilling violation","During a BSEE inspection, the inspectors discovered the heater treater that was in-service was severely corroded and leaking.  It was also discovered that a rubber patch secured the hose clamps to prevent the vessel from leaking. Using a rubber patch is not an approved method of fixing leaks.  April 18, 2012 ","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/sites/bsee.gov/files/summary-of-civil-penalties-paid/reports/cp-paid-2013.pdf","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$28,000","$0","$28,000","2006","20060511","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2006-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$28,000","$0","$28,000","2006","20060310","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2006-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$25,000","$0","$25,000","2011","20110831","environment-related offenses","environmental violation","offshore drilling violation","During the course of a BOEMRE investigation into an injury, it was discovered that the operator failed to assure that personnel followed the Operator's Fall Protection Policy while working aloft.","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/Inspection-and-Enforcement/Civil-Penalties-and-Appeals/2011-Civil/Criminal-Penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$25,000","$0","$25,000","2005","20050701","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2005-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$24,000","$0","$24,000","2006","20060313","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2006-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$22,000","$0","$22,000","2010","20100921","environment-related offenses","environmental violation","offshore drilling violation","A four inch steam line that was part of the Waste Heat Recovery System ruptured emitting 375 degree steam with 120 psi.The steam line ruptured due to corroded metal.","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/Inspection-and-Enforcement/Civil-Penalties-and-Appeals/2010-Civil/Criminal-Penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$21,000","$0","$21,000","2001","20010816","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2001-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$20,000","$0","$20,000","2011","20110808","environment-related offenses","environmental violation","offshore drilling violation","During the course of an inspection, it was discovered that the PSHL sensor connection for the oil transfer pump discharge line was found moved from upstream to downstream of the check valve. The needle valve, where the PSHL should have been connected (upstream of the check valve), was found to be in the open position and was not plugged. As a result of the PSHL sensor connection being moved downstream of the check valve, a pressure safety low (PSL) sensor between the check valve and the pump could not be sensed.","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/Inspection-and-Enforcement/Civil-Penalties-and-Appeals/2011-Civil/Criminal-Penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$20,000","$0","$20,000","2007","20070926","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2007-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$20,000","$0","$20,000","2001","20010112","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2001-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$15,000","$0","$15,000","2005","20050701","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2005-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$15,000","$0","$15,000","2001","20011106","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2001-civil-penalties","",""
"Apache Corporation","APA Corporation","APA Corporation","Apache Corp. changed its name to APA Corporation in 2021","$14,000","$0","$14,000","2001","20011031","environment-related offenses","offshore drilling violation","","","federal","agency action","Bureau of Safety and Environmental Enforcement","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","APA","US03743Q1085","oil and gas","oil & gas","https://www.bsee.gov/site-page/2001-civil-penalties","",""
