"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Arizona Public Service Company","Pinnacle West Capital","Pinnacle West Capital","","$55,000","$0","$55,000","2005","20050408","safety-related offenses","nuclear safety violation","","On April 8, 2005, a Notice of Violation and Proposed Imposition of a Civil Penalty in the amount of $50,000 was issued for a Severity Level III violation involving the licensee's failure to perform a written safety evaluation and obtain Commission approval prior to making a procedural change which resulted in a change to the facility as described in the Updated Final Safety Analysis Report that increased the probability of a malfunction of equipment important to safety previously evaluated in the safety analysis report.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","Arizona","","","","","USA","Arizona","publicly traded","PNW","US7234841010","utilities and power generation","utilities","https://www.nrc.gov/docs/ML0510/ML051010006.pdf","",""
"Avera McKennan Hospital","Avera Health","Avera Health","","$11,200","$0","$11,200","2012","20121003","safety-related offenses","nuclear safety violation","","On October 3, 2012, an NOV and Proposed Imposition of a Civil Penalty in the amount of $11,200 was issued to Avera McKennan Hospital for a SL II violation involving the failure to maintain written procedures to provide high confidence that each treatment is in accordance with the physician's written directive as required by 10 CFR 35.41. Specifically, on January 16 and 17, 2012, procedures related to high dose-rate remote afterloader treatments failed to 1) verify a brachytherapy treatment was in accordance with the treatment plan and written directive as required by 10 CFR 35.41(b)(2); 2) check both manual and computer-generated dose calculations as required by 10 CFR 35.41(b)(3); and (3) verify that any computer-generated dose calculations were correctly transferred into the consoles of therapeutic medical units as required by 10 CFR 35.41(b)(4). This violation was repeated, resulting in radiation underexposures to the intended treatment site and exposures to an unintended site on two consecutive days. As a result of the licensee's performance, the NRC used enforcement discretion in accordance with Section 3.6 of the Enforcement Policy to double the base civil penalty for a SLII violation.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","USA","South Dakota","non-profit","","","healthcare services","hospitals","http://www.nrc.gov/about-nrc/regulatory/enforcement/current/materials-actions/2012.html","",""
"Babcock and Wilcox","Babcock & Wilcox","Babcock & Wilcox","","$35,000","$0","$35,000","2010","20100111","safety-related offenses","nuclear safety violation","","On January 11, 2010, a Notice of Violation and Proposed Imposition of a Civil Penalty in the amount of $35,000 was issued, to Babcock and Wilcox Nuclear Operations Group, Inc.. This action was based on a Severity Level III violation involving the failure of the licensee to declare an Alert in a timely manner as required by Appendix G to their Emergency Plan. Specifically, on July 15, 2009, the licensee failed to declare an Alert for more than 2 hours even though employees were cognizant that during that time, critically controls associated with a band saw reservoir did not exist and that the lost controls could not be immediately reestablished. Although the failure to declare an Alert in a timely manner did not result in any actual consequences in this case, the potential consequences of an untimely emergency declaration could have been significant under different circumstances.  In addition, a Severity Level III problem associated with three procedural violations was identified as a result of this incident. The three violations involved the failure of the licensee (1) to ensure that the band saw's built-in coolant reservoir was disabled and not usable prior to operation of the band saw, (2) to establish controls on the band saw cutting fluid reservoir to prevent process changes which would make a criticality accident possible such as accumulation of cutting fluid or fissile material in the reservoir, and (3) to evaluate an accident scenario or establish appropriate controls preventing the accumulation of high enriched uranium and moderator in the band saw cutting fluid reservoir, an unfavorable geometry vessel. In accordance with the Enforcement Policy, a civil penalty was not proposed for these violations.   ","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","BW","US05614L2097","industrial equipment","industrial equipment","https://www.nrc.gov/docs/ML1001/ML100110209.pdf","",""
"Babcock and Wilcox","Babcock & Wilcox","Babcock & Wilcox","","$32,500","$0","$32,500","2010","20101012","safety-related offenses","nuclear safety violation","","On October 12, 2010, the Atomic Safety and Licensing Board (Board) issued an Order approving a settlement agreement between Babcock and Wilcox Nuclear Operations Group, Inc. (B&W NOG) (formerly BWX Technologies (BWXT), Inc) and the NRC related to the failure by B&W NOG to adequately neutralize a spill of hydrofluoric acid (HF) which, on April 28, 2008, resulted in an operator receiving an ocular exposure requiring onsite and offsite emergency medical treatment. The original enforcement action associated with this incident, which was retracted and reissued on February 23, 2010, was issued on October 20, 2008 (ML082960026). In accordance with the Board Order, the NRC agreed (1) to withdraw the Order imposing a monetary civil penalty in the amount of $32,500 issued on June 15, 2010 (ML101580256); and, (2) to recategorize the violation issued on February 23, 2010 (ML100540701) from a Severity Level III violation to a violation with no severity level. In accordance with the Board Order, B&W agreed to (1) not challenge the existence of a violation of NRC requirements related to the HF spill and withdraw its request for a hearing; (2) pay a settlement fee of $32,500 in lieu of the withdrawn civil penalty; (3) perform one quarterly emergency drill within a twelve-month period related to a chemical exposure event; and, (4) give a presentation addressing lessons learned at the 2011 Fuel Cycle Information Exchange.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","BW","US05614L2097","industrial equipment","industrial equipment","https://www.nrc.gov/docs/ML1028/ML102850481.pdf","",""
"Basin Electric Power Cooperative","","","","$24,700","$0","$24,700","2010","20100826","safety-related offenses","nuclear safety violation","","On August 26, 2010, the NRC issued a Notice of Violation and Proposed Imposition of Civil Penalty in the amount of $24,700 to Basin Electric Power Cooperative. The violations involved: (1) Severity Level (SL) II violation of 10 CFR 20.1301(a)(1) for failure to limit radiation exposure to members of the public to less than 100 millirem in a year, resulting in six members of the public received doses in excess of 100 millirem; (2) SL III violation of 10 CFR 20.1902(e) for failure to conspicuously post caution signs with the words CAUTION, RADIOACTIVE MATERIAL(S) or DANGER RADIOACTIVE MATERIAL(S) in areas where nuclear gauges were used; (3) SL III violation of 10 CFR 30.50(b)(4) for failure to notify the NRC within 24 hours after the discovery of an unplanned fire on March 8, 2007, that damaged the integrity of a licensed device; and (4) SL III violation of License Condition 21 of Amendment 10 to NRC Materials License 33_18224_01 for failure to close and lock the nuclear gauge shutters after plant operations had stopped and prior to allowing welders to begin work, resulting in welders exposed to the direct radiation beam from these nuclear gauges.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.nrc.gov/docs/ML1023/ML102390141.pdf","",""
"Bass Energy, Inc.","","","","$8,800","$0","$8,800","2000","20000630","safety-related offenses","nuclear safety violation","","On June 30, 2000, a Notice of Violation and Proposed Imposition of Civil Penalty of $8,800 was issued for a Severity Level II problem involving the failure to (1) obtain written consent from the NRC prior to transferring control of licensed material to unlicensed companies on two occasions; (2) secure or maintain constant surveillance of licensed material from unauthorized access; and (3) provide information to the NRC that was complete and accurate in all material aspects.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","West Virginia","","","","","","","","","","","","https://www.nrc.gov/reading-rm/doc-collections/enforcement/actions/materials/ea00118o.html","",""
"Baxter Healthcare Corp.","Baxter International","Baxter International","","$44,400","$0","$44,400","2004","20041025","safety-related offenses","nuclear safety violation","","On October 25, 2004, a Notice of Violation and Proposed Imposition of Civil Penalty in the amount of $44,400 was issued for two willful Severity Level II violations (assessed $28,800 for three occurrences of failure to adhere to emergency procedures and $9,600 for failure to perform an adequate survey) and a willful Severity Level III violation ($6,000 for failure to provide an individual radiation monitoring device) related to an event involving personnel entering an irradiator when the source was stuck in an unshielded position.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","Puerto Rico","","","","","USA","Illinois","publicly traded","BAX","US0718131099","medical equipment and supplies","medical supplies","https://www.nrc.gov/docs/ML0430/ML043000049.pdf","",""
"Bayou Inspection Services, Inc.","","","","$6,000","$0","$6,000","2006","20060317","safety-related offenses","nuclear safety violation","","On March 17, 2006, a Notice of Violation and Proposed Imposition of Civil Penalty in the amount of $6,000 was issued for a Severity Level III violation. The violation involved two separate instances of the failure to secure or maintain constant surveillance of licensed material (radiographic exposure devices) in unrestricted areas. In addition, the NRC determined that willfulness was associated with one instance of this violation.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","Louisiana","","","","","","","","","","","","https://www.nrc.gov/docs/ML0607/ML060760292.pdf","",""
"Beta Gamma Nuclear Radiology, Inc.","","","","$5,000","$0","$5,000","2010","20100121","safety-related offenses","nuclear safety violation","","On January 21, 2010, the NRC issued a Notice of Violation (NOV) and Immediately Effective Confirmatory Order to Beta Gamma Nuclear Radiology, Inc., (BGNR) to confirm commitments made as a result of an Alternative Dispute Resolution (ADR) mediation session held on October 27, 2009. This enforcement action is based on a violation of 10 CFR 30.9 which requires, in part, that information provided to the Commission by a licensee, or information required by the Commission's regulations to be maintained by the licensee shall be complete and accurate in all material respects. Contrary to this requirement, in a May 5, 2008 response contesting a Severity Level IV Notice of Violation, BGNR maintained, and provided to the NRC, information that was not complete and accurate in all material respects. Specifically, the BGNR response stated that three written directives, administered on September 14, 2005, and February 19 and 26, 2008, were written prior to the administrations, when in fact, the written directives were signed and dated after the administrations. The written directives were required to be maintained by 10 CFR 35.40(a), and were therefore, material to the NRC. BGNR agreed to: (1) perform quarterly comprehensive radiation safety audits and (2) authorize a new RSO for a two year period. In recognition of these commitments, the NRC agreed to issue to BGNR a civil penalty in the amount of $5,000 and also issue an NOV containing a SL III violation of 10 CFR 30.9.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.nrc.gov/docs/ML1002/ML100211148.pdf","",""
"Biomedical Scanning Services, Inc.","","","","$8,800","$0","$8,800","2001","20010221","safety-related offenses","nuclear safety violation","","On February 21, 2001, a Notice of Violation and Proposed Imposition of Civil Penalty in the amount of $8800 was issued for a Severity Level II problem involving deliberate violations. These included: (1) delivery of byproduct material without an authorized individual present, (2) delivery of byproduct material to a client's address, and (3) providing inaccurate and incomplete information to the NRC.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","Missouri","","","","","","","","","","","","https://www.nrc.gov/reading-rm/doc-collections/enforcement/actions/materials/ea00288.html","",""
"Braun Intertec Corporation","","","","$5,500","$0","$5,500","2000","20000814","safety-related offenses","nuclear safety violation","","On August 14, 2000, a Notice of Violation and Proposed Imposition of Civil Penalty of $5,500 was issued for a Severity Level III violation based on the failure of the licensee to have two qualified individuals present when conducting radiographic operations at temporary job sites.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","Minnesota","","","","","","","","","","","","https://www.nrc.gov/reading-rm/doc-collections/enforcement/actions/materials/ea00147.html","",""
"BWX Technologies, Inc.","BWX Technologies","McDermott International","Babcock & Wilcox was spun off from McDermott in 2010. Babcock & Wilcox changed name to BWXT in 2015 after it spun off its power generation business.","$32,500","$0","$32,500","2008","20080124","safety-related offenses","nuclear safety violation","","On January 24, 2008, a Notice of Violation (NOV) and Proposed Imposition of Civil Penalty in the amount of $32,500 was issued to BWX Technologies, Inc. This action is based on a Severity Level III violation of Safety Condition S-1 of NRC License SNM-42 and Section 5.1.1 (f), ""Protection Against Criticality,"" of the License Application involving the failure of the licensee to analyze a specific transfer process to ensure the configuration of SNM during transfer could not result in a criticality accident. Specifically, on July 26, 2007, a Raschig ring vacuum cleaner spilled its contents containing a solution of SNM during transfer on a fork lift into a plastic bag being used for contamination control, which created an unanalyzed condition. In this case, no criticality event occurred because of the low amount and concentration of SNM present.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","BWXT","US05605H1005","industrial services","industrial services","https://www.nrc.gov/docs/ML0802/ML080240434.pdf","",""
"Nuclear Fuel Services, Inc.","BWX Technologies","Babcock & Wilcox","Babcock & Wilcox changed name to BWXT in 2015 after it spun off its power generation business.","$140,000","$0","$140,000","2010","20100902","safety-related offenses","nuclear safety violation","","On September 2, 2010, a Notice of Violation, Exercise of Enforcement Discretion, and Proposed Imposition of a Civil Penalty in the amount of $140,000 was issued to Nuclear Fuel Services, Inc. (NFS). This action was based on a Severity Level III problem involving three violations associated with an event which occurred on October 13, 2009. The three violations involved (1) the failure to have adequate engineered or administrative controls for operations of the bowl cleaning station in violation of 10 CFR 70.61(b); (2) the failure to comply with multiple facility operating procedures regarding the facility system change process; and (3) the failure to maintain records necessary to support NFS's determination that specific facility changes did not require prior NRC approval in violation of 10 CFR 70.72. Specifically, during routine facility operations in the uranium-aluminum line of the Blended Low-enriched Uranium Preparation Facility, nitric acid was added into the bowl cleaning stations which contained small particles of high-enriched uranium scrap material, and the resultant solution produced an unexpectedly high exothermic chemical reaction deforming some of the process piping. The temperatures from the reaction created excess nitrogen compound gases which resulted in the evacuation of the building. Although the failure to have adequate engineered or administrative controls for operations of the bowl cleaning station did not result in any actual personnel exposure consequences in this case, a more significant event could have resulted in a high consequence occupational exposure under different circumstances. In recognition of particularly poor licensee performance and previous escalated enforcement history, the NRC exercised enforcement discretion and doubled the $70,000 Civil Penalty derived from the normal civil penalty assessment process.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","BWXT","US05605H1005","industrial services","industrial services","https://www.nrc.gov/docs/ML1024/ML102450223.pdf","",""
"Nuclear Fuel Services, Inc.","BWX Technologies","McDermott International","Babcock & Wilcox was spun off from McDermott in 2010. Babcock & Wilcox changed name to BWXT in 2015 after it spun off its power generation business.","$32,500","$0","$32,500","2006","20060421","safety-related offenses","nuclear safety violation","","On April 21, 2006, a Notice of Violation (NOV) and Proposed Imposition of Civil Penalties in the amount of $32,500 was issued to Nuclear Fuel Services, Inc. (NFS). This action is based on a Severity Level III problem associated with two violations. The first violation involved the failure to develop and implement a design for the uranium-aluminum enclosure overflow system which provided that Items Relied on for Safety (IROFS) would be reliable and available to perform their function when needed. The second violation involved the failure to report a condition that resulted in the facility being in a state that was not analyzed, and which resulted in failure to meet the performance requirements of 10 CFR 70.61.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","BWXT","US05605H1005","industrial services","industrial services","https://www.nrc.gov/docs/ML0815/ML081500190.pdf","",""
"CampCo, Inc.","","","","$28,000","$0","$28,000","2015","20151210","safety-related offenses","nuclear safety violation","","On December 10, 2015, the NRC issued a Notice of Violation and Proposed Imposition of Civil Penalty in the amount of $28,000 to CampCo, Inc. for four Severity Level III violations, including the following: (1) willful failures to implement 10 CFR requirements in Part 30.3 with 30.15 (requirements for a license to distribute the byproduct material); (2) willful failures to implement 10 CFR requirements in Part 32.16 (requirements to file annual reports with the NRC); (3) failure to comply with Part 32.16 (a) and (b) (information required for filing); and (4) failure to comply with an existing license requirement to provide certificates demonstrating that the devices are manufactured according to established standards and with no more than authorized quantities of byproduct material.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.nrc.gov/docs/ML1527/ML15274A445.pdf","",""
"CAN USA, Inc.","","","","$7,000","$0","$7,000","2010","20100416","safety-related offenses","nuclear safety violation","","On April 16, 2010, the NRC issued a Confirmatory Order (effective immediately) to CAN USA, Inc. to formalize commitments made as a result of an ADR mediation session. The commitments were made by CAN USA, Inc. as part of a settlement agreement between CAN USA, Inc. and the NRC regarding apparent willful violations of NRC requirements by a radiographer and radiographer's assistant. The agreement resolves the apparent violations involving the CAN USA failures, which were identified during NRC inspection and investigation by the NRC Office of Investigations, and include the following areas: (1) failure to have a radiographer and at least one other individual qualified pursuant to 34.43(c); (2) failure to have a radiographer supervise and maintain direct observation of the assistant during use of a radiographic device; and (3) failure to control and maintain constant surveillance of licensed material that is in a controlled or unrestricted area and not in storage. CAN USA, Inc. agreed to a number of corrective actions, including the following: new and specific changes to operating procedures; activities related to training on new and/or revised operating procedures; interim training until the procedures are completed; unannounced audits; additional oversight of radiography crews; and specific written agreements with clients that address radiographic operations. In consideration of these commitments, the NRC agreed to limit the civil penalty amount to $7,000 and not to pursue any further enforcement action in connection with the inspection.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.nrc.gov/docs/ML1011/ML101100839.pdf","",""
"Carolina Power & Light Company","Duke Energy","Progress Energy","Duke Energy acquired Progress Energy in 2012","$88,000","$0","$88,000","2004","20040407","safety-related offenses","nuclear safety violation","","On April 7, 2004, a Notice of Violation and Proposed Imposition of Civil Penalty in the amount of $88,000 was issued for a Severity Level II violation for discriminating against the former Corporate Superintendent of Site Access Authorization for Carolina Power & Light for raising safety concerns.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","DUK","US26441C2044","utilities and power generation","utilities","https://www.nrc.gov/docs/ML0409/ML040980422.pdf","",""
"Centro de Medicina Nuclear","","","","$7,000","$0","$7,000","2014","20140408","safety-related offenses","nuclear safety violation","","On April 8, 2014, the NRC issued an Order Imposing Civil Monetary Penalty to Centro de Medicina Nuclear (CDM). Following the NRC's November 5, 2013, Notice of Violation and Proposed Imposition of a Civil Penalty in the amount of $7,000, the licensee has failed to respond to the Notice and the proposed civil penalties. The Notice of Violation and proposed civil penalty was issued to the licensee for a failure to comply with the actions required by an Order issued on August 7, 2012, after CDM failed to pay the NRC licensing fee. Accordingly, NRC concluded that the violation remains valid and issued an order imposing Civil Monetary Penalty in the amount of $7,000.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.nrc.gov/about-nrc/regulatory/enforcement/current/materials-actions/2014.html","",""
"Centro de Medicina Nuclear","","","","$7,000","$0","$7,000","2013","20131103","safety-related offenses","nuclear safety violation","","On November 5, 2013, the NRC issued a Notice of Violation and Proposed Imposition of Civil Penalty in the amount of $7,000 to Centro de Medicina Nuclear (CDM) for a Severity Level III violation involving CDM's failure to comply with an Order issued on August 7, 2012, after CDM failed to pay the NRC licensing fee. Specifically, as of November 5, 2013, CDM (1) had not submitted an answer to the Order, (2) paid the license fee, or (3) submitted the required written report regarding the amount, condition, and status of its licensed material by August 27, 2012; or begun decommissioning its site by October 26, 2012.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.nrc.gov/about-nrc/regulatory/enforcement/current/materials-actions/2013.html","",""
"Chicago Bridge and Iron Company","McDermott International","Chicago Bridge & Iron","Chicago Bridge & Iron merged with McDermott in 2018","$11,200","$0","$11,200","2015","20150420","safety-related offenses","nuclear safety violation","","On April 20, 2015, the NRC issued a Notice of Violation and Proposed Imposition of Civil Penalty in the amount of $ 11,200 to the Chicago Bridge and Iron Company (CB&I). This action is based on a Severity Level (SL) II Problem involving deliberate misconduct on the part of CB&I officials and employees related to a dropped module incident that occurred at the company's Lake Charles, LA, fabrication facility on March 1, 2013. Specifically, the actions stem from violations of 10 CFR 52.4, Deliberate Misconduct, by various CB&I officials and employees who attempted to cover up an incident involving the dropping of a submodule destined for Virgil C. Summer Nuclear Station. Immediately following the incident, the former Rigging Manager deliberately instructed subordinate employees to omit key information from incident investigation statements, including: (a) that the sub-module had, in fact, dropped approximately 3.5 feet; (b) improper rigging equipment (nylon slings) had been used and had broken; and (c) the sub-module had sustained damage. The actions of the CB&I officials and employees also caused the company to be in violation of 10 CFR Part 50, Appendix B, Criterion XVI, Corrective Actions, for failing to promptly identify and correct a condition adverse to quality.","federal","agency action","Nuclear Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Texas","privately held","","","oilfield services and supplies","oilfield services","http://www.nrc.gov/about-nrc/regulatory/enforcement/current/non-licensee-actions/2015.html","",""
