"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Bank of Gueydan","","","","$10,545","$0","$10,545","2014","20140509","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Gueydan","Louisiana","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20140513a1.pdf","",""
"Bank of Hampton Roads","Atlantic Union Bankshares","Hampton Roads Bankshares","In 2016 Hampton Road was acquired by Xenith Bankshares, which in 2018 was acquired by Union Bankshares (renamed Atlantic Union Bankshares in 2019)","$33,600","$0","$33,600","2011","20111213","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Norfolk","Virginia","","","","","USA","Virginia","publicly traded","AUB","US04911A1079","financial services","banking","http://www.federalreserve.gov/newsevents/press/enforcement/enf20111222a1.pdf","",""
"The Bank of Monroe","","","","$28,640","$0","$28,640","2015","20151123","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Union","West Virginia","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20151124a2.pdf","",""
"Bank of New York Mellon Corporation","Bank of New York Mellon","Bank of New York Mellon","","$3,000,000","$0","$3,000,000","2017","20170627","financial offenses","banking violation","","The Federal Reserve Board announced a $3 million fine against Bank of New York Mellon Corporation for unsafe and unsound practices after the firm improperly assigned a lower risk weighting to a portfolio of assets, reducing the firm's risk-based capital ratios.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","BK","US0640581007","financial services","banking","https://www.federalreserve.gov/newsevents/pressreleases/enforcement20170627a.htm","",""
"THE BANK OF NEW YORK MELLON","Bank of New York Mellon","Bank of New York Mellon","","$6,000,000","$0","$6,000,000","2012","20120413","financial offenses","banking violation","","The Federal Reserve Board issued a consent cease and desist order and assessed a $6 million civil money penalty against the Bank of New York Mellon concerning allegations that he bank breached certain representations and warranties made to the Federal Reserve Bank of Boston in connection with its participation in the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","BK","US0640581007","financial services","banking","http://www.federalreserve.gov/newsevents/press/enforcement/20120416a.htm","",""
"Bank of Pontiac","","","","$32,550","$0","$32,550","2005","20050609","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Pontiac","Illinois","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2005/20050609/default.htm","",""
"Bank of Star City,","","","","$11,000","$0","$11,000","2017","20170328","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Star City","Arkansas","","","","","","","","","","","","https://www.federalreserve.gov/newsevents/pressreleases/files/enf20170328a1.pdf","",""
"Bank of Texas","","","","$8,000","$0","$8,000","2014","20141027","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Midland","Texas","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20141028a2.pdf","",""
"BARCLAYS BANK PLC","Barclays","Barclays","","$342,000,000","$0","$342,000,000","2015","20150520","competition-related offenses","price-fixing or anti-competitive practices","foreign exchange market manipulation","The Federal Reserve announced it will impose fines totaling more than $1.8 billion against six major banking organizations for their unsafe and unsound practices in the foreign exchange markets.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BARC","GB0031348658","financial services","banking","http://www.federalreserve.gov/newsevents/press/enforcement/20150520a.htm","",""
"BCBank, Incorporated","","","","$5,000","$0","$5,000","2015","20150601","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Philippi","West Virginia","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20150604a1.pdf","",""
"BNP Paribas S.A.","BNP Paribas","BNP Paribas","","$246,000,000","$0","$246,000,000","2017","20170717","competition-related offenses","price-fixing or anti-competitive practices","foreign exchange market manipulation","The Board levied the fine after finding deficiencies in BNP Paribas's oversight of, and internal controls over, FX traders who buy and sell U.S. dollars and foreign currencies for the firm's own accounts and for customers. The Board said the firm failed to detect and address that its traders used electronic chatrooms to communicate with competitors about their trading positions.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0000131104","financial services","banking","https://www.federalreserve.gov/newsevents/pressreleases/enforcement20170717a.htm","",""
"Capital City Bank","Capital City Bank Group","Capital City Bank Group","","$85,045","$0","$85,045","2007","20070828","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Tallahassee","Florida","","","","","USA","Florida","publicly traded","CCBG","US1396741050","financial services","banking","https://www.federalreserve.gov/newsevents/press/enforcement/20070828a.htm","",""
"Cecil Bank","","","","$21,945","$0","$21,945","2010","20100721","financial offenses","banking violation","","The Federal Reserve Board announced the issuance of a Consent Order of Assessment of a Civil Money Penalty against Cecil Bank, Elkton, Maryland, a state member bank. Cecil Bank, without admitting to any allegations, consented to the issuance of the Order in connection with its alleged violations of the Board's regulations implementing the National Flood Insurance Act.","federal","agency action","Federal Reserve","civil","","","","","","","","","Elkton","Maryland","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/20100722a.htm","",""
"Centennial Bank","","","","$6,395","$0","$6,395","2014","20141022","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Lubbock","Texas","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20141028a1.pdf","",""
"Chemical Bank","","","","$16,245","$0","$16,245","2007","20070814","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Midland","Michigan","","","","","","","","","","","","https://www.federalreserve.gov/newsevents/press/enforcement/20070814a.htm","",""
"CITIGROUP INC.","Citigroup","Citigroup","","$342,000,000","$0","$342,000,000","2015","20150520","financial offenses","banking violation","","The Federal Reserve announced it will impose fines totaling more than $1.8 billion against six major banking organizations for their unsafe and unsound practices in the foreign exchange markets.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","http://www.federalreserve.gov/newsevents/press/enforcement/20150520a.htm","",""
"Citigroup Inc.","Citigroup","Citigroup","","$70,000,000","$0","$70,000,000","2004","20040527","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","New York","New York","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","https://www.federalreserve.gov/boarddocs/press/enforcement/2004/20040527/default.htm","",""
"Citigroup Inc.","Citigroup","Citigroup","","$22,000,000","$0","$22,000,000","2012","20120213","financial offenses","banking violation","mortgage abuses","The Federal Reserve Board released orders related to the previously announced monetary sanctions against five banking organizations for unsafe and unsound processes and practices in residential mortgage loan servicing and processing.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","http://www.federalreserve.gov/newsevents/press/enforcement/enf20120213c1.pdf","",""
"Citizens Bank and Trust Company","","","","$7,000","$0","$7,000","2003","20030604","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Van Buren","Arkansas","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2003/20030604/default.htm","",""
"Cole Taylor Bank","Fifth Third Bancorp","Taylor Capital Group","MB Financial acquired Taylor Capital Group in 2014; Fifth Thirds merged with MB Financial Inc. in 2019","$3,510,000","$0","$3,510,000","2014","20140626","financial offenses","banking violation","","The Federal Reserve Board issued a consent order to cease and desist and a civil money penalty assessment of $3,510,000 against Cole Taylor Bank of Chicago, Illinois. The order addressed the participation by the bank and its agent, Higher One, Inc. of New Haven, Connecticut, in what were said to be deceptive practices in violation of section 5 of the Federal Trade Commission Act.","federal","agency action","Federal Reserve","civil","","","","","","","","","Chicago","Illinois","","","","","USA","Ohio","publicly traded","FITB","US3167731005","financial services","banking","http://www.federalreserve.gov/newsevents/press/enforcement/20140701b.htm","",""
"COMMERZBANK AG","Commerzbank","Commerzbank","","$200,000,000","$0","$200,000,000","2015","20150312","financial offenses","banking violation","anti-money-laundering deficiencies","The Federal Reserve Board announced a $200 million penalty and consent cease and desist order against Commerzbank AG, of Frankfurt am Main, Germany, relating to violations of U.S. sanctions, the Bank Secrecy Act, and other anti-money laundering laws. ","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE000CBK1001","financial services","banking","http://www.federalreserve.gov/newsevents/press/enforcement/20150312b.htm","",""
"Community First Bank & Trust","","","","$5,500","$0","$5,500","2003","20030624","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Celina","Ohio","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2003/200306242/default.htm","",""
"Community State Bank","","","","$5,250","$0","$5,250","2003","20030820","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Avilla","Indiana","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2003/200308202/default.htm","",""
"Community State Bank","","","","$7,130","$0","$7,130","2011","20110826","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Poteau","Oklahoma","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20110901a1.pdf","",""
"Compass Bank","PNC Financial Services","Compass Bank","PNC Financial Services acquired Compass Bank in 2021","$70,625","$0","$70,625","2009","20090924","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Birmingham","Alabama","","","","","USA","Pennsylvania","publicly traded","PNC","US6934751057","financial services","banking","https://www.federalreserve.gov/newsevents/press/enforcement/20090924c.htm","",""
"County Bank","","","","$19,960","$0","$19,960","2005","20051130","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Merced","California","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2005/20051130/default.htm","",""
"Credit Agricole S.A.","Credit Agricole","Credit Agricole","","$90,300,000","$0","$90,300,000","2015","20151019","financial offenses","economic sanction violation","","The Federal Reserve Board announced a $90.3 million penalty and consent cease and desist order against Credit Agricole S.A., of Paris, France, related to violations of U.S. sanctions. ","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0000045072","financial services","banking","http://www.federalreserve.gov/newsevents/press/enforcement/20151020a.htm","",""
"Credit Agricole S.A.","Credit Agricole","Credit Agricole","","$8,000,000","$0","$8,000,000","2004","20040310","financial offenses","banking violation","","The Order addresses deficiencies in the operational controls, risk management, and compliance with laws and regulations by the New York branch of Credit Agricole Indosuez. ","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0000045072","financial services","banking","https://www.federalreserve.gov/boarddocs/press/enforcement/2004/20040310/default.htm","",""
"Credit Suisse AG","UBS","Credit Suisse","UBS took over Credit Suisse in 2023","$100,000,000","$0","$100,000,000","2014","20140519","financial offenses","banking violation","","The Federal Reserve Board announced that Credit Suisse would pay a $100 million penalty for unsafe and unsound practices and failure to comply with the federal banking laws governing its activities in the United States.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","Switzerland","","publicly traded","NYSE: UBS","CH0244767585","financial services","banking & securities","http://www.federalreserve.gov/newsevents/press/enforcement/20140519a.htm","",""
"Customers Bank","Customers Bancorp","Customers Bancorp","","$960,000","$0","$960,000","2016","20161206","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Phoenixville","Pennsylvania","","","","","USA","Pennsylvania","publicly traded","CUBI","US23204G1004","financial services","banking","https://www.federalreserve.gov/newsevents/press/enforcement/20161206b.htm","",""
"Dacotah Bank","","","","$10,995","$0","$10,995","2011","20110204","financial offenses","banking violation","","The Federal Reserve Board announced the issuance of a Consent Order of Assessment of a Civil Money Penalty against Dacotah Bank, Aberdeen, South Dakota, a state member bank. Dacotah Bank, without admitting to any allegations, consented to the issuance of the Order in connection with its alleged violations of the Board's regulations implementing the National Flood Insurance Act.","federal","agency action","Federal Reserve","civil","","","","","","","","","Aberdeen","South Dakota","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/20110215b.htm","",""
"Deutsche Bank AG","Deutsche Bank","Deutsche Bank","","$156,600,000","$0","$156,600,000","2017","20170420","competition-related offenses","price-fixing or anti-competitive practices","interest rate benchmark manipulation","The Federal Reserve announced two enforcement actions against Deutsche Bank AG requiring the bank to pay a combined $156.6 million in civil money penalties: a $136.9 million fine for unsafe and unsound practices in the foreign exchange (FX) markets, as well as a $19.7 million fine for failure to maintain an adequate Volcker rule compliance program prior to March 30, 2016.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE0005140008","financial services","banking & securities","https://www.federalreserve.gov/newsevents/pressreleases/enforcement20170420a.htm","",""
"Deutsche Bank AG","Deutsche Bank","Deutsche Bank","","$41,000,000","$0","$41,000,000","2017","20170530","financial offenses","anti-money-laundering deficiencies","banking violation","The Federal Reserve Board announced a $41 million penalty and consent cease and desist order against the U.S. operations of Deutsche Bank AG for anti-money laundering deficiencies.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE0005140008","financial services","banking & securities","https://www.federalreserve.gov/newsevents/pressreleases/files/enf20170530a1.pdf","",""
"Deutsche Bank AG","Deutsche Bank","Deutsche Bank","","$58,000,000","$0","$58,000,000","2015","20151104","financial offenses","economic sanction violation","","The Federal Reserve Board announced a $58 million penalty and consent cease and desist order against Deutsche Bank AG, of Frankfurt, Germany, related to violations of U.S. sanctions. The order required Deutsche Bank to implement an enhanced program to ensure global compliance with U.S. sanctions administered by the U.S. Department of Treasury's Office of Foreign Assets Control.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE0005140008","financial services","banking & securities","http://www.federalreserve.gov/newsevents/press/enforcement/20151104a.htm","",""
"Dexia, S.A.","","","","$50,000","$0","$50,000","2002","20020114","financial offenses","banking violation","","Dexia and two affiliates, without admitting to any allegations, consented to the issuance of the Order for failure to comply with the provisions of the Board's Regulation Y and with the condition imposed in writing in connection with the Board's granting of the banks' request to become financial holding companies requiring them to timely notify the Board if they fall out of compliance with standards for being financial holding companies.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2002/20020114/default.htm","",""
"East West Bank","East West Bancorp","East West Bancorp","","$16,245","$0","$16,245","2007","20070523","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Pasadena","California","","","","","USA","California","publicly traded","EWBC","US27579R1041","financial services","banking","https://www.federalreserve.gov/newsevents/press/enforcement/20070523b.htm","",""
"Farmers and Merchants Bank","","","","$9,240","$0","$9,240","2007","20071102","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Long Beach","California","","","","","","","","","","","","https://www.federalreserve.gov/newsevents/press/enforcement/20071102a.htm","",""
"Farmers & Merchants Bank of Ashland","","","","$6,200","$0","$6,200","2016","20160426","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Ashland","Nebraska","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20160502a1.pdf","",""
"First Baird Bancshares, Inc.","","","","$87,500","$0","$87,500","2006","20060622","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Bedford","Texas","","","","","","","","","","","","https://www.federalreserve.gov/newsevents/press/enforcement/20060622a.htm","",""
"First Bank","","","","$17,150","$0","$17,150","2003","20030313","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Creve Coeur","Missouri","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2003/200303132/default.htm","",""
"First Bank & Trust Company","","","","$7,750","$0","$7,750","2005","20050609","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Lebanon","Virginia","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2005/200506092/default.htm","",""
"First Community Bank","","","","$27,285","$0","$27,285","2016","20160517","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Glasgow","Montana","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20160517a1.pdf","",""
"First Interstate Bank","First Interstate Bancsystem","First Interstate Bancsystem","First Interstate Bancsystem","$15,750","$0","$15,750","2005","20050316","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Billings","Montana","","","","","USA","Montana","publicly traded","FIBK","US32055Y2019","financial services","banking","https://www.federalreserve.gov/boarddocs/press/enforcement/2005/20050316/default.htm","",""
"First Iowa State Bank","","","","$7,500","$0","$7,500","2015","20150601","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Keosauqua","Iowa","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20150604a2.pdf","",""
"First Sentinel Bank","","","","$7,315","$0","$7,315","2011","20110707","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Richlands","Virginia","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20110714a1.pdf","",""
"First State Bank of Colorado","","","","$9,285","$0","$9,285","2015","20150918","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Hotchkiss","Colorado","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/enf20150922a1.pdf","",""
"Five Points Bank","","","","$10,000","$0","$10,000","2004","20041115","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Grand Island","Nebraska","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2004/200411152/default.htm","",""
"Franklin Savings Bank","","","","$5,160","$0","$5,160","2011","20110204","financial offenses","banking violation","","civil money penalty","federal","agency action","Federal Reserve","civil","","","","","","","","","Farmington","Maine","","","","","","","","","","","","http://www.federalreserve.gov/newsevents/press/enforcement/20110215c.htm","",""
"Frontier Bank","","","","$12,500","$0","$12,500","2005","20050706","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Everett","Washington","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2005/200507062/default.htm","",""
"Goldman Sachs","Goldman Sachs","Goldman Sachs","","$330,000,000","$0","$330,000,000","2013","20130116","consumer-protection-related offenses","mortgage abuses","","Goldman Sachs and Morgan Stanley reached agreements in principle with the Federal Reserve Board to pay a total of $557 million in cash payments and other assistance to help mortgage borrowers. The Fed did not announce how the amount would be divided between the two companies but the Wall Street Journal reported on January 17, 2013 that Goldman's share would be $330 million. ","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","http://www.federalreserve.gov/newsevents/press/bcreg/20130116a.htm","",""
"Goldman Sachs Group","Goldman Sachs","Goldman Sachs","","$36,300,000","$0","$36,300,000","2016","20160803","financial offenses","banking violation","","The Federal Reserve Board ordered Goldman Sachs Group to pay a $36.3 million civil money penalty for its unauthorized use and disclosure of confidential supervisory information and to implement an enhanced program to ensure the proper use of confidential supervisory information.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: GS","US38141G1040","financial services","banking & securities","http://www.federalreserve.gov/newsevents/press/enforcement/20160803a.htm","",""
"Hanmi Bank","Hanmi Financial Corp.","Hanmi Financial Corp.","","$8,835","$0","$8,835","2007","20070809","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Los Angeles","California","","","","","USA","California","publicly traded","HAFC","US4104952043","financial services","banking","https://www.federalreserve.gov/newsevents/press/enforcement/20070809a.htm","",""
"Heritage Bank of Commerce","Heritage Commerce Corp.","Heritage Commerce Corp.","","$6,840","$0","$6,840","2008","20080626","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","San Jose","California","","","","","USA","California","publicly traded","HTBK","US4269271098","financial services","banking","https://www.federalreserve.gov/newsevents/press/enforcement/20080626a.htm","",""
"Higher One, Incorporated","Providence Equity Partners","Higher One","Providence bought Higher One in 2016","$2,231,250","$0","$2,231,250","2015","20151223","financial offenses","banking violation","student loan abuses","The Federal Reserve Board assessed a civil money penalty and issued a consent order to cease and desist against Higher One, Inc. The order addressed what were said to be deceptive practices by Higher One that misled students who obtained financial aid disbursements from institutions of higher education through Higher One.","federal","agency action","Federal Reserve","civil","","","","","","","","","New Haven","Connecticut","","","","","USA","Rhode Island","privately held","","","private equity (including portfolio companies)","private equity (including portfolio companies)","http://www.federalreserve.gov/newsevents/press/enforcement/20151223a.htm","",""
"Hocking Valley Bank","","","","$9,500","$0","$9,500","2004","20040209","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Athens","Ohio","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2004/20040209/default.htm","",""
"HomeFederal Bank","","","","$57,250","$0","$57,250","2005","20050316","financial offenses","banking violation","","","federal","agency action","Federal Reserve","civil","","","","","","","","","Columbus","Indiana","","","","","","","","","","","","https://www.federalreserve.gov/boarddocs/press/enforcement/2005/200503162/default.htm","",""
"HSBC HOLDINGS PLC","HSBC","HSBC","","$165,000,000","$0","$165,000,000","2012","20121211","financial offenses","banking violation","anti-money-laundering deficiencies","The Federal Reserve Board issued a consent cease and desist order against HSBC Holdings plc and assessed a $165 million civil money penalty against HSBC and its U.S. subsidiary. The order addressed inadequate oversight of anti-money laundering controls and U.S. dollar clearing practices used by the firm's banking subsidiaries in the United States and abroad.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: HSBA","GB0005405286","financial services","banking","http://www.federalreserve.gov/newsevents/press/enforcement/20121211b.htm","",""
