"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"ATLANTIC COAST CARRIERS, INC.","","","","$78,720","$0","$78,720","2005","20050301","safety-related offenses","motor vehicle safety violation","","GA-2002-0205-US0131","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Hazlehurst","Georgia","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2005-pdf","","Year is fiscal year. Date is closing date."
"AUTOBUSES ADAME INC.","","","","$63,520","$0","$63,520","2005","20050826","safety-related offenses","motor vehicle safety violation","","TX-2004-0553-US0838","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Houston","Texas","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2005-pdf","","Year is fiscal year. Date is closing date."
"Autobuses Zacatecanos, LLC.","","","","$59,820","$0","$59,820","2013","20130907","safety-related offenses","motor vehicle safety violation","","","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Fort Worth","Texas","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2013-pdf","",""
"AUTUMN INDUSTRIES INC","","","","$45,720","$0","$45,720","2005","20050314","safety-related offenses","motor vehicle safety violation","","OH-2003-0235-US0482","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Warren","Ohio","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2005-pdf","","Year is fiscal year. Date is closing date."
"B&B Tours LLC","","","","$47,720","$0","$47,720","2011","20110327","safety-related offenses","motor vehicle safety violation","","","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Temple Hills","Maryland","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2011-pdf","",""
"B & J Transportation Inc","Roadrunner Transportation Systems","Roadrunner Transportation Systems","","$48,960","$0","$48,960","2014","20141024","safety-related offenses","motor vehicle safety violation","","","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Mars Hill","Maine","","","","","USA","Wisconsin","publicly traded","RRTS","US76973Q2049","freight and logistics","trucking and logistics","https://www.fmcsa.dot.gov/sites/fmcsa.dot.gov/files/docs/closedByEnforcement_FY2015_06-19-2015.xlsx","",""
"B & W CARTAGE COMPANY INC","","","","$75,440","$0","$75,440","2008","20080502","safety-related offenses","motor vehicle safety violation","","MI-2007-0474-US0860","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Taylor","Michigan","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2008-pdf","","Year is fiscal year. Date is closing date."
"B & W CARTAGE COMPANY INC","","","","$40,250","$0","$40,250","2006","20061116","safety-related offenses","motor vehicle safety violation","","MI-2005-0352-US0860","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Taylor","Michigan","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2007-pdf","",""
"BAMA TOURS INC","","","","$71,500","$0","$71,500","2004","20041230","safety-related offenses","motor vehicle safety violation","","AL-2005-0011-AL0382","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Theodore","Alabama","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2005-pdf","",""
"Barger Leasing Inc.","","","","$42,320","$0","$42,320","2013","20130411","safety-related offenses","motor vehicle safety violation","","","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Weber City","Virginia","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2013-pdf","",""
"BARNES TRANSPORTATION SERVICES INC","","","","$41,540","$0","$41,540","2008","20080313","safety-related offenses","motor vehicle safety violation","","NC-2007-0053-US0123","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Wilson","North Carolina","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2008-pdf","","Year is fiscal year. Date is closing date."
"BARNES TRANSPORTATION SERVICES, INC.","","","","$58,800","$0","$58,800","2013","20130711","safety-related offenses","motor vehicle safety violation","","","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Wilson","North Carolina","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2013-pdf","",""
"BARNES TRANSPORTATION SERVICES, INC.","","","","$58,800","$0","$58,800","2012","20120308","safety-related offenses","motor vehicle safety violation","","","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Wilson","North Carolina","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2012-pdf","",""
"Bartels Truck Line Inc","","","","$44,000","$0","$44,000","2011","20110407","safety-related offenses","motor vehicle safety violation","","","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Winthrop","Minnesota","","","","","","","","","","","","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2011-pdf","",""
"Bauer's Intelligent Transportation, Inc.","","","","$56,750","$0","$56,750","2015","20150310","safety-related offenses","motor vehicle safety violation","","","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","San Francisco","California","","","","","","","","","","","","https://www.fmcsa.dot.gov/sites/fmcsa.dot.gov/files/docs/closedByEnforcement_FY2015_06-19-2015.xlsx","",""
"Bearcat Xpress Inc","","","","$36,370","$0","$36,370","2015","20150507","safety-related offenses","motor vehicle safety violation","","","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","","","","Cincinnati","Ohio","","","","","","","","","","","","https://www.fmcsa.dot.gov/sites/fmcsa.dot.gov/files/docs/closedByEnforcement_FY2015_06-19-2015.xlsx","",""
