"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Black Hills Power, Inc.","Black Hills Corp.","Black Hills Corp.","","$200,000","$0","$200,000","2011","20110805","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","South Dakota","publicly traded","BKH","US0921131092","utilities and power generation","utilities","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2011","",""
"BP Energy Company","BP","BP","","$7,000,000","$0","$7,000,000","2007","20071025","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BP","GB0007980591","oil and gas","oil & gas","https://web.archive.org/web/20150908205046/http://www.ferc.gov/media/news-releases/2007/2007-4/10-25-07.asp","",""
"Brookfield Power US Assets Management, LLC","Brookfield Asset Management","Brookfield Asset Management","","$1,700,000","$0","$1,700,000","2014","20140115","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","Canada","","publicly traded","BAM","CA1125851040","diversified","diversified","https://www.ferc.gov/sites/default/files/enforcement/civil-penalties/actions/2014/146FERC61027.pdf","",""
"California Independent System Operator","","","","$6,000,000","$0","$6,000,000","2014","20141128","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/sites/default/files/enforcement/civil-penalties/actions/2014/IN14-10-000.pdf","",""
"California Independent System Operator Corporation","","","","$200,000","$0","$200,000","2012","20121214","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2012","",""
"Calpine Energy Services, L.P.","Energy Capital Partners","Calpine Corporation","Energy Capital Partners bought Calpine in 2018","$4,500,000","$0","$4,500,000","2007","20070509","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","New Jersey","privately held","","","private equity (including portfolio companies)","private equity (including portfolio companies)","https://web.archive.org/web/20150908174724/http://www.ferc.gov/media/news-releases/2007/2007-2/05-09-07.asp","",""
"City Power Marketing, LLC","","","","$15,278,358","$0","$15,278,358","2015","20150702","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/sites/default/files/enforcement/civil-penalties/actions/2015/152FERC61012.pdf","",""
"Cleco Corporation","Macquarie","Cleco","Macquarie took control of Cleco in 2016","$2,850,000","$0","$2,850,000","2003","20030725","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","Australia","","publicly traded","MIC","AU000000MQG1","financial services","financial services","https://web.archive.org/web/20150417055709/http://ferc.gov/media/news-releases/2003/2003-3/07-25-03.pdf","",""
"Cleco Power, LLC","Macquarie","Cleco","Macquarie took control of Cleco in 2016","$2,000,000","$0","$2,000,000","2007","20070612","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","Australia","","publicly traded","MIC","AU000000MQG1","financial services","financial services","https://web.archive.org/web/20150908174558/http://www.ferc.gov/media/news-releases/2007/2007-2/06-12-07.asp","",""
"Columbia Gas Transmission, LLC","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$350,000","$0","$350,000","2015","20150730","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","https://www.ferc.gov/sites/default/files/2020-05/20150730163351-IN15-7-000.pdf","",""
"Columbia Gas Transmission Corporation and Columbia Gulf Transmission","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$10,000,000","$0","$10,000,000","2008","20081106","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2008","",""
"Columbia Gulf Transmission Company","TC Energy","Columbia Pipeline Group","TC Energy, then known as TransCanada, bought Columbia Pipeline Group in 2016","$2,000,000","$0","$2,000,000","2007","20070521","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","Canada","","publicly traded","TRP","CA89353D1078","pipelines","pipelines","https://web.archive.org/web/20150908144734/http://www.ferc.gov/media/news-releases/2007/2007-2/05-21-07.asp","",""
"Competitive Energy Services, LLC","","","","$7,500,000","$0","$7,500,000","2013","20130829","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2013","",""
"Constellation Energy Commodities Group, Inc","Constellation Energy Corporation","Exelon","Exelon and Constellation merged in 2012; Exelon spun off Constellation in 2022","$645,928","$0","$645,928","2013","20131018","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Maryland","publicly traded","CEG","US21037T1097","utilities and power generation","electricity generation and distribution","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2013","",""
"Constellation NewEnergy Gas Division, LLC","Constellation Energy Corporation","Constellation Energy Group","Exelon and Constellation merged in 2012; Exelon spun off Constellation in 2022","$6,899,416","$0","$6,899,416","2008","20080311","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Maryland","publicly traded","CEG","US21037T1097","utilities and power generation","electricity generation and distribution","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2008","",""
"Cornerstone Energy, Inc.","","","","$446,825","$0","$446,825","2008","20081126","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2008","",""
"Covanta Haverhill Associates L.P.","","","","$36,000","$0","$36,000","2017","20170201","competition-related offenses","energy market violation","","The Consent Agreement resolved an investigation into whether Covanta Haverhill violated the ISO-New England Tariff and one of the Commission's Market Behavior Rules, 18 C.F.R. ? 35.41(a) (2016), by failing to provide required instantaneous metered powered output data to ISO-NE.","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/sites/default/files/2020-05/20170201181059-IN17-3-000.pdf","",""
"CU Fund, Inc.","","","","$11,160,576","$0","$11,160,576","2015","20150529","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/sites/default/files/enforcement/civil-penalties/actions/2015/151FERC61179.pdf","",""
"DCP Midstream, LLC","Phillips 66","DCP Midstream Partners","Phillips 66 bought DCP in 2023","$360,000","$0","$360,000","2008","20081223","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","NYSE: PSX","US7185461040","oil and gas","oil & gas","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2008","",""
"Deutsche Bank Energy Trading LL","Deutsche Bank","Deutsche Bank","","$1,670,000","$0","$1,670,000","2013","20130122","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","The Federal Energy Regulatory Commission approved a settlement between its Office of Enforcement and Deutsche Bank Energy Trading LLC to resolve an Order to Show Cause proceeding regarding manipulation of California power markets.","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE0005140008","financial services","banking & securities","https://web.archive.org/web/20150908180400/http://www.ferc.gov/media/news-releases/2013/2013-1/01-22-13.asp","",""
"Direct Energy Services, LLC","NRG Energy","Centrica","NRG bought Direct Energy in 2021","$51,935","$0","$51,935","2014","20140811","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","New Jersey","publicly traded","NRG","US6293775085","utilities and power generation","energy generation","https://www.ferc.gov/sites/default/files/CalendarFiles/20140811124132-IN14-22-000.pdf","",""
"DTE Gas Company","DTE Energy","DTE Energy","","$15,000","$0","$15,000","2013","20130531","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Michigan","publicly traded","DTE","US2333311072","utilities and power generation","utilities","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2013","",""
"Duke Energy","Duke Energy","Duke Energy","","$2,500,000","$0","$2,500,000","2003","20031219","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","DUK","US26441C2044","utilities and power generation","utilities","https://web.archive.org/web/20150908135538/http://www.ferc.gov/media/news-releases/2003/2003-4/12-19-03-duke.asp","",""
"Duke Energy Carolinas, LLC","Duke Energy","Duke Energy","","$425,000","$0","$425,000","2011","20110930","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","DUK","US26441C2044","utilities and power generation","utilities","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2011","",""
"Duquesne Light Company","","","","$1,250,000","$0","$1,250,000","2008","20080529","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2008","",""
"Edison Mission","","","","$19,000,000","$0","$19,000,000","2008","20080519","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20150908160021/http://www.ferc.gov/media/news-releases/2008/2008-2/05-19-08.asp","",""
"El Paso Electric Corporation","JPMorgan Chase","El Paso Electric","An affiliate of JPMorgan Chase completed the purchase of El Paso Electric in 2020","$15,500,000","$0","$15,500,000","2003","20030723","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://web.archive.org/web/20150417055709/http://ferc.gov/media/news-releases/2003/2003-3/07-23-03-settlements1.pdf","",""
"Enbridge Marketing (U.S.) L.P.","Enbridge","Enbridge","","$500,000","$0","$500,000","2008","20081024","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","Canada","","publicly traded","ENB","CA29250N1050","pipelines","pipelines","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2008","",""
"Energy Transfer Partners, L.P.","Energy Transfer","Energy Transfer","","$30,000,000","$0","$30,000,000","2009","20090921","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","ETP agreed to pay $30 million to settle allegations that it manipulated physical wholesale natural gas prices at Houston Ship Channel on specific dates from 2003 through 2005. ","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","ET","US29273V1008","pipelines","pipelines","https://web.archive.org/web/20150908112527/http://www.ferc.gov/media/news-releases/2009/2009-3/09-21-09.asp","",""
"EnerNOC Inc. and Celerity Energy Partners LLC","Enel","Enel","","$1,476,806","$0","$1,476,806","2012","20121217","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","Italy","","publicly traded","","IT0003128367","utilities and power generation","utilities","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2012","",""
"Enerwise Global Technologies, Inc.","","","","$800,726","$0","$800,726","2013","20130607","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2013","",""
"Enron","","Enron","Amid a major accounting scandal, Enron filed for bankruptcy in 2001 and its assets ended up being liquidated.","$11,000,000","$0","$11,000,000","2003","20030723","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20150417055709/http://ferc.gov/media/news-releases/2003/2003-3/07-23-03-settlements1.pdf","",""
"Enron Power Marketing Inc.","","Enron","Amid a major accounting scandal, Enron filed for bankruptcy in 2001 and its assets ended up being liquidated.","$400,000,000","$0","$400,000,000","2006","20060628","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20150318072356/http://ferc.gov/media/news-releases/2006/2006-2/06-28-06.asp","",""
"Enserco Energy, Inc.","","","","$1,400,000","$0","$1,400,000","2009","20090824","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2009","",""
"Entergy New Orleans, Inc","Entergy","Entergy","","$400,000","$0","$400,000","2008","20080311","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Louisiana","publicly traded","ETR","US29364G1031","utilities and power generation","utilities","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2008","",""
"Entergy Services, Inc.","Entergy","Entergy","","$3,000,000","$0","$3,000,000","2007","20070118","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Louisiana","publicly traded","ETR","US29364G1031","utilities and power generation","utilities","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2007","",""
"Entergy Services, Inc.","Entergy","Entergy","","$975,000","$0","$975,000","2013","20130328","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Louisiana","publicly traded","ETR","US29364G1031","utilities and power generation","utilities","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2013","",""
"Enterprise Texas Pipeline LLC","Enterprise Products Partners","Enterprise Products Partners","","$7,549,539","$0","$7,549,539","2013","20130826","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","EPD","US2937921078","oil and gas","oil & gas","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2013","",""
"Erie Boulevard Hydropower, L.P.","","","","$4,000,000","$0","$4,000,000","2014","20140115","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/sites/default/files/enforcement/civil-penalties/actions/2014/146FERC61027.pdf","",""
"ETRACOM LLC","","","","$2,715,072","$0","$2,715,072","2016","20160617","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/sites/default/files/2020-05/20160617172859-IN16-2-000.pdf","",""
"Florida Power & Light Co.","NextEra Energy","NextEra Energy","","$25,000,000","$0","$25,000,000","2009","20091008","competition-related offenses","energy market violation","","The Federal Energy Regulatory Commission approved a $25 million civil penalty as part of a settlement with Florida Power & Light Co.  stemming from a February 2008 blackout that lost power for millions of consumers in South Florida for several hours.","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Florida","publicly traded","NEE","US65339F1012","utilities and power generation","utilities","https://web.archive.org/web/20150908093921/http://www.ferc.gov/media/news-releases/2009/2009-4/10-08-09.asp","",""
"Florida Reliability Coordinating Council, Inc","","","","$350,000","$0","$350,000","2010","20100305","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2010","",""
"GDF SUEZ Energy Marketing NA, Inc.","Engie","Engie","GDF Suez changed its name to Engie in 2015","$81,800,000","$0","$81,800,000","2017","20170201","competition-related offenses","energy market violation","","The Consent Agreement resolved an investigation into whether the company violated the Commission's Anti-Manipulation Rule by improperly targeting and increasing its receipt of lost opportunity cost credits in the PJM Interconnection, L.L.C. market.","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0010208488","utilities and power generation","utilities","https://www.ferc.gov/sites/default/files/2020-06/IN17-2-000.pdf","",""
"Gexa Energy, L.L.C.","","","","$500,000","$0","$500,000","2007","20070821","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://web.archive.org/web/20150908164010/http://www.ferc.gov/media/news-releases/2007/2007-3/08-21-07.asp","",""
"Gila River Power, LLC","","","","$3,410,553","$0","$3,410,553","2012","20121119","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2012","",""
"Grand River Dam Authority","","","","$2,350,000","$0","$2,350,000","2011","20110829","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2011","",""
"HEEP Fund, LLC","","","","$2,093,100","$0","$2,093,100","2015","20150529","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/sites/default/files/enforcement/civil-penalties/actions/2015/151FERC61179.pdf","",""
"Holyoke Gas and Electric Department","","","","$336,367","$0","$336,367","2011","20111129","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2011","",""
"Imperial Irrigation District","","","","$12,000,000","$0","$12,000,000","2014","20140807","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/sites/default/files/CalendarFiles/20140807085730-IN14-7-000.pdf","",""
"Indianapolis Power & Light Compan","AES Corp.","AES Corp.","","$333,500","$0","$333,500","2014","20140703","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","AES","US00130H1059","utilities and power generation","utilities","https://www.ferc.gov/sites/default/files/enforcement/civil-penalties/actions/2014/148FERC61007.pdf","",""
"Integrys Energy Services, Inc.","Exelon","Integrys Energy Group","Exelon acquired Integrys Energy Services in 2014","$994,506","$0","$994,506","2008","20081024","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","EXC","US30161N1019","utilities and power generation","utilities","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2008","",""
"International Transmission Company","","","","$750,000","$0","$750,000","2014","20140311","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/sites/default/files/enforcement/civil-penalties/actions/2014/146FERC61172.pdf","",""
"Jefferson Energy Trading, LLC, Wizco, Inc. and Golden Stone Resources, LLC","","","","$585,000","$0","$585,000","2009","20090115","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2009","",""
"JP Morgan Ventures Energy Corporation","JPMorgan Chase","JPMorgan Chase","","$410,000,000","$0","$410,000,000","2013","20130730","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","The Federal Energy Regulatory Commission approved a stipulation and consent agreement under which JP Morgan Ventures Energy Corporation was to pay $410 million in penalties and disgorgement to ratepayers for allegations of market manipulation stemming from the company's bidding activities in electricity markets in California and the Midwest from September 2010 through November 2012.","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","https://web.archive.org/web/20150413083112/https://www.ferc.gov/media/news-releases/2013/2013-3/07-30-13.asp","",""
"Klabzuba Oil & Gas, F.L.P.","","","","$300,000","$0","$300,000","2009","20090115","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2009","",""
"Louisville Gas and Electric Co.","PPL Corp.","E.ON AG","PPL Corp acquired Louisville Gas and Electric Company from E.ON in 2010","$350,000","$0","$350,000","2009","20090422","competition-related offenses","energy market violation","","","federal","agency action","Federal Energy Regulatory Commission","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","PPL","US69351T1060","utilities and power generation","utilities","https://www.ferc.gov/enforcement-legal/enforcement/civil-penalties/all-civil-penalty-actions-2009","",""
