"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"ADM Investor Services, Inc.","Archer Daniels Midland","Archer Daniels Midland","","$425,000","$0","$425,000","2013","20130930","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","ADM","US0394831020","agribusiness","agribusiness","http://www.cftc.gov/PressRoom/PressReleases/pr6726-13","",""
"Advanced Trading Workshop, Inc.","","","","$940,000","$0","$940,000","2016","20160927","financial offenses","investor protection violation","","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7453-16","",""
"Advantage Futures LLC","","","","$1,500,000","$0","$1,500,000","2016","20160921","financial offenses","investor protection violation","financial institution supervision failures","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7449-16","",""
"A.G. Edwards & Sons, Inc.","Wells Fargo","A.G. Edwards & Sons Inc.","In 2007 A.G. Edward was bought by Wachovia Corporation, which was acquired by Wells Fargo in 2008","$45,000","$0","$45,000","2003","20030625","miscellaneous offenses","data submission deficiencies","","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","USA","California","publicly traded","WFC","US9497461015","financial services","banking","http://www.cftc.gov/opa/enf03/opa4801-03.htm","",""
"Agrocorp International Pte Ltd.","","","","$150,000","$0","$150,000","2016","20160711","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7405-16","",""
"Alaron Trading Corporation","","","","$299,000","$0","$299,000","2008","20080421","financial offenses","investor protection violation","financial institution supervision failures","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr5488-08","",""
"Alaron Trading Corporation","","","","$260,000","$0","$260,000","2010","20100930","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr5910-10","",""
"Alfred C. Toepfer International, Inc.","Archer Daniels Midland","Archer Daniels Midland","","$400,000","$0","$400,000","2015","20150930","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","ADM","US0394831020","agribusiness","agribusiness","http://www.cftc.gov/PressRoom/PressReleases/pr7258-15","",""
"Allegheny Gulf Investments, Inc","","","","$440,000","$0","$440,000","2005","20050113","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/opa/enf05/opa5039-05.htm","",""
"Alliance Capital Metals LLC and AR Goldman Wealth Management, LLC","","","","$2,500,000","$0","$2,500,000","2012","20120626","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6288-12","",""
"Alliance Development Company","","","","$2,200,000","$0","$2,200,000","2008","20081211","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr5582-08","",""
"Alpha Trade Group S.A.","","","","$5,779,000","$0","$5,779,000","2013","20130625","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6620-13","",""
"AlphaMetrix, LLC","","","","$5,600,000","$0","$5,600,000","2014","20141218","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7083-14","",""
"Altamont Global Partners LLC","","","","$15,800,000","$0","$15,800,000","2014","20140228","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6869-14","",""
"Amaranth Advisors, L.L.C. and Amaranth Advisors (Calgary) ULC","","","","$7,500,000","$0","$7,500,000","2009","20090812","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","The U.S. Commodity Futures Trading Commission announced that it entered into a consent order settling charges brought against Amaranth Advisors, L.L.C., based in Greenwich, Connecticut, and its Amaranth Advisors (Calgary) ULC subsidiary, based in Calgary, Alberta for attempting to manipulate the price of natural gas futures contracts on the New York Mercantile Exchange (NYMEX) on February 24 and April 26, 2006.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr5692-09","",""
"American Bullion Exchange","","","","$18,000,000","$0","$18,000,000","2014","20141024","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7044-14","",""
"American Derivatives Corp. (ADC), Brokerage Management Corp.,","","","","$6,750,000","$0","$6,750,000","2009","20091216","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr5762-09","",""
"American Electric Power Company, Inc. and AEP Energy Services, Inc.","American Electric Power","American Electric Power","","$30,000,000","$0","$30,000,000","2005","20050126","miscellaneous offenses","data submission deficiencies","","American Electric Power and its subsidiary AEPES agreed to pay $30 million to resolve CFTC allegations that they repeatedly and deliberately reported false natural gas trading information, including price and volume information, to certain firms that compile natural gas price indexes. The complaint further alleged that AEP and AEPES knowingly delivered false information to price index compilers in an attempt to skew those indexes for their financial benefit.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","USA","Ohio","publicly traded","AEP","US0255371017","utilities and power generation","utilities","http://www.cftc.gov/opa/enf05/opa5041-05.htm","",""
"American Energy Exchange and York Commodities","","","","$3,652,788","$0","$3,652,788","2007","20070521","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr5337-07","",""
"American Portfolio Asset Management, Inc.","","","","$578,474","$0","$578,474","2015","20150929","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7252-15","",""
"AmeriFirst Management LLC","","","","$35,000,000","$0","$35,000,000","2014","20140807","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6973-14","",""
"Angus Jackson, Inc.","","","","$2,800,000","$0","$2,800,000","2013","20130201","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6506-13","",""
"Angus Partners LLC","","","","$250,000","$0","$250,000","2016","20160929","financial offenses","investor protection violation","","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7462-16","",""
"Aquila Merchant Services","Evergy Inc.","Aquila, Inc.","In 2008 Aquila was acquired by Great Plains Energy, which merged with Westar Energy to form Evergy in 2018 ","$26,500,000","$0","$26,500,000","2004","20040128","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","USA","Missouri","publicly traded","EVRG","US30034W1062","utilities and power generation","utilities","http://www.cftc.gov/opa/enf04/opa4883-04.htm","",""
"Arjent Capital Markets LLC and Chicago Trading Managers LLC","","","","$1,800,000","$0","$1,800,000","2013","20130516","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6589-13","",""
"Armajaro Trading Limited","","","","$35,000","$0","$35,000","2005","20050629","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/opa/enf05/opa5093-05.htm","",""
"Assurance Capital Management, LLC","","","","$1,969,165","$0","$1,969,165","2017","20170711","financial offenses","investor protection violation","securities issuance or trading violation","The U.S. Commodity Futures Trading Commission (CFTC) announced that Judge Susan C. Bucklew of the U.S. District Court for the Middle District of Florida entered an Order of Final Judgment by Default against Defendants Anthony J. Klatch II, Lindsey Heim, and their company Assurance Capital Management, LLC for defrauding pool participants in a commodity pool they operated, misappropriating pool participants' funds, and other violations of the Commodity Exchange Act and CFTC Regulations.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7589-17","",""
"Atlantas Group, Inc.","","","","$7,200,000","$0","$7,200,000","2016","20160714","financial offenses","investor protection violation","securities issuance or trading violation","The U.S. Commodity Futures Trading Commission issued an Order filing and simultaneously settling charges against Atlantas Group, Inc. and Edmund Hysni for committing solicitation fraud in connection with options on futures contracts trading on the Chicago Board of Trade and the Commodity Exchange, Inc., and against Hysni for willfully making material false statements to the National Futures Association (NFA) in connection with its investigation of the fraud.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7407-16","",""
"Aurifex Commodities Research Company","","","","$150,000","$0","$150,000","2008","20081125","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr5573-08","",""
"Australia and New Zealand Banking Group Ltd.","Australia and New Zealand Banking Group","Australia and New Zealand Banking Group","","$350,000","$0","$350,000","2012","20120927","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","Australia","","publicly traded","","AU000000ANZ3","financial services","banking","http://www.cftc.gov/PressRoom/PressReleases/pr6367-12","",""
"Australia and New Zealand Banking Group Ltd.","Australia and New Zealand Banking Group","Australia and New Zealand Banking Group","","$150,000","$0","$150,000","2015","20150917","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","Australia","","publicly traded","","AU000000ANZ3","financial services","banking","http://www.cftc.gov/PressRoom/PressReleases/pr7233-15","",""
"Avista Energy","Avista","Avista","","$2,100,000","$0","$2,100,000","2001","20010821","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","USA","Washington","publicly traded","AVA","US05379B1070","utilities and power generation","utilities","http://www.cftc.gov/opa/enf01/opa4555-01.htm","",""
"Axcess Automation LLC and Axcess Fund Management LLC","","","","$41,000,000","$0","$41,000,000","2012","20120716","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6304-12","",""
"Axess Trading Co., Inc.","","","","$569,437","$0","$569,437","2006","20060921","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr5230-06","",""
"Badge Trading LLC","","","","$280,000","$0","$280,000","2016","20160405","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7355-16","",""
"Banc de Binary Ltd.","","","","$9,100,000","$0","$9,100,000","2016","20160309","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7336-16","",""
"Banque CIAL","","","","$80,000","$0","$80,000","2007","20070928","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr5393-07","",""
"Barclays","Barclays","Barclays","","$400,000,000","$0","$400,000,000","2015","20150520","competition-related offenses","price-fixing or anti-competitive practices","interest rate benchmark manipulation","The U.S. Commodity Futures Trading Commission issued an Order filing and settling charges against Barclays Bank PLC for attempted manipulation, false reporting, and aiding and abetting other banks' attempts to manipulate, global foreign exchange (FX) benchmark rates to benefit the positions of certain traders.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BARC","GB0031348658","financial services","banking","http://www.cftc.gov/PressRoom/PressReleases/pr7181-15","",""
"Barclays","Barclays","Barclays","","$115,000,000","$0","$115,000,000","2015","20150520","competition-related offenses","price-fixing or anti-competitive practices","interest rate benchmark manipulation","The U.S. Commodity Futures Trading Commission issued an Order filing and settling allegations that Barclays PLC, Barclays Bank PLC, and Barclays Capital Inc. attempted on many occasions to manipulate and made false reports concerning the U.S. Dollar International Swaps and Derivatives Association Fix (USD ISDAFIX), a global benchmark for interest rate products.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BARC","GB0031348658","financial services","banking","http://www.cftc.gov/PressRoom/PressReleases/pr7180-15","",""
"Barclays Capital Inc.","Barclays","Barclays","","$800,000","$0","$800,000","2016","20160804","financial offenses","investor protection violation","financial institution supervision failures","The U.S. Commodity Futures Trading Commission issued an Order filing and simultaneously settling charges against Barclays Capital, Inc. for failing to diligently supervise its officers', employees' and agents' processing of exchange and clearing fees it charged customers for trading and clearing Chicago Mercantile Exchange products from January 2011 to April 2015.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BARC","GB0031348658","financial services","banking","http://www.cftc.gov/PressRoom/PressReleases/pr7419-16","",""
"Barclays PLC","Barclays","Barclays","","$200,000,000","$0","$200,000,000","2012","20120627","competition-related offenses","price-fixing or anti-competitive practices","interest rate benchmark manipulation","The U.S. Commodity Futures Trading Commission settled charges against Barclays PLC, Barclays Bank PLC and Barclays Capital Inc. concerning attempts to manipulate and false reports relating to two global benchmark interest rates, LIBOR and Euribor, on numerous occasions and sometimes on a daily basis over a four-year period, commencing as early as 2005.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BARC","GB0031348658","financial services","banking","http://www.cftc.gov/PressRoom/PressReleases/pr6289-12","",""
"Barclays Bank PLC","Barclays","Barclays","","$560,000","$0","$560,000","2016","20160706","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BARC","GB0031348658","financial services","banking","http://www.cftc.gov/PressRoom/PressReleases/pr7401-16","",""
"Barclays Bank PLC","Barclays","Barclays","","$500,000","$0","$500,000","2016","20160922","miscellaneous offenses","data submission deficiencies","","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BARC","GB0031348658","financial services","banking","http://www.cftc.gov/PressRoom/PressReleases/pr7452-16","",""
"Barki LLC","","","","$40,904,000","$0","$40,904,000","2011","20111011","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6123-11","",""
"Barry Callebaut Sourcing AG","Barry Callebaut","Barry Callebaut","","$25,000","$0","$25,000","2004","20040513","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","Switzerland","","publicly traded","","CH0009002962","food products","food products","http://www.cftc.gov/opa/enf04/opa4927-04.htm","",""
"BC Capital Group S.A., BC Capital Group International Limited, and BC Capital Group Holdings S.A.","","","","$490,246,741","$0","$490,246,741","2016","20160113","financial offenses","investor protection violation","securities issuance or trading violation","The Commodity Futures Trading Commission announced that the U.S. District Court for the Northern District of Illinois entered an Order of Default Judgment against Nikolai S. Battoo, BC Capital Group S.A., BC Capital Group International Limited, and BC Capital Group Holdings S.A. for committing a global commodity futures and options fraud.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7306-16","",""
"Bentley Equities, LLC","","","","$2,700,000","$0","$2,700,000","2013","20130604","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6599-13","",""
"BFXNA Inc. d/b/a Bitfinex","","","","$75,000","$0","$75,000","2016","20160602","financial offenses","investor protection violation","securities issuance or trading violation","The U.S. Commodity Futures Trading Commission issued an order filing and simultaneously settling charges against Hong Kong-based bitcoin exchange, BFXNA Inc. d/b/a Bitfinex (Bitfinex), for offering illegal off-exchange financed retail commodity transactions in bitcoin and other cryptocurrencies, and for failing to register as a Futures Commission Merchant as required by the Commodity Exchange Act.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7380-16","",""
"Billion Coupons, Inc.","","","","$6,200,000","$0","$6,200,000","2010","20100902","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr5884-10","",""
"Billionaire Investor Group, The Toole Group Inc., and?Catalyst Traders LLC","","","","$493,141","$0","$493,141","2017","20170720","financial offenses","investor protection violation","securities issuance or trading violation","The U.S. Commodity Futures Trading Commission (CFTC) announced the settling of charges against Respondents Arthur Toole IIIof Atlanta, Georgia, and his companies, Billionaire Investor Group, a Texas limited liability company, The Toole Group Inc., a Texas corporation, and Catalyst Traders LLC), a Georgia limited liability company, for misappropriating commodity pool funds, fraudulent misrepresentations, commingling pool funds, and acting as an unregistered commodity pool operator.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7591-17","",""
"Black Diamond Capital Solutions LLC, Life Plus Group LLC and Black Diamond Holdings LLC","","","","$76,000,000","$0","$76,000,000","2015","20150731","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr7205-15","",""
"BlackRock Institutional Trust Company NA","BlackRock","BlackRock","","$250,000","$0","$250,000","2012","20120308","financial offenses","investor protection violation","securities issuance or trading violation","The U.S. Commodity Futures Trading Commission settled charges against BlackRock Institutional Trust Company NA for engaging in prearranged trades that were noncompetitively executed and fictitious sales.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: BLK","US09247X1019","financial services","financial services","http://www.cftc.gov/PressRoom/PressReleases/pr6197-12","",""
"Blue Sky Capital Management Corp.","","","","$140,000","$0","$140,000","2012","20120906","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6345-12","",""
"BNP Paribas Securities","BNP Paribas","BNP Paribas","","$140,000","$0","$140,000","2015","20151020","financial offenses","investor protection violation","securities issuance or trading violation","The U.S. Commodity Futures Trading Commission issued an Order instituting and simultaneously settling charges against BNP Paribas Securities Corp. for violating the CFTC's Regulations governing concentration limits applicable to the investment of segregated commodity customer funds.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0000131104","financial services","banking","http://www.cftc.gov/PressRoom/PressReleases/pr7265-15","",""
"BNP Paribas Commodity Futures, Ltd.","BNP Paribas","BNP Paribas","","$25,000","$0","$25,000","2008","20080312","miscellaneous offenses","data submission deficiencies","","The U.S. Commodity Futures Trading Commission announced that BNP Paribas Commodity Futures, Ltd. would pay a $25,000 civil monetary penalty to settle charges that it failed to provide to the CFTC timely and accurate account information for a reportable large trader account, as required by CFTC regulations.","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0000131104","financial services","banking","http://www.cftc.gov/PressRoom/PressReleases/pr5470-08","",""
"The Borrowing Station, LLC","","","","$600,000","$0","$600,000","2013","20130826","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/PressRoom/PressReleases/pr6676-13","",""
"Boston Trading Advisors, LLC","","","","$10,000","$0","$10,000","2003","20031029","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Commodity Futures Trading Commission","civil","","","","","","","","","","","","","","","","","","","","","","http://www.cftc.gov/opa/enf03/opa4860-03.htm","",""
"BP Products North America Inc.","BP","BP","","$303,000,000","$0","$303,000,000","2007","20071025","competition-related offenses","price-fixing or anti-competitive practices","energy market manipulation","The U.S. Commodity Futures Trading Commission announced the entry of a consent order in federal court settling charges brought against BP Products North America Inc. for manipulating and attempting to manipulate the price of TET propane in February 2004, for cornering the market for TET propane in February 2004, and for attempting to manipulate the price of TET propane in April 2003. The CFTC consent order required that BP pay a $125 million civil monetary penalty, establish a compliance and ethics program, and install a monitor to oversee its trading activities in the commodities markets. The consent order also recognized the payment of approximately $53 million by BP into a restitution fund for victims. A simultaneous deferred prosecution agreement with the Justice Department required BP America to pay a $100 million criminal penalty, plus $25 million for a consumer fraud fund.","federal","agency action","Commodity Futures Trading Commission","civil and criminal","deferred prosecution agreement","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BP","GB0007980591","oil and gas","oil & gas","http://www.cftc.gov/PressRoom/PressReleases/pr5405-07","",""
