"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Banque Cantonale Vaudoise","","","","$41,677,000","$0","$41,677,000","2015","20151223","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-banque-cantonale-vaudoise-reaches-resolution-under-swiss-bank","",""
"Banque Heritage S.A.","","","","$3,846,000","$0","$3,846,000","2015","20151029","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-four-banks-reach-resolutions-under-swiss-bank-program","",""
"Banque Internationale a Luxembourg (Suisse) SA","","","","$9,710,000","$0","$9,710,000","2015","20151112","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-two-banks-reach-resolutions-under-swiss-bank-program-2","",""
"Banque Pasche SA","","","","$7,229,000","$0","$7,229,000","2015","20150709","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-two-banks-reach-resolutions-under-swiss-bank-program","",""
"Baumann & Cie, Banquiers","","","","$7,700,000","$0","$7,700,000","2015","20151215","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-three-banks-reach-resolutions-under-swiss-bank-program-1","",""
"BBVA Suiza S.A.","Banco Bilbao Vizcaya Argentaria","Banco Bilbao Vizcaya Argentaria","","$10,390,000","$0","$10,390,000","2015","20151016","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","Spain","","publicly traded","BBVA","ES0113211835","financial services","banking","https://www.justice.gov/opa/pr/justice-department-announces-bbva-suiza-sa-reaches-resolution-under-swiss-bank-program","",""
"Berner Kantonalbank AG","","","","$4,619,000","$0","$4,619,000","2015","20150609","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/two-more-banks-reach-resolutions-under-justice-departments-swiss-bank-program-0","",""
"BHF-Bank (Schweiz) AG","","","","$1,768,000","$0","$1,768,000","2015","20151001","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-bhf-bank-schweiz-ag-reaches-resolution-under-swiss-bank-program","",""
"BNP Paribas (Suisse) SA","BNP Paribas","BNP Paribas","","$59,783,000","$0","$59,783,000","2015","20151119","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","France","","publicly traded","","FR0000131104","financial services","banking","https://www.justice.gov/opa/pr/justice-department-announces-three-banks-reach-resolutions-under-swiss-bank-program-0","",""
"Bordier & Cie Switzerland","","","","$7,827,000","$0","$7,827,000","2015","20151217","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-three-banks-reach-resolutions-under-swiss-bank-program-2","",""
"BSI SA","","","","$211,000,000","$0","$211,000,000","2015","20150330","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/bsi-sa-lugano-switzerland-first-bank-reach-resolution-under-justice-department-s-swiss-bank","",""
"Corner Banca SA","","","","$5,068,000","$0","$5,068,000","2015","20151210","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-two-banks-reach-resolutions-under-swiss-bank-program-3","",""
"Coutts & Co Ltd","NatWest Group PLC","NatWest Group PLC","RBS Group changed its name to NatWest Group in 2020","$78,484,000","$0","$78,484,000","2015","20151223","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","United Kingdom","","government-owned","LSE: NWG","GB00B7T77214","financial services","banking & securities","https://www.justice.gov/opa/pr/justice-department-announces-four-banks-reach-resolutions-under-swiss-bank-program-0","",""
"Credit Agricole (Suisse) SA","Credit Agricole","Credit Agricole","","$99,211,000","$0","$99,211,000","2015","20151215","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","France","","publicly traded","","FR0000045072","financial services","banking","https://www.justice.gov/opa/pr/justice-department-announces-three-banks-reach-resolutions-under-swiss-bank-program-1","",""
"Credit Suisse AG","UBS","Credit Suisse","UBS took over Credit Suisse in 2023","$1,800,000,000","$0","$1,800,000,000","2014","20141121","financial offenses","tax violations","","Credit Suisse AG was sentenced for conspiracy to aid and assist U.S. taxpayers in filing false income tax returns.","federal","agency action","Justice Department Tax Division","criminal","","","","","","","","","","","","","","","Switzerland","","publicly traded","NYSE: UBS","CH0244767585","financial services","banking & securities","https://www.justice.gov/opa/pr/credit-suisse-sentenced-conspiracy-help-us-taxpayers-hide-offshore-accounts-internal-revenue","",""
"Credito Privato Commerciale in liquidazione SA","","","","$348,900","$0","$348,900","2015","20150730","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/three-swiss-banks-reach-resolutions-under-justice-departments-swiss-bank-program","",""
"Deutsche Bank (Suisse) SA","Deutsche Bank","Deutsche Bank","","$31,026,000","$0","$31,026,000","2015","20151124","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","Germany","","publicly traded","","DE0005140008","financial services","banking & securities","https://www.justice.gov/opa/pr/justice-department-announces-deutsche-bank-suisse-sa-reaches-resolution-under-swiss-bank","",""
"Dreyfus Sons & Co Ltd, Banquiers","","","","$24,161,000","$0","$24,161,000","2015","20151215","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-three-banks-reach-resolutions-under-swiss-bank-program-1","",""
"DZ Privatbank (Schweiz) AG","","","","$7,452,000","$0","$7,452,000","2015","20151231","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-two-banks-reach-resolutions-under-swiss-bank-program-4","",""
"E. Gutzwiller & Cie, Banquiers","","","","$1,556,000","$0","$1,556,000","2015","20150917","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-two-banks-reach-resolutions-under-swiss-bank-program-0","",""
"Edmond de Rothschild (Suisse) SA and Edmond de Rothschild (Lugano) SA","","","","$45,245,000","$0","$45,245,000","2015","20151218","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-joint-resolution-two-banks-under-swiss-bank-program","",""
"EFG Bank European Financial Group SA, Geneva and EFG Bank AG","","","","$29,988,000","$0","$29,988,000","2015","20151203","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-efg-bank-european-financial-group-sa-geneva-and-efg-bank-ag","",""
"Ersparniskasse Schaffhausen AG","","","","$2,066,000","$0","$2,066,000","2015","20150626","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/swiss-bank-reaches-resolution-under-justice-departments-swiss-bank-program","",""
"Excel Home Care Inc.","","","","$473,510","$0","$473,510","2009","20091204","financial offenses","tax violations","","A federal court in Boston issued a judgment against Excel Home Care Inc. in the amount of $473,510.76 for unpaid federal employment and unemployment taxes after its owner consented to the entry of an order of permanent injunction that prohibits her or anyone else from operating this Tewksbury, Mass., home health care provider.","federal","agency action","Justice Department Tax Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/tewksbury-mass-health-care-provider-and-its-ceo-permanently-enjoined-relating-failure-comply","",""
"Falcon Private Bank AG","","","","$1,806,000","$0","$1,806,000","2015","20150730","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/three-swiss-banks-reach-resolutions-under-justice-departments-swiss-bank-program","",""
"Finacor SA","","","","$295,000","$0","$295,000","2015","20151006","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/swiss-asset-management-firm-finacor-sa-reaches-resolution-justice-department","",""
"Finter Bank Zurich AG","","","","$5,414,000","$0","$5,414,000","2015","20150515","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/finter-bank-zurich-ag-reaches-resolution-under-department-justice-swiss-bank-program","",""
"Gonet & Cie","","","","$11,454,000","$0","$11,454,000","2015","20151223","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-four-banks-reach-resolutions-under-swiss-bank-program-0","",""
"Graubundner Kantonalbank","","","","$3,616,000","$0","$3,616,000","2015","20150925","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-two-banks-reach-resolutions-under-swiss-bank-program-1","",""
"Habib Bank AG Zurich","","","","$9,400,000","$0","$9,400,000","2015","20151029","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-four-banks-reach-resolutions-under-swiss-bank-program","",""
"HSZH Verwaltungs AG","","","","$49,000,000","$0","$49,000,000","2016","20160127","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-final-swiss-bank-program-category-2-resolution-hszh-verwaltungs","",""
"Hyposwiss Private Bank Geneve S.A.","","","","$1,109,000","$0","$1,109,000","2015","20151029","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-four-banks-reach-resolutions-under-swiss-bank-program","",""
"Hypothekarbank Lenzburg AG","","","","$560,000","$0","$560,000","2015","20150827","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/hypothekarbank-lenzburg-ag-reaches-resolution-under-justice-departments-swiss-bank-program","",""
"KBL (Switzerland) Ltd.","","","","$18,792,000","$0","$18,792,000","2015","20151119","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-three-banks-reach-resolutions-under-swiss-bank-program-0","",""
"KPMG LLP","KPMG","KPMG","","$456,000,000","$0","$456,000,000","2005","20050829","financial offenses","tax violations","","KPMG LLP admitted to criminal wrongdoing and agreed to pay $456 million in fines, restitution, and penalties to settle charges relating to the design, marketing, and implementation of fraudulent tax shelters.","federal","agency action","Justice Department Tax Division","criminal","deferred prosecution agreement","","","","","","","","","","","","","","Netherlands","","privately held","","","business services","accounting services","https://www.justice.gov/archive/opa/pr/2005/August/05_ag_433.html","",""
"LBBW (Schweiz) AG","","","","$34,000","$0","$34,000","2015","20150528","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/four-banks-reach-resolutions-under-department-justice-swiss-bank-program","",""
"Leodan Privatbank AG","","","","$500,000","$0","$500,000","2016","20160125","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-leodan-privatbank-ag-reaches-resolution-under-swiss-bank-program","",""
"Luzerner Kantonalbank AG","","","","$11,031,000","$0","$11,031,000","2015","20151029","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-four-banks-reach-resolutions-under-swiss-bank-program","",""
"Maerki Baumann & Co. AG","","","","$23,920,000","$0","$23,920,000","2015","20151117","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-maerki-baumann-co-ag-reaches-resolution-under-swiss-bank-program","",""
"MediBank AG","","","","$826,000","$0","$826,000","2015","20150528","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/four-banks-reach-resolutions-under-department-justice-swiss-bank-program","",""
"Mercantil Bank (Schweiz) AG","","","","$1,172,000","$0","$1,172,000","2015","20150716","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-three-banks-reach-resolutions-under-swiss-bank-program","",""
"Migros Bank AG","","","","$15,037,000","$0","$15,037,000","2015","20150925","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-two-banks-reach-resolutions-under-swiss-bank-program-1","",""
"Nidwaldner Kantonalbank","","","","$856,000","$0","$856,000","2015","20150716","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-three-banks-reach-resolutions-under-swiss-bank-program","",""
"PBZ Verwaltungs AG","","","","$5,570,000","$0","$5,570,000","2015","20151217","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-three-banks-reach-resolutions-under-swiss-bank-program-2","",""
"Piguet Galland & Cie SA","","","","$15,365,000","$0","$15,365,000","2015","20151023","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-piguet-galland-cie-sa-reaches-resolution-under-swiss-bank","",""
"PKB Privatbank AG","","","","$6,328,000","$0","$6,328,000","2015","20150730","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/three-swiss-banks-reach-resolutions-under-justice-departments-swiss-bank-program","",""
"PostFinance AG","","","","$2,000,000","$0","$2,000,000","2015","20151217","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-three-banks-reach-resolutions-under-swiss-bank-program-2","",""
"Privatbank Bellerive AG","","","","$57,000","$0","$57,000","2015","20150723","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-swiss-bank-program-resolutions-two-more-banks","",""
"Privatbank IHAG Zurich AG","","","","$7,453,000","$0","$7,453,000","2015","20151124","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-privatbank-ihag-z-rich-ag-reaches-resolution-under-swiss-bank","",""
"Privatbank Reichmuth & Co.","","","","$2,592,000","$0","$2,592,000","2015","20150806","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/three-swiss-banks-reach-resolutions-under-justice-departments-swiss-bank-program-0","",""
"Privatbank Von Graffenried AG","","","","$287,000","$0","$287,000","2015","20150702","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/swiss-bank-reaches-resolution-under-justice-departments-swiss-bank-program-0","",""
"Rothschild Bank AG","","","","$11,510,000","$0","$11,510,000","2015","20150603","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/two-more-banks-reach-resolutions-under-justice-departments-swiss-bank-program","",""
"SB Saanen Bank AG","","","","$1,365,000","$0","$1,365,000","2015","20150723","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-swiss-bank-program-resolutions-two-more-banks","",""
"Schaffhauser Kantonalbank","","","","$1,613,000","$0","$1,613,000","2015","20151008","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/justice-department-announces-schaffhauser-kantonalbank-reaches-resolution-under-swiss-bank","",""
"Schroder & Co. Bank AG","","","","$10,354,000","$0","$10,354,000","2015","20150903","financial offenses","tax violations","","Swiss Bank Program","federal","agency action","Justice Department Tax Division","criminal","non-prosecution agreement","","","","","","","","","","","","","","","","","","","","","https://www.justice.gov/opa/pr/schroder-co-bank-ag-reaches-resolution-under-justice-departments-swiss-bank-program-and","",""
