"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Boston Medical Center","Boston Medical Center","Boston Medical Center","","$100,000","$0","$100,000","2018","20180920","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Massachusetts","","","","","USA","Massachusetts","non-profit","","","healthcare services","hospitals","https://www.hhs.gov/sites/default/files/boston-med-center-ra.pdf","",""
"Brigham and Women's Hospital","Mass General Brigham","Mass General Brigham","Before 2019 Mass General Brigham was known as Partners Healthcare","$384,000","$0","$384,000","2018","20180920","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Massachusetts","","","","","USA","Massachusetts","non-profit","","","healthcare services","hospitals","https://www.hhs.gov/sites/default/files/brigham-womens-hospital-ra.pdf","",""
"Massachusetts General Hospital","Mass General Brigham","Mass General Brigham","Before 2019 Mass General Brigham was known as Partners Healthcare","$515,000","$0","$515,000","2018","20180920","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Massachusetts","","","","","USA","Massachusetts","non-profit","","","healthcare services","hospitals","https://www.hhs.gov/sites/default/files/massachusetts-general-hospital-bostonmed.pdf","",""
"University of Texas MD Anderson Cancer Center","University of Texas","University of Texas","","$4,348,000","$0","$4,348,000","2018","20180618","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","USA","Texas","non-profit","","","miscellaneous services","university","https://www.hhs.gov/about/news/2018/06/18/judge-rules-in-favor-of-ocr-and-requires-texas-cancer-center-to-pay-4.3-million-in-penalties-for-hipaa-violations.html","",""
"Fresenius Medical Care North America","Fresenius Medical Care","Fresenius Medical Care","","$3,500,000","$0","$3,500,000","2018","20180201","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","Germany","","publicly traded","NYSE: FMS","DE0005785802","healthcare services","dialysis services","https://www.hhs.gov/about/news/2018/02/01/five-breaches-add-millions-settlement-costs-entity-failed-heed-hipaa-s-risk-analysis-and-risk.html","",""
"21st Century Oncology, Inc.","KKR & Co.","21st Century Oncology","In 2019 KKR acquired Genesiscare, which later that year acquired 21st Century Oncology","$2,300,000","$0","$2,300,000","2017","20171228","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","KKR","US48251W1045","private equity (including portfolio companies)","private equity (including portfolio companies)","https://www.hhs.gov/about/news/2017/12/28/failure-to-protect-the-health-records-of-millions-of-persons-costs-entity-millions-of-dollars.html","",""
"University of Vermont Medical Center","","","","$20,500","$0","$20,500","2017","20171220","consumer-protection-related offenses","Americans with Disabilities Act","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","","","","","","","","https://www.hhs.gov/about/news/2017/12/20/ocr-works-with-doj-to-ensure-federally-funded-medical-center-provides-communication-services-for-deaf-and-hard-of-hearing-patients.html","",""
"St. Luke's-Roosevelt Hospital Center Inc.","Mount Sinai Medical Center (NY)","Mount Sinai Medical Center (NY)","","$387,200","$0","$387,200","2017","20170523","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","New York","","","","","USA","New York","non-profit","","","healthcare services","hospitals","https://www.hhs.gov/about/news/2017/05/23/careless-handling-hiv-information-costs-entity.html","",""
"Memorial Hermann Health System","Memorial Hermann Health System","Memorial Hermann Health System","","$2,400,000","$0","$2,400,000","2017","20170510","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Texas","","","","","USA","Texas","non-profit","","","healthcare services","hospitals","https://www.hhs.gov/about/news/2017/05/10/texas-health-system-settles-potential-hipaa-disclosure-violations.html","",""
"CardioNet","","","","$2,500,000","$0","$2,500,000","2017","20170424","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","","","","","","","","https://www.hhs.gov/about/news/2017/04/24/2-5-million-settlement-shows-not-understanding-hipaa-requirements-creates-risk.html","",""
"Center for Children's Digestive Health","","","","$31,000","$0","$31,000","2017","20170420","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/ccdh/index.html","",""
"Metro Community Provider Network","","","","$400,000","$0","$400,000","2017","20170412","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Colorado","","","","","","","","","","","","https://www.hhs.gov/about/news/2017/04/12/overlooking-risks-leads-to-breach-settlement.html","",""
"South Broward Hospital District dba Memorial Healthcare System","","","","$5,500,000","$0","$5,500,000","2017","20170216","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Florida","","","","","","","","","","","","https://www.hhs.gov/about/news/2017/02/16/hipaa-settlement-shines-light-on-the-importance-of-audit-controls.html","",""
"Children's Medical Center of Dallas","","","","$3,200,000","$0","$3,200,000","2017","20170201","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Texas","","","","","","","","","","","","https://www.hhs.gov/about/news/2017/02/01/lack-timely-action-risks-security-and-costs-money.html","",""
"MAPFRE Life Insurance Company of Puerto Rico","","","","$2,200,000","$0","$2,200,000","2017","20170118","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Puerto Rico","","","","","","","","","","","","http://wayback.archive-it.org/3926/20170127111936/https://www.hhs.gov/about/news/2017/01/18/hipaa-settlement-demonstrates-importance-implementing-safeguards-ephi.html","",""
"Presence Health Network","","","","$475,000","$0","$475,000","2017","20170109","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","","","","","","","","http://wayback.archive-it.org/3926/20170127111957/https://www.hhs.gov/about/news/2017/01/09/first-hipaa-enforcement-action-lack-timely-breach-notification-settles-475000.html","",""
"John Dempsey Hospital","","","","$20,000","$0","$20,000","2017","20170103","consumer-protection-related offenses","Americans with Disabilities Act","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Connecticut","","","","","","","","","","","","https://www.hhs.gov/civil-rights/for-providers/compliance-enforcement/agreements/uconn-settlement/index.html","",""
"University of Massachusetts Amherst","","","","$650,000","$0","$650,000","2016","20161122","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Massachusetts","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/umass/index.html","",""
"St. Joseph Health","Providence","Providence Health & Services","In 2016 Providence Health & Services merged with St. Joseph Health to form Providence St. Joseph Health. In 2019 Providence St. Joseph Health changed its name to Providence.","$2,140,500","$0","$2,140,500","2016","20161017","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","California","","","","","USA","Washington","non-profit","","","healthcare services","hospitals","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/sjh/index.html","",""
"Care New England Health System","","","","$400,000","$0","$400,000","2016","20160923","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/wih/index.html","",""
"Advocate Health Care Network","Advocate Aurora Health","Advocate Health Care","In 2018 Advocate merged with Aurora Health Care to form Advocate Aurora Health","$5,550,000","$0","$5,550,000","2016","20160804","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","USA","Illinois","non-profit","","","healthcare services","hospitals","https://wayback.archive-it.org/3926/20170129041109/https://www.hhs.gov/about/news/2016/08/04/advocate-health-care-settles-potential-hipaa-penalties-555-million.html","",""
"University of Mississippi Medical Center","","","","$2,750,000","$0","$2,750,000","2016","20160721","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Mississippi","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/ummc/index.html","",""
"Oregon Health & Science University","","","","$2,700,000","$0","$2,700,000","2016","20160718","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Oregon","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/ohsu/index.html","",""
"Catholic Health Care Services of the Archdiocese of Philadelphia","","","","$650,000","$0","$650,000","2016","20160629","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Pennsylvania","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/catholic-health-care-services/index.html","",""
"New York Presbyterian","NewYork-Presbyterian","NewYork-Presbyterian","","$2,200,000","$0","$2,200,000","2016","20160421","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","New York","","","","","USA","New York","non-profit","","","healthcare services","hospitals","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/new-york-presbyterian-hospital/index.html","",""
"Raleigh Orthopaedic Clinic, P.A.","","","","$750,000","$0","$750,000","2016","20160419","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","North Carolina","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/raleigh-orthopaedic-clinic/index.html","",""
"Feinstein Institute for Medical Research","","","","$3,900,000","$0","$3,900,000","2016","20160317","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","New York","","","","","","","","","","","","https://wayback.archive-it.org/3926/20170127191441/https://www.hhs.gov/about/news/2016/03/17/improper-disclosure-research-participants-protected-health-information-results-in-hipaa-settlement.html","",""
"North Memorial Health Care","","","","$1,550,000","$0","$1,550,000","2016","20160316","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Minnesota","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/north-memorial-health-care/index.html","",""
"Complete P.T., Pool & Land Physical Therapy, Inc.","","","","$25,000","$0","$25,000","2016","20160216","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","California","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/complete-pt/index.html","",""
"Lincare, Inc.","Linde","Linde","","$239,800","$0","$239,800","2016","20160203","consumer-protection-related offenses","privacy violation","","patient privacy violation","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","NYSE: LIN","DE0006483001","industrial services","industrial gas","https://wayback.archive-it.org/3926/20170127185543/https://www.hhs.gov/about/news/2016/02/03/administrative-law-judge-rules-favor-ocr-enforcement-requiring-lincare-inc-pay-penalties.html","",""
"University of Washington Medicine","","","","$750,000","$0","$750,000","2015","20151214","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Washington","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/university-of-washington-medicine/index.html","",""
"Triple-S Management Corporation","","","","$3,500,000","$0","$3,500,000","2015","20151130","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","","","","","","","","https://wayback.archive-it.org/3926/20170127190954/https://www.hhs.gov/about/news/2015/11/30/triple-s-management-corporation-settles-hhs-charges.html","",""
"Lahey Hospital and Medical Center","Beth Israel Lahey Health","Lahey Health","In 2019 CareGroup merged with Lahey Health to form Beth Israel Lahey Health","$850,000","$0","$850,000","2015","20151125","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Massachusetts","","","","","USA","Massachusetts","non-profit","","","healthcare services","hospitals","https://wayback.archive-it.org/3926/20170127190932/https://www.hhs.gov/about/news/2015/11/25/hipaa-settlement-reinforces-lessons-users-medical-devices.html","",""
"Cancer Care Group, P.C.","","","","$750,000","$0","$750,000","2015","20150902","consumer-protection-related offenses","privacy violation","","health information data breach","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Indiana","","","","","","","","","","","","https://wayback.archive-it.org/3926/20170127185328/https://www.hhs.gov/about/news/2015/09/02/750,000-dollar-hipaa-settlement-emphasizes-the-importance-of-risk-analysis-and-device-and-media-control-policies.html","",""
"St. Elizabeth's Medical Center","Steward Health Care","Steward Health Care","","$218,400","$0","$218,400","2015","20150710","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Massachusetts","","","","","USA","Texas","privately held","","","healthcare services","hospitals (for-profit)","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/examples/semc/index.html","",""
"Cornell Prescription Pharmacy","","","","$125,000","$0","$125,000","2015","20150430","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Colorado","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/examples/cornell/cornell-press-release/index.html","",""
"St. Francis Hospital and Medical Center","Trinity Health","Trinity Health","","$45,000","$0","$45,000","2015","20150320","consumer-protection-related offenses","Americans with Disabilities Act","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Connecticut","","","","","USA","Michigan","non-profit","","","healthcare services","hospitals","https://www.hhs.gov/sites/default/files/stfrancis-bulletin.pdf","",""
"Anchorage Community Mental Health Services","","","","$150,000","$0","$150,000","2014","20141202","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Alaska","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/acmhs/index.html","",""
"Parkview Health System, Inc.","","","","$800,000","$0","$800,000","2014","20140623","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/examples/parkview-health-system/index.html","",""
"New York and Presbyterian Hospital","NewYork-Presbyterian","NewYork-Presbyterian","","$3,300,000","$0","$3,300,000","2014","20140507","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","New York","","","","","USA","New York","non-profit","","","healthcare services","hospitals","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/examples/new-york-and-presbyterian-hospital/index.html","",""
"Columbia University","Columbia University","Columbia University","","$1,500,000","$0","$1,500,000","2014","20140507","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","New York","","","","","USA","New York","non-profit","","","miscellaneous services","university","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/examples/new-york-and-presbyterian-hospital/index.html","",""
"Concentra Health Services","Select Medical Holdings","Humana","Select Medical acquired Concentra from Humana in 2015.","$1,725,220","$0","$1,725,220","2014","20140422","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","SEM","US81619Q1058","healthcare services","healthcare services","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/examples/concentra-health-services/index.html","",""
"QCA Health Plan, Inc","","","","$250,000","$0","$250,000","2014","20140422","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Arkansas","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/examples/concentra-health-services/index.html","",""
"Adult & Pediatric Dermatology, P.C.,","","","","$150,000","$0","$150,000","2013","20131224","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Massachusetts","","","","","","","","","","","","https://www.hhs.gov/sites/default/files/ocr/privacy/hipaa/enforcement/examples/apderm-resolution-agreement.pdf","",""
"Affinity Health Plan, Inc.","","","","$1,215,780","$0","$1,215,780","2013","20130814","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","New York","","","","","","","","","","","","https://wayback.archive-it.org/3926/20170126234558/https://www.hhs.gov/about/news/2013/08/14/hhs-settles-with-health-plan-in-photocopier-breach-case.html","",""
"WellPoint Inc.","Elevance Health","Elevance Health","Anthem changed its name to Elevance Health in 2022.","$1,700,000","$0","$1,700,000","2013","20130711","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","USA","Indiana","publicly traded","ELV","US0367521038","healthcare services","insurance; managed care","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/examples/wellpoint/index.html","",""
"Shasta Regional Medical Center","","","","$275,000","$0","$275,000","2013","20130613","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","California","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/srmc/press-release/index.html","",""
"Idaho State University","","","","$400,000","$0","$400,000","2013","20130521","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Idaho","","","","","","","","","","","","https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/idaho-state-university/isu-agreement/index.html","",""
"Phoenix Cardiac Surgery, P.C.","","","","$100,000","$0","$100,000","2012","20120417","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Arizona","","","","","","","","","","","","https://wayback.archive-it.org/3926/20150121155453/http://www.hhs.gov/news/press/2012pres/04/20120417a.html","",""
"Blue Cross Blue Shield of Tennessee","","","","$1,500,000","$0","$1,500,000","2012","20120313","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Tennessee","","","","","","","","","","","","https://wayback.archive-it.org/3926/20150121155524/http://www.hhs.gov/news/press/2012pres/03/20120313a.html","",""
"University of California at Los Angeles Health System","University of California","University of California","","$865,500","$0","$865,500","2011","20110706","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","California","","","","","USA","California","government-owned","","","miscellaneous services","university","https://wayback.archive-it.org/4657/20150401210001/http:/www.hhs.gov/ocr/privacy/hipaa/news/uclahs.html","",""
"Massachusetts General Hospital","Mass General Brigham","Mass General Brigham","Before 2019 Mass General Brigham was known as Partners Healthcare","$1,000,000","$0","$1,000,000","2011","20110224","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Massachusetts","","","","","USA","Massachusetts","non-profit","","","healthcare services","hospitals","http://wayback.archive-it.org/3926/20140108162248/http:/www.hhs.gov/news/press/2011pres/02/20110224b.html","",""
"Cignet Health","","","","$4,300,000","$0","$4,300,000","2011","20110222","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Maryland","","","","","","","","","","","","http://wayback.archive-it.org/3926/20140108162249/http://www.hhs.gov/news/press/2011pres/02/20110222a.html","",""
"Rite Aid Corporation","Rite Aid","Rite Aid","","$1,000,000","$0","$1,000,000","2010","20100727","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","RAD","US7677548726","retailing","retail-pharmacies","https://wayback.archive-it.org/4657/20150401210010/http:/www.hhs.gov/ocr/privacy/hipaa/enforcement/examples/riteaidresagr.html","",""
"CVS Caremark Corp.","CVS Health","CVS Health","","$2,250,000","$0","$2,250,000","2009","20090218","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","","","","","","USA","Rhode Island","publicly traded","CVS","US1266501006","retailing","retail-pharmacies","https://wayback.archive-it.org/3926/20131018161728/http://www.hhs.gov/news/press/2009pres/02/20090218a.html","",""
"Providence Health & Services","Providence","Providence Health & Services","In 2016 Providence Health & Services merged with St. Joseph Health to form Providence St. Joseph Health. In 2019 Providence St. Joseph Health changed its name to Providence.","$100,000","$0","$100,000","2008","20080717","consumer-protection-related offenses","privacy violation","","","federal","agency action","Health & Human Services Department Office for Civil Rights","civil","","","","","","","","","","Washington","","","","","USA","Washington","non-profit","","","healthcare services","hospitals","https://wayback.archive-it.org/3926/20131018161842/http://www.hhs.gov/news/press/2008pres/07/20080717a.html","",""
