"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Chesapeake Energy","Chesapeake Energy","Chesapeake Energy","","$2,118,900","$0","$2,118,900","2016","20160930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company knowingly maintained inaccurate information","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Oklahoma","publicly traded","CHK","US1651677353","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2016.pdf","",""
"Chesapeake Energy","Chesapeake Energy","Chesapeake Energy","","$428,400","$0","$428,400","2014","20140930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company knowingly or willfully submitted inaccurate royalty report information.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Oklahoma","publicly traded","CHK","US1651677353","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2014.pdf","",""
"Chesapeake Energy Corporation","Chesapeake Energy","Chesapeake Energy","","$765,000","$0","$765,000","2014","20140930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company knowingly or willfully submitted inaccurate royalty report information.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Oklahoma","publicly traded","CHK","US1651677353","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2014.pdf","",""
"Chevron U.S.A.","Chevron","Chevron","","$539,000","$0","$539,000","2012","20120930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company knowingly maintained inaccurate data.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2012.pdf","",""
"Chevron U.S.A.","Chevron","Chevron","","$107,200","$0","$107,200","2012","20120930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company knowingly maintained inaccurate data.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2012.pdf","",""
"Chevron USA, Inc.","Chevron","Chevron","","$1,144,500","$0","$1,144,500","2011","20110930","government-contracting-related offenses","federal leasing royalty violation","","Company knowingly or willfully claimed transportation allowances on 15 Section 6 leases (which expressly bar such deductions) for 5 months.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","California","publicly traded","CVX","US1667641005","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2011.pdf","",""
"Chi Operating","","","","$10,844","$0","$10,844","2008","20080930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2008.pdf","",""
"Cimarex Energy Company","Coterra Energy","Cimarex Energy","Cimarex merged with Cabot Oil in 2021 to form Coterra Energy","$327,450","$0","$327,450","2013","20130930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company knowingly or willfully failed to permit a royalty audit by substantial delays in fulfilling requests for documentation.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","CTRA","US1270971039","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2013.pdf","",""
"Citation Oil & Gas Corporation","Citation Oil & Gas","Citation Oil & Gas","","$300,000","$0","$300,000","2008","20080930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company knowingly or willfully provided altered contracts to government auditors which concealed important information and delayed audit completion.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Texas","privately held","","","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2008.pdf","",""
"Citation Oil and Gas","Citation Oil & Gas","Citation Oil & Gas","","$10,752","$0","$10,752","2014","20140930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on one well.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Texas","privately held","","","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2014.pdf","",""
"C.O. Fulton","","","","$8,580","$0","$8,580","2013","20130930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on one lease.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2013.pdf","",""
"Columbia Production Company","","","","$5,504","$0","$5,504","2016","20160930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to submit production report","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2016.pdf","",""
"Conoco, Inc.","ConocoPhillips","Conoco Inc.","Conoco and Phillips Petroleum merged in 2002 to form ConocoPhillips","$210,000","$0","$210,000","2001","20011109","government-contracting-related offenses","federal leasing royalty violation","","CP00-033","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","COP","US20825C1045","oil and gas","oil & gas","https://violationtracker.goodjobsfirst.org/archive/FOIA252.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Crest Resources, Inc.","","","","$75,736","$0","$75,736","2007","20070930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2007.pdf","",""
"Daniel Resource Development","","","","$26,400","$0","$26,400","2007","20070930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2007.pdf","",""
"Derrick Petroleum","","","","$40,220","$0","$40,220","2014","20140930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to submit production reports one one lease.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2014.pdf","",""
"Derrick Petroleum","","","","$19,473","$0","$19,473","2014","20140930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to submit royalty reports.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2014.pdf","",""
"Dynamic Offshore Resources LLC","","","","$780,300","$0","$780,300","2013","20130930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company knowingly or willfully maintained inaccurate royalty information.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2013.pdf","",""
"E&B Natural Resources Management Corp.","","","","$54,180","$0","$54,180","2012","20120930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production information.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2012.pdf","",""
"Energy Resource Technology","Talos Energy","Helix Energy Solutions","Helix sold the company to Talos Energy in 2013","$136,000","$0","$136,000","2011","20110930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company nonresponsive to information requests delaying performance of an offshore royalty audit.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","TALO","US87484T1088","oil and gas","oil and gas","https://www.onrr.gov/compliance/PDFDocs/2011.pdf","",""
"Enterprise Products Partners, LP","Enterprise Products Partners","Enterprise Products Partners","","$566,400","$0","$566,400","2013","20130930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to timely comply with an audit data request.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","EPD","US2937921078","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2013.pdf","",""
"EQT Production Company","EQT Corp.","EQT Corp.","","$43,040","$0","$43,040","2014","20140930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on three leases.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","EQT","US26884L1098","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2014.pdf","",""
"Equiva Trading Company","","","","$23,580","$0","$23,580","2003","20031223","government-contracting-related offenses","federal leasing royalty violation","","CP03-022","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA253.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Finley Resources, Inc.","","","","$81,952","$0","$81,952","2014","20140930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to submit production reports for multiple leases and agreements.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2014.pdf","",""
"Forcenergy Gas Exploration","","","","$276,015","$0","$276,015","2001","20010823","government-contracting-related offenses","federal leasing royalty violation","","CL99-001","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA254.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"G&C Petroleum","","","","$6,772","$0","$6,772","2007","20070930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2007.pdf","",""
"G&C Petroleum","","","","$17,015","$0","$17,015","2010","20100930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on 4 Indian properties for 19 months.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2010.pdf","",""
"G&C Petroleum, Inc.","","","","$18,304","$0","$18,304","2009","20090930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2009.pdf","",""
"G&C Petroleum, Inc.","","","","$24,361","$0","$24,361","2010","20100930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on 4 Indian properties for 41 months.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2010.pdf","",""
"General Minerals Corp.","","","","$5,300","$0","$5,300","2006","20060915","government-contracting-related offenses","federal leasing royalty violation","","CP05-024","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA255.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"GPM Gas Corporation","","","","$10,500","$0","$10,500","2000","20000825","government-contracting-related offenses","federal leasing royalty violation","","CP00-017","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA256.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"HRM Resources","","","","$19,508","$0","$19,508","2013","20130930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to correct under reported volumes.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2013.pdf","",""
"J. Thomas Development Co.","","","","$30,188","$0","$30,188","2007","20070930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2007.pdf","",""
"Jehovah Jireh Oil Company","","","","$8,475","$0","$8,475","2000","20001106","government-contracting-related offenses","federal leasing royalty violation","","CP00-014","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA257.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Jerrold W. Eddy","","","","$19,320","$0","$19,320","2009","20090930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2009.pdf","",""
"K-2 America","","","","$31,116","$0","$31,116","2010","20100930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on 36 Indian wells for as many as 41 months.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2010.pdf","",""
"K-2 America","","","","$22,059","$0","$22,059","2012","20120930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company knowingly or willfully failed to pay royalties.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2012.pdf","",""
"K-2 America","","","","$5,984","$0","$5,984","2012","20120930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company knowingly or willfully failed to pay royalties.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2012.pdf","",""
"Larkin Oil Company","","","","$26,160","$0","$26,160","2008","20080930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2008.pdf","",""
"Lime Rock Resources A, LP","","","","$72,248","$0","$72,248","2012","20120930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to submit production reports for 36 wells.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2012.pdf","",""
"Linde, Inc","Linde","Linde","","$73,072","$0","$73,072","2013","20130930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on three leases.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","NYSE: LIN","DE0006483001","industrial services","industrial gas","https://www.onrr.gov/compliance/PDFDocs/2013.pdf","",""
"Linde, Inc","Linde","Linde","","$23,400","$0","$23,400","2013","20130930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on three leases.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","NYSE: LIN","DE0006483001","industrial services","industrial gas","https://www.onrr.gov/compliance/PDFDocs/2013.pdf","",""
"Linn Operating, Inc.","Warburg Pincus","Linn Energy","In 2018 Linn became part of Roan Resources, which was acquired in 2019 by Warburg Pincus via Citizen Energy","$51,641","$0","$51,641","2016","20160930","government-contracting-related offenses","federal leasing royalty violation","","Company knowingly or willfully failed to pay royalties on two Indian leases for sales months June 2011 through June 2015.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","New York","privately held","","","private equity (including portfolio companies)","private equity (including portfolio companies)","https://www.onrr.gov/compliance/PDFDocs/2016.pdf","",""
"El Pache Energy","","","","$5,500","$0","$5,500","2018","20180930","government-contracting-related offenses","federal leasing royalty violation","","","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2018.pdf","",""
"Lyon Oil Company","","","","$40,000","$0","$40,000","2014","20140930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on two wells.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2014.pdf","",""
"Lyon Oil Company","","","","$36,600","$0","$36,600","2016","20160930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on two wells over a five-year period","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2016.pdf","",""
"Lyon Oil Company","","","","$18,300","$0","$18,300","2015","20150930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production on two wells over a five year period totaling 61 missing reports.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2015.pdf","",""
"Maralex Resources, Inc.","","","","$25,000","$0","$25,000","2005","20050928","government-contracting-related offenses","federal leasing royalty violation","","CP04-023","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA258.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Marathon Oil Company","Marathon Oil","Marathon Oil","","$10,840","$0","$10,840","2012","20120930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to correct royalty reports to reflect Index Zone prices.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","MRO","US5658491064","oil and gas","oil & gas","https://www.onrr.gov/compliance/PDFDocs/2012.pdf","",""
"Marks and Garner Production Company","","","","$7,050","$0","$7,050","2010","20100930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to report production for 7 federal properties for 60 months.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2010.pdf","",""
"Matrix Production Company","","","","$199,532","$0","$199,532","2014","20140930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","Company failed to provide 133 production reports.","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2014.pdf","",""
"McDonnold Operating Inc.","","","","$13,650","$0","$13,650","2007","20070930","government-contracting-related offenses","federal leasing royalty violation","data submission deficiencies","","federal","agency action","Interior Department Office of Natural Resources Revenue","civil","","","","","","","","","","","","","","","","","","","","","","https://www.onrr.gov/compliance/PDFDocs/2007.pdf","",""
