"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Raich Ende Malter & Co. LLP","","","","$15,000","$0","$15,000","2019","20190409","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2019-009-REM.PDF","",""
"Bharat Parikh & Associates Chartered Accountants","","","","$15,000","$0","$15,000","2019","20190319","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2019-003-Bharat-Parikh.pdf","",""
"Deloitte & Touche Ltda.","Deloitte","Deloitte","","$15,000","$0","$15,000","2019","20190319","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2019-006-DT-Colombia.pdf","",""
"RSM Hong Kong","","","","$10,000","$0","$10,000","2019","20190319","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2019-005-RSM-HK.pdf","",""
"Deloitte LLP","Deloitte","Deloitte","","$350,000","$0","$350,000","2018","20181016","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2018-020-Deloitte-Canada.pdf","",""
"Zhang Hongling CPA, P.C.","","","","$15,000","$0","$15,000","2018","20181002","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2018-019-Zhang.pdf","",""
"Breard & Associates, Inc.","","","","$75,000","$0","$75,000","2018","20180809","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2018-018-Breard.pdf","",""
"Frazier & Deeter, LLC","","","","$15,000","$0","$15,000","2018","20180712","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2018-013-Frazier-Deeter.pdf","",""
"Richard J. Girasole, CPA PC","","","","$10,000","$0","$10,000","2018","20180613","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2018-012-Girasole.pdf","",""
"Deloitte & Touche LLP","Deloitte","Deloitte","","$500,000","$0","$500,000","2018","20180523","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2018-008-DT-JKHY.pdf","",""
"Shedjama Inc.","","","","$10,000","$0","$10,000","2018","20180313","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2018-003-Shedjama.pdf","",""
"Baum & Company, P.A.","","","","$10,000","$0","$10,000","2018","20180227","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2018-002-Baum.pdf","",""
"Tarvaran Askelson & Company, LLP","","","","$15,000","$0","$15,000","2018","20180227","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2018-001-Tarvaran.pdf","",""
"DRT Bagimsiz Denetim ve Serbest Muhasebeci Mali Musavirlik A.S.","","","","$750,000","$0","$750,000","2017","20171219","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-050-DRT.pdf","",""
"Grant Thornton LLP","Grant Thornton","Grant Thornton","","$1,500,000","$0","$1,500,000","2017","20171219","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","USA","Illinois","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-054-GT-Bancorp.pdf","",""
"Stevenson & Company CPAs LLC","","","","$10,000","$0","$10,000","2017","20171219","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-049-Stevenson.pdf","",""
"Weld Asia Associates","","","","$20,000","$0","$20,000","2017","20171213","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-046-Weld-Asia.pdf","",""
"Anthony Kam & Associates Limited","","","","$10,000","$0","$10,000","2017","20171128","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-043-KAM.pdf","",""
"VanDuyne, Bruno & Co., P.A.","","","","$10,000","$0","$10,000","2017","20171128","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-044-VDBC.pdf","",""
"Brace & Associates, PLLC","","","","$10,000","$0","$10,000","2017","20171116","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-042-Brace.pdf","",""
"Weaver and Tidwell, L.L.P.","","","","$30,000","$0","$30,000","2017","20171026","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-041-Weaver.pdf","",""
"BDO Auditores, S.L.P.","","","","$40,000","$0","$40,000","2017","20170926","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-039-BDO-Spain.pdf","",""
"Seale and Beers CPAs, LLC","","","","$20,000","$0","$20,000","2017","20170914","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-038-Seale-Beers.pdf","",""
"Enterprise CPAs, Ltd.","","","","$10,000","$0","$10,000","2017","20170802","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-033-Enterprise.pdf","",""
"Jerome Rosenberg CPA, P.C.","","","","$10,000","$0","$10,000","2017","20170802","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-036-Rosenberg.pdf","",""
"L&L CPAs, PA","","","","$5,000","$0","$5,000","2017","20170802","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-034-LL.pdf","",""
"PricewaterhouseCoopers LLP","PricewaterhouseCoopers","PricewaterhouseCoopers","","$1,000,000","$0","$1,000,000","2017","20170802","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-032-PwC-Merrill.pdf","",""
"William T. McCallum CPA, P.C.","","","","$5,000","$0","$5,000","2017","20170802","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-035-McCallum.pdf","",""
"Fulvio & Associates, L.L.P.","","","","$20,000","$0","$20,000","2017","20170627","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-029-Fulvio.pdf","",""
"BDO Hungary Audit, Ltd.","","","","$20,000","$0","$20,000","2017","20170412","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-024-BDO-Hungary.pdf","",""
"Ernst & Young, S.L.","Ernst & Young","Ernst & Young","","$10,000","$0","$10,000","2017","20170329","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-010-EY-Spain.pdf","",""
"Goldstein, Zugman, Weinstein & Poole, LLC","","","","$10,000","$0","$10,000","2017","20170329","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-017-Goldstein.pdf","",""
"Grant Thornton Daejoo","Grant Thornton","Grant Thornton","","$10,000","$0","$10,000","2017","20170329","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","USA","Illinois","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-011-GT-Korea.pdf","",""
"Grant Thornton Fast & ABS Auditores y Consultores Ltda.","Grant Thornton","Grant Thornton","","$10,000","$0","$10,000","2017","20170329","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","USA","Illinois","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-012-GT-Colombia.pdf","",""
"KPMG Auditores Independentes","KPMG","KPMG","","$15,000","$0","$15,000","2017","20170329","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","Netherlands","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-013-KPMG-Brazil.pdf","",""
"Korwek & Company, PA","","","","$10,000","$0","$10,000","2017","20170329","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-018-Korwek.pdf","",""
"Price Waterhouse & Co. S.R.L.","PricewaterhouseCoopers","PricewaterhouseCoopers","","$25,000","$0","$25,000","2017","20170329","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-015-PwC-Argentina.pdf","",""
"PricewaterhouseCoopers Auditores, S.L.","PricewaterhouseCoopers","PricewaterhouseCoopers","","$15,000","$0","$15,000","2017","20170329","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-016-PwC-Spain.pdf","",""
"SEJONG LLP","","","","$5,000","$0","$5,000","2017","20170329","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-020-Sejong.pdf","",""
"Thomas J. Trumeter","","","","$15,000","$0","$15,000","2017","20170329","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-021-Trumeter.pdf","",""
"Canuswa Accounting & Tax Services Inc.","","","","$20,000","$0","$20,000","2017","20170320","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-006-Canuswa.pdf","",""
"Cutler & Co., LLC","","","","$20,000","$0","$20,000","2017","20170223","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-003-Cutler.pdf","",""
"KAP Purwantono, Sungkoro & Surja","","","","$1,000,000","$0","$1,000,000","2017","20170209","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-002-EY-Indonesia.pdf","",""
"HJ & Associates","","","","$10,000","$0","$10,000","2017","20170124","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2017-001-HJ-Associates.pdf","",""
"Scrudato & Co., PA","","","","$15,000","$0","$15,000","2016","20161220","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2016-054-Scrudato.pdf","",""
"Deloitte Accountants B.V.","Deloitte","Deloitte","","$300,000","$0","$300,000","2016","20161213","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2016-051-Deloitte-Netherlands.PDF","",""
"Deloitte Touche Tohmatsu Auditores Independentes","Deloitte","Deloitte","","$8,000,000","$0","$8,000,000","2016","20161205","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/105-2016-031-Deloitte-Brazil.pdf","",""
"Galaz, Yamazaki, Ruiz Urquiza, S.C.","","","","$750,000","$0","$750,000","2016","20161205","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2016-044-Deloitte-Mexico.pdf","",""
"Berkow, Schechter & Company LLP","","","","$15,000","$0","$15,000","2016","20160915","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2016-028-Berkow-Schechter.pdf","",""
"Roth & Company, P.C.","","","","$20,000","$0","$20,000","2016","20160915","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2016-030-Roth.pdf","",""
"Goldman Kurland and Mohidin, LLP","","","","$15,000","$0","$15,000","2016","20160913","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2016-027-Goldman-Kurland-Mohidin.pdf","",""
"Donahue Associates LLC","","","","$5,000","$0","$5,000","2016","20160614","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2016-020-Donahue.pdf","",""
"Moss, Krusick & Associates, LLC","","","","$10,000","$0","$10,000","2016","20160412","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2016-014-Krusick.pdf","",""
"Scott and Company LLC","","","","$10,000","$0","$10,000","2016","20160218","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/105-2016-007-Scott-Slapnik.pdf","",""
"L.L. Bradford & Company, LLC","","","","$12,500","$0","$12,500","2015","20151203","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/LL-Bradford.pdf","",""
"Stein & Company, LLP","","","","$5,000","$0","$5,000","2015","20151203","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/Stein.pdf","",""
"BDO Auditores, S.L.P.","","","","$10,000","$0","$10,000","2015","20151112","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/BDO-Auditores.pdf","",""
"Turner, Jones and Company PLLC","","","","$10,000","$0","$10,000","2015","20151015","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/TurnerJones.pdf","",""
"Bravos & Associates CPA's","","","","$10,000","$0","$10,000","2015","20150723","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/Bravos.pdf","",""
"HDSG & Associates","","","","$5,000","$0","$5,000","2015","20150723","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/HDSG.pdf","",""
"CST Group, CPAs, P.C.","","","","$7,500","$0","$7,500","2015","20150709","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/CST.pdf","",""
"Goracke & Associates, P.C.","","","","$20,000","$0","$20,000","2015","20150709","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/Goracke.pdf","",""
"Mistretta Associates","","","","$20,000","$0","$20,000","2015","20150709","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/Mistretta.pdf","",""
"Samyn & Martin, LLC","","","","$10,000","$0","$10,000","2015","20150709","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/SamynMartin.pdf","",""
"Walker & Armstrong LLP","","","","$7,500","$0","$7,500","2015","20150709","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/Walker_Armstrong.pdf","",""
"Harris & Gillespie CPA's, PLLC","","","","$15,000","$0","$15,000","2015","20150616","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/Harris.pdf","",""
"Morrill & Associates, LLC","","","","$20,000","$0","$20,000","2015","20150112","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/Morrill.pdf","",""
"Acquavella, Chiarelli, Shuster, Berkower & Co., LLP","","","","$10,000","$0","$10,000","2013","20131121","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/11212013_Acquavella.pdf","",""
"Hood & Associates CPAs, P.C.","","","","$10,000","$0","$10,000","2013","20131121","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/11212013_Hood.pdf","",""
"Deloitte & Touche LLP","Deloitte","Deloitte","","$2,000,000","$0","$2,000,000","2013","20131022","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/10222013_Deloitte.pdf","",""
"P. Parikh & Associates","","","","$10,000","$0","$10,000","2013","20130424","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/04242013_Parikh.pdf","",""
"Brock, Schechter & Polakoff, LLP","","","","$20,000","$0","$20,000","2012","20120522","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/05-22-Brock.pdf","",""
"Ernst & Young LLP","Ernst & Young","Ernst & Young","","$2,000,000","$0","$2,000,000","2012","20120208","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","business services","accounting services","https://pcaobus.org/Enforcement/Decisions/Documents/Ernst_Young.pdf","",""
"Bentleys Brisbane Partnership","","","","$10,000","$0","$10,000","2011","20111220","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Public Company Accounting Oversight Board","civil","","","","","","","","","","","","","","","","","","","","","","https://pcaobus.org/Enforcement/Decisions/Documents/Bentleys.pdf","",""
