"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"A-O Broadcasting Inc.","","","","$25,000","$0","$25,000","2003","20031229","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-242567A1.pdf","",""
"ARRI Inc.","","","","$80,000","$0","$80,000","2014","20140617","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DA-14-805A1.pdf","",""
"Assist 123 LLC","","","","$1,300,000","$0","$1,300,000","2014","20140716","consumer-protection-related offenses","telecommunications violation","","Assist 123, LLC, a Las Vegas, NV telecommunications carrier, agreed to pay $1.3 million to resolve an FCC investigation into allegations that the company billed wireless telephone consumers for a Concierge/Directory Assistance subscription text messaging service, a service that they did not want or authorize.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-328276A1.pdf","",""
"Assist Wireless, LLC","","","","$2,203,977","$0","$2,203,977","2013","20130930","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-323565A1.pdf","",""
"Associated Telecommunications Management Services, LLC","","","","$64,000","$0","$64,000","2014","20141201","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DA-14-1642A1.pdf","",""
"AT&T","AT&T","AT&T","","$18,250,000","$0","$18,250,000","2013","20130507","consumer-protection-related offenses","telecommunications violation","","AT&T Inc. agreed to pay $18.25 million to settle an investigation by the FCC's Enforcement Bureau into whether the company improperly billed the Telecommunications Relay Service (TRS) fund for certain IP Relay (Internet-based TRS) calls.  ","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-320774A1.pdf","",""
"AT&T","AT&T","AT&T","","$780,000","$0","$780,000","2003","20031103","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-240617A1.pdf","",""
"AT&T","AT&T","AT&T","","$640,000","$0","$640,000","2015","20150129","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-331733A1.pdf","",""
"AT&T","AT&T","AT&T","","$490,000","$0","$490,000","2004","20040709","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-249439A1.pdf","",""
"AT&T","AT&T","AT&T","","$450,000","$0","$450,000","2016","20160923","consumer-protection-related offenses","telecommunications violation","","The FCC's Enforcement Bureau reached a $450,000 settlement with AT&T to resolve an investigation into whether AT&T operated fixed wireless stations without authorization or without filing required license modification notices.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-341402A1.pdf","",""
"AT&T","AT&T","AT&T","","$170,185","$0","$170,185","2016","20160727","consumer-protection-related offenses","telecommunications violation","","The Federal Communications announced plans to fine AT&T $106,425 for charging two Florida school districts some of the highest telecommunications rates in the state, in apparent violation of federal law and the FCC's lowest corresponding price' rule. In addition to the fine, the FCC said it planned to order AT&T to repay $63,760 it apparently improperly received from the Universal Service Fund as a subsidy for these services.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-340434A1.pdf","",""
"AT&T Inc.","AT&T","AT&T","","$700,000","$0","$700,000","2012","20121106","consumer-protection-related offenses","telecommunications violation","","AT&T agreed to pay $700,000 as part of a consent decree to resolve complaints that the company switched certain consumers to its mandatory monthly wireless data plans even though it had promised they could retain their existing pay-as-you-go data plans.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-317218A1.pdf","",""
"AT&T Mobility","AT&T","AT&T","","$105,000,000","$0","$105,000,000","2014","20141008","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission announced a $105 million settlement with AT&T Mobility to resolve an investigation into allegations that the company billed customers millions of dollars in unauthorized third-party subscriptions and premium text messaging services.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-329830A1.pdf","",""
"AT&T Mobility","AT&T","AT&T","","$600,000","$0","$600,000","2013","20130930","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DA-13-1998A1.pdf","",""
"AT&T Mobility LLC","AT&T","AT&T","","$100,000,000","$0","$100,000,000","2015","20150617","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission announced plans to fine AT&T Mobility, LLC $100,000,000 for misleading its customers about unlimited mobile data plans. The FCC's investigation alleged that AT&T severely slowed down the data speeds for customers with unlimited data plans and that the company failed to adequately notify its customers that they could receive speeds slower than the normal network speeds AT&T advertised.  ","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-333877A1.pdf","",""
"AT&T Services","AT&T","AT&T","","$7,750,000","$0","$7,750,000","2016","20160808","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission's Enforcement Bureau announced a settlement with AT&T Services to resolve its investigation into whether the company ""crammed"" unauthorized third-party charges on its customers' wireline telephone bills.  AT&T was accused of allowing scammers to charge customers approximately $9 per month for a sham directory assistance service.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-340650A1.pdf","",""
"AT&T Services Inc.","AT&T","AT&T","","$25,000,000","$0","$25,000,000","2015","20150408","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission entered a $25 million settlement with AT&T Services, Inc. to resolve an investigation into consumer privacy violations at AT&T's call centers in Mexico, Colombia, and the Philippines involving unauthorized disclosure of almost 280,000 U.S. customers' names, full or partial Social Security numbers, and unauthorized access to protected account-related data, known as customer proprietary network information. ","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-332911A1.pdf","",""
"AT&T Services Inc.","AT&T","AT&T","","$6,900,000","$0","$6,900,000","2015","20150429","consumer-protection-related offenses","telecommunications violation","","To resolve an investigation by the Federal Communications Commission's Enforcement Bureau, AT&T and its former subsidiary Southern New England Telephone (SNET) agreed to pay a toltal of $10.9 million in penalties for overbilling the FCC's Lifeline program, a program which helps ensure low income consumers have access to a phone line.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-333257A1.pdf","",""
"AT&T Wireless","AT&T","AT&T","","$2,000,000","$0","$2,000,000","2002","20021009","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-227226A1.pdf","",""
"AT&T Wireless","AT&T","AT&T","","$117,000","$0","$117,000","2002","20021031","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-227963A1.pdf","",""
"Ayustar Corporation","","","","$6,000","$0","$6,000","2013","20131118","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DA-13-2080A1.pdf","",""
"Bell Atlantic-New York","Verizon Communications","Verizon Communications","","$27,000,000","$0","$27,000,000","2000","20000309","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission entered into a Consent Decree with Bell Atlantic-New York in connection with Bell Atlantic's loss or mishandling of orders electronically submitted to the company by Bell Atlantic's local service competitors. Bell Atlantic agreed to make a voluntary payment to the United States Treasury of $3 million, with additional liability of up to $24 million.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","VZ","US92343V1044","telecommunications","telecommunications","https://transition.fcc.gov/Bureaus/Enforcement/News_Releases/2000/nren0004.html","",""
"BellSouth Corporation","AT&T","BellSouth","AT&T bought BellSouth in 2006","$1,400,000","$0","$1,400,000","2003","20030717","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","T","US00206R1023","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-236689A1.pdf","",""
"Birach Broadcasting","","","","$12,000","$0","$12,000","2014","20140626","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DA-14-885A1.pdf","",""
"Birch Communications","","","","$6,100,000","$0","$6,100,000","2016","20161229","consumer-protection-related offenses","telecommunications violation","","Consent Decree resolves investigation into placement of unauthorized charges on customers' telephone bills, unauthorized carrier changes, and deceptive marketing.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-342828A1.pdf","",""
"Blue Jay Wireless","","","","$2,000,000","$0","$2,000,000","2016","20160715","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission's Enforcement Bureau reached a settlement with Blue Jay Wireless to resolve an investigation into whether the company improperly enrolled several thousand Hawaiian customers as eligible for enhanced Tribal support reimbursements from the FCC's Lifeline program.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-340238A1.pdf","",""
"Bold Gold Media","","","","$6,000","$0","$6,000","2014","20140610","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DA-14-795A1.pdf","",""
"Business Network Long Distance, Inc","","","","$180,000","$0","$180,000","2015","20150211","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DA-15-91A1.pdf","",""
"Business Options Inc.","","","","$1,280,000","$0","$1,280,000","2004","20040220","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-244096A1.pdf","",""
"Calling 10 and Telseven","","","","$3,430,000","$0","$3,430,000","2016","20160218","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission fined related companies Calling 10 and Telseven, as well as their owner, more than $3.4 million.  The companies were accused of deceiving consumers who mistakenly called their toll-free numbers about their purported services and then subsequently billed those consumers for services that were neither provided nor requested, a practice known as cramming.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-337784A1.pdf","",""
"Canadian National Railway","Canadian National Railway","Canadian National Railway","","$5,250,000","$0","$5,250,000","2014","20140911","consumer-protection-related offenses","telecommunications violation","","Canadian National Railway Company agreed to pay a civil penalty of $5.25 million to resolve an FCC Enforcement Bureau investigation into the company's acquisition and operation of hundreds of wireless radio facilities in the United States without prior FCC approval.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","Canada","","publicly traded","","CA1363751027","railroads","railroads","https://apps.fcc.gov/edocs_public/attachmatch/DOC-329333A1.pdf","",""
"Canadian Pacific Railway","Canadian Pacific Kansas City Limited","Canadian Pacific Railway","In 2023 Canadian Pacific merged with Kansas City Southern to form Canadian Pacific Kansas City","$1,210,000","$0","$1,210,000","2016","20160815","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission's Enforcement Bureau announced that Canadian Pacific Railway Company would pay $1,210,000 to resolve an investigation of the railroad company's operation of more than a hundred wireless radio facilities in the U.S. without prior FCC approval, and for failing to obtain FCC authorizations for the transfer of control of thirty wireless radio licenses.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","Canada","","publicly traded","CP","CA13646K1084","railroads","railroads","https://apps.fcc.gov/edocs_public/attachmatch/DOC-340792A1.pdf","",""
"CBS Radio","Audacy Inc.","CBS Corporation","In 2017 CBS Radio merged with Entercom (now called Audacy)","$3,000,000","$0","$3,000,000","2007","20070413","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","AUD","US05070N1037","media","radio broadcasting","http://transition.fcc.gov/eb/Orders/2007/FCC-07-27A1.html","",""
"Centerpoint Energy","CenterPoint Energy","CenterPoint Energy","","$10,000","$0","$10,000","2014","20140801","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","CNP","US15189T1079","utilities and power generation","utilities","https://apps.fcc.gov/edocs_public/attachmatch/DA-14-1113A1.pdf","",""
"Central Telecom Long Distance Inc.","","","","$3,900,000","$0","$3,900,000","2014","20140505","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission announces plans to fine Central Telecom Long Distance Inc. $3.9 million for allegedly deceiving consumers to switch their long distance service, billing customers for unauthorized charges, and failing to clearly and plainly describe charges on customers' bills.  Many of these actions were said to have victimized elderly and disabled consumers.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-326914A1.pdf","",""
"CenturyLink","Lumen Technologies","Lumen Technologies","The company was known as CenturyLink until 2020","$16,000,000","$0","$16,000,000","2015","20150406","consumer-protection-related offenses","telecommunications violation","","The FCC's Enforcement Bureau reached a $16 million settlement with CenturyLink and a $1.4 million settlement with Intrado Communications related to the companies' failures to meet their emergency call obligations during a 2014 multi-state 911 outage. ","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Louisiana","publicly traded","LUMN","US5502411037","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DOC-332853A1.pdf","",""
"CenturyLink","Lumen Technologies","Lumen Technologies","The company was known as CenturyLink until 2020","$150,000","$0","$150,000","2012","20121204","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Louisiana","publicly traded","LUMN","US5502411037","telecommunications","telecommunications","https://apps.fcc.gov/edocs_public/attachmatch/DA-12-1925A1.pdf","",""
"Cintex Wireless","","","","$9,461,978","$0","$9,461,978","2013","20131211","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-324620A1.pdf","",""
"Citadel Broadcasting","Cumulus Media","Citadel Broadcasting","Cumulus bought Citadel in 2011","$2,000,000","$0","$2,000,000","2007","20070413","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Georgia","publicly traded","CMLS","US2310828015","media","broadcasting","http://transition.fcc.gov/eb/Orders/2007/FCC-07-28A1.html","",""
"Clear Channel Communications","iHeartMedia","Clear Channel Communications","In 2008 Clear Channel was acquired by Bain Capital and Thomas H. Lee Partners. In 2014 Clear Channel changed its name to iHeartMedia. Bain and Thomas retained a majority stake until iHeartMedia went into Chapter 11 bankruptcy in 2018.","$3,500,000","$0","$3,500,000","2007","20070413","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","IHRT","US45174J5092","media","broadcasting","http://transition.fcc.gov/eb/Orders/2007/FCC-07-29A1.html","",""
"Clear Channel Communications","iHeartMedia","Clear Channel Communications","In 2008 Clear Channel was acquired by Bain Capital and Thomas H. Lee Partners. In 2014 Clear Channel changed its name to iHeartMedia. Bain and Thomas retained a majority stake until iHeartMedia went into Chapter 11 bankruptcy in 2018.","$1,750,000","$0","$1,750,000","2004","20040609","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","IHRT","US45174J5092","media","broadcasting","https://apps.fcc.gov/edocs_public/attachmatch/DOC-248237A1.pdf","",""
"Clear Channel Communications","iHeartMedia","Clear Channel Communications","In 2008 Clear Channel was acquired by Bain Capital and Thomas H. Lee Partners. In 2014 Clear Channel changed its name to iHeartMedia. Bain and Thomas retained a majority stake until iHeartMedia went into Chapter 11 bankruptcy in 2018.","$755,000","$0","$755,000","2004","20040127","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","IHRT","US45174J5092","media","broadcasting","https://apps.fcc.gov/edocs_public/attachmatch/DOC-243249A1.pdf","",""
"ClipperData LLC","","","","$195,000","$0","$195,000","2016","20160829","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DA-16-960A1.pdf","",""
"CMARR Inc.","","","","$25,000","$0","$25,000","2014","20140624","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DA-14-885A1.pdf","",""
"Comcast","Comcast","Comcast","","$2,300,000","$0","$2,300,000","2016","20161011","consumer-protection-related offenses","telecommunications violation","","The FCC's Enforcement Bureau announced that Comcast Corporation would pay a $2.3 million fine to resolve an investigation into whether the company wrongfully charged cable TV customers for services and equipment that those customers never authorized.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","CMCSA","US20030N1019","telecommunications","telecommunications; media","https://apps.fcc.gov/edocs_public/attachmatch/DOC-341621A1.pdf","",""
"Comcast","Comcast","Comcast","","$800,000","$0","$800,000","2012","20120627","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","CMCSA","US20030N1019","telecommunications","telecommunications; media","https://apps.fcc.gov/edocs_public/attachmatch/DOC-314879A1.pdf","",""
"Communications Network Billing, Inc","","","","$120,000","$0","$120,000","2015","20150211","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DA-15-90A1.pdf","",""
"Conexions Wireless","","","","$18,400,000","$0","$18,400,000","2013","20131101","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-323852A1.pdf","",""
"Constellium Rolled Products","Constellium","Constellium","","$135,000","$0","$135,000","2015","20151230","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","Netherlands","","publicly traded","CSTM","FR0013467479","metals","metals","https://apps.fcc.gov/edocs_public/attachmatch/DA-15-1437A1.pdf","",""
"Consumer Telecom Inc.","","","","$3,560,000","$0","$3,560,000","2013","20131217","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-324761A1.pdf","",""
"Cordova Wireless","","","","$35,000","$0","$35,000","2013","20130913","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DA-13-1857A1.pdf","",""
"Cox Communications","Cox Enterprises","Cox Enterprises","","$595,000","$0","$595,000","2015","20151105","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission's Enforcement Bureau entered into a $595,000 settlement with Cox Communications to resolve an investigation into whether the company failed to properly protect its customers' personal information when its electronic data systems were breached in 2014.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Georgia","privately held","","","media","media","https://apps.fcc.gov/edocs_public/attachmatch/DOC-336222A1.pdf","",""
"CSDVRS LLC","","","","$1,380,000","$0","$1,380,000","2012","20121120","consumer-protection-related offenses","telecommunications violation","","","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-317513A1.pdf","",""
"C.T.S. Technology Co., Limited","","","","$34,912,500","$0","$34,912,500","2016","20160525","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission issued a $34.9 million fine against C.T.S. Technology, a Chinese electronics manufacturer and online retailer, for marketing and selling signal jamming devices to U.S. consumers.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://apps.fcc.gov/edocs_public/attachmatch/DOC-339560A1.pdf","",""
"Cumulus Media","Cumulus Media","Cumulus Media","","$540,000","$0","$540,000","2016","20160107","consumer-protection-related offenses","telecommunications violation","","The Federal Communications Commission's Enforcement Bureau reached a $540,000 settlement with broadcaster Cumulus Media regarding sponsorship identification in radio advertising promoting a proposed energy project.","federal","agency action","Federal Communications Commission","civil","","","","","","","","","","","","","","","USA","Georgia","publicly traded","CMLS","US2310828015","media","broadcasting","https://apps.fcc.gov/edocs_public/attachmatch/DOC-337122A1.pdf","",""
