"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Agility International, Inc.","Agility","Agility","","$13,200","$0","$13,200","2008","20080319","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","Kuwait","","publicly traded","","KW0EQ0601041","freight and logistics","logistics","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=433&Itemid=","",""
"Ahwaz Steel Commercial & Technical Service Gmbh","","","","$50,000","$0","$50,000","2003","20031117","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA83.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Aimil Limited","","","","$8,800","$0","$8,800","2007","20070814","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=387&Itemid=","",""
"Air Cargo International","","","","$11,000","$0","$11,000","2005","20051130","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA40.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Air Tiger Express","","","","$49,500","$0","$49,500","2005","20050330","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA216.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Akrion Systems, LLC","Akrion Systems","Akrion Systems","","$900,000","$0","$900,000","2012","20120606","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Pennsylvania","privately held","","","electrical and electronic equipment","semiconductor equipment","http://efoia.bis.doc.gov/index.php/component/docman/doc_view/779-e2269?Itemid=","",""
"Alcon Pharmaceuticals Ltd. and Alcon Laboratories, Inc.","Alcon Inc.","Novartis","Alcon was spun off by Novartis as an independent company in 2019","$8,100,000","$0","$8,100,000","2016","20160630","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","Switzerland","","publicly traded","ALC","CH0432492467","medical equipment and supplies","eyecare products","https://efoia.bis.doc.gov/index.php/component/docman/doc_download/1068-e2466?Itemid=","",""
"Alicat Scientific Inc.","","","","$7,000","$0","$7,000","2004","20040304","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA69.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Alpine Armoring, Inc.","","","","$88,000","$0","$88,000","2007","20070406","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=352&Itemid=","",""
"A.M. Castle & Co.","A.M. Castle & Co.","A.M. Castle & Co.","","$775,000","$0","$775,000","2011","20110908","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","CTAM","US1484114087","metals","metals service centers","http://efoia.bis.doc.gov/index.php/component/docman/doc_view/615-e2223?Itemid=","",""
"Ameri-Source, Inc","","","","$11,500","$0","$11,500","2009","20090206","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=490&Itemid=","",""
"Ameribrom Inc.","","","","$82,500","$0","$82,500","2006","20060322","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA41.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"America II Electronics, Inc.","","","","$170,000","$0","$170,000","2008","20080922","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=466&Itemid=","",""
"A.N. Deringer, Inc.","","","","$21,120","$0","$21,120","2007","20070222","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=336&Itemid=","",""
"Analytical Technology, Inc.","","","","$45,000","$0","$45,000","2011","20110609","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","http://efoia.bis.doc.gov/index.php/component/docman/doc_view/601-e2209?Itemid=","",""
"Andes Chemical Corporation","","","","$60,000","$0","$60,000","2008","20080605","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=441&Itemid=","",""
"Ansell Protective Products Inc.","","","","$190,000","$0","$190,000","2014","20140131","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","http://efoia.bis.doc.gov/index.php/component/docman/doc_download/917-e2363?Itemid=","",""
"Aramex Emirates, LLC","","","","$125,000","$0","$125,000","2014","20140508","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","http://efoia.bis.doc.gov/index.php/component/docman/doc_download/931-e2372?Itemid=","",""
"Howmet Corporation","Howmet Aerospace","Alcoa Inc.","In 2016 Alcoa Inc. split its operations between two new companies called Arconic and Alcoa Corp. In 2020 Arconic spun off its some of its businesses as Howmet.","$10,000","$0","$10,000","2003","20030430","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Pennsylvania","publicly traded","NYSE: HWM","US4432011082","aerospace and military contracting","aerospace components","https://violationtracker.goodjobsfirst.org/archive/FOIA130.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Area S.p.A.","","","","$100,000","$0","$100,000","2014","20140911","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","http://efoia.bis.doc.gov/index.php/component/docman/doc_download/950-e-2385?Itemid=","",""
"Arkema Rotterdam B.V.","Arkema","Arkema","","$16,000","$0","$16,000","2014","20140321","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","France","","publicly traded","","FR0010313833","chemicals","chemicals","http://efoia.bis.doc.gov/index.php/component/docman/doc_download/927-e2369?Itemid=","",""
"Armor Holdings, Inc.","BAE Systems","BAE Systems","","$1,102,200","$0","$1,102,200","2007","20070810","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","United Kingdom","","publicly traded","LSE: BA","GB0002634946","aerospace and military contracting","aerospace & military contracting","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=386&Itemid=","",""
"Arrow Electronics Inc.","Arrow Electronics","Arrow Electronics","","$20,000","$0","$20,000","2006","20060614","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Colorado","publicly traded","ARW","US0427351004","wholesalers","wholesalers-electronic equipment","https://violationtracker.goodjobsfirst.org/archive/FOIA42.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"ArvinMeritor, Inc.","Cummins","Meritor","Cummins bought Meritor in 2022.","$100,000","$0","$100,000","2011","20110322","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Indiana","publicly traded","NYSE: CMI","US2310211063","miscellaneous manufacturing","engines","http://efoia.bis.doc.gov/index.php/component/docman/doc_view/594-e2202?Itemid=","",""
"Astro-Med Inc.","","","","$5,000","$0","$5,000","2003","20030926","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA118.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Atlas Copco Compressors Inc.","Atlas Copco","Atlas Copco","","$13,000","$0","$13,000","2003","20030310","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","Sweden","","publicly traded","","SE0011166610","industrial equipment","industrial equipment","https://violationtracker.goodjobsfirst.org/archive/FOIA70.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Atotech USA Inc.","Carlyle Group","TotalEnergies SE","In 2016 Total sold the business to the Carlyle Group.","$14,000","$0","$14,000","2004","20040624","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","District of Columbia","publicly traded","CG","US14316J1088","private equity (including portfolio companies)","private equity (including portfolio companies)","https://violationtracker.goodjobsfirst.org/archive/FOIA71.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Automated Quality Technologies Inc.","","","","$52,500","$0","$52,500","2001","20011214","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA146.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Automated Systems (H.K.) Limited","","","","$22,000","$0","$22,000","2003","20030331","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA72.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Aviacsa Airlines","","","","$450,000","$0","$450,000","2007","20070216","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=334&Itemid=","",""
"Aviation Trading & Leasing, Inc.","","","","$20,000","$0","$20,000","2011","20110330","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","http://efoia.bis.doc.gov/index.php/component/docman/doc_view/596-e2204?Itemid=","",""
"Aviktor Trading Corporation","","","","$16,000","$0","$16,000","2008","20080328","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=434&Itemid=","",""
"Axis Communications Inc.","","","","$700,000","$0","$700,000","2017","20170609","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","Chelmsford","Massachusetts","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/documents/export-violations/export-violations-2015/1113-e2500/file","",""
"A.X.O. Chemical Inc.","","","","$48,000","$0","$48,000","2001","20010924","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA162.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"B&H Foto & Electronics Corp.","","","","$275,000","$0","$275,000","2015","20150108","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","http://efoia.bis.doc.gov/index.php/component/docman/doc_download/975-e2406?Itemid=","",""
"B&S Aircraft Alloys, Inc.","","","","$31,000","$0","$31,000","2007","20070913","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=394&Itemid=","",""
"Balli Aviation Ltd. and Balli Group PLC","Balli Group","Balli Group","","$15,000,000","$0","$15,000,000","2010","20100205","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","United Kingdom","","privately held","","","financial services","commodities","http://efoia.bis.doc.gov/index.php/component/docman/doc_view/542-e2150?Itemid=","",""
"Baltrans Logistics, Inc.","","","","$6,000","$0","$6,000","2007","20070420","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=355&Itemid=","",""
"Barracuda Network, Inc. and Barracuda Networks, Ltd.","KKR & Co.","Barracuda Networks","Thoma Bravo bought Barracuda in 2018. KKR purchased it in 2022.","$1,500,000","$0","$1,500,000","2015","20151123","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","KKR","US48251W1045","private equity (including portfolio companies)","private equity (including portfolio companies)","http://efoia.bis.doc.gov/index.php/component/docman/doc_download/1035-e2444?Itemid=","",""
"Bass Pro Inc.","Bass Pro","Bass Pro","","$510,000","$0","$510,000","2005","20050201","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Missouri","privately held","","","retailing","retail-hunting & fishing","https://violationtracker.goodjobsfirst.org/archive/FOIA227.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Bass Pro, LLC","Bass Pro","Bass Pro","","$25,000","$0","$25,000","2014","20140610","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Missouri","privately held","","","retailing","retail-hunting & fishing","http://efoia.bis.doc.gov/index.php/component/docman/doc_download/936-e2377?Itemid=","",""
"Bax Global Inc.","Deutsche Bahn","Deutsche Bahn","","$20,000","$0","$20,000","2008","20080818","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","Germany","","government-owned","","","freight and logistics","railroads and logistics","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=458&Itemid=","",""
"Bayer Corporation","Bayer","Bayer","","$200,000","$0","$200,000","2000","20000301","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","Germany","","publicly traded","","DE000BAY0017","chemicals","chemicals","https://violationtracker.goodjobsfirst.org/archive/FOIA175.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Bear Basin Outfitters","","","","$8,000","$0","$8,000","2006","20060317","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA43.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Becton, Dickinson and Company","Becton Dickinson","Becton Dickinson","","$123,000","$0","$123,000","2005","20051228","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","New Jersey","publicly traded","BDX","US0758871091","medical equipment and supplies","medical supplies","https://violationtracker.goodjobsfirst.org/archive/FOIA44.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"BEF Corporation","","","","$39,000","$0","$39,000","2005","20050311","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA221.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Bell Lumber and Pole Company","","","","$10,400","$0","$10,400","2005","20050921","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA193.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Berkeley Nucleonics Corporation","","","","$55,000","$0","$55,000","2004","20040616","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA73.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"BiB Industrie","","","","$77,000","$0","$77,000","2006","20060623","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA45.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Bio Check Inc.","","","","$22,500","$0","$22,500","2003","20030523","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA119.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Biospherical Instruments, Inc.","","","","$13,200","$0","$13,200","2007","20070420","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=356&Itemid=","",""
"BJ Services Co.","","BJ Services","BJ was acquired in 2010 by Baker Hughes and later spun off","$800,000","$0","$800,000","2009","20090422","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=500&Itemid=","",""
"BJ Services Company USA, LP","","BJ Services","BJ was acquired in 2010 by Baker Hughes and later spun off","$142,450","$0","$142,450","2005","20050705","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA203.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Black, Sivalls & Bryson (UK) Ltd","","","","$32,000","$0","$32,000","2001","20011029","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA147.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Brighton Equipment Corporation","","","","$17,500","$0","$17,500","2008","20080612","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=443&Itemid=","",""
"Bristol-Myers Squibb Medical Imaging, Inc.","Bristol-Myers Squibb","Bristol-Myers Squibb","","$16,200","$0","$16,200","2004","20041112","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","BMY","US1101221083","pharmaceuticals","pharmaceuticals","https://violationtracker.goodjobsfirst.org/archive/FOIA236.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Bruker Axs, Inc.","Bruker","Bruker","","$7,500","$0","$7,500","2009","20090713","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Massachusetts","publicly traded","BRKR","US1167941087","miscellaneous manufacturing","scientific equipment","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=509&Itemid=","",""
"BS&B Process Systems Inc.","","","","$86,000","$0","$86,000","2001","20011029","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA148.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Buehler Limited","Illinois Tool Works","Illinois Tool Works","","$200,000","$0","$200,000","2008","20081212","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","ITW","US4523081093","industrial equipment","industrial equipment","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=477&Itemid=","",""
"Buehler Limited","Illinois Tool Works","Emerson Electric","Illinois Took Works bought Buehler in 2007","$27,000","$0","$27,000","2007","20071010","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","ITW","US4523081093","industrial equipment","industrial equipment","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=404&Itemid=","",""
"Buehler United Kingdom","","","","$29,000","$0","$29,000","2007","20071010","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=403&Itemid=","",""
"Bullard Gmbh","","","","$36,000","$0","$36,000","2005","20050601","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA206.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"C.A. Litzler Co., Inc.","","","","$45,000","$0","$45,000","2014","20140424","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","http://efoia.bis.doc.gov/index.php/component/docman/doc_download/929-e2371?Itemid=","",""
"Cabela's Inc.","Bass Pro","Cabela's Inc.","Bass Pro bought Cabela's in 2017","$680,000","$0","$680,000","2008","20081107","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Missouri","privately held","","","retailing","retail-hunting & fishing","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=474&Itemid=","",""
"Cabela's Inc.","Bass Pro","Cabela's Inc.","Bass Pro bought Cabela's in 2017","$265,000","$0","$265,000","2005","20050208","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","USA","Missouri","privately held","","","retailing","retail-hunting & fishing","https://violationtracker.goodjobsfirst.org/archive/FOIA225.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Caliber Inc.","","","","$20,700","$0","$20,700","2004","20040607","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","Middlefield","Connecticut","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA74.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Canberra Albuquerque","","","","$33,000","$0","$33,000","2007","20071108","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","https://efoia.bis.doc.gov/index.php/component/docman/?task=doc_download&gid=409&Itemid=","",""
"Capintec, Inc.","","","","$23,000","$0","$23,000","2012","20121207","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","http://efoia.bis.doc.gov/index.php/component/docman/doc_view/816-e2293?Itemid=","",""
"Cargo-Partner Network, B.V","","","","$98,000","$0","$98,000","2012","20120927","competition-related offenses","export control violation","","","federal","agency action","Bureau of Industry and Security","civil","","","","","","","","","","","","","","","","","","","","","","http://efoia.bis.doc.gov/index.php/component/docman/doc_view/805-e2284?Itemid=","",""
