"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Air China, Limited","","","","$40,000","$0","$40,000","2012","20120917","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2012-9-18.pdf","",""
"Air Europa","","","","$140,000","$0","$140,000","2014","20140514","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2014-5-5.pdf","",""
"Air Europa Lineas Aereas, S.A.U.","","","","$100,000","$0","$100,000","2015","20150217","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2015-2-3.pdf","",""
"Air India","","","","$115,000","$0","$115,000","2017","20170213","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2017-2-13.pdf","",""
"Air India, Limited","","","","$80,000","$0","$80,000","2012","20120503","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2012-5-4.pdf","",""
"Air Jamaica, Ltd.","","","","$105,000","$0","$105,000","2008","20081230","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2008-12-25.pdf","",""
"Air Jamaica, Ltd.","","","","$50,000","$0","$50,000","2003","20030910","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/2003-9-5.pdf","",""
"Air New Zealand Ltd.","","","","$45,000","$0","$45,000","2001","20010531","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA559.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Air New Zealand","","","","$20,000","$0","$20,000","2007","20071005","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2007-10-08_0.pdf","",""
"Air Optima","","","","$17,500","$0","$17,500","2006","20060208","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/2006-2-6.pdf","",""
"AirTran Airways","Southwest Airlines","AirTran Holdings","AirTran was bought by Southwest in 2011","$500,000","$0","$500,000","2010","20100814","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","LUV","US8447411088","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2010-08-14_0.pdf","",""
"AirTran Airways","Southwest Airlines","AirTran Holdings","AirTran was bought by Southwest in 2011","$125,000","$0","$125,000","2003","20031008","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","LUV","US8447411088","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/2003-10-11_0.pdf","",""
"AirTran Airways","Southwest Airlines","Southwest Airlines","","$100,000","$0","$100,000","2013","20130522","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","LUV","US8447411088","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2013-5-14.pdf","",""
"AirTran Airways","Southwest Airlines","Southwest Airlines","","$60,000","$0","$60,000","2012","20120104","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","LUV","US8447411088","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2012-1-1.pdf","",""
"AirTran Airways","Southwest Airlines","AirTran Holdings","AirTran was bought by Southwest in 2011","$45,000","$0","$45,000","2008","20080529","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","LUV","US8447411088","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2008-05-38.pdf","",""
"AirTran Airways","Southwest Airlines","AirTran Holdings","AirTran was bought by Southwest in 2011","$30,000","$0","$30,000","2011","20110405","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","LUV","US8447411088","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2011-04-02.pdf","",""
"AirTran Airways","Southwest Airlines","AirTran Holdings","AirTran was bought by Southwest in 2011","$20,000","$0","$20,000","2010","20100528","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","LUV","US8447411088","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2010-05-29.pdf","",""
"Air X Aviation, Inc.","","","","$25,000","$0","$25,000","2017","20170719","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/resources/individuals/aviation-consumer-protection/283921/eo2017-7-11.pdf","",""
"AirGorilla, LLC","","","","$30,000","$0","$30,000","2011","20110506","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2011-05-05.pdf","",""
"Airtrade International, Inc.","","","","$150,000","$0","$150,000","2012","20121130","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2012-11-36.pdf","",""
"Airtrade International, Inc.","","","","$80,000","$0","$80,000","2014","20140114","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2014-1-9.pdf","",""
"Airtrade International, Inc.","","","","$50,000","$0","$50,000","2011","20110426","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2011-04-21.pdf","",""
"Akwaaba Airlines & Tours Limited","","","","$100,000","$0","$100,000","2005","20051019","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/2005-10-15.pdf","",""
"Alaska Airlines","Alaska Air","Alaska Air","","$7,500","$0","$7,500","2001","20011127","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Washington","publicly traded","ALK","US0116591092","airlines","airlines","https://violationtracker.goodjobsfirst.org/archive/FOIA566.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Alaska Airlines, Inc.","Alaska Air","Alaska Air","","$150,000","$0","$150,000","2014","20140627","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Washington","publicly traded","ALK","US0116591092","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2014-6-15.pdf","",""
"Alaska Airlines, Inc.","Alaska Air","Alaska Air","","$50,000","$0","$50,000","2010","20101029","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Washington","publicly traded","ALK","US0116591092","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2010-10-24.pdf","",""
"Alaska Airlines, Inc.","Alaska Air","Alaska Air","","$40,000","$0","$40,000","2016","20160829","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Washington","publicly traded","ALK","US0116591092","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2016-8-32.pdf","",""
"Alaska Airlines, Inc.","Alaska Air","Alaska Air","","$30,000","$0","$30,000","2013","20131122","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Washington","publicly traded","ALK","US0116591092","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2013-11-17.pdf","",""
"Alaska Airlines, Inc., and Horizon Air, Inc.","Alaska Air","Alaska Air","","$30,000","$0","$30,000","2004","20041029","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Washington","publicly traded","ALK","US0116591092","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/2004-10-19.pdf","",""
"AliaRoyal Jordanian Airlines","","","","$25,000","$0","$25,000","2007","20070919","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2007-09-19_0.pdf","",""
"Alitalia","","","","$29,500","$0","$29,500","2006","20061201","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/2006-12-2.pdf","",""
"Alitalia","","","","$125,000","$0","$125,000","2013","20130328","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2013-3-12.pdf","",""
"Alitalia","","","","$80,000","$0","$80,000","2012","20120123","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2012-1-15.pdf","",""
"All Nippon Airways Co., Ltd.","All Nippon Airways (ANA)","All Nippon Airways (ANA)","","$10,000","$0","$10,000","2002","20021023","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","Japan","","publicly traded","","JP3429800000","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/2002-10-31.pdf","",""
"Allegiant Air, LLC","Allegiant Air","Allegiant Air","","$100,000","$0","$100,000","2012","20120215","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Nevada","publicly traded","ALGT","US01748X1028","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2012-2-10.pdf","",""
"Allegiant Air, LLC","Allegiant Air","Allegiant Air","","$50,000","$0","$50,000","2008","20080915","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Nevada","publicly traded","ALGT","US01748X1028","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2008-09-18.pdf","",""
"Aloha Airlines","","","","$20,000","$0","$20,000","2001","20010209","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://violationtracker.goodjobsfirst.org/archive/FOIA555.pdf","","Source document obtained through a Freedom of Information Act request to the agency."
"Aloha Airlines","","","","$75,000","$0","$75,000","2005","20051024","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/2005-10-25_1.pdf","",""
"Aloha Airlines","","","","$25,000","$0","$25,000","2006","20061101","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/2006-11-2.pdf","",""
"Alpha Media Group, LLC","","","","$60,000","$0","$60,000","2013","20130930","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2013-9-19.pdf","",""
"Amadeus IT Group, S.A.","","","","$95,000","$0","$95,000","2011","20110915","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","","","","","","","","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2011-09-12.pdf","",""
"America West Airlines","American Airlines","America West Airlines","America West merged in 2005 with US Airways, which was taken over by American in 2013","$850,000","$0","$850,000","2004","20040818","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","AAL","US02376R1023","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/2004-8-19_0.pdf","",""
"America West Airlines","American Airlines","America West Airlines","America West merged in 2005 with US Airways, which was taken over by American in 2013","$150,000","$0","$150,000","2003","20030828","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","AAL","US02376R1023","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/2003-8-29_0.pdf","",""
"America West Airlines","American Airlines","America West Airlines","America West merged in 2005 with US Airways, which was taken over by American in 2013","$20,000","$0","$20,000","2003","20030731","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","AAL","US02376R1023","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/2003-7-39.pdf","",""
"American Airlines","American Airlines","American Airlines","","$1,600,000","$0","$1,600,000","2016","20161214","consumer-protection-related offenses","aviation consumer protection violation","","This consent order concerns violations by American Airlines, Inc. (American Airlines) of 14 CFR 259.4 (the Department's tarmac delay rule), 49 U.S.C. 41712 (prohibition against unfair and deceptive practices), and 49 U.S.C. 42301 (requirement to adhere to a carrier's tarmac delay contingency plan).","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","AAL","US02376R1023","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo-2016-12-10.pdf","",""
"American Airlines","American Airlines","American Airlines","","$1,200,000","$0","$1,200,000","2003","20030304","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","AAL","US02376R1023","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/2003-3-1_0.pdf","",""
"American Airlines","American Airlines","American Airlines","","$65,000","$0","$65,000","2016","20161214","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","AAL","US02376R1023","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo-2016-12-12.pdf","",""
"American Airlines","American Airlines","American Airlines","","$60,000","$0","$60,000","2013","20131213","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","AAL","US02376R1023","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2013-12-6.pdf","",""
"American Airlines","American Airlines","American Airlines","","$45,000","$0","$45,000","2016","20160829","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","AAL","US02376R1023","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2016-8-30.pdf","",""
"American Airlines","American Airlines","American Airlines","","$20,000","$0","$20,000","2015","20150916","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","AAL","US02376R1023","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2015-9-10.pdf","",""
"American Airlines","American Airlines","American Airlines","","$20,000","$0","$20,000","2013","20131107","consumer-protection-related offenses","aviation consumer protection violation","","","federal","agency action","Transportation Department Aviation Consumer Protection Division","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","AAL","US02376R1023","airlines","airlines","https://www.transportation.gov/sites/dot.gov/files/docs/eo_2013-11-6.pdf","",""
