"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"Centex Construction Group, Inc.","PulteGroup","Centex","PulteGroup and Centex merged in  2009","$112,000","$0","$112,000","2003","20031217","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","USA","Michigan","publicly traded","PHM","US7458671010","construction and engineering","homebuilding","https://www.fec.gov/data/legal/matter-under-review/5357/","",""
"First Consumers National Bank","","","","$16,500","$0","$16,500","2003","20030310","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/data/legal/matter-under-review/5337/","",""
"Amboy National Bank","","","","$60,000","$0","$60,000","2002","20020927","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/data/legal/matter-under-review/5208/","",""
"Fannie Mae","Fannie Mae","Fannie Mae","","$10,000","$0","$10,000","2004","20040218","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","USA","District of Columbia","government sponsored & publicly traded","FNMA","","financial services","secondary mortgage market","https://www.fec.gov/data/legal/matter-under-review/5197/","",""
"Mattel, Inc.","Mattel","Mattel","","$94,000","$0","$94,000","2002","20021203","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","USA","California","publicly traded","MAT","US5770811025","miscellaneous manufacturing","toys","https://www.fec.gov/data/legal/matter-under-review/5187/","",""
"Branch Banking & Trust Corporation","Truist Financial","BB&T","SunTrust Banks and BB&T merged and formed Truist Financial in 2019","$22,000","$0","$22,000","2001","20010927","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","TFC","US89832Q1094","financial services","banking","https://www.fec.gov/data/legal/matter-under-review/5171/","",""
"Wuesthoff Memorial Hospital, Inc.","","","","$32,000","$0","$32,000","2001","20010222","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/data/legal/matter-under-review/5041/","",""
"MSE Technology Applications, Inc.","","","","$19,500","$0","$19,500","2000","20001012","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/data/legal/matter-under-review/5029/","",""
"Atlantic City Showboat, Inc.","","","","$53,000","$0","$53,000","2005","20050223","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/data/legal/matter-under-review/5020/","",""
"Mirage Resorts, Inc.","","","","$40,000","$0","$40,000","2005","20050223","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/data/legal/matter-under-review/5020/","",""
"Laredo National Bank","","","","$15,000","$0","$15,000","2000","20000309","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/data/legal/matter-under-review/4885/","",""
"Hamilton Bank, N.A.","","","","$5,500","$0","$5,500","2000","20000128","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/data/legal/matter-under-review/4806/","",""
"AshBritt Inc.","","","","$125,000","$0","$125,000","2021","20210720","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/files/legal/murs/7450/7450_26.pdf","",""
"Astellas Pharma US, Inc.","Astellas Pharma","Astellas Pharma","","$7,500","$0","$7,500","2022","20220513","miscellaneous offenses","campaign finance violation","","improper contribution by federal contractors","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","Japan","","publicly traded","","JP3942400007","pharmaceuticals","pharmaceuticals","https://www.fec.gov/files/legal/murs/7886/7886_15.pdf","",""
"Hamilton Company","","","","$56,000","$0","$56,000","2022","20220321","miscellaneous offenses","campaign finance violation","","improper contribution by federal contractors","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/files/legal/murs/7887/7887_16.pdf","",""
"Crown Products & Services Inc.","","","","$5,000","$0","$5,000","2022","20220207","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/data/legal/matter-under-review/7949/","",""
"Crystal Run Healthcare, LLP","","","","$5,000","$0","$5,000","2021","20210317","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/files/legal/murs/7878/7878_50.pdf","",""
"Daniel Defense, LLC","","","","$19,000","$0","$19,000","2023","20230203","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/files/legal/murs/8011/8011_14.pdf","",""
"Ohio Ordnance Works, Inc.","","","","$19,000","$0","$19,000","2023","20230712","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/files/legal/murs/8021/8021_14.pdf","",""
"Vista Pacific Enterprises Inc.","","","","$19,000","$0","$19,000","2023","20230526","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/files/legal/murs/8073/8073_24.pdf","",""
"National Potato Council PAC","","","","$5,900","$0","$5,900","2023","20231026","miscellaneous offenses","campaign finance violation","","","federal","agency action","Federal Election Commission","civil","","","","","","","","","","","","","","","","","","","","","","https://www.fec.gov/files/legal/murs/8165/8165_08.pdf","",""
