"Company","Current Parent Company","Parent at the Time of the Penalty Announcement","Recap of Ownership Changes","Penalty Amount","Subtraction From Penalty Amount to Avoid Double Counting","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Original System ID","Facility Name","Facility Address","Facility City","Facility State","Facility Zip","Facility County","NAICS Code","NAICS Translation","Current Parent HQ Country","Current Parent HQ State","Current Parent Ownership Structure","Current Parent Stock Ticker","Current Parent ISIN","Current Parent Major Industry","Current Parent Specific Industry","Info Source","PACER Link","Notes"
"BancorpSouth Bank","Cadence Bank","BancorpSouth","In 2021 BancorpSouth merged with Cadence Bancorporation to form Cadence Bank","$10,600,000","$0","$10,600,000","2016","20160629","consumer-protection-related offenses","mortgage abuses","discriminatory practices (non-employment)","The Consumer Financial Protection Bureau and the Department of Justice announced a joint action against BancorpSouth Bank for discriminatory mortgage lending practices that harmed African Americans and other minorities.  The complaint filed by the CFPB and DOJ alleged that BancorpSouth engaged in numerous discriminatory practices, including illegally redlining in Memphis; denying certain African Americans mortgage loans more often than similarly situated non-Hispanic white applicants; charging African-American customers for certain mortgage loans more than non-Hispanic white borrowers with similar loan qualifications; and implementing an explicitly discriminatory loan denial policy. BancorpSouth agreed to pay $4 million in direct loan subsidies in minority neighborhoods in Memphis, at least $800,000 for community programs, advertising, outreach, and credit repair, $2.78 million to African-American consumers who were unlawfully denied or overcharged for loans, and a $3 million penalty.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","NYSE: CADE","US12740C1036","financial services","banking","http://www.consumerfinance.gov/about-us/newsroom/consumer-financial-protection-bureau-and-department-justice-action-requires-bancorpsouth-pay-106-million-address-discriminatory-mortgage-lending-practices/","",""
"Bank of America, N.A.","Bank of America","Bank of America","","$747,000,000","$0","$747,000,000","2014","20140409","consumer-protection-related offenses","consumer protection violation","banking violation","The Consumer Financial Protection Bureau ordered Bank of America, N.A. and FIA Card Services, N.A. to provide an estimated $727 million in relief to consumers harmed by practices related to credit card add-on products. Bank of America was also accused of illegally charging approximately 1.9 million consumer accounts for credit monitoring and credit reporting services that they were not receiving. Bank of America was required to pay a $20 million civil money penalty to the CFPB.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","North Carolina","publicly traded","NYSE: BAC","US0605051046","financial services","banking","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-bank-of-america-to-pay-727-million-in-consumer-relief-for-illegal-credit-card-practices/","",""
"Bridgepoint Education, Inc.","Zovio Inc.","Zovio Inc.","Bridgepoint Education changed its name to Zovio in 2019.","$31,500,000","$0","$31,500,000","2016","20160912","consumer-protection-related offenses","consumer protection violation","student loan abuses","","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","Arizona","publicly traded","ZVO","US98979V1026","miscellaneous services","educational services","http://www.consumerfinance.gov/about-us/newsroom/consumer-financial-protection-bureau-takes-action-against-bridgepoint-education-inc-illegal-student-lending-practices/","",""
"Capital One Bank (U.S.A.), N.A.","Capital One Financial","Capital One Financial","","$165,000,000","$0","$165,000,000","2012","20120718","consumer-protection-related offenses","consumer protection violation","credit card violation","The Consumer Financial Protection Bureau ordered Capital One Bank (U.S.A.), N.A. to refund approximately $140 million to two million customers and pay an additional $25 million penalty. This action resulted from a CFPB examination that identified what the agency called deceptive marketing tactics used by Capital One's vendors to pressure or mislead consumers into paying for add-on products such as payment protection and credit monitoring when they activated their credit cards.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","Virginia","publicly traded","COF","US14040H1059","financial services","banking","http://www.consumerfinance.gov/about-us/newsroom/cfpb-capital-one-probe/","",""
"CarHop aka Interstate Auto Group","","","","$6,465,000","$0","$6,465,000","2015","20151217","consumer-protection-related offenses","consumer protection violation","","The Consumer Financial Protection Bureau took action against CarHop, one of the country's biggest ""buy-here, pay-here"" auto dealers, and its affiliated financing company, Universal Acceptance Corporation, for providing damaging, inaccurate consumer information to credit reporting companies.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","","","","","","","","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-carhop-to-pay-6-4-million-penalty-for-jeopardizing-consumers-credit/","",""
"Cash America International Inc.","FirstCash","Cash America International","First Cash Financial Services and Cash America merged in 2016 to form FirstCash.","$19,000,000","$0","$19,000,000","2013","20131120","consumer-protection-related offenses","payday lending violation","Servicemembers Civil Relief Act","The Consumer Financial Protection Bureau ordered Cash America International, Inc. to refund consumers for robo-signing court documents in debt collection lawsuits. The CFPB also found that Cash America one of the largest short-term, small-dollar lenders in the country  violated the Military Lending Act by illegally overcharging servicemembers and their families. Cash America was required to pay up to $14 million in refunds to consumers and a $5 million fine for these violations and for destroying records in advance of the Bureau's examination.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","Texas","publicly traded","FCFS","US33767D1054","financial services","pawn shops","http://www.consumerfinance.gov/about-us/newsroom/consumer-financial-protection-bureau-takes-action-against-payday-lender-for-robo-signing/","",""
"Castle & Cooke Mortgage, LLC","","","","$13,000,000","$0","$13,000,000","2013","20131107","consumer-protection-related offenses","consumer protection violation","mortgage abuses","The Consumer Financial Protection Bureau announced a proposed consent order in its enforcement action against Castle & Cooke Mortgage, LLC, for allegedly steering consumers into costlier mortgages. The Bureau asked a federal district court to approve a consent order that provided more than $9 million in restitution for consumers and obtained $4 million in civil money penalties against Castle & Cooke and two of its officers for allegedly paying loan officers illegal bonuses.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","","","","","","","","http://www.consumerfinance.gov/about-us/newsroom/cfpb-takes-action-against-castle-cooke-for-steering-consumers-into-costlier-mortgages/","",""
"Chase Bank USA, N.A. and JPMorgan Chase Bank, N.A.","JPMorgan Chase","JPMorgan Chase","","$329,000,000","$0","$329,000,000","2013","20130919","consumer-protection-related offenses","consumer protection violation","credit card violation","The Consumer Financial Protection Bureau ordered Chase Bank USA, N.A. and JPMorgan Chase Bank, N.A. to refund an estimated $309 million to more than 2.1 million customers for what were said to be illegal credit card practices. Chase was also required to pay a penalty of $20 million.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: JPM","US46625H1005","financial services","banking & securities","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-chase-and-jpmorgan-chase-to-pay-309-million-refund-for-illegal-credit-card-practices/","",""
"Citibank","Citigroup","Citigroup","","$45,000,000","$0","$45,000,000","2016","20160223","consumer-protection-related offenses","consumer protection violation","banking violation","The Consumer Financial Protection Bureau took two separate actions against Citibank for illegal debt sales and debt collection practices. The second action is against both Citibank and two debt collection law firms it used that falsified court documents filed in debt collection cases in New Jersey state courts. The CFPB ordered Citibank and the law firms to comply with a court order that Citibank refund $11 million to consumers and forgo collecting about $34 million from nearly 7,000 consumers.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-citibank-to-provide-relief-to-consumers-for-illegal-debt-sales-and-collection-practices/","",""
"Citibank","Citigroup","Citigroup","","$7,890,000","$0","$7,890,000","2016","20160223","consumer-protection-related offenses","consumer protection violation","banking violation","The Consumer Financial Protection Bureau took two separate actions against Citibank for what the agency called illegal debt sales and debt collection practices. In the first action, the CFPB ordered Citibank to provide nearly $5 million in consumer relief and pay a $3 million penalty for selling credit card debt with inflated interest rates and for failing to forward consumer payments promptly to debt buyers. The second action is against both Citibank and two debt collection law firms it used that falsified court documents filed in debt collection cases in New Jersey state courts. The CFPB ordered Citibank and the law firms to comply with a court order that Citibank refund $11 million to consumers and forgo collecting about $34 million from nearly 7,000 consumers.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-citibank-to-provide-relief-to-consumers-for-illegal-debt-sales-and-collection-practices/","",""
"Citibank N.A.","Citigroup","Citigroup","","$733,800,000","$0","$733,800,000","2015","20150721","consumer-protection-related offenses","consumer protection violation","credit card violation","The Consumer Financial Protection Bureau ordered Citibank, N.A. and its subsidiaries to provide an estimated $700 million in relief to eligible consumers harmed by allegedly illegal practices related to credit card add-on products and services. Roughly 7 million consumer accounts were said to be affected by Citibank's deceptive marketing, billing, and administration of debt protection and credit monitoring add-on products. The agency also said a Citibank subsidiary deceptively charged expedited payment fees to nearly 1.8 million consumer accounts during collection calls. Citibank and its subsidiaries will pay $35 million in civil money penalties to the CFPB.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-citibank-to-pay-700-million-in-consumer-relief-for-illegal-credit-card-practices/","",""
"CitiFinancial Servicing and CitiMortgage, Inc.","Citigroup","Citigroup","","$28,800,000","$0","$28,800,000","2017","20170123","consumer-protection-related offenses","consumer protection violation","","The Consumer Financial Protection Bureau ordered CitiFinancial Servicing and CitiMortgage, Inc. to pay $28.8 million in connection with allegations that they kept borrowers in the dark about options to avoid foreclosure or burdened them with excessive paperwork demands in applying for foreclosure relief.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","New York","publicly traded","NYSE: C","US1729674242","financial services","banking & securities","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-citi-subsidiaries-pay-288-million-giving-runaround-borrowers-trying-save-their-homes/","",""
"Citizens Bank, N.A.","Citizens Financial Group","Citizens Financial Group","","$18,500,000","$0","$18,500,000","2015","20150812","consumer-protection-related offenses","consumer protection violation","banking violation","The Consumer Financial Protection Bureau, the Federal Deposit Insurance Corporation, and the Office of the Comptroller of the Currency  took action against Citizens Bank for failing to credit consumers the full amounts of their deposited funds. The bank kept money from deposit discrepancies when receipts did not match actual money transferred. The CFPB consent order required the bank to provide approximately $11 million in refunds to consumers and pay a $7.5 million penalty for the violations.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","Rhode Island","publicly traded","CFG","US1746101054","financial services","banking & securities","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-citizens-bank-to-pay-18-5-million-for-failing-to-credit-full-deposit-amounts/","",""
"Clarity Services, Inc.","","","","$8,000,000","$0","$8,000,000","2015","20151203","consumer-protection-related offenses","consumer protection violation","","The Consumer Financial Protection Bureau took action against a nationwide credit reporting company, Clarity Services, Inc., and its owner, Tim Ranney, for obtaining consumer credit reports in what the agency said was an illegal manner.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","","","","","","","","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-subprime-credit-reporting-company-and-owner-to-pay-8-million-penalty-for-illegal-practices/","",""
"Colfax Capital Corporation and Culver Capital, LLC, also collectively known as Rome Finance","","","","$92,000,000","$0","$92,000,000","2014","20140729","consumer-protection-related offenses","consumer protection violation","Servicemembers Civil Relief Act","The Consumer Financial Protection Bureau and 13 state attorneys general obtained approximately $92 million in debt relief from Colfax Capital Corporation and Culver Capital, LLC, also collectively known as Rome Finance, for about 17,000 U.S. servicemembers and other consumers harmed by what was said to be the company's predatory lending scheme. ","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","","","","","","","","http://www.consumerfinance.gov/about-us/newsroom/cfpb-and-13-state-attorneys-general-obtain-about-92-million-in-debt-relief-for-servicemembers-harmed-by-predatory-lending-scheme/","",""
"Continental Finance Company LLC","","","","$2,950,000","$0","$2,950,000","2015","20150204","consumer-protection-related offenses","consumer protection violation","credit card violation","The Consumer Financial Protection Bureau ordered Continental Finance Company LLC, a subprime credit card company based in Delaware, to refund an estimated $2.7 million to approximately 98,000 consumers who were charged illegal credit card fees. The agency found that the company's ""fee-harveste""? subprime credit cards misrepresented certain fees and hit consumers with illegal charges. The order also required the company to pay a civil penalty of $250,000.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","","","","","","","","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-subprime-credit-card-company-to-refund-2-7-million-for-charging-illegal-credit-card-fees/","",""
"Corinthian Colleges, Inc.","","Corinthian Colleges, Inc.","Amid allegations of fraud, Corinthian went out of business in 2015.","$531,224,267","$0","$531,224,267","2015","20151028","consumer-protection-related offenses","consumer protection violation","student loan abuses","At the request of the Consumer Financial Protection Bureau, a federal court entered a final default judgment against Corinthian Colleges, Inc., resolving a lawsuit filed by the CFPB in September 2014. The Bureau's lawsuit against Corinthian alleged that the company lured tens of thousands of students into taking out private loans to cover expensive tuition costs by advertising bogus job prospects and career services. The court ordered that Corinthian was liable for more than $530 million and prohibited the company from engaging in future misconduct.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","","","","","","","","http://www.consumerfinance.gov/about-us/newsroom/cfpb-wins-default-judgment-against-corinthian-colleges-for-engaging-in-a-predatory-lending-scheme/","",""
"Dealers' Financial Services","","","","$3,300,000","$0","$3,300,000","2013","20130627","consumer-protection-related offenses","consumer protection violation","Servicemembers Civil Relief Act","The Consumer Financial Protection Bureau ordered U.S. Bank and one of its nonbank partner companies, Dealers Financial Services (DFS), to end what the agency called deceptive marketing and lending practices targeting active-duty military. The two companies were required to return about $6.5 million to servicemembers for failing to properly disclose all the fees charged to participants in the companies' Military Installment Loans and Educational Services (MILES) auto loans program, and for misrepresenting the true cost and coverage of add-on products financed along with the auto loans.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","","","","","","","","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-auto-lenders-to-refund-approximately-6-5-million-to-servicemembers/","",""
"Discover Bank","Discover Financial Services","Discover Financial Services","","$214,000,000","$0","$214,000,000","2012","20120924","consumer-protection-related offenses","consumer protection violation","credit card violation","The Consumer Financial Protection Bureau and the Federal Deposit Insurance Corporation announced a joint public enforcement action with an order requiring Discover Bank to refund approximately $200 million to more than 3.5 million consumers and pay a $14 million civil money penalty. The joint investigation concerned deceptive telemarketing and sales tactics used by Discover to mislead consumers into paying for various credit card add-on products -- payment protection, credit score tracking, identity theft protection, and wallet protection.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","DFS","US2547091080","financial services","financial services","http://www.consumerfinance.gov/about-us/newsroom/discover-consent-order/","",""
"Discover Bank","Discover Financial Services","Discover Financial Services","","$18,500,000","$0","$18,500,000","2015","20150722","consumer-protection-related offenses","consumer protection violation","credit card violation","The Consumer Financial Protection Bureau took action against Discover Bank and its affiliates for allegedly illegal private student loan servicing practices. The CFPB found that Discover overstated the minimum amounts due on billing statements and denied consumers information they needed to obtain federal income tax benefits. The company also engaged in illegal debt collection tactics, including calling consumers early in the morning and late at night. The CFPB's order required Discover to refund $16 million to consumers, pay a $2.5 million penalty, and improve its billing, student loan interest reporting, and collection practices.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","Illinois","publicly traded","DFS","US2547091080","financial services","financial services","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-discover-bank-to-pay-18-5-million-for-illegal-student-loan-servicing-practices/","",""
"DriveTime Automotive Group, Inc.","","","","$8,000,000","$0","$8,000,000","2014","20141119","consumer-protection-related offenses","consumer protection violation","","The Consumer Financial Protection Bureau took its first action against a ""buy-here, pay-here"" car dealer. The dealer, DriveTime, was said to have harmed consumers by making harassing debt collection calls and providing inaccurate credit information to credit reporting agencies. DriveTime was required to pay $8,000,000 as a civil money penalty, end its unfair debt collection tactics, fix its credit reporting practices, and arrange for harmed consumers to obtain free credit reports.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","","","","","","","","http://www.consumerfinance.gov/about-us/newsroom/cfpb-takes-first-action-against-buy-here-pay-here-auto-dealer/","",""
"Dwolla, Inc.","","","","$100,000","$0","$100,000","2016","20160302","consumer-protection-related offenses","consumer protection violation","","The Consumer Financial Protection Bureau  took action against online payment platform Dwolla for deceiving consumers about its data security practices and the safety of its online payment system. The CFPB ordered Dwolla to pay a $100,000 penalty and fix its security practices.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","","","","","","","","http://www.consumerfinance.gov/about-us/newsroom/cfpb-takes-action-against-dwolla-for-misrepresenting-data-security-practices/","",""
"Encore Capital Group","Encore Capital Group","Encore Capital Group","","$52,000,000","$0","$52,000,000","2015","20150909","consumer-protection-related offenses","consumer protection violation","debt collection abuses","The Consumer Financial Protection Bureau took action against the nation's two largest debt buyers and collectors for using deceptive tactics to collect bad debts. The Bureau found that Encore Capital Group and Portfolio Recovery Associates bought debts that were potentially inaccurate, lacking documentation, or unenforceable. Without verifying the debt, the companies collected payments by pressuring consumers with false statements and churning out lawsuits using robo-signed court documents. The CFPB ordered the companies to overhaul their debt collection and litigation practices and to stop reselling debts to third parties. Encore must pay up to $42 million in consumer refunds and a $10 million penalty, and stop collection on over $125 million worth of debts.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","California","publicly traded","ECPG","US2925541029","financial services","debt recovery","http://www.consumerfinance.gov/about-us/newsroom/cfpb-takes-action-against-the-two-largest-debt-buyers-for-using-deceptive-tactics-to-collect-bad-debts/","",""
"EOS CCA","","","","$2,593,000","$0","$2,593,000","2015","20151207","consumer-protection-related offenses","consumer protection violation","","The Consumer Financial Protection Bureau filed a federal complaint against EOS CCA, a Massachusetts debt collection firm, for reporting and collecting on old cellphone debt that consumers disputed and EOS did not verify. The company also provided inaccurate information to credit reporting companies about the debt and failed to correct reported information that it had determined was inaccurate. The CFPB filed a proposed consent order that, if entered by the court, would require EOS to overhaul its debt collection practices, refund at least $743,000 to consumers, and pay a $1.85 million civil money penalty.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","","","","","","","","http://www.consumerfinance.gov/about-us/newsroom/cfpb-takes-action-against-debt-collector-for-pursuing-disputed-and-unverified-cellphone-debts/","",""
"Equifax","Equifax","Equifax","","$6,300,000","$0","$6,300,000","2017","20170103","consumer-protection-related offenses","consumer protection violation","","The Consumer Financial Protection Bureau took action against Equifax, Inc., TransUnion, and their subsidiaries for deceiving consumers about the usefulness and actual cost of credit scores they sold to consumers. The companies were also accused of luring consumers into costly recurring payments for credit-related products with false promises.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","","","","USA","Georgia","publicly traded","NYSE: EFX","US2944291051","miscellaneous services","credit rating services","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-transunion-and-equifax-pay-deceiving-consumers-marketing-credit-scores-and-credit-products/","",""
